onset	duration	lh_orientation	rh_orientation
0.1539	3.000	90	45
8.2175	3.000	90	none
16.1816	3.000	0	0
24.1459	3.000	90	45
32.2259	3.000	90	none
40.1570	3.000	45	135
48.1710	3.000	135	90
56.2511	3.000	135	none
64.1820	3.000	135	135
72.1798	3.000	90	135
80.1936	3.000	135	0
88.2406	3.000	135	none
96.1385	3.000	45	90
104.1689	3.000	45	0
112.2824	3.000	none	0
120.2141	3.000	135	0
128.1608	3.000	90	0
136.2744	3.000	none	0
144.1220	3.000	90	45
152.1534	3.000	0	90
160.2503	3.000	none	90
168.1306	3.000	45	45
176.1288	3.000	45	90
184.2415	3.000	none	90
192.1726	3.000	0	90
200.1872	3.000	135	135
208.2838	3.000	none	135
216.1648	3.000	0	45
224.1957	3.000	0	135
232.2590	3.000	0	none
