onset	duration	frameidx	videotime	audiotime	lasttrigger
0.033	0.032	1	0.040	0.000	0.000
0.064	0.018	2	0.080	0.000	0.000
0.083	0.048	3	0.120	0.000	0.000
0.131	0.035	4	0.160	0.000	0.000
0.166	0.050	5	0.200	0.000	0.000
0.216	0.033	6	0.240	0.000	0.000
0.249	0.050	7	0.280	0.000	0.000
0.299	0.033	8	0.320	0.000	0.000
0.333	0.033	9	0.360	0.000	0.000
0.366	0.050	10	0.400	0.000	0.000
0.416	0.033	11	0.440	0.000	0.000
0.449	0.034	12	0.480	0.000	0.000
0.483	0.050	13	0.520	0.000	0.000
0.533	0.033	14	0.560	0.000	0.000
0.566	0.050	15	0.600	0.000	0.000
0.616	0.033	16	0.640	0.000	0.000
0.649	0.034	17	0.680	0.000	0.000
0.683	0.050	18	0.720	0.000	0.000
0.733	0.033	19	0.760	1.031	0.000
0.766	0.050	20	0.800	1.064	0.000
0.816	0.033	21	0.840	1.114	0.000
0.849	0.033	22	0.880	1.148	0.000
0.883	0.050	23	0.920	1.181	0.000
0.933	0.033	24	0.960	1.231	0.000
0.965	0.050	25	1.000	1.264	0.000
1.016	0.034	26	1.040	1.361	0.000
1.049	0.033	27	1.080	1.396	0.000
1.083	0.050	28	1.120	1.429	0.000
1.133	0.033	29	1.160	1.479	0.000
1.166	0.050	30	1.200	1.512	0.000
1.216	0.033	31	1.240	1.562	0.000
1.249	0.034	32	1.280	1.596	0.000
1.283	0.050	33	1.320	1.629	0.000
1.332	0.033	34	1.360	1.565	0.000
1.366	0.049	35	1.400	1.600	0.000
1.415	0.034	36	1.440	1.650	0.000
1.449	0.033	37	1.480	1.684	0.000
1.483	0.050	38	1.520	1.717	0.000
1.532	0.034	39	1.560	1.767	0.000
1.566	0.050	40	1.600	1.800	0.000
1.616	0.033	41	1.640	1.850	0.000
1.649	0.034	42	1.680	1.891	0.000
1.682	0.050	43	1.720	1.925	0.000
1.732	0.033	44	1.760	1.974	0.000
1.766	0.050	45	1.800	2.008	0.000
1.816	0.033	46	1.840	2.057	0.000
1.849	0.033	47	1.880	2.091	0.000
1.882	0.050	48	1.920	2.125	0.000
1.932	0.034	49	1.960	2.175	0.000
1.966	0.050	50	2.000	2.161	1.999
2.015	0.033	51	2.040	2.211	1.999
2.049	0.033	52	2.080	2.244	1.999
2.082	0.050	53	2.120	2.277	1.999
2.132	0.033	54	2.160	2.327	1.999
2.165	0.050	55	2.200	2.361	1.999
2.215	0.032	56	2.240	2.411	1.999
2.247	0.052	57	2.280	2.444	1.999
2.299	0.033	58	2.320	2.542	1.999
2.332	0.034	59	2.360	2.576	1.999
2.366	0.050	60	2.400	2.609	1.999
2.415	0.033	61	2.440	2.659	1.999
2.449	0.050	62	2.480	2.692	1.999
2.499	0.033	63	2.520	2.742	1.999
2.532	0.032	64	2.560	2.775	1.999
2.564	0.051	65	2.600	2.809	1.999
2.615	0.034	66	2.640	2.811	1.999
2.649	0.050	67	2.680	2.844	1.999
2.699	0.033	68	2.720	2.894	1.999
2.732	0.033	69	2.760	2.928	1.999
2.765	0.050	70	2.800	2.961	1.999
2.815	0.034	71	2.840	3.011	1.999
2.849	0.050	72	2.880	3.044	1.999
2.898	0.034	73	2.920	3.142	1.999
2.932	0.033	74	2.960	3.175	1.999
2.965	0.050	75	3.000	3.207	1.999
3.015	0.033	76	3.040	3.259	1.999
3.048	0.050	77	3.080	3.292	1.999
3.098	0.033	78	3.120	3.342	1.999
3.131	0.034	79	3.160	3.375	1.999
3.165	0.050	80	3.200	3.409	1.999
3.215	0.034	81	3.240	3.578	1.999
3.249	0.050	82	3.280	3.611	1.999
3.299	0.033	83	3.320	3.661	1.999
3.332	0.033	84	3.360	3.694	1.999
3.365	0.050	85	3.400	3.728	1.999
3.415	0.033	86	3.440	3.778	1.999
3.448	0.048	87	3.480	3.811	1.999
3.497	0.035	88	3.520	3.861	1.999
3.531	0.034	89	3.560	3.782	1.999
3.565	0.050	90	3.600	3.815	1.999
3.615	0.034	91	3.640	3.865	1.999
3.649	0.050	92	3.680	3.898	1.999
3.698	0.033	93	3.720	3.948	1.999
3.732	0.033	94	3.760	3.982	1.999
3.765	0.049	95	3.800	4.015	1.999
3.814	0.034	96	3.840	4.065	1.999
3.848	0.050	97	3.880	4.227	1.999
3.898	0.033	98	3.920	4.276	1.999
3.931	0.033	99	3.960	4.310	1.999
3.965	0.050	100	4.000	4.343	3.998
4.015	0.033	101	4.040	4.393	3.998
4.048	0.050	102	4.080	4.427	3.998
4.098	0.033	103	4.120	4.477	3.998
4.131	0.034	104	4.160	4.510	3.998
4.165	0.050	105	4.200	4.336	3.998
4.215	0.034	106	4.240	4.386	3.998
4.248	0.050	107	4.280	4.419	3.998
4.298	0.033	108	4.320	4.469	3.998
4.332	0.033	109	4.360	4.502	3.998
4.365	0.050	110	4.400	4.536	3.998
4.415	0.033	111	4.440	4.586	3.998
4.448	0.050	112	4.480	4.666	3.998
4.498	0.033	113	4.520	4.718	3.998
4.531	0.034	114	4.560	4.751	3.998
4.565	0.050	115	4.600	4.784	3.998
4.615	0.033	116	4.640	4.834	3.998
4.648	0.050	117	4.680	4.868	3.998
4.698	0.034	118	4.720	4.917	3.998
4.732	0.033	119	4.760	4.951	3.998
4.765	0.050	120	4.800	4.934	3.998
4.815	0.032	121	4.840	4.986	3.998
4.847	0.051	122	4.880	5.020	3.998
4.898	0.033	123	4.920	5.070	3.998
4.931	0.033	124	4.960	5.103	3.998
4.964	0.050	125	5.000	5.136	3.998
5.015	0.033	126	5.040	5.186	3.998
5.047	0.050	127	5.080	5.220	3.998
5.097	0.034	128	5.120	5.317	3.998
5.131	0.033	129	5.160	5.351	3.998
5.164	0.050	130	5.200	5.384	3.998
5.215	0.033	131	5.240	5.434	3.998
5.248	0.050	132	5.280	5.466	3.998
5.298	0.033	133	5.320	5.517	3.998
5.331	0.034	134	5.360	5.551	3.998
5.365	0.050	135	5.400	5.584	3.998
5.414	0.033	136	5.440	5.593	3.998
5.448	0.050	137	5.480	5.626	3.998
5.498	0.033	138	5.520	5.676	3.998
5.531	0.034	139	5.560	5.710	3.998
5.565	0.049	140	5.600	5.743	3.998
5.614	0.034	141	5.640	5.793	3.998
5.648	0.050	142	5.680	5.826	3.998
5.698	0.033	143	5.720	5.922	3.998
5.731	0.033	144	5.760	5.957	3.998
5.764	0.050	145	5.800	5.991	3.998
5.814	0.033	146	5.840	6.041	3.998
5.848	0.050	147	5.880	6.074	3.998
5.898	0.034	148	5.920	6.124	3.998
5.931	0.033	149	5.960	6.157	3.998
5.964	0.050	150	6.000	6.191	5.996
