onset	duration	lh_orientation	rh_orientation
0.1889	3.000	135	135
8.2359	3.000	135	none
16.1502	3.000	135	90
24.1144	3.000	45	45
32.1781	3.000	135	135
40.2424	3.000	135	none
48.1223	3.000	90	45
56.1205	3.000	45	45
64.2171	3.000	none	45
72.1820	3.000	0	0
80.1625	3.000	0	90
88.2592	3.000	none	90
96.1575	3.000	90	135
104.1876	3.000	135	0
112.2512	3.000	none	0
120.1818	3.000	135	135
128.1124	3.000	45	45
136.2260	3.000	none	45
144.1579	3.000	90	0
152.1550	3.000	0	90
160.2181	3.000	none	90
168.1327	3.000	45	90
176.1631	3.000	0	45
184.2443	3.000	0	none
192.1578	3.000	90	135
200.1060	3.000	45	90
208.2021	3.000	45	none
216.1500	3.000	90	0
224.1801	3.000	0	0
232.2441	3.000	0	none
