onset	duration	lh_orientation	rh_orientation
0.1478	3.000	90	90
7.8120	3.000	none	90
15.8260	3.000	45	0
23.8067	3.000	45	135
31.8041	3.000	45	none
39.8178	3.000	45	135
47.8316	3.000	0	0
55.8292	3.000	0	none
63.8096	3.000	135	90
71.7738	3.000	90	45
79.8044	3.000	90	none
87.8023	3.000	135	45
95.8326	3.000	135	0
103.7631	3.000	90	45
111.8104	3.000	90	none
119.8245	3.000	0	90
127.8051	3.000	90	135
135.8024	3.000	90	none
143.8330	3.000	135	135
151.8302	3.000	135	135
159.8274	3.000	none	135
167.8248	3.000	0	90
175.8389	3.000	0	0
183.8360	3.000	none	0
191.8003	3.000	45	0
199.7976	3.000	0	45
207.8286	3.000	0	none
215.7928	3.000	45	90
223.7895	3.000	90	45
231.8034	3.000	90	none
