onset	duration	frameidx	videotime	audiotime	lasttrigger
0.120	0.052	1	0.040	0.000	0.000
0.172	0.027	2	0.080	0.000	0.000
0.200	0.021	3	0.120	0.000	0.000
0.221	0.029	4	0.160	0.000	0.000
0.250	0.020	5	0.200	0.000	0.000
0.270	0.030	6	0.240	0.000	0.000
0.300	0.016	7	0.280	0.000	0.000
0.316	0.019	8	0.320	0.000	0.000
0.335	0.031	9	0.360	0.000	0.000
0.366	0.067	10	0.400	0.000	0.000
0.433	0.033	11	0.440	0.000	0.000
0.466	0.017	12	0.480	0.937	0.000
0.483	0.053	13	0.520	0.950	0.000
0.536	0.030	14	0.560	1.000	0.000
0.566	0.053	15	0.600	1.034	0.000
0.619	0.034	16	0.640	1.084	0.000
0.653	0.030	17	0.680	1.117	0.000
0.683	0.054	18	0.720	1.150	0.000
0.737	0.029	19	0.760	0.968	0.000
0.766	0.053	20	0.800	1.001	0.000
0.819	0.033	21	0.840	1.051	0.000
0.852	0.031	22	0.880	1.084	0.000
0.883	0.067	23	0.920	1.118	0.000
0.949	0.050	24	0.960	1.168	0.000
0.999	0.034	25	1.000	1.218	0.000
1.033	0.033	26	1.040	1.361	0.000
1.066	0.050	27	1.080	1.373	0.000
1.116	0.050	28	1.120	1.422	0.000
1.166	0.033	29	1.160	1.489	0.000
1.199	0.067	30	1.200	1.506	0.000
1.266	0.017	31	1.240	1.572	0.000
1.283	0.033	32	1.280	1.606	0.000
1.316	0.050	33	1.320	1.622	0.000
1.366	0.033	34	1.360	1.577	0.000
1.399	0.067	35	1.400	1.594	0.000
1.466	0.017	36	1.440	1.660	0.000
1.483	0.020	37	1.480	1.694	0.000
1.503	0.033	38	1.520	1.710	0.000
1.536	0.030	39	1.560	1.744	0.000
1.566	0.066	40	1.600	1.777	0.000
1.632	0.034	41	1.640	1.827	0.000
1.666	0.016	42	1.680	2.009	0.000
1.682	0.067	43	1.720	2.022	0.000
1.749	0.037	44	1.760	2.072	0.000
1.786	0.034	45	1.800	2.122	0.000
1.820	0.032	46	1.840	2.155	0.000
1.852	0.030	47	1.880	2.188	0.000
1.882	0.054	48	1.920	2.222	0.000
1.936	0.030	49	1.960	2.271	0.000
1.966	0.067	50	2.000	2.305	1.987
2.032	0.034	51	2.040	2.188	1.987
2.066	0.016	52	2.080	2.241	1.987
2.082	0.054	53	2.120	2.255	1.987
2.136	0.030	54	2.160	2.305	1.987
2.166	0.053	55	2.200	2.338	1.987
2.219	0.034	56	2.240	2.388	1.987
2.253	0.030	57	2.280	2.421	1.987
2.282	0.054	58	2.320	2.455	1.987
2.336	0.029	59	2.360	2.553	1.987
2.366	0.053	60	2.400	2.586	1.987
2.419	0.033	61	2.440	2.636	1.987
2.452	0.030	62	2.480	2.669	1.987
2.482	0.053	63	2.520	2.702	1.987
2.535	0.030	64	2.560	2.752	1.987
2.565	0.053	65	2.600	2.786	1.987
2.619	0.034	66	2.640	2.788	1.987
2.653	0.029	67	2.680	2.821	1.987
2.682	0.053	68	2.720	2.855	1.987
2.735	0.030	69	2.760	2.904	1.987
2.765	0.053	70	2.800	2.938	1.987
2.819	0.033	71	2.840	2.988	1.987
2.852	0.030	72	2.880	3.021	1.987
2.882	0.053	73	2.920	3.054	1.987
2.935	0.030	74	2.960	3.143	1.987
2.965	0.053	75	3.000	3.177	1.987
3.018	0.035	76	3.040	3.227	1.987
3.053	0.029	77	3.080	3.260	1.987
3.082	0.053	78	3.120	3.293	1.987
3.135	0.030	79	3.160	3.343	1.987
3.165	0.054	80	3.200	3.377	1.987
3.219	0.034	81	3.240	3.427	1.987
3.253	0.029	82	3.280	3.548	1.987
3.282	0.053	83	3.320	3.581	1.987
3.335	0.030	84	3.360	3.631	1.987
3.365	0.053	85	3.400	3.665	1.987
3.418	0.034	86	3.440	3.715	1.987
3.452	0.030	87	3.480	3.748	1.987
3.482	0.054	88	3.520	3.781	1.987
3.536	0.029	89	3.560	3.831	1.987
3.565	0.053	90	3.600	3.753	1.987
3.618	0.033	91	3.640	3.803	1.987
3.651	0.030	92	3.680	3.836	1.987
3.682	0.053	93	3.720	3.869	1.987
3.735	0.030	94	3.760	3.919	1.987
3.765	0.053	95	3.800	3.952	1.987
3.818	0.034	96	3.840	4.002	1.987
3.852	0.030	97	3.880	4.164	1.987
3.882	0.053	98	3.920	4.197	1.987
3.935	0.030	99	3.960	4.247	1.987
3.965	0.053	100	4.000	4.281	3.999
4.018	0.033	101	4.040	4.331	3.999
4.052	0.030	102	4.080	4.364	3.999
4.082	0.053	103	4.120	4.397	3.999
4.135	0.030	104	4.160	4.447	3.999
4.165	0.053	105	4.200	4.313	3.999
4.218	0.034	106	4.240	4.363	3.999
4.252	0.029	107	4.280	4.396	3.999
4.282	0.053	108	4.320	4.430	3.999
4.335	0.030	109	4.360	4.480	3.999
4.365	0.053	110	4.400	4.513	3.999
4.418	0.034	111	4.440	4.563	3.999
4.452	0.030	112	4.480	4.597	3.999
4.481	0.053	113	4.520	4.678	3.999
4.534	0.030	114	4.560	4.728	3.999
4.565	0.053	115	4.600	4.761	3.999
4.618	0.033	116	4.640	4.811	3.999
4.651	0.031	117	4.680	4.844	3.999
4.681	0.053	118	4.720	4.878	3.999
4.734	0.030	119	4.760	4.928	3.999
4.765	0.054	120	4.800	4.961	3.999
4.819	0.033	121	4.840	4.963	3.999
4.851	0.030	122	4.880	4.996	3.999
4.881	0.053	123	4.920	5.030	3.999
4.934	0.030	124	4.960	5.080	3.999
4.965	0.053	125	5.000	5.113	3.999
5.018	0.034	126	5.040	5.163	3.999
5.051	0.030	127	5.080	5.196	3.999
5.081	0.054	128	5.120	5.230	3.999
5.135	0.029	129	5.160	5.328	3.999
5.165	0.054	130	5.200	5.361	3.999
5.219	0.034	131	5.240	5.411	3.999
5.252	0.029	132	5.280	5.444	3.999
5.281	0.053	133	5.320	5.478	3.999
5.334	0.030	134	5.360	5.528	3.999
5.365	0.053	135	5.400	5.561	3.999
5.418	0.034	136	5.440	5.650	3.999
5.452	0.030	137	5.480	5.683	3.999
5.481	0.053	138	5.520	5.716	3.999
5.534	0.030	139	5.560	5.766	3.999
5.565	0.053	140	5.600	5.800	3.999
5.617	0.034	141	5.640	5.850	3.999
5.651	0.030	142	5.680	5.883	3.999
5.681	0.053	143	5.720	5.916	3.999
5.734	0.030	144	5.760	6.015	3.999
5.764	0.053	145	5.800	6.048	3.999
5.817	0.034	146	5.840	6.098	3.999
5.851	0.030	147	5.880	6.131	3.999
5.881	0.053	148	5.920	6.164	3.999
5.934	0.031	149	5.960	6.214	3.999
5.964	0.053	150	6.000	6.248	5.998
6.018	0.035	151	6.040	6.298	5.998
6.053	0.028	152	6.080	6.339	5.998
6.081	0.053	153	6.120	6.372	5.998
6.134	0.030	154	6.160	6.422	5.998
6.164	0.053	155	6.200	6.456	5.998
6.217	0.033	156	6.240	6.506	5.998
6.251	0.030	157	6.280	6.539	5.998
6.281	0.053	158	6.320	6.572	5.998
6.334	0.030	159	6.360	6.622	5.998
6.364	0.054	160	6.400	6.664	5.998
6.418	0.034	161	6.440	6.714	5.998
6.452	0.029	162	6.480	6.747	5.998
6.481	0.053	163	6.520	6.780	5.998
6.534	0.030	164	6.560	6.830	5.998
6.564	0.053	165	6.600	6.864	5.998
6.617	0.034	166	6.640	6.913	5.998
6.651	0.030	167	6.680	6.947	5.998
6.681	0.053	168	6.720	6.853	5.998
6.734	0.030	169	6.760	6.903	5.998
6.764	0.053	170	6.800	6.937	5.998
6.817	0.033	171	6.840	6.986	5.998
6.851	0.030	172	6.880	7.020	5.998
6.881	0.053	173	6.920	7.053	5.998
6.934	0.030	174	6.960	7.103	5.998
6.964	0.053	175	7.000	7.137	5.998
7.017	0.033	176	7.040	7.234	5.998
7.050	0.030	177	7.080	7.268	5.998
7.081	0.053	178	7.120	7.301	5.998
7.134	0.030	179	7.160	7.351	5.998
7.164	0.053	180	7.200	7.384	5.998
7.217	0.033	181	7.240	7.434	5.998
7.250	0.031	182	7.280	7.468	5.998
7.281	0.053	183	7.320	7.453	5.998
7.334	0.030	184	7.360	7.503	5.998
7.364	0.053	185	7.400	7.536	5.998
7.417	0.034	186	7.440	7.586	5.998
7.450	0.030	187	7.480	7.620	5.998
7.481	0.053	188	7.520	7.653	5.998
7.534	0.030	189	7.560	7.703	5.998
7.564	0.053	190	7.600	7.736	5.998
7.617	0.033	191	7.640	7.785	5.998
7.650	0.030	192	7.680	7.819	5.998
7.681	0.053	193	7.720	7.852	5.998
7.733	0.030	194	7.760	7.902	5.998
7.764	0.054	195	7.800	7.935	5.998
7.817	0.033	196	7.840	7.985	5.998
7.851	0.030	197	7.880	8.019	5.998
7.880	0.053	198	7.920	8.052	5.998
7.934	0.030	199	7.960	8.310	5.998
7.964	0.054	200	8.000	8.343	7.998
8.017	0.046	201	8.040	8.393	7.998
8.064	0.036	202	8.080	8.426	7.998
8.100	0.035	203	8.120	8.476	7.998
8.135	0.029	204	8.160	8.509	7.998
8.164	0.053	205	8.200	8.543	7.998
8.217	0.033	206	8.240	8.521	7.998
8.250	0.030	207	8.280	8.554	7.998
8.280	0.053	208	8.320	8.588	7.998
8.333	0.030	209	8.360	8.637	7.998
8.364	0.053	210	8.400	8.671	7.998
8.416	0.034	211	8.440	8.721	7.998
8.450	0.030	212	8.480	8.754	7.998
8.480	0.054	213	8.520	8.787	7.998
8.534	0.029	214	8.560	8.926	7.998
8.564	0.053	215	8.600	8.959	7.998
8.616	0.033	216	8.640	9.009	7.998
8.650	0.030	217	8.680	9.042	7.998
8.680	0.053	218	8.720	9.076	7.998
8.733	0.031	219	8.760	9.125	7.998
8.763	0.053	220	8.800	9.159	7.998
8.816	0.034	221	8.840	9.209	7.998
8.851	0.030	222	8.880	9.004	7.998
8.880	0.053	223	8.920	9.038	7.998
8.933	0.031	224	8.960	9.087	7.998
8.963	0.054	225	9.000	9.120	7.998
9.017	0.033	226	9.040	9.171	7.998
9.050	0.030	227	9.080	9.204	7.998
9.080	0.053	228	9.120	9.237	7.998
9.133	0.031	229	9.160	9.287	7.998
9.163	0.053	230	9.200	9.361	7.998
9.216	0.033	231	9.240	9.411	7.998
9.250	0.030	232	9.280	9.444	7.998
9.280	0.053	233	9.320	9.477	7.998
9.333	0.030	234	9.360	9.527	7.998
9.363	0.053	235	9.400	9.561	7.998
9.416	0.034	236	9.440	9.610	7.998
9.449	0.030	237	9.480	9.644	7.998
9.480	0.053	238	9.520	9.628	7.998
9.533	0.031	239	9.560	9.678	7.998
9.563	0.053	240	9.600	9.711	7.998
9.616	0.034	241	9.640	9.761	7.998
9.650	0.030	242	9.680	9.795	7.998
9.680	0.053	243	9.720	9.828	7.998
9.733	0.030	244	9.760	9.878	7.998
9.763	0.054	245	9.800	9.911	7.998
9.817	0.034	246	9.840	10.010	7.998
9.850	0.030	247	9.880	10.043	7.998
9.880	0.053	248	9.920	10.076	7.998
9.933	0.031	249	9.960	10.126	7.998
9.963	0.053	250	10.000	10.160	9.997
10.016	0.033	251	10.040	10.210	9.997
10.049	0.030	252	10.080	10.243	9.997
10.080	0.067	253	10.120	10.276	9.997
10.146	0.036	254	10.160	10.285	9.997
10.182	0.034	255	10.200	10.335	9.997
10.216	0.031	256	10.240	10.368	9.997
10.246	0.053	257	10.280	10.401	9.997
10.299	0.034	258	10.320	10.452	9.997
10.333	0.030	259	10.360	10.485	9.997
10.363	0.053	260	10.400	10.518	9.997
10.416	0.035	261	10.440	10.656	9.997
10.450	0.029	262	10.480	10.689	9.997
10.480	0.053	263	10.520	10.723	9.997
10.532	0.031	264	10.560	10.773	9.997
10.563	0.053	265	10.600	10.806	9.997
10.616	0.033	266	10.640	10.856	9.997
10.649	0.030	267	10.680	10.890	9.997
10.680	0.053	268	10.720	10.923	9.997
10.733	0.030	269	10.760	11.101	9.997
10.763	0.053	270	10.800	11.134	9.997
10.816	0.033	271	10.840	11.184	9.997
10.849	0.030	272	10.880	11.217	9.997
10.879	0.053	273	10.920	11.251	9.997
10.932	0.031	274	10.960	11.301	9.997
10.963	0.054	275	11.000	11.334	9.997
11.017	0.034	276	11.040	11.384	9.997
11.050	0.029	277	11.080	11.346	9.997
