onset	duration	frameidx	videotime	audiotime	lasttrigger
0.066	0.033	1	0.040	0.000	0.000
0.099	0.021	2	0.080	0.000	0.000
0.120	0.046	3	0.120	0.000	0.000
0.166	0.039	4	0.160	0.000	0.000
0.205	0.044	5	0.200	0.000	0.000
0.249	0.050	6	0.240	0.000	0.000
0.299	0.054	7	0.280	0.000	0.000
0.353	0.013	8	0.320	0.000	0.000
0.366	0.017	9	0.360	0.000	0.000
0.382	0.054	10	0.400	0.000	0.000
0.436	0.029	11	0.440	0.000	0.000
0.466	0.053	12	0.480	0.000	0.000
0.519	0.033	13	0.520	0.629	0.000
0.552	0.030	14	0.560	0.662	0.000
0.582	0.054	15	0.600	0.696	0.000
0.636	0.030	16	0.640	0.746	0.000
0.666	0.054	17	0.680	0.779	0.000
0.720	0.033	18	0.720	0.829	0.000
0.753	0.029	19	0.760	0.862	0.000
0.782	0.053	20	0.800	0.896	0.000
0.836	0.030	21	0.840	1.025	0.000
0.866	0.053	22	0.880	1.058	0.000
0.919	0.033	23	0.920	1.108	0.000
0.952	0.030	24	0.960	1.141	0.000
0.982	0.067	25	1.000	1.175	0.000
1.049	0.036	26	1.040	1.225	0.000
1.085	0.047	27	1.080	1.275	0.000
1.132	0.034	28	1.120	1.308	0.000
1.166	0.017	29	1.160	1.409	0.000
1.182	0.053	30	1.200	1.423	0.000
1.236	0.030	31	1.240	1.473	0.000
1.266	0.053	32	1.280	1.506	0.000
1.319	0.034	33	1.320	1.556	0.000
1.353	0.029	34	1.360	1.589	0.000
1.382	0.054	35	1.400	1.623	0.000
1.436	0.029	36	1.440	1.561	0.000
1.466	0.053	37	1.480	1.594	0.000
1.519	0.046	38	1.520	1.644	0.000
1.565	0.036	39	1.560	1.677	0.000
1.601	0.034	40	1.600	1.727	0.000
1.636	0.030	41	1.640	1.760	0.000
1.665	0.066	42	1.680	1.794	0.000
1.732	0.050	43	1.720	1.844	0.000
1.782	0.020	44	1.760	1.918	0.000
1.802	0.033	45	1.800	1.935	0.000
1.835	0.030	46	1.840	1.969	0.000
1.865	0.053	47	1.880	2.002	0.000
1.918	0.033	48	1.920	2.052	0.000
1.952	0.030	49	1.960	2.085	0.000
1.982	0.054	50	2.000	2.118	2.002
2.036	0.030	51	2.040	2.168	2.002
2.065	0.067	52	2.080	2.155	2.002
2.132	0.034	53	2.120	2.204	2.002
2.166	0.016	54	2.160	2.258	2.002
2.182	0.067	55	2.200	2.271	2.002
2.249	0.036	56	2.240	2.321	2.002
2.285	0.034	57	2.280	2.371	2.002
2.319	0.034	58	2.320	2.404	2.002
2.353	0.029	59	2.360	2.438	2.002
2.382	0.054	60	2.400	2.519	2.002
2.436	0.029	61	2.440	2.569	2.002
2.465	0.067	62	2.480	2.602	2.002
2.532	0.050	63	2.520	2.652	2.002
2.582	0.019	64	2.560	2.719	2.002
2.601	0.035	65	2.600	2.735	2.002
2.636	0.029	66	2.640	2.769	2.002
2.665	0.083	67	2.680	2.802	2.002
2.749	0.019	68	2.720	2.837	2.002
2.768	0.034	69	2.760	2.854	2.002
2.802	0.034	70	2.800	2.888	2.002
2.836	0.029	71	2.840	2.921	2.002
2.865	0.053	72	2.880	2.954	2.002
2.918	0.034	73	2.920	3.004	2.002
2.952	0.030	74	2.960	3.038	2.002
2.982	0.053	75	3.000	3.071	2.002
3.035	0.030	76	3.040	3.169	2.002
3.065	0.053	77	3.080	3.203	2.002
3.118	0.034	78	3.120	3.252	2.002
3.153	0.029	79	3.160	3.286	2.002
3.182	0.054	80	3.200	3.319	2.002
3.235	0.029	81	3.240	3.369	2.002
3.265	0.054	82	3.280	3.402	2.002
3.319	0.029	83	3.320	3.571	2.002
3.348	0.054	84	3.360	3.604	2.002
3.402	0.046	85	3.400	3.655	2.002
3.448	0.037	86	3.440	3.688	2.002
3.485	0.033	87	3.480	3.738	2.002
3.518	0.030	88	3.520	3.771	2.002
3.548	0.055	89	3.560	3.804	2.002
3.603	0.032	90	3.600	3.854	2.002
3.635	0.029	91	3.640	3.776	2.002
3.665	0.067	92	3.680	3.809	2.002
3.731	0.036	93	3.720	3.859	2.002
3.768	0.034	94	3.760	3.909	2.002
3.801	0.047	95	3.800	3.942	2.002
3.848	0.036	96	3.840	3.976	2.002
3.884	0.034	97	3.880	4.025	2.002
3.918	0.030	98	3.920	4.059	2.002
3.948	0.053	99	3.960	4.220	2.002
4.002	0.034	100	4.000	4.270	4.002
4.036	0.029	101	4.040	4.304	4.002
4.065	0.054	102	4.080	4.337	4.002
4.119	0.029	103	4.120	4.387	4.002
4.148	0.054	104	4.160	4.420	4.002
4.202	0.046	105	4.200	4.470	4.002
4.248	0.037	106	4.240	4.503	4.002
4.285	0.046	107	4.280	4.347	4.002
4.331	0.037	108	4.320	4.380	4.002
4.368	0.033	109	4.360	4.430	4.002
4.401	0.034	110	4.400	4.463	4.002
4.435	0.029	111	4.440	4.497	4.002
4.465	0.053	112	4.480	4.530	4.002
4.518	0.030	113	4.520	4.580	4.002
4.548	0.053	114	4.560	4.613	4.002
4.601	0.047	115	4.600	4.711	4.002
