onset	duration	frameidx	videotime	audiotime	lasttrigger
0.050	0.033	1	0.040	0.000	0.000
0.083	0.033	2	0.080	0.000	0.000
0.116	0.034	3	0.120	0.000	0.000
0.150	0.017	4	0.160	0.000	0.000
0.167	0.066	5	0.200	0.000	0.000
0.233	0.050	6	0.240	0.000	0.000
0.283	0.033	7	0.280	0.000	0.000
0.316	0.033	8	0.320	0.000	0.000
0.350	0.037	9	0.360	0.000	0.000
0.386	0.033	10	0.400	0.000	0.000
0.419	0.031	11	0.440	0.000	0.000
0.450	0.055	12	0.480	0.000	0.000
0.504	0.034	13	0.520	0.000	0.000
0.538	0.028	14	0.560	0.000	0.000
0.566	0.055	15	0.600	0.000	0.000
0.621	0.028	16	0.640	0.000	0.000
0.649	0.054	17	0.680	0.000	0.000
0.703	0.033	18	0.720	0.000	0.000
0.736	0.030	19	0.760	0.000	0.000
0.766	0.053	20	0.800	0.000	0.000
0.820	0.030	21	0.840	1.003	0.000
0.850	0.054	22	0.880	1.036	0.000
0.904	0.033	23	0.920	1.086	0.000
0.937	0.029	24	0.960	1.119	0.000
0.966	0.053	25	1.000	1.152	0.000
1.019	0.030	26	1.040	1.203	0.000
1.049	0.055	27	1.080	1.236	0.000
1.104	0.045	28	1.120	1.334	0.000
1.149	0.036	29	1.160	1.367	0.000
1.186	0.035	30	1.200	1.417	0.000
1.220	0.029	31	1.240	1.451	0.000
1.249	0.054	32	1.280	1.484	0.000
1.303	0.034	33	1.320	1.534	0.000
1.337	0.029	34	1.360	1.567	0.000
1.366	0.053	35	1.400	1.600	0.000
1.419	0.030	36	1.440	1.619	0.000
1.449	0.053	37	1.480	1.653	0.000
1.503	0.034	38	1.520	1.702	0.000
1.536	0.029	39	1.560	1.736	0.000
1.566	0.067	40	1.600	1.769	0.000
1.632	0.037	41	1.640	1.819	0.000
1.669	0.035	42	1.680	1.869	0.000
1.704	0.033	43	1.720	1.903	0.000
1.737	0.029	44	1.760	1.903	0.000
1.766	0.055	45	1.800	1.936	0.000
1.820	0.029	46	1.840	1.986	0.000
1.849	0.054	47	1.880	2.020	0.000
1.903	0.046	48	1.920	2.070	0.000
1.949	0.037	49	1.960	2.103	0.000
1.986	0.034	50	2.000	2.153	2.000
2.020	0.029	51	2.040	2.187	2.000
2.049	0.067	52	2.080	2.172	2.000
2.116	0.034	53	2.120	2.222	2.000
2.149	0.016	54	2.160	2.276	2.000
2.166	0.054	55	2.200	2.289	2.000
2.220	0.029	56	2.240	2.339	2.000
2.249	0.054	57	2.280	2.372	2.000
2.303	0.034	58	2.320	2.422	2.000
2.338	0.028	59	2.360	2.456	2.000
2.366	0.054	60	2.400	2.537	2.000
2.419	0.029	61	2.440	2.587	2.000
2.449	0.054	62	2.480	2.621	2.000
2.503	0.032	63	2.520	2.670	2.000
2.535	0.030	64	2.560	2.704	2.000
2.565	0.054	65	2.600	2.737	2.000
2.620	0.029	66	2.640	2.787	2.000
2.649	0.054	67	2.680	2.773	2.000
2.703	0.033	68	2.720	2.822	2.000
2.736	0.029	69	2.760	2.855	2.000
2.765	0.054	70	2.800	2.889	2.000
2.820	0.029	71	2.840	2.939	2.000
2.849	0.067	72	2.880	2.972	2.000
2.915	0.050	73	2.920	3.022	2.000
2.966	0.020	74	2.960	3.127	2.000
2.985	0.034	75	3.000	3.145	2.000
3.020	0.029	76	3.040	3.178	2.000
3.049	0.054	77	3.080	3.211	2.000
3.103	0.046	78	3.120	3.261	2.000
3.149	0.038	79	3.160	3.294	2.000
3.186	0.046	80	3.200	3.344	2.000
3.232	0.050	81	3.240	3.378	2.000
3.282	0.050	82	3.280	3.428	2.000
3.332	0.020	83	3.320	3.462	2.000
3.352	0.033	84	3.360	3.479	2.000
3.385	0.034	85	3.400	3.512	2.000
3.419	0.030	86	3.440	3.546	2.000
3.449	0.066	87	3.480	3.579	2.000
3.515	0.037	88	3.520	3.629	2.000
3.552	0.035	89	3.560	3.679	2.000
3.587	0.045	90	3.600	3.760	2.000
3.632	0.036	91	3.640	3.793	2.000
3.668	0.035	92	3.680	3.843	2.000
3.704	0.028	93	3.720	3.877	2.000
3.732	0.067	94	3.760	3.910	2.000
3.798	0.050	95	3.800	3.960	2.000
3.849	0.019	96	3.840	4.026	2.000
3.868	0.047	97	3.880	4.043	2.000
3.915	0.037	98	3.920	4.085	2.000
3.952	0.035	99	3.960	4.135	2.000
3.986	0.034	100	4.000	4.168	3.999
4.020	0.028	101	4.040	4.202	3.999
4.048	0.067	102	4.080	4.235	3.999
4.115	0.037	103	4.120	4.285	3.999
4.152	0.034	104	4.160	4.335	3.999
4.186	0.034	105	4.200	4.368	3.999
4.220	0.028	106	4.240	4.315	3.999
4.248	0.053	107	4.280	4.348	3.999
4.302	0.030	108	4.320	4.398	3.999
4.332	0.067	109	4.360	4.431	3.999
4.398	0.050	110	4.400	4.481	3.999
4.448	0.020	111	4.440	4.547	3.999
4.468	0.034	112	4.480	4.564	3.999
4.501	0.030	113	4.520	4.598	3.999
4.532	0.055	114	4.560	4.679	3.999
4.586	0.033	115	4.600	4.729	3.999
4.619	0.029	116	4.640	4.762	3.999
4.648	0.055	117	4.680	4.796	3.999
4.703	0.029	118	4.720	4.845	3.999
4.731	0.054	119	4.760	4.879	3.999
4.786	0.046	120	4.800	4.929	3.999
4.831	0.037	121	4.840	4.962	3.999
4.868	0.046	122	4.880	4.964	3.999
4.915	0.036	123	4.920	4.997	3.999
4.951	0.034	124	4.960	5.047	3.999
4.985	0.046	125	5.000	5.081	3.999
5.032	0.036	126	5.040	5.114	3.999
5.068	0.035	127	5.080	5.164	3.999
5.103	0.029	128	5.120	5.197	3.999
5.131	0.053	129	5.160	5.231	3.999
5.185	0.046	130	5.200	5.329	3.999
5.231	0.036	131	5.240	5.362	3.999
5.268	0.034	132	5.280	5.412	3.999
5.302	0.030	133	5.320	5.446	3.999
5.331	0.054	134	5.360	5.479	3.999
5.385	0.033	135	5.400	5.529	3.999
5.418	0.030	136	5.440	5.562	3.999
5.448	0.053	137	5.480	5.595	3.999
5.501	0.030	138	5.520	5.684	3.999
5.531	0.054	139	5.560	5.717	3.999
5.586	0.046	140	5.600	5.767	3.999
5.631	0.037	141	5.640	5.801	3.999
5.668	0.035	142	5.680	5.851	3.999
5.703	0.028	143	5.720	5.884	3.999
5.731	0.055	144	5.760	5.917	3.999
5.786	0.032	145	5.800	5.936	3.999
5.818	0.030	146	5.840	5.969	3.999
5.848	0.054	147	5.880	6.002	3.999
5.901	0.030	148	5.920	6.052	3.999
5.931	0.066	149	5.960	6.085	3.999
5.998	0.034	150	6.000	6.135	5.998
6.031	0.016	151	6.040	6.189	5.998
6.048	0.055	152	6.080	6.202	5.998
6.102	0.029	153	6.120	6.300	5.998
6.131	0.054	154	6.160	6.333	5.998
6.185	0.033	155	6.200	6.383	5.998
6.218	0.029	156	6.240	6.417	5.998
6.248	0.067	157	6.280	6.450	5.998
6.314	0.037	158	6.320	6.500	5.998
6.351	0.047	159	6.360	6.550	5.998
6.398	0.033	160	6.400	6.583	5.998
6.431	0.017	161	6.440	6.685	5.998
6.448	0.054	162	6.480	6.698	5.998
6.502	0.029	163	6.520	6.748	5.998
6.531	0.054	164	6.560	6.781	5.998
6.585	0.046	165	6.600	6.831	5.998
6.631	0.037	166	6.640	6.865	5.998
6.668	0.034	167	6.680	6.915	5.998
6.702	0.029	168	6.720	6.948	5.998
6.731	0.054	169	6.760	6.854	5.998
6.785	0.034	170	6.800	6.904	5.998
6.819	0.029	171	6.840	6.938	5.998
6.847	0.054	172	6.880	6.971	5.998
6.901	0.030	173	6.920	7.021	5.998
6.931	0.055	174	6.960	7.054	5.998
6.986	0.045	175	7.000	7.104	5.998
7.031	0.037	176	7.040	7.186	5.998
7.068	0.033	177	7.080	7.235	5.998
7.101	0.030	178	7.120	7.269	5.998
7.131	0.055	179	7.160	7.302	5.998
7.185	0.046	180	7.200	7.352	5.998
7.231	0.037	181	7.240	7.385	5.998
7.267	0.035	182	7.280	7.435	5.998
7.303	0.028	183	7.320	7.469	5.998
7.331	0.066	184	7.360	7.454	5.998
7.397	0.050	185	7.400	7.504	5.998
7.447	0.020	186	7.440	7.570	5.998
7.467	0.033	187	7.480	7.587	5.998
7.501	0.030	188	7.520	7.621	5.998
7.531	0.054	189	7.560	7.654	5.998
7.584	0.046	190	7.600	7.704	5.998
7.631	0.037	191	7.640	7.737	5.998
7.668	0.033	192	7.680	7.748	5.998
7.701	0.030	193	7.720	7.781	5.998
7.731	0.054	194	7.760	7.814	5.998
7.784	0.034	195	7.800	7.864	5.998
7.819	0.028	196	7.840	7.897	5.998
7.847	0.054	197	7.880	7.931	5.998
7.901	0.030	198	7.920	7.981	5.998
7.930	0.055	199	7.960	8.014	5.998
7.985	0.034	200	8.000	8.191	7.998
8.019	0.028	201	8.040	8.225	7.998
8.047	0.067	202	8.080	8.257	7.998
8.114	0.037	203	8.120	8.307	7.998
8.150	0.034	204	8.160	8.357	7.998
8.184	0.046	205	8.200	8.391	7.998
8.230	0.038	206	8.240	8.424	7.998
8.268	0.034	207	8.280	8.562	7.998
8.302	0.028	208	8.320	8.595	7.998
8.330	0.054	209	8.360	8.628	7.998
8.384	0.033	210	8.400	8.679	7.998
8.417	0.030	211	8.440	8.712	7.998
8.447	0.054	212	8.480	8.745	7.998
8.501	0.030	213	8.520	8.795	7.998
8.530	0.055	214	8.560	8.828	7.998
8.585	0.033	215	8.600	8.807	7.998
8.618	0.029	216	8.640	8.840	7.998
8.647	0.067	217	8.680	8.873	7.998
8.714	0.036	218	8.720	8.923	7.998
8.750	0.034	219	8.760	8.973	7.998
8.784	0.046	220	8.800	9.007	7.998
8.830	0.037	221	8.840	9.040	7.998
8.867	0.035	222	8.880	9.090	7.998
8.902	0.028	223	8.920	8.996	7.998
8.930	0.067	224	8.960	9.029	7.998
8.997	0.034	225	9.000	9.079	7.998
9.030	0.016	226	9.040	9.133	7.998
9.047	0.054	227	9.080	9.146	7.998
9.101	0.029	228	9.120	9.196	7.998
9.130	0.067	229	9.160	9.229	7.998
9.197	0.034	230	9.200	9.279	7.998
9.230	0.016	231	9.240	9.381	7.998
9.246	0.067	232	9.280	9.394	7.998
9.313	0.037	233	9.320	9.444	7.998
9.350	0.034	234	9.360	9.494	7.998
9.384	0.034	235	9.400	9.527	7.998
9.418	0.029	236	9.440	9.561	7.998
9.447	0.054	237	9.480	9.594	7.998
9.501	0.029	238	9.520	9.644	7.998
9.530	0.054	239	9.560	9.630	7.998
9.584	0.046	240	9.600	9.679	7.998
9.630	0.037	241	9.640	9.712	7.998
9.666	0.035	242	9.680	9.762	7.998
9.701	0.029	243	9.720	9.796	7.998
9.730	0.054	244	9.760	9.829	7.998
9.784	0.046	245	9.800	9.879	7.998
9.830	0.036	246	9.840	9.912	7.998
9.866	0.034	247	9.880	10.010	7.998
9.900	0.029	248	9.920	10.044	7.998
9.930	0.067	249	9.960	10.077	7.998
9.996	0.050	250	10.000	10.127	9.997
10.046	0.020	251	10.040	10.193	9.997
10.066	0.047	252	10.080	10.210	9.997
10.113	0.037	253	10.120	10.244	9.997
10.150	0.033	254	10.160	10.293	9.997
10.184	0.034	255	10.200	10.326	9.997
10.217	0.029	256	10.240	10.359	9.997
10.246	0.067	257	10.280	10.392	9.997
10.313	0.036	258	10.320	10.443	9.997
10.349	0.034	259	10.360	10.492	9.997
10.383	0.046	260	10.400	10.526	9.997
10.430	0.037	261	10.440	10.559	9.997
10.467	0.033	262	10.480	10.826	9.997
10.500	0.030	263	10.520	10.860	9.997
10.530	0.067	264	10.560	10.893	9.997
10.596	0.034	265	10.600	10.943	9.997
10.630	0.016	266	10.640	10.997	9.997
10.646	0.054	267	10.680	11.010	9.997
10.700	0.029	268	10.720	11.060	9.997
10.729	0.067	269	10.760	11.093	9.997
10.796	0.034	270	10.800	10.943	9.997
10.830	0.016	271	10.840	10.996	9.997
10.846	0.067	272	10.880	11.009	9.997
10.913	0.037	273	10.920	11.059	9.997
10.950	0.046	274	10.960	11.109	9.997
10.996	0.034	275	11.000	11.143	9.997
11.030	0.017	276	11.040	11.196	9.997
11.046	0.055	277	11.080	11.209	9.997
11.101	0.028	278	11.120	11.467	9.997
11.129	0.054	279	11.160	11.500	9.997
11.184	0.046	280	11.200	11.550	9.997
11.229	0.036	281	11.240	11.583	9.997
11.266	0.035	282	11.280	11.633	9.997
11.300	0.029	283	11.320	11.667	9.997
11.329	0.054	284	11.360	11.700	9.997
11.383	0.046	285	11.400	11.750	9.997
11.429	0.037	286	11.440	11.536	9.997
11.466	0.034	287	11.480	11.586	9.997
11.499	0.030	288	11.520	11.619	9.997
