onset	duration	lh_orientation	rh_orientation
0.1968	3.000	90	0
8.2767	3.000	none	0
16.1741	3.000	135	90
24.1720	3.000	45	0
32.2356	3.000	45	none
40.1662	3.000	0	90
48.1803	3.000	0	45
56.2609	3.000	0	none
64.1249	3.000	45	45
72.1892	3.000	0	45
80.2358	3.000	none	45
88.1508	3.000	45	90
96.1978	3.000	135	0
104.2616	3.000	135	none
112.1922	3.000	0	135
120.1402	3.000	135	45
128.2365	3.000	135	none
136.1840	3.000	135	135
144.1485	3.000	90	135
152.1625	3.000	45	0
160.2761	3.000	none	0
168.1566	3.000	45	0
176.1206	3.000	90	90
184.2342	3.000	none	90
192.1319	3.000	90	45
200.1963	3.000	135	135
208.2605	3.000	135	none
216.1573	3.000	90	135
224.1550	3.000	0	90
232.2515	3.000	0	none
