onset	duration	lh_orientation	rh_orientation
0.1252	3.000	90	90
8.2219	3.000	90	none
16.1697	3.000	45	0
24.1515	3.000	90	135
32.1974	3.000	90	none
40.1622	3.000	90	0
48.1426	3.000	45	135
56.2560	3.000	none	135
64.1868	3.000	0	135
72.2008	3.000	0	0
80.2476	3.000	0	none
88.1455	3.000	45	45
96.1760	3.000	0	90
104.2730	3.000	0	none
112.1874	3.000	135	45
120.1682	3.000	0	90
128.1482	3.000	45	0
136.2459	3.000	45	none
144.1931	3.000	135	0
152.1738	3.000	135	45
160.2373	3.000	none	45
168.1518	3.000	45	135
176.1657	3.000	135	45
184.2626	3.000	none	45
192.2273	3.000	135	135
200.1744	3.000	0	90
208.2548	3.000	none	90
216.1529	3.000	90	45
224.1494	3.000	90	90
232.2464	3.000	none	90
