onset	duration	frameidx	videotime	audiotime
0.025	0.033	1	0.040	3.627
0.058	0.042	2	0.080	3.659
0.100	0.042	3	0.120	3.692
0.142	0.142	4	0.160	3.734
0.283	0.042	5	0.200	0.141
0.325	0.050	6	0.240	0.183
0.375	0.050	7	0.280	0.233
0.425	0.025	8	0.320	0.283
0.450	0.050	9	0.360	0.308
0.500	0.050	10	0.400	0.358
0.550	0.025	11	0.440	0.408
0.575	0.050	12	0.480	0.433
0.625	0.050	13	0.520	0.483
0.675	0.025	14	0.560	0.533
0.700	0.050	15	0.600	0.558
0.750	0.025	16	0.640	0.987
0.775	0.050	17	0.680	1.012
0.825	0.050	18	0.720	1.062
0.875	0.025	19	0.760	1.112
0.900	0.050	20	0.800	1.137
0.950	0.025	21	0.840	1.187
0.975	0.050	22	0.880	1.212
1.025	0.050	23	0.920	1.262
1.075	0.025	24	0.960	1.320
1.100	0.050	25	1.000	1.345
1.150	0.025	26	1.040	1.395
1.175	0.050	27	1.080	1.420
1.225	0.050	28	1.120	1.470
1.275	0.025	29	1.160	1.520
1.300	0.050	30	1.200	1.545
1.350	0.025	31	1.240	1.603
1.375	0.050	32	1.280	1.628
1.425	0.050	33	1.320	1.678
1.475	0.025	34	1.360	1.728
1.500	0.050	35	1.400	1.753
1.550	0.025	36	1.440	1.803
1.575	0.050	37	1.480	1.828
1.625	0.050	38	1.520	1.878
1.675	0.025	39	1.560	1.849
1.700	0.050	40	1.600	1.874
1.750	0.025	41	1.640	1.924
1.775	0.050	42	1.680	1.949
1.825	0.050	43	1.720	1.999
1.875	0.025	44	1.760	2.049
1.900	0.050	45	1.800	2.074
1.950	0.025	46	1.840	2.124
1.975	0.050	47	1.880	2.149
2.025	0.050	48	1.920	2.199
2.075	0.025	49	1.960	2.249
2.100	0.050	50	2.000	2.274
2.150	0.025	51	2.040	2.324
2.175	0.050	52	2.080	2.349
2.225	0.050	53	2.120	2.399
2.275	0.025	54	2.160	2.449
2.300	0.050	55	2.200	2.537
2.350	0.025	56	2.240	2.587
2.375	0.050	57	2.280	2.612
2.425	0.050	58	2.320	2.662
2.475	0.025	59	2.360	2.712
2.500	0.050	60	2.400	2.737
2.550	0.025	61	2.440	2.787
2.575	0.050	62	2.480	2.812
2.625	0.050	63	2.520	2.870
2.675	0.025	64	2.560	2.920
2.700	0.050	65	2.600	2.945
2.750	0.025	66	2.640	2.995
2.775	0.050	67	2.680	3.020
2.825	0.050	68	2.720	3.070
2.875	0.025	69	2.760	3.120
2.900	0.050	70	2.800	3.145
2.950	0.025	71	2.840	3.203
2.975	0.050	72	2.880	3.228
3.025	0.050	73	2.920	3.278
3.075	0.025	74	2.960	3.328
3.101	0.050	75	3.000	3.353
3.151	0.025	76	3.040	3.403
3.175	0.050	77	3.080	3.428
3.226	0.050	78	3.120	3.399
3.276	0.025	79	3.160	3.449
3.300	0.050	80	3.200	3.474
3.351	0.025	81	3.240	3.524
3.376	0.050	82	3.280	3.549
3.425	0.050	83	3.320	3.599
3.476	0.025	84	3.360	3.649
3.501	0.050	85	3.400	3.674
3.551	0.025	86	3.440	3.725
3.576	0.050	87	3.480	3.750
3.626	0.050	88	3.520	3.799
3.676	0.025	89	3.560	3.850
3.701	0.050	90	3.600	3.875
3.751	0.025	91	3.640	3.925
3.776	0.050	92	3.680	3.950
3.826	0.050	93	3.720	4.000
3.876	0.025	94	3.760	4.113
3.901	0.050	95	3.800	4.138
3.951	0.025	96	3.840	4.188
