onset	duration	frameidx	videotime	audiotime
6.455	0.032	1	0.040	9.317
6.487	0.017	3	0.120	9.360
6.503	0.167	4	0.160	9.377
6.670	0.050	5	0.200	0.142
6.720	0.033	6	0.240	0.192
6.753	0.033	7	0.280	0.226
6.787	0.050	8	0.320	0.259
6.837	0.033	9	0.360	0.309
6.870	0.050	10	0.400	0.342
6.920	0.033	11	0.440	0.392
6.953	0.033	12	0.480	0.426
6.987	0.050	13	0.520	0.459
7.037	0.033	14	0.560	0.509
7.070	0.050	15	0.600	0.543
7.120	0.033	16	0.640	0.593
7.154	0.033	17	0.680	0.975
7.187	0.050	18	0.720	1.008
7.237	0.033	19	0.760	1.058
7.270	0.034	20	0.800	1.092
7.304	0.049	21	0.840	1.125
7.353	0.033	22	0.880	1.175
7.387	0.050	23	0.920	1.209
7.437	0.033	24	0.960	1.259
7.470	0.033	25	1.000	1.260
7.503	0.050	26	1.040	1.293
7.553	0.033	27	1.080	1.343
7.587	0.067	28	1.120	1.377
7.654	0.050	29	1.160	1.435
7.704	0.025	30	1.200	1.485
7.729	0.050	31	1.240	1.510
7.779	0.050	32	1.280	1.648
7.829	0.025	33	1.320	1.698
7.854	0.050	34	1.360	1.723
7.904	0.025	35	1.400	1.773
7.929	0.050	36	1.440	1.798
7.979	0.050	37	1.480	1.848
8.029	0.025	38	1.520	1.898
8.054	0.050	39	1.560	1.923
8.104	0.025	40	1.600	1.854
8.129	0.050	41	1.640	1.879
8.179	0.050	42	1.680	1.929
8.229	0.025	43	1.720	1.979
8.254	0.050	44	1.760	2.004
8.304	0.025	45	1.800	2.054
8.329	0.050	46	1.840	2.079
8.379	0.050	47	1.880	2.129
8.429	0.025	48	1.920	2.179
8.454	0.050	49	1.960	2.204
8.504	0.025	50	2.000	2.254
8.529	0.050	51	2.040	2.279
8.579	0.050	52	2.080	2.329
8.629	0.025	53	2.120	2.379
8.654	0.050	54	2.160	2.404
8.704	0.025	55	2.200	2.454
8.729	0.050	56	2.240	2.502
8.779	0.050	57	2.280	2.552
8.829	0.025	58	2.320	2.602
8.854	0.050	59	2.360	2.627
8.904	0.025	60	2.400	2.677
8.929	0.050	61	2.440	2.702
8.979	0.050	62	2.480	2.752
9.029	0.025	63	2.520	2.810
9.054	0.050	64	2.560	2.835
9.104	0.025	65	2.600	2.885
9.129	0.050	66	2.640	2.910
9.179	0.050	67	2.680	2.960
9.229	0.025	68	2.720	3.010
9.254	0.050	69	2.760	3.035
9.304	0.025	70	2.800	3.085
9.329	0.050	71	2.840	3.110
9.379	0.050	72	2.880	3.208
9.429	0.025	73	2.920	3.258
9.454	0.050	74	2.960	3.283
9.504	0.025	75	3.000	3.333
9.529	0.050	76	3.040	3.358
9.579	0.050	77	3.080	3.408
9.629	0.025	78	3.120	3.458
9.654	0.050	79	3.160	3.404
9.704	0.025	80	3.200	3.454
9.729	0.050	81	3.240	3.479
9.779	0.050	82	3.280	3.529
9.829	0.025	83	3.320	3.579
9.854	0.050	84	3.360	3.604
9.904	0.025	85	3.400	3.654
9.929	0.050	86	3.440	3.679
9.979	0.050	87	3.480	3.729
10.029	0.025	88	3.520	3.779
10.054	0.050	89	3.560	3.804
10.104	0.025	90	3.600	3.854
10.129	0.050	91	3.640	3.879
10.179	0.050	92	3.680	3.929
10.229	0.025	93	3.720	3.979
10.254	0.050	94	3.760	4.004
10.304	0.025	95	3.800	4.157
10.329	0.050	96	3.840	4.182
10.379	0.050	97	3.880	4.232
10.429	0.025	98	3.920	4.282
10.454	0.050	99	3.960	4.307
10.504	0.025	100	4.000	4.357
10.529	0.050	101	4.040	4.383
10.579	0.050	102	4.080	4.441
10.629	0.025	103	4.120	4.491
10.654	0.050	104	4.160	4.516
10.704	0.025	105	4.200	4.566
10.729	0.050	106	4.240	4.591
10.779	0.050	107	4.280	4.641
10.829	0.025	108	4.320	4.691
10.854	0.050	109	4.360	4.716
10.904	0.025	110	4.400	4.694
10.929	0.050	111	4.440	4.719
10.979	0.050	112	4.480	4.769
11.029	0.025	113	4.520	4.819
11.054	0.050	114	4.560	4.844
11.104	0.025	115	4.600	4.894
11.129	0.050	116	4.640	4.919
11.179	0.050	117	4.680	4.969
11.229	0.025	118	4.720	4.980
11.254	0.050	119	4.760	5.005
11.304	0.025	120	4.800	5.055
11.329	0.050	121	4.840	5.080
11.379	0.050	122	4.880	5.130
11.429	0.025	123	4.920	5.180
11.454	0.050	124	4.960	5.205
11.504	0.025	125	5.000	5.255
11.529	0.050	126	5.040	5.280
11.579	0.050	127	5.080	5.330
11.629	0.025	128	5.120	5.380
11.654	0.050	129	5.160	5.405
11.704	0.025	130	5.200	5.455
11.729	0.050	131	5.240	5.480
11.779	0.050	132	5.280	5.530
11.829	0.025	133	5.320	5.643
11.854	0.050	134	5.360	5.668
11.904	0.025	135	5.400	5.718
11.929	0.050	136	5.440	5.743
11.979	0.050	137	5.480	5.793
12.029	0.025	138	5.520	5.843
12.055	0.050	139	5.560	5.868
12.104	0.025	140	5.600	5.918
12.130	0.050	141	5.640	5.943
12.180	0.050	142	5.680	6.001
12.229	0.025	143	5.720	6.051
12.255	0.050	144	5.760	6.076
12.305	0.025	145	5.800	6.126
12.329	0.050	146	5.840	6.151
12.380	0.050	147	5.880	6.201
12.430	0.025	148	5.920	6.251
12.454	0.050	149	5.960	6.324
12.505	0.025	150	6.000	6.374
12.530	0.050	151	6.040	6.399
12.580	0.050	152	6.080	6.449
12.630	0.025	153	6.120	6.499
12.655	0.050	154	6.160	6.524
12.705	0.025	155	6.200	6.574
12.730	0.050	156	6.240	6.599
12.780	0.050	157	6.280	6.530
12.830	0.025	158	6.320	6.580
