onset	duration	frameidx	videotime	audiotime
0.033	0.050	1	0.040	3.254
0.083	0.025	2	0.080	3.301
0.108	0.050	3	0.120	3.326
0.158	0.150	4	0.160	3.376
0.308	0.050	5	0.200	0.150
0.358	0.050	6	0.240	0.200
0.408	0.025	7	0.280	0.250
0.433	0.050	8	0.320	0.275
0.483	0.050	9	0.360	0.325
0.533	0.025	10	0.400	0.375
0.558	0.050	11	0.440	0.400
0.608	0.025	12	0.480	0.450
0.633	0.050	13	0.520	0.475
0.683	0.050	14	0.560	0.525
0.733	0.025	15	0.600	0.575
0.758	0.050	16	0.640	1.008
0.808	0.025	17	0.680	1.058
0.833	0.050	18	0.720	1.083
0.883	0.050	19	0.760	1.133
0.933	0.025	20	0.800	1.183
0.958	0.050	21	0.840	1.208
1.008	0.025	22	0.880	1.258
1.033	0.050	23	0.920	1.283
1.083	0.050	24	0.960	1.341
1.133	0.025	25	1.000	1.391
1.158	0.050	26	1.040	1.416
1.208	0.025	27	1.080	1.466
1.233	0.050	28	1.120	1.491
1.283	0.050	29	1.160	1.541
1.334	0.025	30	1.200	1.591
1.359	0.050	31	1.240	1.616
1.409	0.025	32	1.280	1.674
1.434	0.050	33	1.320	1.699
1.484	0.050	34	1.360	1.749
1.534	0.025	35	1.400	1.799
1.559	0.050	36	1.440	1.824
1.609	0.025	37	1.480	1.874
1.634	0.050	38	1.520	1.899
1.684	0.050	39	1.560	1.949
1.734	0.025	40	1.600	1.880
1.759	0.050	41	1.640	1.905
1.809	0.025	42	1.680	1.955
1.834	0.050	43	1.720	1.980
1.884	0.050	44	1.760	2.030
1.934	0.025	45	1.800	2.080
1.959	0.050	46	1.840	2.105
2.009	0.025	47	1.880	2.155
2.034	0.050	48	1.920	2.180
2.084	0.050	49	1.960	2.230
2.134	0.025	50	2.000	2.280
2.159	0.050	51	2.040	2.305
2.209	0.025	52	2.080	2.355
2.234	0.050	53	2.120	2.380
2.284	0.050	54	2.160	2.430
2.334	0.025	55	2.200	2.503
2.359	0.050	56	2.240	2.528
2.409	0.025	57	2.280	2.578
2.434	0.050	58	2.320	2.603
2.484	0.050	59	2.360	2.653
2.534	0.025	60	2.400	2.703
2.559	0.050	61	2.440	2.728
2.609	0.025	62	2.480	2.778
2.634	0.050	63	2.520	2.812
2.684	0.050	64	2.560	2.862
2.734	0.025	65	2.600	2.912
2.759	0.050	66	2.640	2.937
2.809	0.025	67	2.680	2.987
2.834	0.050	68	2.720	3.012
2.884	0.050	69	2.760	3.062
2.934	0.025	70	2.800	3.112
2.959	0.050	71	2.840	3.145
3.009	0.025	72	2.880	3.195
3.034	0.050	73	2.920	3.220
3.084	0.050	74	2.960	3.270
3.134	0.025	75	3.000	3.320
3.159	0.050	76	3.040	3.345
3.209	0.025	77	3.080	3.395
3.234	0.050	78	3.120	3.420
3.284	0.050	79	3.160	3.431
3.334	0.025	80	3.200	3.481
3.359	0.050	81	3.240	3.506
3.409	0.025	82	3.280	3.556
3.434	0.050	83	3.320	3.581
3.484	0.050	84	3.360	3.631
3.534	0.025	85	3.400	3.681
3.559	0.050	86	3.440	3.706
3.609	0.025	87	3.480	3.756
3.634	0.050	88	3.520	3.781
3.684	0.050	89	3.560	3.831
3.734	0.025	90	3.600	3.881
3.759	0.050	91	3.640	3.906
3.809	0.025	92	3.680	3.956
3.834	0.050	93	3.720	3.981
3.884	0.050	94	3.760	4.134
3.934	0.025	95	3.800	4.184
3.959	0.050	96	3.840	4.209
4.009	0.025	97	3.880	4.259
4.034	0.050	98	3.920	4.284
4.084	0.050	99	3.960	4.334
4.134	0.025	100	4.000	4.384
4.159	0.050	101	4.040	4.409
4.209	0.025	102	4.080	4.467
4.234	0.050	103	4.120	4.492
4.284	0.050	104	4.160	4.542
4.334	0.025	105	4.200	4.592
4.359	0.050	106	4.240	4.617
4.409	0.025	107	4.280	4.667
4.434	0.050	108	4.320	4.692
4.484	0.050	109	4.360	4.742
4.534	0.025	110	4.400	4.800
4.559	0.050	111	4.440	4.825
4.609	0.025	112	4.480	4.875
4.634	0.050	113	4.520	4.900
4.684	0.050	114	4.560	4.950
4.734	0.025	115	4.600	5.000
4.759	0.050	116	4.640	5.025
4.809	0.025	117	4.680	4.956
4.834	0.050	118	4.720	4.981
4.884	0.050	119	4.760	5.031
4.934	0.025	120	4.800	5.081
4.959	0.050	121	4.840	5.106
5.009	0.025	122	4.880	5.156
5.034	0.050	123	4.920	5.181
5.084	0.050	124	4.960	5.231
5.134	0.025	125	5.000	5.281
5.159	0.050	126	5.040	5.306
5.209	0.025	127	5.080	5.356
5.234	0.050	128	5.120	5.381
5.284	0.050	129	5.160	5.431
5.334	0.025	130	5.200	5.481
5.359	0.050	131	5.240	5.506
5.409	0.025	132	5.280	5.556
5.434	0.050	133	5.320	5.604
5.484	0.050	134	5.360	5.654
5.534	0.025	135	5.400	5.704
5.559	0.050	136	5.440	5.729
5.609	0.025	137	5.480	5.779
5.634	0.050	138	5.520	5.804
5.684	0.050	139	5.560	5.854
5.734	0.025	140	5.600	5.904
5.759	0.050	141	5.640	5.937
5.809	0.025	142	5.680	5.987
5.834	0.050	143	5.720	6.012
5.884	0.050	144	5.760	6.062
5.934	0.025	145	5.800	6.112
5.959	0.050	146	5.840	6.137
6.009	0.025	147	5.880	6.187
6.034	0.050	148	5.920	6.212
6.084	0.050	149	5.960	6.270
6.134	0.025	150	6.000	6.320
6.159	0.050	151	6.040	6.345
6.209	0.025	152	6.080	6.395
6.235	0.050	153	6.120	6.420
6.285	0.050	154	6.160	6.470
6.335	0.025	155	6.200	6.520
6.360	0.050	156	6.240	6.545
6.410	0.025	157	6.280	6.556
6.435	0.050	158	6.320	6.581
6.485	0.050	159	6.360	6.631
6.535	0.025	160	6.400	6.681
6.560	0.050	161	6.440	6.706
6.610	0.025	162	6.480	6.756
6.635	0.050	163	6.520	6.781
6.685	0.050	164	6.560	6.831
6.735	0.025	165	6.600	6.881
6.760	0.050	166	6.640	6.906
6.810	0.025	167	6.680	6.956
6.835	0.050	168	6.720	6.981
6.885	0.050	169	6.760	7.031
6.935	0.025	170	6.800	7.081
6.960	0.050	171	6.840	7.106
7.010	0.025	172	6.880	7.259
7.035	0.050	173	6.920	7.284
7.085	0.050	174	6.960	7.334
7.135	0.025	175	7.000	7.384
7.160	0.050	176	7.040	7.409
7.210	0.025	177	7.080	7.459
7.235	0.050	178	7.120	7.484
7.285	0.050	179	7.160	7.534
7.335	0.025	180	7.200	7.592
7.360	0.050	181	7.240	7.618
7.410	0.025	182	7.280	7.667
7.435	0.050	183	7.320	7.693
7.485	0.050	184	7.360	7.743
7.535	0.025	185	7.400	7.793
7.560	0.050	186	7.440	7.818
7.610	0.025	187	7.480	7.868
7.635	0.050	188	7.520	7.861
7.685	0.050	189	7.560	7.911
7.735	0.025	190	7.600	7.961
7.760	0.050	191	7.640	7.986
7.810	0.025	192	7.680	8.036
7.835	0.050	193	7.720	8.061
7.885	0.050	194	7.760	8.111
7.935	0.025	195	7.800	8.082
7.960	0.050	196	7.840	8.107
8.010	0.025	197	7.880	8.157
8.035	0.050	198	7.920	8.182
8.085	0.050	199	7.960	8.232
8.135	0.025	200	8.000	8.282
8.160	0.050	201	8.040	8.307
8.210	0.025	202	8.080	8.357
8.235	0.050	203	8.120	8.382
8.285	0.050	204	8.160	8.432
8.335	0.025	205	8.200	8.482
8.360	0.050	206	8.240	8.507
8.410	0.025	207	8.280	8.557
8.435	0.050	208	8.320	8.582
8.485	0.050	209	8.360	8.632
8.535	0.025	210	8.400	8.682
8.560	0.050	211	8.440	8.730
8.610	0.025	212	8.480	8.780
8.635	0.050	213	8.520	8.805
8.685	0.050	214	8.560	8.855
8.735	0.025	215	8.600	8.905
8.760	0.050	216	8.640	8.930
8.810	0.025	217	8.680	8.980
8.835	0.050	218	8.720	9.005
8.885	0.050	219	8.760	9.063
8.935	0.025	220	8.800	9.113
8.960	0.050	221	8.840	9.138
9.010	0.025	222	8.880	9.188
9.035	0.050	223	8.920	9.213
9.085	0.050	224	8.960	9.263
9.135	0.025	225	9.000	9.313
9.160	0.050	226	9.040	9.338
9.210	0.025	227	9.080	9.396
9.235	0.050	228	9.120	9.421
9.285	0.050	229	9.160	9.471
9.335	0.025	230	9.200	9.521
9.360	0.050	231	9.240	9.546
9.410	0.025	232	9.280	9.596
9.435	0.050	233	9.320	9.621
9.485	0.050	234	9.360	9.671
9.535	0.025	235	9.400	9.682
9.560	0.050	236	9.440	9.707
9.610	0.025	237	9.480	9.757
9.635	0.050	238	9.520	9.782
9.685	0.050	239	9.560	9.832
9.735	0.025	240	9.600	9.882
9.760	0.050	241	9.640	9.907
9.810	0.025	242	9.680	9.957
9.835	0.050	243	9.720	9.982
9.885	0.050	244	9.760	10.032
9.935	0.025	245	9.800	10.082
9.960	0.050	246	9.840	10.107
10.010	0.025	247	9.880	10.157
10.035	0.050	248	9.920	10.182
10.085	0.050	249	9.960	10.232
10.135	0.025	250	10.000	10.385
10.160	0.050	251	10.040	10.410
10.210	0.025	252	10.080	10.460
10.235	0.050	253	10.120	10.485
10.285	0.050	254	10.160	10.535
10.335	0.025	255	10.200	10.585
10.360	0.050	256	10.240	10.610
10.410	0.025	257	10.280	10.660
10.435	0.050	258	10.320	10.693
10.485	0.050	259	10.360	10.743
10.535	0.025	260	10.400	10.793
10.560	0.050	261	10.440	10.818
10.610	0.025	262	10.480	10.868
10.635	0.050	263	10.520	10.893
10.685	0.050	264	10.560	10.943
10.735	0.025	265	10.600	11.001
10.760	0.050	266	10.640	11.026
10.810	0.025	267	10.680	11.076
10.835	0.050	268	10.720	11.101
10.885	0.050	269	10.760	11.151
10.935	0.025	270	10.800	11.201
10.960	0.050	271	10.840	11.226
11.010	0.025	272	10.880	11.276
11.035	0.050	273	10.920	11.301
11.085	0.050	274	10.960	11.232
11.135	0.025	275	11.000	11.282
11.160	0.050	276	11.040	11.307
11.211	0.025	277	11.080	11.357
11.236	0.050	278	11.120	11.382
11.286	0.050	279	11.160	11.432
11.336	0.025	280	11.200	11.482
11.361	0.050	281	11.240	11.507
11.411	0.025	282	11.280	11.557
11.436	0.050	283	11.320	11.582
11.486	0.050	284	11.360	11.632
