onset	duration	lh_orientation	rh_orientation
0.1540	3.000	135	45
8.2850	3.000	135	none
16.1656	3.000	45	135
24.1795	3.000	0	90
32.2268	3.000	none	90
40.1578	3.000	90	0
48.1557	3.000	135	90
56.1692	3.000	0	0
64.2661	3.000	0	none
72.1635	3.000	45	135
80.1613	3.000	90	135
88.2249	3.000	90	none
96.1220	3.000	45	45
104.1194	3.000	90	90
112.2329	3.000	none	90
120.1473	3.000	90	45
128.1286	3.000	90	45
136.2254	3.000	90	none
144.1560	3.000	0	90
152.1706	3.000	0	0
160.2507	3.000	none	0
168.1310	3.000	45	135
176.1958	3.000	135	0
184.2599	3.000	135	none
192.1231	3.000	45	45
200.1869	3.000	135	0
208.2508	3.000	135	none
216.1650	3.000	0	90
224.1795	3.000	135	135
232.2758	3.000	none	135
