onset	duration	frameidx	videotime	audiotime	lasttrigger
0.050	0.054	1	0.040	0.000	0.000
0.103	0.013	2	0.080	0.000	0.000
0.116	0.033	3	0.120	0.000	0.000
0.150	0.037	4	0.160	0.000	0.000
0.186	0.047	5	0.200	0.000	0.000
0.233	0.037	6	0.240	0.000	0.000
0.270	0.034	7	0.280	0.000	0.000
0.303	0.033	8	0.320	0.000	0.000
0.336	0.030	9	0.360	0.000	0.000
0.366	0.055	10	0.400	0.000	0.000
0.421	0.029	11	0.440	0.000	0.000
0.450	0.053	12	0.480	0.000	0.000
0.503	0.033	13	0.520	0.000	0.000
0.536	0.030	14	0.560	0.000	0.000
0.566	0.053	15	0.600	0.621	0.000
0.619	0.030	16	0.640	0.670	0.000
0.649	0.053	17	0.680	0.704	0.000
0.703	0.030	18	0.720	0.754	0.000
0.733	0.053	19	0.760	0.787	0.000
0.786	0.033	20	0.800	0.837	0.000
0.819	0.030	21	0.840	0.870	0.000
0.849	0.054	22	0.880	0.904	0.000
0.904	0.034	23	0.920	1.074	0.000
0.937	0.029	24	0.960	1.106	0.000
0.966	0.053	25	1.000	1.140	0.000
1.019	0.030	26	1.040	1.190	0.000
1.049	0.054	27	1.080	1.223	0.000
1.103	0.033	28	1.120	1.273	0.000
1.136	0.030	29	1.160	1.306	0.000
1.166	0.067	30	1.200	1.340	0.000
1.233	0.016	31	1.240	1.297	0.000
1.249	0.053	32	1.280	1.311	0.000
1.302	0.030	33	1.320	1.360	0.000
1.332	0.053	34	1.360	1.394	0.000
1.386	0.033	35	1.400	1.444	0.000
1.419	0.030	36	1.440	1.477	0.000
1.449	0.055	37	1.480	1.511	0.000
1.504	0.029	38	1.520	1.609	0.000
1.532	0.053	39	1.560	1.642	0.000
1.586	0.034	40	1.600	1.692	0.000
1.620	0.029	41	1.640	1.725	0.000
1.649	0.053	42	1.680	1.759	0.000
1.702	0.030	43	1.720	1.809	0.000
1.732	0.054	44	1.760	1.842	0.000
1.787	0.033	45	1.800	1.892	0.000
1.819	0.030	46	1.840	1.893	0.000
1.849	0.053	47	1.880	1.927	0.000
1.902	0.030	48	1.920	1.976	0.000
1.932	0.053	49	1.960	2.010	0.000
1.986	0.033	50	2.000	2.060	2.000
2.019	0.030	51	2.040	2.093	2.000
2.049	0.055	52	2.080	2.126	2.000
2.104	0.028	53	2.120	2.176	2.000
2.132	0.053	54	2.160	2.163	2.000
2.185	0.033	55	2.200	2.213	2.000
2.218	0.030	56	2.240	2.246	2.000
2.249	0.054	57	2.280	2.279	2.000
2.302	0.030	58	2.320	2.329	2.000
2.332	0.053	59	2.360	2.363	2.000
2.386	0.046	60	2.400	2.413	2.000
2.432	0.037	61	2.440	2.446	2.000
2.468	0.033	62	2.480	2.544	2.000
2.502	0.030	63	2.520	2.577	2.000
2.532	0.055	64	2.560	2.611	2.000
2.587	0.033	65	2.600	2.661	2.000
2.620	0.028	66	2.640	2.694	2.000
2.649	0.053	67	2.680	2.727	2.000
2.702	0.030	68	2.720	2.777	2.000
2.732	0.055	69	2.760	2.810	2.000
2.787	0.032	70	2.800	2.813	2.000
2.819	0.030	71	2.840	2.846	2.000
2.849	0.067	72	2.880	2.879	2.000
2.915	0.037	73	2.920	2.929	2.000
2.952	0.034	74	2.960	2.979	2.000
2.985	0.034	75	3.000	3.013	2.000
3.019	0.029	76	3.040	3.046	2.000
3.049	0.053	77	3.080	3.079	2.000
3.102	0.030	78	3.120	3.177	2.000
3.132	0.053	79	3.160	3.210	2.000
3.185	0.046	80	3.200	3.260	2.000
3.232	0.036	81	3.240	3.294	2.000
3.268	0.034	82	3.280	3.343	2.000
3.302	0.029	83	3.320	3.377	2.000
3.332	0.054	84	3.360	3.410	2.000
3.385	0.034	85	3.400	3.619	2.000
3.419	0.029	86	3.440	3.653	2.000
3.448	0.053	87	3.480	3.686	2.000
3.502	0.030	88	3.520	3.736	2.000
3.532	0.054	89	3.560	3.769	2.000
3.585	0.033	90	3.600	3.819	2.000
3.619	0.030	91	3.640	3.853	2.000
3.648	0.067	92	3.680	3.886	2.000
3.715	0.037	93	3.720	3.784	2.000
3.751	0.034	94	3.760	3.834	2.000
3.785	0.033	95	3.800	3.867	2.000
3.818	0.030	96	3.840	3.901	2.000
3.848	0.054	97	3.880	3.934	2.000
3.902	0.029	98	3.920	3.984	2.000
3.931	0.067	99	3.960	4.017	2.000
3.998	0.034	100	4.000	4.067	3.999
4.032	0.016	101	4.040	4.169	3.999
4.048	0.054	102	4.080	4.182	3.999
4.102	0.030	103	4.120	4.232	3.999
4.131	0.054	104	4.160	4.265	3.999
4.186	0.033	105	4.200	4.315	3.999
4.218	0.030	106	4.240	4.348	3.999
4.248	0.067	107	4.280	4.382	3.999
4.315	0.036	108	4.320	4.432	3.999
4.351	0.034	109	4.360	4.355	3.999
4.385	0.033	110	4.400	4.388	3.999
4.418	0.030	111	4.440	4.421	3.999
4.448	0.053	112	4.480	4.455	3.999
4.501	0.030	113	4.520	4.505	3.999
4.531	0.055	114	4.560	4.538	3.999
4.586	0.033	115	4.600	4.588	3.999
4.620	0.028	116	4.640	4.670	3.999
4.648	0.053	117	4.680	4.703	3.999
4.701	0.030	118	4.720	4.753	3.999
4.731	0.054	119	4.760	4.786	3.999
4.785	0.033	120	4.800	4.836	3.999
4.819	0.029	121	4.840	4.869	3.999
4.848	0.067	122	4.880	4.903	3.999
4.915	0.036	123	4.920	4.953	3.999
4.951	0.033	124	4.960	4.955	3.999
4.984	0.033	125	5.000	4.988	3.999
5.017	0.030	126	5.040	5.021	3.999
5.048	0.054	127	5.080	5.054	3.999
5.102	0.029	128	5.120	5.105	3.999
5.131	0.053	129	5.160	5.138	3.999
5.184	0.047	130	5.200	5.188	3.999
5.231	0.037	131	5.240	5.221	3.999
5.268	0.033	132	5.280	5.319	3.999
5.301	0.030	133	5.320	5.353	3.999
5.331	0.053	134	5.360	5.386	3.999
5.385	0.034	135	5.400	5.436	3.999
5.419	0.029	136	5.440	5.469	3.999
5.448	0.054	137	5.480	5.503	3.999
5.502	0.030	138	5.520	5.552	3.999
5.531	0.087	139	5.560	5.586	3.999
