onset	duration	frameidx	videotime	audiotime	lasttrigger
0.056	0.035	1	0.040	0.000	0.000
0.091	0.018	2	0.080	0.000	0.000
0.109	0.024	3	0.120	0.000	0.000
0.133	0.053	4	0.160	0.000	0.000
0.185	0.031	5	0.200	0.000	0.000
0.216	0.051	6	0.240	0.000	0.000
0.267	0.032	7	0.280	0.000	0.000
0.299	0.052	8	0.320	0.000	0.000
0.351	0.033	9	0.360	0.000	0.000
0.384	0.032	10	0.400	0.000	0.000
0.416	0.108	11	0.440	0.000	0.000
0.524	0.031	12	0.480	0.000	0.000
0.555	0.011	13	0.520	0.000	0.000
0.566	0.018	14	0.560	0.000	0.000
0.584	0.032	15	0.600	0.000	0.000
0.616	0.052	16	0.640	0.000	0.000
0.668	0.032	17	0.680	0.000	0.000
0.699	0.051	18	0.720	0.000	0.000
0.750	0.035	19	0.760	0.000	0.000
0.786	0.030	20	0.800	0.000	0.000
0.816	0.052	21	0.840	0.000	0.000
0.868	0.031	22	0.880	0.000	0.000
0.899	0.052	23	0.920	0.000	0.000
0.951	0.033	24	0.960	0.000	0.000
0.984	0.032	25	1.000	0.000	0.000
1.016	0.059	26	1.040	0.000	0.000
1.075	0.024	27	1.080	0.000	0.000
1.099	0.052	28	1.120	0.886	0.000
1.151	0.033	29	1.160	0.934	0.000
1.184	0.032	30	1.200	0.967	0.000
1.216	0.052	31	1.240	1.000	0.000
1.268	0.031	32	1.280	1.050	0.000
1.299	0.052	33	1.320	1.083	0.000
1.351	0.033	34	1.360	1.133	0.000
1.384	0.032	35	1.400	1.167	0.000
1.416	0.052	36	1.440	1.200	0.000
1.467	0.032	37	1.480	1.250	0.000
1.499	0.051	38	1.520	1.283	0.000
1.550	0.034	39	1.560	1.333	0.000
1.584	0.031	40	1.600	1.367	0.000
1.615	0.051	41	1.640	1.400	0.000
1.667	0.032	42	1.680	1.450	0.000
1.699	0.051	43	1.720	1.483	0.000
1.750	0.034	44	1.760	1.597	0.000
1.785	0.031	45	1.800	1.630	0.000
1.815	0.052	46	1.840	1.663	0.000
1.867	0.032	47	1.880	1.713	0.000
1.899	0.052	48	1.920	1.747	0.000
1.950	0.033	49	1.960	1.797	0.000
1.983	0.032	50	2.000	1.830	1.999
2.015	0.052	51	2.040	1.863	1.999
2.067	0.032	52	2.080	1.921	1.999
2.099	0.051	53	2.120	1.954	1.999
2.150	0.034	54	2.160	2.004	1.999
2.183	0.032	55	2.200	2.038	1.999
2.215	0.052	56	2.240	2.071	1.999
2.267	0.032	57	2.280	2.121	1.999
2.299	0.051	58	2.320	2.154	1.999
2.350	0.034	59	2.360	2.212	1.999
2.384	0.032	60	2.400	2.245	1.999
2.415	0.051	61	2.440	2.279	1.999
2.467	0.032	62	2.480	2.329	1.999
2.499	0.053	63	2.520	2.362	1.999
