onset	duration	frameidx	videotime	audiotime	lasttrigger
0.043	0.028	1	0.040	0.000	0.000
0.071	0.012	2	0.080	0.000	0.000
0.083	0.054	3	0.120	0.000	0.000
0.137	0.030	4	0.160	0.000	0.000
0.166	0.053	5	0.200	0.000	0.000
0.219	0.031	6	0.240	0.000	0.000
0.250	0.053	7	0.280	0.000	0.000
0.302	0.032	8	0.320	0.000	0.000
0.335	0.032	9	0.360	0.000	0.000
0.366	0.052	10	0.400	0.000	0.000
0.418	0.032	11	0.440	0.000	0.000
0.450	0.052	12	0.480	0.000	0.000
0.501	0.033	13	0.520	0.000	0.000
0.535	0.032	14	0.560	0.000	0.000
0.566	0.060	15	0.600	0.000	0.000
0.626	0.029	16	0.640	0.000	0.000
0.655	0.028	17	0.680	0.000	0.000
0.683	0.052	18	0.720	0.000	0.000
0.735	0.031	19	0.760	0.000	0.000
0.766	0.052	20	0.800	0.000	0.000
0.818	0.032	21	0.840	0.898	0.000
0.850	0.051	22	0.880	0.931	0.000
0.901	0.034	23	0.920	0.981	0.000
0.934	0.032	24	0.960	1.014	0.000
0.966	0.052	25	1.000	1.048	0.000
1.018	0.032	26	1.040	1.098	0.000
1.049	0.057	27	1.080	1.131	0.000
1.106	0.031	28	1.120	1.181	0.000
1.137	0.029	29	1.160	1.214	0.000
1.166	0.052	30	1.200	1.248	0.000
1.218	0.032	31	1.240	1.298	0.000
1.249	0.051	32	1.280	1.331	0.000
1.301	0.034	33	1.320	1.381	0.000
1.334	0.032	34	1.360	1.414	0.000
1.366	0.053	35	1.400	1.448	0.000
1.419	0.030	36	1.440	1.682	0.000
1.449	0.052	37	1.480	1.715	0.000
1.502	0.032	38	1.520	1.765	0.000
1.534	0.032	39	1.560	1.798	0.000
1.566	0.053	40	1.600	1.831	0.000
1.619	0.031	41	1.640	1.882	0.000
1.649	0.051	42	1.680	1.915	0.000
1.701	0.033	43	1.720	1.965	0.000
1.734	0.032	44	1.760	2.005	0.000
1.766	0.052	45	1.800	2.039	0.000
1.818	0.032	46	1.840	2.088	0.000
1.849	0.052	47	1.880	2.122	0.000
1.901	0.034	48	1.920	2.172	0.000
1.935	0.031	49	1.960	2.205	0.000
1.966	0.052	50	2.000	2.239	1.999
2.017	0.032	51	2.040	2.289	1.999
2.049	0.053	52	2.080	2.330	1.999
2.102	0.032	53	2.120	2.380	1.999
2.134	0.031	54	2.160	2.413	1.999
2.166	0.052	55	2.200	2.446	1.999
2.217	0.032	56	2.240	2.496	1.999
2.249	0.051	57	2.280	2.530	1.999
2.300	0.033	58	2.320	2.580	1.999
2.334	0.032	59	2.360	2.613	1.999
2.366	0.053	60	2.400	2.447	1.999
2.418	0.031	61	2.440	2.497	1.999
2.449	0.052	62	2.480	2.531	1.999
2.501	0.033	63	2.520	2.580	1.999
2.534	0.032	64	2.560	2.614	1.999
2.566	0.051	65	2.600	2.647	1.999
2.617	0.032	66	2.640	2.697	1.999
2.649	0.052	67	2.680	2.730	1.999
2.701	0.034	68	2.720	2.781	1.999
2.735	0.031	69	2.760	2.814	1.999
2.765	0.051	70	2.800	2.848	1.999
2.817	0.032	71	2.840	2.897	1.999
2.849	0.053	72	2.880	2.930	1.999
2.902	0.033	73	2.920	2.981	1.999
2.935	0.031	74	2.960	3.014	1.999
2.966	0.051	75	3.000	3.047	1.999
3.017	0.032	76	3.040	3.160	1.999
3.049	0.051	77	3.080	3.194	1.999
3.100	0.034	78	3.120	3.243	1.999
3.134	0.032	79	3.160	3.277	1.999
3.165	0.052	80	3.200	3.310	1.999
3.217	0.032	81	3.240	3.360	1.999
3.249	0.054	82	3.280	3.394	1.999
3.303	0.032	83	3.320	3.451	1.999
3.335	0.031	84	3.360	3.485	1.999
3.365	0.051	85	3.400	3.518	1.999
3.417	0.032	86	3.440	3.568	1.999
3.449	0.052	87	3.480	3.601	1.999
3.500	0.033	88	3.520	3.651	1.999
3.533	0.032	89	3.560	3.684	1.999
3.565	0.052	90	3.600	3.718	1.999
3.617	0.032	91	3.640	3.776	1.999
3.649	0.051	92	3.680	3.809	1.999
3.700	0.032	93	3.720	3.859	1.999
3.732	0.054	94	3.760	3.892	1.999
3.785	0.032	95	3.800	3.943	1.999
3.818	0.031	96	3.840	3.976	1.999
3.848	0.052	97	3.880	4.009	1.999
3.900	0.035	98	3.920	4.059	1.999
3.935	0.030	99	3.960	4.013	1.999
3.965	0.053	100	4.000	4.047	3.999
4.018	0.031	101	4.040	4.097	3.999
4.048	0.053	102	4.080	4.130	3.999
4.101	0.032	103	4.120	4.180	3.999
4.133	0.032	104	4.160	4.214	3.999
4.165	0.057	105	4.200	4.247	3.999
4.222	0.027	106	4.240	4.297	3.999
4.248	0.052	107	4.280	4.330	3.999
4.300	0.032	108	4.320	4.380	3.999
4.332	0.052	109	4.360	4.413	3.999
4.383	0.034	110	4.400	4.463	3.999
4.417	0.031	111	4.440	4.497	3.999
4.448	0.051	112	4.480	4.530	3.999
4.500	0.032	113	4.520	4.580	3.999
4.532	0.052	114	4.560	4.614	3.999
4.583	0.033	115	4.600	4.726	3.999
4.617	0.032	116	4.640	4.759	3.999
4.648	0.052	117	4.680	4.793	3.999
4.700	0.032	118	4.720	4.843	3.999
4.731	0.052	119	4.760	4.876	3.999
4.783	0.033	120	4.800	4.926	3.999
4.816	0.032	121	4.840	4.959	3.999
