onset	duration	frameidx	videotime	audiotime	lasttrigger
0.050	0.033	1	0.040	0.000	0.000
0.083	0.020	2	0.080	0.000	0.000
0.103	0.030	3	0.120	0.000	0.000
0.133	0.067	4	0.160	0.000	0.000
0.200	0.050	5	0.200	0.000	0.000
0.249	0.033	6	0.240	0.000	0.000
0.283	0.034	7	0.280	0.000	0.000
0.316	0.017	8	0.320	0.000	0.000
0.333	0.054	9	0.360	0.000	0.000
0.387	0.033	10	0.400	0.000	0.000
0.420	0.030	11	0.440	0.000	0.000
0.449	0.054	12	0.480	0.000	0.000
0.503	0.029	13	0.520	0.000	0.000
0.533	0.053	14	0.560	0.000	0.000
0.586	0.034	15	0.600	0.000	0.000
0.620	0.029	16	0.640	0.000	0.000
0.649	0.053	17	0.680	0.000	0.000
0.702	0.030	18	0.720	0.000	0.000
0.733	0.055	19	0.760	0.000	0.000
0.787	0.045	20	0.800	0.931	0.000
0.833	0.036	21	0.840	0.964	0.000
0.869	0.035	22	0.880	1.013	0.000
0.904	0.029	23	0.920	1.047	0.000
0.933	0.053	24	0.960	1.080	0.000
0.986	0.035	25	1.000	1.130	0.000
1.021	0.029	26	1.040	1.164	0.000
1.049	0.053	27	1.080	1.197	0.000
1.102	0.030	28	1.120	1.464	0.000
1.132	0.053	29	1.160	1.498	0.000
1.185	0.033	30	1.200	1.547	0.000
1.219	0.030	31	1.240	1.581	0.000
1.249	0.053	32	1.280	1.614	0.000
1.303	0.030	33	1.320	1.664	0.000
1.333	0.067	34	1.360	1.698	0.000
1.399	0.034	35	1.400	1.747	0.000
1.433	0.016	36	1.440	1.602	0.000
1.449	0.053	37	1.480	1.614	0.000
1.502	0.030	38	1.520	1.664	0.000
1.532	0.055	39	1.560	1.697	0.000
1.587	0.033	40	1.600	1.748	0.000
1.620	0.029	41	1.640	1.781	0.000
1.649	0.067	42	1.680	1.814	0.000
1.716	0.036	43	1.720	1.864	0.000
1.752	0.034	44	1.760	2.121	0.000
1.786	0.034	45	1.800	2.154	0.000
1.820	0.029	46	1.840	2.188	0.000
1.849	0.055	47	1.880	2.221	0.000
1.904	0.029	48	1.920	2.271	0.000
1.932	0.053	49	1.960	2.304	0.000
1.985	0.035	50	2.000	2.354	1.999
2.021	0.028	51	2.040	2.388	1.999
2.049	0.054	52	2.080	2.174	1.999
2.103	0.030	53	2.120	2.224	1.999
2.132	0.054	54	2.160	2.257	1.999
2.186	0.034	55	2.200	2.307	1.999
2.220	0.029	56	2.240	2.340	1.999
2.249	0.053	57	2.280	2.374	1.999
2.302	0.030	58	2.320	2.424	1.999
2.332	0.054	59	2.360	2.505	1.999
2.387	0.033	60	2.400	2.555	1.999
2.419	0.029	61	2.440	2.589	1.999
2.449	0.067	62	2.480	2.622	1.999
2.515	0.036	63	2.520	2.672	1.999
2.552	0.034	64	2.560	2.722	1.999
2.586	0.034	65	2.600	2.755	1.999
2.620	0.029	66	2.640	2.788	1.999
2.649	0.053	67	2.680	2.774	1.999
2.702	0.030	68	2.720	2.824	1.999
2.732	0.053	69	2.760	2.857	1.999
2.785	0.047	70	2.800	2.907	1.999
2.832	0.037	71	2.840	2.940	1.999
2.869	0.033	72	2.880	2.990	1.999
2.902	0.030	73	2.920	3.024	1.999
2.932	0.053	74	2.960	3.057	1.999
2.985	0.033	75	3.000	3.146	1.999
3.019	0.030	76	3.040	3.179	1.999
3.049	0.053	77	3.080	3.213	1.999
3.102	0.030	78	3.120	3.263	1.999
3.132	0.067	79	3.160	3.296	1.999
3.198	0.034	80	3.200	3.346	1.999
3.232	0.016	81	3.240	3.399	1.999
3.248	0.054	82	3.280	3.413	1.999
3.302	0.029	83	3.320	3.430	1.999
3.332	0.054	84	3.360	3.464	1.999
3.386	0.033	85	3.400	3.514	1.999
3.419	0.029	86	3.440	3.547	1.999
3.449	0.067	87	3.480	3.580	1.999
3.515	0.037	88	3.520	3.631	1.999
3.552	0.034	89	3.560	3.680	1.999
3.586	0.046	90	3.600	3.762	1.999
3.632	0.037	91	3.640	3.795	1.999
3.668	0.033	92	3.680	3.845	1.999
3.702	0.030	93	3.720	3.878	1.999
3.732	0.067	94	3.760	3.912	1.999
3.798	0.034	95	3.800	3.961	1.999
3.832	0.016	96	3.840	4.015	1.999
3.848	0.055	97	3.880	4.028	1.999
3.903	0.029	98	3.920	4.047	1.999
3.932	0.053	99	3.960	4.080	1.999
3.985	0.033	100	4.000	4.130	3.999
4.019	0.030	101	4.040	4.163	3.999
4.048	0.067	102	4.080	4.196	3.999
4.115	0.037	103	4.120	4.246	3.999
4.151	0.034	104	4.160	4.296	3.999
4.185	0.035	105	4.200	4.330	3.999
4.220	0.029	106	4.240	4.316	3.999
4.248	0.054	107	4.280	4.349	3.999
4.302	0.029	108	4.320	4.399	3.999
4.331	0.053	109	4.360	4.432	3.999
4.385	0.030	110	4.400	4.482	3.999
4.415	0.067	111	4.440	4.515	3.999
4.481	0.034	112	4.480	4.566	3.999
4.515	0.016	113	4.520	4.667	3.999
4.531	0.067	114	4.560	4.680	3.999
4.598	0.036	115	4.600	4.730	3.999
4.634	0.034	116	4.640	4.780	3.999
4.668	0.034	117	4.680	4.814	3.999
4.702	0.030	118	4.720	4.847	3.999
4.731	0.054	119	4.760	4.880	3.999
4.786	0.029	120	4.800	4.930	3.999
4.815	0.087	121	4.840	4.964	3.999
4.902	0.013	122	4.880	4.998	3.999
4.915	0.017	123	4.920	5.019	3.999
4.931	0.054	124	4.960	5.032	3.999
4.986	0.029	125	5.000	5.082	3.999
5.015	0.067	126	5.040	5.115	3.999
5.081	0.034	127	5.080	5.165	3.999
5.115	0.016	128	5.120	5.219	3.999
5.131	0.067	129	5.160	5.232	3.999
5.198	0.037	130	5.200	5.330	3.999
5.235	0.034	131	5.240	5.380	3.999
5.269	0.032	132	5.280	5.414	3.999
5.301	0.030	133	5.320	5.447	3.999
5.331	0.053	134	5.360	5.480	3.999
5.385	0.030	135	5.400	5.530	3.999
5.414	0.054	136	5.440	5.564	3.999
5.468	0.046	137	5.480	5.772	3.999
5.514	0.037	138	5.520	5.806	3.999
5.551	0.035	139	5.560	5.855	3.999
5.586	0.029	140	5.600	5.889	3.999
5.614	0.053	141	5.640	5.922	3.999
5.668	0.046	142	5.680	5.972	3.999
5.714	0.037	143	5.720	6.006	3.999
5.751	0.046	144	5.760	6.055	3.999
5.798	0.036	145	5.800	6.017	3.999
5.834	0.047	146	5.840	6.067	3.999
5.881	0.034	147	5.880	6.100	3.999
5.914	0.016	148	5.920	6.154	3.999
5.931	0.054	149	5.960	6.167	3.999
5.985	0.030	150	6.000	6.217	5.998
6.014	0.054	151	6.040	6.250	5.998
6.068	0.033	152	6.080	6.300	5.998
6.101	0.030	153	6.120	6.422	5.998
6.131	0.053	154	6.160	6.455	5.998
6.184	0.030	155	6.200	6.505	5.998
6.214	0.054	156	6.240	6.538	5.998
6.268	0.033	157	6.280	6.588	5.998
6.302	0.029	158	6.320	6.621	5.998
6.331	0.054	159	6.360	6.655	5.998
6.384	0.030	160	6.400	6.705	5.998
6.414	0.054	161	6.440	6.666	5.998
6.468	0.046	162	6.480	6.716	5.998
6.514	0.037	163	6.520	6.749	5.998
6.551	0.034	164	6.560	6.799	5.998
6.585	0.029	165	6.600	6.833	5.998
6.614	0.054	166	6.640	6.866	5.998
6.668	0.046	167	6.680	6.916	5.998
6.714	0.036	168	6.720	6.949	5.998
6.750	0.034	169	6.760	6.872	5.998
6.784	0.030	170	6.800	6.906	5.998
6.814	0.055	171	6.840	6.939	5.998
6.868	0.033	172	6.880	6.989	5.998
6.901	0.029	173	6.920	7.022	5.998
6.931	0.067	174	6.960	7.056	5.998
6.997	0.037	175	7.000	7.105	5.998
7.034	0.033	176	7.040	7.204	5.998
7.067	0.034	177	7.080	7.237	5.998
