onset	duration	frameidx	videotime	audiotime	lasttrigger
0.049	0.033	1	0.040	0.000	0.000
0.083	0.019	2	0.080	0.000	0.000
0.102	0.035	3	0.120	0.000	0.000
0.137	0.030	4	0.160	0.000	0.000
0.167	0.053	5	0.200	0.000	0.000
0.220	0.032	6	0.240	0.000	0.000
0.252	0.031	7	0.280	0.000	0.000
0.283	0.053	8	0.320	0.000	0.000
0.336	0.030	9	0.360	0.000	0.000
0.366	0.055	10	0.400	0.000	0.000
0.421	0.032	11	0.440	0.000	0.000
0.453	0.030	12	0.480	0.906	0.000
0.483	0.053	13	0.520	0.939	0.000
0.536	0.030	14	0.560	0.989	0.000
0.566	0.053	15	0.600	1.022	0.000
0.619	0.033	16	0.640	1.072	0.000
0.652	0.031	17	0.680	1.105	0.000
0.683	0.067	18	0.720	1.139	0.000
0.749	0.036	19	0.760	1.189	0.000
0.785	0.034	20	0.800	1.007	0.000
0.820	0.033	21	0.840	1.040	0.000
0.852	0.030	22	0.880	1.074	0.000
0.882	0.054	23	0.920	1.107	0.000
0.936	0.030	24	0.960	1.157	0.000
0.966	0.067	25	1.000	1.190	0.000
1.033	0.050	26	1.040	1.240	0.000
1.082	0.033	27	1.080	1.395	0.000
1.116	0.050	28	1.120	1.412	0.000
1.166	0.033	29	1.160	1.478	0.000
1.199	0.067	30	1.200	1.495	0.000
1.266	0.017	31	1.240	1.561	0.000
1.282	0.033	32	1.280	1.595	0.000
1.316	0.050	33	1.320	1.612	0.000
1.366	0.021	34	1.360	1.567	0.000
1.386	0.034	35	1.400	1.583	0.000
1.420	0.045	36	1.440	1.617	0.000
1.466	0.050	37	1.480	1.650	0.000
1.516	0.050	38	1.520	1.700	0.000
1.566	0.021	39	1.560	1.766	0.000
1.587	0.045	40	1.600	1.783	0.000
1.632	0.050	41	1.640	1.816	0.000
1.683	0.020	42	1.680	2.011	0.000
1.703	0.033	43	1.720	2.028	0.000
1.736	0.029	44	1.760	2.061	0.000
1.766	0.055	45	1.800	2.094	0.000
1.820	0.045	46	1.840	2.144	0.000
1.866	0.036	47	1.880	2.178	0.000
1.902	0.035	48	1.920	2.228	0.000
1.936	0.029	49	1.960	2.261	0.000
1.966	0.054	50	2.000	2.294	2.000
2.020	0.034	51	2.040	2.178	2.000
2.053	0.029	52	2.080	2.211	2.000
2.082	0.053	53	2.120	2.244	2.000
2.136	0.030	54	2.160	2.294	2.000
2.165	0.053	55	2.200	2.327	2.000
2.219	0.034	56	2.240	2.377	2.000
2.253	0.029	57	2.280	2.411	2.000
2.282	0.054	58	2.320	2.444	2.000
2.337	0.029	59	2.360	2.542	2.000
2.365	0.053	60	2.400	2.575	2.000
2.419	0.033	61	2.440	2.625	2.000
2.452	0.030	62	2.480	2.659	2.000
2.482	0.053	63	2.520	2.692	2.000
2.535	0.030	64	2.560	2.742	2.000
2.565	0.053	65	2.600	2.775	2.000
2.618	0.033	66	2.640	2.777	2.000
2.652	0.030	67	2.680	2.810	2.000
2.682	0.054	68	2.720	2.844	2.000
2.736	0.030	69	2.760	2.894	2.000
2.765	0.053	70	2.800	2.927	2.000
2.818	0.034	71	2.840	2.977	2.000
2.852	0.030	72	2.880	3.010	2.000
2.882	0.054	73	2.920	3.044	2.000
2.936	0.030	74	2.960	3.132	2.000
2.965	0.053	75	3.000	3.166	2.000
3.018	0.034	76	3.040	3.216	2.000
3.053	0.029	77	3.080	3.249	2.000
3.082	0.054	78	3.120	3.283	2.000
3.136	0.029	79	3.160	3.333	2.000
3.165	0.054	80	3.200	3.366	2.000
3.219	0.035	81	3.240	3.416	2.000
3.253	0.029	82	3.280	3.537	2.000
3.282	0.053	83	3.320	3.571	2.000
3.335	0.030	84	3.360	3.620	2.000
3.365	0.053	85	3.400	3.654	2.000
3.418	0.034	86	3.440	3.704	2.000
3.452	0.030	87	3.480	3.737	2.000
3.482	0.053	88	3.520	3.770	2.000
3.535	0.030	89	3.560	3.821	2.000
3.565	0.054	90	3.600	3.742	2.000
3.619	0.033	91	3.640	3.792	2.000
3.652	0.029	92	3.680	3.825	2.000
3.682	0.053	93	3.720	3.858	2.000
3.735	0.030	94	3.760	3.908	2.000
3.765	0.053	95	3.800	3.942	2.000
3.818	0.031	96	3.840	3.992	2.000
3.848	0.053	97	3.880	4.025	2.000
3.901	0.034	98	3.920	4.203	2.000
3.935	0.030	99	3.960	4.236	2.000
3.965	0.053	100	4.000	4.270	3.999
4.018	0.033	101	4.040	4.320	3.999
4.052	0.030	102	4.080	4.353	3.999
4.081	0.054	103	4.120	4.386	3.999
4.136	0.029	104	4.160	4.436	3.999
4.165	0.053	105	4.200	4.470	3.999
4.218	0.030	106	4.240	4.353	3.999
4.248	0.053	107	4.280	4.386	3.999
4.301	0.034	108	4.320	4.436	3.999
4.335	0.030	109	4.360	4.469	3.999
4.365	0.053	110	4.400	4.503	3.999
4.418	0.030	111	4.440	4.552	3.999
4.448	0.053	112	4.480	4.586	3.999
4.501	0.033	113	4.520	4.684	3.999
4.534	0.030	114	4.560	4.717	3.999
4.565	0.053	115	4.600	4.750	3.999
4.618	0.031	116	4.640	4.800	3.999
4.648	0.053	117	4.680	4.834	3.999
4.701	0.033	118	4.720	4.884	3.999
4.734	0.030	119	4.760	4.917	3.999
4.765	0.053	120	4.800	4.950	3.999
4.818	0.030	121	4.840	4.952	3.999
4.848	0.053	122	4.880	4.986	3.999
4.901	0.034	123	4.920	5.036	3.999
4.935	0.030	124	4.960	5.069	3.999
4.965	0.054	125	5.000	5.102	3.999
5.018	0.030	126	5.040	5.153	3.999
5.048	0.053	127	5.080	5.186	3.999
5.101	0.033	128	5.120	5.236	3.999
5.134	0.030	129	5.160	5.317	3.999
5.165	0.053	130	5.200	5.351	3.999
5.218	0.030	131	5.240	5.400	3.999
5.248	0.053	132	5.280	5.434	3.999
5.301	0.033	133	5.320	5.484	3.999
5.334	0.030	134	5.360	5.517	3.999
5.365	0.054	135	5.400	5.550	3.999
5.418	0.029	136	5.440	5.600	3.999
5.448	0.053	137	5.480	5.673	3.999
5.501	0.033	138	5.520	5.723	3.999
5.534	0.030	139	5.560	5.756	3.999
5.564	0.053	140	5.600	5.789	3.999
5.618	0.030	141	5.640	5.839	3.999
5.648	0.053	142	5.680	5.873	3.999
5.701	0.047	143	5.720	5.923	3.999
5.748	0.036	144	5.760	6.004	3.999
5.784	0.034	145	5.800	6.054	3.999
5.817	0.030	146	5.840	6.087	3.999
5.848	0.054	147	5.880	6.121	3.999
5.901	0.034	148	5.920	6.170	3.999
5.935	0.029	149	5.960	6.204	3.999
5.964	0.054	150	6.000	6.237	5.998
6.018	0.030	151	6.040	6.287	5.998
6.048	0.053	152	6.080	6.328	5.998
6.101	0.034	153	6.120	6.378	5.998
6.134	0.030	154	6.160	6.412	5.998
6.164	0.053	155	6.200	6.445	5.998
6.218	0.030	156	6.240	6.495	5.998
6.247	0.053	157	6.280	6.528	5.998
6.301	0.034	158	6.320	6.578	5.998
6.335	0.029	159	6.360	6.611	5.998
6.364	0.053	160	6.400	6.653	5.998
6.417	0.030	161	6.440	6.703	5.998
6.447	0.053	162	6.480	6.736	5.998
6.500	0.034	163	6.520	6.786	5.998
6.534	0.030	164	6.560	6.820	5.998
6.564	0.053	165	6.600	6.853	5.998
6.617	0.030	166	6.640	6.903	5.998
6.647	0.053	167	6.680	6.936	5.998
6.701	0.033	168	6.720	6.859	5.998
6.734	0.030	169	6.760	6.892	5.998
6.764	0.053	170	6.800	6.926	5.998
6.817	0.030	171	6.840	6.976	5.998
6.847	0.053	172	6.880	7.009	5.998
6.901	0.033	173	6.920	7.059	5.998
6.934	0.030	174	6.960	7.092	5.998
6.964	0.054	175	7.000	7.126	5.998
7.018	0.030	176	7.040	7.224	5.998
7.047	0.053	177	7.080	7.257	5.998
7.100	0.034	178	7.120	7.307	5.998
7.134	0.030	179	7.160	7.340	5.998
7.164	0.053	180	7.200	7.374	5.998
7.217	0.030	181	7.240	7.424	5.998
7.247	0.054	182	7.280	7.457	5.998
7.301	0.033	183	7.320	7.459	5.998
7.334	0.030	184	7.360	7.492	5.998
7.364	0.053	185	7.400	7.525	5.998
7.417	0.030	186	7.440	7.575	5.998
7.447	0.053	187	7.480	7.609	5.998
7.500	0.034	188	7.520	7.659	5.998
7.534	0.030	189	7.560	7.692	5.998
7.564	0.053	190	7.600	7.725	5.998
7.617	0.030	191	7.640	7.775	5.998
7.647	0.053	192	7.680	7.808	5.998
7.700	0.034	193	7.720	7.858	5.998
7.734	0.029	194	7.760	7.891	5.998
7.764	0.053	195	7.800	7.924	5.998
7.817	0.030	196	7.840	7.974	5.998
7.847	0.055	197	7.880	8.008	5.998
7.901	0.032	198	7.920	8.058	5.998
7.934	0.030	199	7.960	8.299	5.998
7.964	0.054	200	8.000	8.332	7.998
8.017	0.030	201	8.040	8.383	7.998
8.047	0.053	202	8.080	8.416	7.998
8.100	0.034	203	8.120	8.466	7.998
8.134	0.029	204	8.160	8.499	7.998
8.163	0.053	205	8.200	8.532	7.998
8.217	0.030	206	8.240	8.582	7.998
8.247	0.053	207	8.280	8.544	7.998
8.300	0.034	208	8.320	8.593	7.998
8.333	0.030	209	8.360	8.627	7.998
8.363	0.053	210	8.400	8.660	7.998
8.416	0.031	211	8.440	8.710	7.998
8.447	0.053	212	8.480	8.743	7.998
8.499	0.034	213	8.520	8.793	7.998
8.534	0.030	214	8.560	8.827	7.998
8.563	0.053	215	8.600	8.948	7.998
8.617	0.030	216	8.640	8.998	7.998
8.647	0.053	217	8.680	9.031	7.998
8.700	0.033	218	8.720	9.081	7.998
8.733	0.030	219	8.760	9.115	7.998
8.763	0.053	220	8.800	9.148	7.998
8.816	0.031	221	8.840	9.198	7.998
8.847	0.053	222	8.880	8.993	7.998
8.900	0.033	223	8.920	9.043	7.998
8.933	0.030	224	8.960	9.076	7.998
8.963	0.054	225	9.000	9.110	7.998
9.017	0.029	226	9.040	9.160	7.998
9.047	0.053	227	9.080	9.193	7.998
9.099	0.034	228	9.120	9.243	7.998
9.133	0.030	229	9.160	9.276	7.998
9.163	0.053	230	9.200	9.350	7.998
9.217	0.030	231	9.240	9.400	7.998
9.247	0.053	232	9.280	9.433	7.998
9.299	0.034	233	9.320	9.483	7.998
9.334	0.030	234	9.360	9.517	7.998
9.363	0.053	235	9.400	9.550	7.998
9.416	0.031	236	9.440	9.600	7.998
9.446	0.054	237	9.480	9.633	7.998
9.500	0.033	238	9.520	9.634	7.998
9.533	0.030	239	9.560	9.668	7.998
9.563	0.053	240	9.600	9.701	7.998
9.616	0.031	241	9.640	9.751	7.998
9.646	0.053	242	9.680	9.784	7.998
