onset	duration	lh_orientation	rh_orientation
0.1775	3.000	0	90
8.2908	3.000	0	none
16.2221	3.000	135	135
24.1695	3.000	90	0
32.2829	3.000	none	0
40.1804	3.000	90	90
48.1947	3.000	135	90
56.2746	3.000	none	90
64.1724	3.000	45	135
72.2698	3.000	0	0
80.2675	3.000	none	0
88.1976	3.000	45	135
96.1617	3.000	90	90
104.2584	3.000	90	none
112.2396	3.000	0	45
120.1371	3.000	45	45
128.2338	3.000	45	none
136.1981	3.000	45	0
144.1623	3.000	45	90
152.3093	3.000	none	90
160.1899	3.000	135	45
168.2207	3.000	135	0
176.2014	3.000	0	135
184.2819	3.000	0	none
192.2289	3.000	90	45
200.2100	3.000	0	135
208.2734	3.000	0	none
216.2043	3.000	90	0
224.1685	3.000	135	45
232.2656	3.000	135	none
