onset	duration	frameidx	videotime	audiotime	lasttrigger
0.051	0.033	1	0.040	0.000	0.000
0.083	0.020	2	0.080	0.000	0.000
0.103	0.030	3	0.120	0.000	0.000
0.133	0.067	4	0.160	0.000	0.000
0.200	0.050	5	0.200	0.000	0.000
0.250	0.033	6	0.240	0.000	0.000
0.283	0.034	7	0.280	0.000	0.000
0.316	0.017	8	0.320	0.000	0.000
0.333	0.055	9	0.360	0.000	0.000
0.388	0.045	10	0.400	0.000	0.000
0.433	0.037	11	0.440	0.000	0.000
0.470	0.033	12	0.480	0.000	0.000
0.503	0.030	13	0.520	0.000	0.000
0.533	0.054	14	0.560	0.000	0.000
0.587	0.046	15	0.600	0.000	0.000
0.633	0.036	16	0.640	0.000	0.000
0.669	0.034	17	0.680	0.000	0.000
0.703	0.030	18	0.720	0.000	0.000
0.733	0.067	19	0.760	0.000	0.000
0.800	0.033	20	0.800	0.963	0.000
0.833	0.017	21	0.840	1.016	0.000
0.849	0.053	22	0.880	1.029	0.000
0.903	0.030	23	0.920	1.080	0.000
0.933	0.067	24	0.960	1.113	0.000
0.999	0.034	25	1.000	1.163	0.000
1.033	0.016	26	1.040	1.216	0.000
1.049	0.054	27	1.080	1.230	0.000
1.103	0.030	28	1.120	1.328	0.000
1.133	0.054	29	1.160	1.361	0.000
1.186	0.034	30	1.200	1.411	0.000
1.220	0.029	31	1.240	1.444	0.000
1.249	0.053	32	1.280	1.477	0.000
1.303	0.030	33	1.320	1.528	0.000
1.333	0.067	34	1.360	1.561	0.000
1.399	0.033	35	1.400	1.611	0.000
1.433	0.017	36	1.440	1.634	0.000
1.449	0.067	37	1.480	1.647	0.000
1.516	0.036	38	1.520	1.696	0.000
1.552	0.035	39	1.560	1.746	0.000
1.587	0.032	40	1.600	1.780	0.000
1.619	0.030	41	1.640	1.813	0.000
1.649	0.053	42	1.680	1.846	0.000
1.703	0.030	43	1.720	1.897	0.000
1.733	0.053	44	1.760	1.897	0.000
1.786	0.035	45	1.800	1.947	0.000
1.820	0.029	46	1.840	1.980	0.000
1.849	0.054	47	1.880	2.013	0.000
1.903	0.029	48	1.920	2.063	0.000
1.932	0.054	49	1.960	2.097	0.000
1.986	0.034	50	2.000	2.147	2.000
2.021	0.029	51	2.040	2.180	2.000
2.049	0.067	52	2.080	2.166	2.000
2.116	0.037	53	2.120	2.216	2.000
2.152	0.034	54	2.160	2.266	2.000
2.186	0.034	55	2.200	2.300	2.000
2.220	0.029	56	2.240	2.333	2.000
2.249	0.067	57	2.280	2.366	2.000
2.316	0.037	58	2.320	2.416	2.000
2.352	0.033	59	2.360	2.514	2.000
2.385	0.047	60	2.400	2.548	2.000
2.432	0.036	61	2.440	2.581	2.000
2.469	0.034	62	2.480	2.631	2.000
2.503	0.030	63	2.520	2.665	2.000
2.532	0.067	64	2.560	2.698	2.000
2.599	0.034	65	2.600	2.747	2.000
2.633	0.016	66	2.640	2.801	2.000
2.649	0.054	67	2.680	2.814	2.000
2.703	0.029	68	2.720	2.816	2.000
2.732	0.054	69	2.760	2.849	2.000
2.787	0.032	70	2.800	2.899	2.000
2.819	0.030	71	2.840	2.933	2.000
2.849	0.053	72	2.880	2.966	2.000
2.902	0.030	73	2.920	3.016	2.000
2.932	0.053	74	2.960	3.049	2.000
2.985	0.034	75	3.000	3.138	2.000
3.019	0.030	76	3.040	3.172	2.000
3.049	0.055	77	3.080	3.205	2.000
3.104	0.029	78	3.120	3.255	2.000
3.132	0.053	79	3.160	3.288	2.000
3.185	0.034	80	3.200	3.338	2.000
3.219	0.030	81	3.240	3.371	2.000
3.249	0.067	82	3.280	3.405	2.000
3.316	0.036	83	3.320	3.422	2.000
3.352	0.034	84	3.360	3.473	2.000
3.385	0.034	85	3.400	3.506	2.000
3.419	0.029	86	3.440	3.539	2.000
3.449	0.054	87	3.480	3.573	2.000
3.503	0.029	88	3.520	3.623	2.000
3.532	0.054	89	3.560	3.656	2.000
3.586	0.046	90	3.600	3.706	2.000
3.632	0.037	91	3.640	3.787	2.000
3.669	0.034	92	3.680	3.837	2.000
3.702	0.030	93	3.720	3.871	2.000
3.732	0.055	94	3.760	3.904	2.000
3.787	0.032	95	3.800	3.954	2.000
3.819	0.030	96	3.840	3.987	2.000
3.849	0.067	97	3.880	4.021	2.000
3.915	0.036	98	3.920	4.071	2.000
3.952	0.034	99	3.960	4.129	2.000
3.986	0.034	100	4.000	4.162	3.999
4.020	0.029	101	4.040	4.196	3.999
4.049	0.067	102	4.080	4.229	3.999
4.115	0.036	103	4.120	4.279	3.999
4.151	0.034	104	4.160	4.328	3.999
4.185	0.047	105	4.200	4.362	3.999
4.232	0.050	106	4.240	4.308	3.999
4.282	0.034	107	4.280	4.358	3.999
4.315	0.016	108	4.320	4.411	3.999
4.332	0.053	109	4.360	4.425	3.999
4.385	0.035	110	4.400	4.475	3.999
4.419	0.029	111	4.440	4.508	3.999
4.448	0.053	112	4.480	4.541	3.999
4.502	0.030	113	4.520	4.592	3.999
4.532	0.054	114	4.560	4.673	3.999
4.586	0.033	115	4.600	4.723	3.999
4.618	0.030	116	4.640	4.756	3.999
4.649	0.053	117	4.680	4.789	3.999
4.701	0.030	118	4.720	4.839	3.999
4.732	0.053	119	4.760	4.873	3.999
4.785	0.034	120	4.800	4.923	3.999
4.819	0.029	121	4.840	4.956	3.999
4.848	0.054	122	4.880	4.941	3.999
4.902	0.029	123	4.920	4.992	3.999
4.932	0.053	124	4.960	5.025	3.999
4.985	0.034	125	5.000	5.075	3.999
5.019	0.030	126	5.040	5.108	3.999
5.048	0.053	127	5.080	5.141	3.999
5.102	0.030	128	5.120	5.191	3.999
5.131	0.067	129	5.160	5.225	3.999
5.198	0.020	130	5.200	5.343	3.999
5.219	0.029	131	5.240	5.356	3.999
5.248	0.053	132	5.280	5.389	3.999
5.301	0.030	133	5.320	5.439	3.999
5.332	0.053	134	5.360	5.473	3.999
5.385	0.034	135	5.400	5.523	3.999
5.419	0.029	136	5.440	5.556	3.999
5.448	0.067	137	5.480	5.589	3.999
5.515	0.016	138	5.520	5.698	3.999
5.531	0.053	139	5.560	5.712	3.999
5.585	0.033	140	5.600	5.762	3.999
5.618	0.030	141	5.640	5.795	3.999
5.648	0.054	142	5.680	5.828	3.999
5.702	0.029	143	5.720	5.878	3.999
5.731	0.054	144	5.760	5.912	3.999
5.785	0.033	145	5.800	5.930	3.999
5.818	0.030	146	5.840	5.963	3.999
5.848	0.054	147	5.880	5.996	3.999
5.902	0.030	148	5.920	6.046	3.999
5.931	0.067	149	5.960	6.079	3.999
5.998	0.050	150	6.000	6.129	5.999
6.048	0.019	151	6.040	6.196	5.999
6.067	0.035	152	6.080	6.212	5.999
6.102	0.029	153	6.120	6.294	5.999
6.131	0.054	154	6.160	6.327	5.999
6.185	0.033	155	6.200	6.378	5.999
6.218	0.030	156	6.240	6.411	5.999
6.248	0.054	157	6.280	6.444	5.999
6.302	0.029	158	6.320	6.494	5.999
6.331	0.053	159	6.360	6.527	5.999
6.385	0.034	160	6.400	6.578	5.999
6.418	0.030	161	6.440	6.658	5.999
6.448	0.054	162	6.480	6.692	5.999
6.502	0.029	163	6.520	6.742	5.999
6.531	0.053	164	6.560	6.775	5.999
6.584	0.033	165	6.600	6.825	5.999
6.617	0.030	166	6.640	6.858	5.999
6.648	0.054	167	6.680	6.892	5.999
6.702	0.029	168	6.720	6.942	5.999
6.731	0.054	169	6.760	6.848	5.999
6.785	0.033	170	6.800	6.898	5.999
6.818	0.030	171	6.840	6.932	5.999
6.848	0.054	172	6.880	6.964	5.999
6.902	0.029	173	6.920	7.015	5.999
6.931	0.053	174	6.960	7.048	5.999
6.984	0.047	175	7.000	7.098	5.999
7.031	0.036	176	7.040	7.132	5.999
7.067	0.033	177	7.080	7.229	5.999
7.101	0.030	178	7.120	7.263	5.999
7.131	0.053	179	7.160	7.296	5.999
7.184	0.047	180	7.200	7.346	5.999
7.231	0.036	181	7.240	7.379	5.999
7.267	0.035	182	7.280	7.429	5.999
7.302	0.029	183	7.320	7.463	5.999
7.331	0.055	184	7.360	7.496	5.999
7.386	0.033	185	7.400	7.498	5.999
7.419	0.028	186	7.440	7.531	5.999
7.448	0.054	187	7.480	7.564	5.999
7.501	0.029	188	7.520	7.615	5.999
7.531	0.054	189	7.560	7.648	5.999
7.584	0.046	190	7.600	7.698	5.999
7.631	0.036	191	7.640	7.731	5.999
7.667	0.034	192	7.680	7.741	5.999
7.700	0.030	193	7.720	7.775	5.999
7.731	0.055	194	7.760	7.808	5.999
7.786	0.033	195	7.800	7.858	5.999
7.819	0.029	196	7.840	7.891	5.999
7.847	0.053	197	7.880	7.924	5.999
7.901	0.030	198	7.920	7.975	5.999
7.931	0.053	199	7.960	8.008	5.999
7.984	0.034	200	8.000	8.185	7.998
8.018	0.029	201	8.040	8.219	7.998
8.047	0.055	202	8.080	8.252	7.998
8.102	0.029	203	8.120	8.301	7.998
8.131	0.054	204	8.160	8.335	7.998
8.184	0.034	205	8.200	8.385	7.998
8.218	0.029	206	8.240	8.418	7.998
8.247	0.054	207	8.280	8.452	7.998
8.301	0.029	208	8.320	8.590	7.998
8.331	0.053	209	8.360	8.623	7.998
8.384	0.033	210	8.400	8.673	7.998
8.417	0.030	211	8.440	8.706	7.998
8.447	0.053	212	8.480	8.739	7.998
8.501	0.030	213	8.520	8.789	7.998
8.530	0.053	214	8.560	8.823	7.998
8.584	0.034	215	8.600	8.801	7.998
8.618	0.029	216	8.640	8.834	7.998
8.647	0.054	217	8.680	8.867	7.998
8.701	0.029	218	8.720	8.917	7.998
8.730	0.053	219	8.760	8.951	7.998
8.784	0.035	220	8.800	9.000	7.998
8.818	0.029	221	8.840	9.034	7.998
8.847	0.066	222	8.880	9.067	7.998
8.914	0.037	223	8.920	8.990	7.998
8.950	0.047	224	8.960	9.040	7.998
8.997	0.036	225	9.000	9.073	7.998
9.033	0.034	226	9.040	9.124	7.998
9.067	0.034	227	9.080	9.157	7.998
9.100	0.030	228	9.120	9.190	7.998
9.130	0.054	229	9.160	9.223	7.998
9.184	0.033	230	9.200	9.273	7.998
9.217	0.030	231	9.240	9.355	7.998
9.247	0.055	232	9.280	9.388	7.998
9.302	0.028	233	9.320	9.438	7.998
9.330	0.053	234	9.360	9.471	7.998
9.383	0.034	235	9.400	9.521	7.998
9.417	0.030	236	9.440	9.555	7.998
9.447	0.054	237	9.480	9.588	7.998
9.501	0.029	238	9.520	9.638	7.998
9.530	0.053	239	9.560	9.624	7.998
9.584	0.030	240	9.600	9.673	7.998
9.613	0.055	241	9.640	9.707	7.998
9.668	0.032	242	9.680	9.757	7.998
9.700	0.030	243	9.720	9.790	7.998
9.730	0.055	244	9.760	9.823	7.998
9.785	0.029	245	9.800	9.873	7.998
9.814	0.067	246	9.840	9.906	7.998
9.881	0.020	247	9.880	10.024	7.998
9.900	0.030	248	9.920	10.038	7.998
9.930	0.053	249	9.960	10.071	7.998
9.983	0.030	250	10.000	10.121	9.997
10.013	0.053	251	10.040	10.155	9.997
10.067	0.033	252	10.080	10.204	9.997
10.100	0.030	253	10.120	10.237	9.997
10.130	0.067	254	10.160	10.271	9.997
10.197	0.016	255	10.200	10.340	9.997
10.213	0.054	256	10.240	10.353	9.997
10.267	0.034	257	10.280	10.403	9.997
10.301	0.029	258	10.320	10.437	9.997
10.330	0.053	259	10.360	10.470	9.997
10.383	0.030	260	10.400	10.520	9.997
10.413	0.054	261	10.440	10.553	9.997
10.467	0.034	262	10.480	10.820	9.997
10.500	0.029	263	10.520	10.854	9.997
10.530	0.067	264	10.560	10.887	9.997
10.596	0.037	265	10.600	10.937	9.997
10.633	0.034	266	10.640	10.987	9.997
10.666	0.034	267	10.680	11.020	9.997
10.700	0.029	268	10.720	11.053	9.997
10.729	0.067	269	10.760	11.087	9.997
10.796	0.036	270	10.800	10.937	9.997
10.832	0.034	271	10.840	10.986	9.997
10.867	0.033	272	10.880	11.020	9.997
10.899	0.030	273	10.920	11.053	9.997
10.930	0.054	274	10.960	11.087	9.997
10.983	0.029	275	11.000	11.137	9.997
11.013	0.067	276	11.040	11.170	9.997
11.079	0.050	277	11.080	11.220	9.997
11.130	0.020	278	11.120	11.493	9.997
11.149	0.034	279	11.160	11.510	9.997
11.183	0.029	280	11.200	11.544	9.997
11.213	0.054	281	11.240	11.577	9.997
11.267	0.032	282	11.280	11.627	9.997
11.299	0.030	283	11.320	11.660	9.997
11.329	0.067	284	11.360	11.694	9.997
11.396	0.037	285	11.400	11.743	9.997
11.433	0.033	286	11.440	11.547	9.997
11.466	0.034	287	11.480	11.580	9.997
11.500	0.030	288	11.520	11.613	9.997
11.529	0.054	289	11.560	11.647	9.997
11.584	0.029	290	11.600	11.697	9.997
11.613	0.054	291	11.640	11.730	9.997
11.666	0.046	292	11.680	11.780	9.997
11.713	0.037	293	11.720	11.813	9.997
11.749	0.034	294	11.760	11.911	9.997
11.783	0.030	295	11.800	11.945	9.997
11.812	0.067	296	11.840	11.978	9.997
11.879	0.034	297	11.880	12.028	9.997
11.913	0.017	298	11.920	12.081	9.997
11.929	0.053	299	11.960	12.094	9.997
11.982	0.030	300	12.000	12.144	11.997
12.012	0.054	301	12.040	12.130	11.997
12.067	0.033	302	12.080	12.180	11.997
12.100	0.029	303	12.120	12.213	11.997
12.129	0.067	304	12.160	12.246	11.997
12.196	0.036	305	12.200	12.296	11.997
12.232	0.034	306	12.240	12.346	11.997
12.266	0.033	307	12.280	12.380	11.997
12.300	0.030	308	12.320	12.413	11.997
12.329	0.053	309	12.360	12.485	11.997
12.382	0.030	310	12.400	12.535	11.997
12.412	0.053	311	12.440	12.569	11.997
12.466	0.034	312	12.480	12.619	11.997
12.499	0.030	313	12.520	12.652	11.997
12.529	0.053	314	12.560	12.685	11.997
12.582	0.030	315	12.600	12.735	11.997
12.612	0.055	316	12.640	12.769	11.997
12.667	0.045	317	12.680	12.786	11.997
12.712	0.036	318	12.720	12.820	11.997
12.748	0.034	319	12.760	12.869	11.997
12.782	0.030	320	12.800	12.903	11.997
12.812	0.054	321	12.840	12.936	11.997
