onset	duration	lh_orientation	rh_orientation
0.2012	3.000	0	45
8.3482	3.000	0	none
16.1792	3.000	45	0
24.2265	3.000	0	135
32.3243	3.000	0	none
40.2053	3.000	90	135
48.2015	3.000	0	135
56.3319	3.000	none	135
64.1631	3.000	45	90
72.2275	3.000	135	0
80.3407	3.000	none	0
88.2048	3.000	135	90
96.1696	3.000	45	0
104.3002	3.000	45	none
112.1808	3.000	135	45
120.2112	3.000	0	135
128.3246	3.000	none	135
136.1720	3.000	45	0
144.1535	3.000	90	45
152.3004	3.000	none	45
160.1972	3.000	135	90
168.2287	3.000	135	0
176.1265	3.000	45	90
184.2783	3.000	45	none
192.2041	3.000	0	45
200.1340	3.000	90	90
208.3037	3.000	90	none
216.1789	3.000	90	45
224.1767	3.000	90	135
232.3063	3.000	90	none
