onset	duration	frameidx	videotime	audiotime	lasttrigger
0.066	0.050	1	0.040	0.000	0.000
0.116	0.017	2	0.080	0.000	0.000
0.133	0.020	3	0.120	0.000	0.000
0.153	0.035	4	0.160	0.000	0.000
0.188	0.028	5	0.200	0.000	0.000
0.217	0.100	6	0.240	0.000	0.000
0.316	0.017	7	0.280	0.000	0.000
0.333	0.020	8	0.320	0.000	0.000
0.352	0.034	9	0.360	0.000	0.000
0.387	0.030	10	0.400	0.000	0.000
0.416	0.067	11	0.440	0.000	0.000
0.483	0.033	12	0.480	0.000	0.000
0.516	0.017	13	0.520	0.000	0.000
0.533	0.053	14	0.560	0.000	0.000
0.586	0.030	15	0.600	0.000	0.000
0.616	0.053	16	0.640	0.000	0.000
0.669	0.047	17	0.680	0.000	0.000
0.716	0.036	18	0.720	0.000	0.000
0.752	0.047	19	0.760	0.000	0.000
0.799	0.036	20	0.800	0.000	0.000
0.836	0.036	21	0.840	1.041	0.000
0.871	0.031	22	0.880	1.074	0.000
0.903	0.030	23	0.920	1.107	0.000
0.933	0.053	24	0.960	1.141	0.000
0.985	0.030	25	1.000	1.191	0.000
1.016	0.053	26	1.040	1.224	0.000
1.069	0.047	27	1.080	1.274	0.000
1.116	0.036	28	1.120	1.307	0.000
1.152	0.035	29	1.160	1.325	0.000
1.187	0.028	30	1.200	1.359	0.000
1.216	0.055	31	1.240	1.392	0.000
1.270	0.032	32	1.280	1.442	0.000
1.302	0.030	33	1.320	1.476	0.000
1.332	0.053	34	1.360	1.509	0.000
1.385	0.030	35	1.400	1.559	0.000
1.416	0.053	36	1.440	1.592	0.000
1.469	0.047	37	1.480	1.690	0.000
1.516	0.036	38	1.520	1.723	0.000
1.552	0.035	39	1.560	1.773	0.000
1.587	0.029	40	1.600	1.806	0.000
1.616	0.066	41	1.640	1.840	0.000
1.682	0.050	42	1.680	1.890	0.000
1.733	0.020	43	1.720	1.924	0.000
1.752	0.033	44	1.760	1.941	0.000
1.785	0.030	45	1.800	1.975	0.000
1.816	0.053	46	1.840	2.008	0.000
1.869	0.047	47	1.880	2.058	0.000
1.915	0.036	48	1.920	2.091	0.000
1.952	0.036	49	1.960	2.141	0.000
1.987	0.028	50	2.000	2.174	1.988
2.016	0.053	51	2.040	2.208	1.988
2.069	0.033	52	2.080	2.171	1.988
2.102	0.030	53	2.120	2.204	1.988
2.132	0.053	54	2.160	2.237	1.988
2.185	0.030	55	2.200	2.287	1.988
2.215	0.053	56	2.240	2.321	1.988
2.268	0.035	57	2.280	2.371	1.988
2.303	0.029	58	2.320	2.404	1.988
2.332	0.067	59	2.360	2.438	1.988
2.399	0.016	60	2.400	2.555	1.988
2.416	0.066	61	2.440	2.569	1.988
2.482	0.034	62	2.480	2.619	1.988
2.516	0.017	63	2.520	2.672	1.988
2.532	0.053	64	2.560	2.685	1.988
2.585	0.030	65	2.600	2.736	1.988
2.615	0.067	66	2.640	2.769	1.988
2.682	0.050	67	2.680	2.771	1.988
2.732	0.020	68	2.720	2.837	1.988
2.752	0.033	69	2.760	2.853	1.988
2.785	0.030	70	2.800	2.887	1.988
2.815	0.067	71	2.840	2.921	1.988
2.882	0.050	72	2.880	2.970	1.988
2.932	0.020	73	2.920	3.037	1.988
2.952	0.034	74	2.960	3.054	1.988
2.986	0.030	75	3.000	3.166	1.988
3.015	0.053	76	3.040	3.199	1.988
3.068	0.034	77	3.080	3.249	1.988
3.102	0.030	78	3.120	3.283	1.988
3.132	0.053	79	3.160	3.316	1.988
3.185	0.030	80	3.200	3.366	1.988
3.215	0.054	81	3.240	3.400	1.988
3.269	0.033	82	3.280	3.449	1.988
3.302	0.030	83	3.320	3.451	1.988
3.332	0.053	84	3.360	3.484	1.988
3.385	0.030	85	3.400	3.534	1.988
3.415	0.053	86	3.440	3.567	1.988
3.468	0.035	87	3.480	3.617	1.988
3.503	0.029	88	3.520	3.650	1.988
3.532	0.067	89	3.560	3.684	1.988
3.598	0.036	90	3.600	3.734	1.988
3.635	0.035	91	3.640	3.831	1.988
3.670	0.032	92	3.680	3.865	1.988
3.702	0.030	93	3.720	3.898	1.988
3.732	0.053	94	3.760	3.932	1.988
3.784	0.030	95	3.800	3.982	1.988
3.815	0.053	96	3.840	4.015	1.988
3.868	0.047	97	3.880	4.065	1.988
3.915	0.036	98	3.920	4.098	1.988
3.951	0.034	99	3.960	4.116	1.988
3.985	0.030	100	4.000	4.150	3.999
4.015	0.053	101	4.040	4.184	3.999
4.068	0.033	102	4.080	4.233	3.999
4.101	0.030	103	4.120	4.266	3.999
4.132	0.053	104	4.160	4.300	3.999
4.184	0.031	105	4.200	4.350	3.999
4.215	0.054	106	4.240	4.383	3.999
4.269	0.046	107	4.280	4.346	3.999
4.315	0.036	108	4.320	4.379	3.999
4.351	0.036	109	4.360	4.429	3.999
4.387	0.028	110	4.400	4.463	3.999
4.415	0.055	111	4.440	4.496	3.999
4.469	0.032	112	4.480	4.546	3.999
4.501	0.030	113	4.520	4.579	3.999
4.532	0.053	114	4.560	4.612	3.999
4.584	0.030	115	4.600	4.711	3.999
4.615	0.053	116	4.640	4.744	3.999
4.668	0.035	117	4.680	4.794	3.999
4.703	0.029	118	4.720	4.827	3.999
4.731	0.054	119	4.760	4.860	3.999
4.785	0.029	120	4.800	4.910	3.999
4.815	0.067	121	4.840	4.944	3.999
4.881	0.033	122	4.880	4.946	3.999
4.915	0.017	123	4.920	4.999	3.999
4.931	0.053	124	4.960	5.012	3.999
4.984	0.030	125	5.000	5.062	3.999
5.015	0.053	126	5.040	5.096	3.999
5.068	0.033	127	5.080	5.146	3.999
5.101	0.030	128	5.120	5.179	3.999
5.131	0.053	129	5.160	5.212	3.999
5.185	0.030	130	5.200	5.310	3.999
5.214	0.055	131	5.240	5.344	3.999
5.269	0.032	132	5.280	5.393	3.999
5.301	0.030	133	5.320	5.427	3.999
5.331	0.053	134	5.360	5.460	3.999
5.384	0.030	135	5.400	5.510	3.999
5.414	0.067	136	5.440	5.543	3.999
5.481	0.034	137	5.480	5.593	3.999
5.515	0.016	138	5.520	5.646	3.999
5.531	0.054	139	5.560	5.659	3.999
5.586	0.029	140	5.600	5.709	3.999
5.614	0.053	141	5.640	5.743	3.999
5.668	0.033	142	5.680	5.793	3.999
5.701	0.030	143	5.720	5.826	3.999
5.731	0.054	144	5.760	5.859	3.999
5.785	0.030	145	5.800	5.909	3.999
5.814	0.053	146	5.840	6.070	3.999
5.867	0.034	147	5.880	6.120	3.999
5.901	0.030	148	5.920	6.154	3.999
5.931	0.053	149	5.960	6.187	3.999
5.984	0.030	150	6.000	6.237	5.998
6.014	0.053	151	6.040	6.270	5.998
6.067	0.034	152	6.080	6.320	5.998
6.102	0.029	153	6.120	6.242	5.998
6.131	0.053	154	6.160	6.275	5.998
6.184	0.030	155	6.200	6.325	5.998
6.214	0.053	156	6.240	6.358	5.998
6.267	0.034	157	6.280	6.408	5.998
6.301	0.030	158	6.320	6.442	5.998
6.331	0.054	159	6.360	6.475	5.998
6.385	0.030	160	6.400	6.525	5.998
6.414	0.053	161	6.440	6.687	5.998
6.467	0.033	162	6.480	6.736	5.998
6.500	0.030	163	6.520	6.769	5.998
