onset	duration	frameidx	videotime	audiotime	lasttrigger
6.697	0.033	1	0.040	9.597	6.613
6.730	0.025	3	0.120	9.644	6.613
6.755	0.133	4	0.160	9.660	6.613
6.888	0.050	5	0.200	0.137	6.613
6.938	0.033	6	0.240	0.187	6.613
6.971	0.050	7	0.280	0.221	6.613
7.021	0.033	8	0.320	0.271	6.613
7.055	0.033	9	0.360	0.304	6.613
7.088	0.050	10	0.400	0.337	6.613
7.138	0.033	11	0.440	0.387	6.613
7.171	0.050	12	0.480	0.421	6.613
7.221	0.033	13	0.520	0.471	6.613
7.255	0.033	14	0.560	0.504	6.613
7.288	0.050	15	0.600	0.537	6.613
7.338	0.033	16	0.640	0.588	6.613
7.371	0.033	17	0.680	0.978	6.613
7.405	0.050	18	0.720	1.012	6.613
7.455	0.033	19	0.760	1.062	6.613
7.488	0.050	20	0.800	1.095	6.613
7.538	0.033	21	0.840	1.145	6.613
7.572	0.035	22	0.880	1.178	6.613
7.606	0.049	23	0.920	1.212	6.613
7.655	0.033	24	0.960	1.262	6.613
7.688	0.050	25	1.000	1.263	6.613
7.738	0.033	26	1.040	1.313	6.613
7.772	0.033	27	1.080	1.346	6.613
7.805	0.067	28	1.120	1.380	6.613
7.872	0.050	29	1.160	1.438	6.613
7.922	0.050	30	1.200	1.488	6.613
7.972	0.025	31	1.240	1.538	6.613
7.997	0.050	32	1.280	1.651	6.613
8.047	0.025	33	1.320	1.701	6.613
8.072	0.050	34	1.360	1.726	6.613
8.122	0.050	35	1.400	1.776	6.613
8.172	0.025	36	1.440	1.826	6.613
8.197	0.050	37	1.480	1.851	6.613
8.247	0.025	38	1.520	1.901	6.613
8.272	0.050	39	1.560	1.926	6.613
8.322	0.050	40	1.600	1.857	6.613
8.372	0.025	41	1.640	1.907	6.613
8.397	0.050	42	1.680	1.932	6.613
8.447	0.025	43	1.720	1.982	6.613
8.472	0.050	44	1.760	2.007	6.613
8.522	0.050	45	1.800	2.057	6.613
8.572	0.025	46	1.840	2.107	6.613
8.597	0.050	47	1.880	2.132	6.613
8.647	0.025	48	1.920	2.182	6.613
8.672	0.050	49	1.960	2.207	6.613
8.722	0.050	50	2.000	2.257	6.613
8.772	0.025	51	2.040	2.307	6.613
8.797	0.050	52	2.080	2.332	6.613
8.847	0.025	53	2.120	2.382	6.613
8.872	0.050	54	2.160	2.407	6.613
8.922	0.050	55	2.200	2.480	6.613
8.972	0.025	56	2.240	2.530	6.613
8.997	0.050	57	2.280	2.555	6.613
9.047	0.025	58	2.320	2.605	6.613
9.072	0.050	59	2.360	2.630	6.613
9.122	0.050	60	2.400	2.680	6.613
9.172	0.025	61	2.440	2.730	6.613
9.197	0.050	62	2.480	2.755	6.613
9.247	0.025	63	2.520	2.813	6.613
9.272	0.050	64	2.560	2.838	6.613
9.322	0.050	65	2.600	2.888	6.613
9.372	0.025	66	2.640	2.938	6.613
9.397	0.050	67	2.680	2.963	6.613
9.447	0.025	68	2.720	3.013	6.613
9.472	0.050	69	2.760	3.038	6.613
9.522	0.050	70	2.800	3.088	6.613
9.572	0.025	71	2.840	3.186	6.613
9.597	0.050	72	2.880	3.211	6.613
9.647	0.025	73	2.920	3.261	6.613
9.672	0.050	74	2.960	3.286	6.613
9.722	0.050	75	3.000	3.336	6.613
9.772	0.025	76	3.040	3.386	6.613
9.797	0.050	77	3.080	3.411	6.613
9.847	0.025	78	3.120	3.461	6.613
9.872	0.050	79	3.160	3.407	6.613
9.922	0.050	80	3.200	3.457	6.613
9.972	0.025	81	3.240	3.507	6.613
9.997	0.050	82	3.280	3.532	6.613
10.047	0.025	83	3.320	3.582	6.613
10.072	0.050	84	3.360	3.607	6.613
10.122	0.050	85	3.400	3.657	6.613
10.172	0.025	86	3.440	3.707	6.613
10.197	0.050	87	3.480	3.732	6.613
10.247	0.025	88	3.520	3.782	6.613
10.272	0.050	89	3.560	3.808	6.613
10.322	0.050	90	3.600	3.857	6.613
10.372	0.025	91	3.640	3.907	6.613
10.397	0.050	92	3.680	3.933	6.613
10.447	0.025	93	3.720	3.983	6.613
10.472	0.050	94	3.760	4.008	6.613
10.522	0.050	95	3.800	4.161	6.613
10.572	0.025	96	3.840	4.211	6.613
10.597	0.050	97	3.880	4.236	6.613
10.647	0.025	98	3.920	4.286	6.613
10.672	0.050	99	3.960	4.311	6.613
10.722	0.050	100	4.000	4.361	6.613
10.772	0.025	101	4.040	4.411	6.613
10.797	0.050	102	4.080	4.444	6.613
10.847	0.025	103	4.120	4.494	6.613
10.872	0.050	104	4.160	4.519	6.613
10.922	0.050	105	4.200	4.569	6.613
10.972	0.025	106	4.240	4.619	6.613
10.997	0.050	107	4.280	4.644	6.613
11.047	0.025	108	4.320	4.694	6.613
11.072	0.050	109	4.360	4.719	6.613
11.122	0.050	110	4.400	4.697	6.613
11.172	0.025	111	4.440	4.747	6.613
11.197	0.050	112	4.480	4.772	6.613
11.247	0.025	113	4.520	4.822	6.613
11.272	0.050	114	4.560	4.847	6.613
11.322	0.050	115	4.600	4.897	6.613
11.372	0.025	116	4.640	4.947	6.613
11.397	0.050	117	4.680	4.972	6.613
11.447	0.025	118	4.720	4.983	6.613
11.472	0.050	119	4.760	5.008	6.613
11.522	0.050	120	4.800	5.058	6.613
11.572	0.025	121	4.840	5.108	6.613
11.597	0.050	122	4.880	5.133	6.613
11.647	0.025	123	4.920	5.183	6.613
11.672	0.050	124	4.960	5.208	6.613
11.722	0.050	125	5.000	5.258	6.613
11.772	0.025	126	5.040	5.308	6.613
11.797	0.050	127	5.080	5.333	6.613
11.847	0.025	128	5.120	5.383	6.613
11.872	0.050	129	5.160	5.408	6.613
11.922	0.050	130	5.200	5.458	6.613
11.972	0.025	131	5.240	5.508	6.613
11.997	0.050	132	5.280	5.533	6.613
12.047	0.025	133	5.320	5.646	6.613
12.072	0.050	134	5.360	5.671	6.613
12.122	0.050	135	5.400	5.721	6.613
12.172	0.025	136	5.440	5.771	6.613
12.197	0.050	137	5.480	5.796	6.613
12.247	0.025	138	5.520	5.846	6.613
12.273	0.050	139	5.560	5.871	6.613
12.322	0.050	140	5.600	5.921	6.613
12.372	0.025	141	5.640	5.979	6.613
12.398	0.050	142	5.680	6.004	6.613
12.447	0.025	143	5.720	6.054	6.613
12.473	0.050	144	5.760	6.079	6.613
12.523	0.050	145	5.800	6.129	6.613
12.572	0.025	146	5.840	6.179	6.613
12.598	0.050	147	5.880	6.204	6.613
12.648	0.025	148	5.920	6.254	6.613
12.673	0.050	149	5.960	6.327	6.613
12.723	0.050	150	6.000	6.377	6.613
12.773	0.025	151	6.040	6.427	6.613
12.798	0.050	152	6.080	6.452	6.613
12.848	0.025	153	6.120	6.502	6.613
12.873	0.050	154	6.160	6.527	6.613
12.923	0.050	155	6.200	6.577	6.613
12.973	0.025	156	6.240	6.627	6.613
12.998	0.050	157	6.280	6.533	6.613
13.048	0.025	158	6.320	6.583	6.613
13.073	0.050	159	6.360	6.608	6.613
13.123	0.050	160	6.400	6.658	6.613
13.173	0.025	161	6.440	6.708	6.613
13.198	0.050	162	6.480	6.733	6.613
13.248	0.025	163	6.520	6.783	6.613
13.273	0.050	164	6.560	6.808	6.613
13.323	0.050	165	6.600	6.858	6.613
13.373	0.025	166	6.640	6.908	6.613
13.398	0.050	167	6.680	6.933	6.613
13.448	0.025	168	6.720	6.983	6.613
13.473	0.050	169	6.760	7.008	6.613
13.523	0.050	170	6.800	7.058	6.613
13.573	0.025	171	6.840	7.108	6.613
13.598	0.050	172	6.880	7.133	6.613
13.648	0.025	173	6.920	7.286	6.613
13.673	0.050	174	6.960	7.311	6.613
13.723	0.050	175	7.000	7.361	6.613
13.773	0.025	176	7.040	7.411	6.613
13.798	0.050	177	7.080	7.436	6.613
13.848	0.025	178	7.120	7.486	6.613
13.873	0.050	179	7.160	7.511	6.613
13.923	0.050	180	7.200	7.489	6.613
13.973	0.025	181	7.240	7.539	6.613
13.998	0.050	182	7.280	7.564	6.613
14.048	0.025	183	7.320	7.614	6.613
14.073	0.050	184	7.360	7.639	6.613
14.123	0.050	185	7.400	7.689	6.613
14.173	0.025	186	7.440	7.739	6.613
14.198	0.050	187	7.480	7.764	6.613
14.248	0.025	188	7.520	7.822	6.613
14.273	0.050	189	7.560	7.847	6.613
14.323	0.050	190	7.600	7.897	6.613
14.373	0.025	191	7.640	7.947	6.613
14.398	0.050	192	7.680	7.972	6.613
14.448	0.025	193	7.720	8.022	6.613
14.473	0.050	194	7.760	8.047	6.613
14.523	0.050	195	7.800	8.097	6.613
14.573	0.025	196	7.840	8.108	6.613
14.598	0.050	197	7.880	8.133	6.613
14.648	0.025	198	7.920	8.183	6.613
14.673	0.050	199	7.960	8.208	6.613
14.723	0.050	200	8.000	8.258	6.613
14.773	0.025	201	8.040	8.308	6.613
14.798	0.050	202	8.080	8.333	6.613
14.848	0.025	203	8.120	8.383	6.613
14.873	0.050	204	8.160	8.408	6.613
14.923	0.050	205	8.200	8.458	6.613
14.973	0.025	206	8.240	8.508	6.613
14.998	0.050	207	8.280	8.533	6.613
15.048	0.025	208	8.320	8.583	6.613
15.073	0.050	209	8.360	8.608	6.613
15.123	0.050	210	8.400	8.658	6.613
15.173	0.025	211	8.440	8.731	6.613
15.198	0.050	212	8.480	8.757	6.613
15.248	0.025	213	8.520	8.806	6.613
15.273	0.050	214	8.560	8.832	6.613
15.323	0.050	215	8.600	8.882	6.613
15.373	0.025	216	8.640	8.932	6.613
15.398	0.050	217	8.680	8.957	6.613
15.448	0.025	218	8.720	9.007	6.613
15.473	0.050	219	8.760	9.050	6.613
15.523	0.050	220	8.800	9.100	6.613
15.573	0.025	221	8.840	9.150	6.613
15.598	0.050	222	8.880	9.175	6.613
15.648	0.025	223	8.920	9.225	6.613
15.673	0.050	224	8.960	9.250	6.613
15.723	0.050	225	9.000	9.300	6.613
15.773	0.025	226	9.040	9.350	6.613
15.798	0.050	227	9.080	9.375	6.613
15.848	0.025	228	9.120	9.425	6.613
15.873	0.050	229	9.160	9.450	6.613
15.923	0.050	230	9.200	9.500	6.613
15.973	0.025	231	9.240	9.550	6.613
15.998	0.050	232	9.280	9.575	6.613
16.048	0.025	233	9.320	9.625	6.613
16.073	0.050	234	9.360	9.650	6.613
16.123	0.050	235	9.400	9.659	6.613
16.173	0.025	236	9.440	9.709	6.613
16.198	0.050	237	9.480	9.734	6.613
16.248	0.025	238	9.520	9.784	6.613
16.273	0.050	239	9.560	9.809	6.613
16.323	0.050	240	9.600	9.859	6.613
16.373	0.025	241	9.640	9.909	6.613
16.398	0.050	242	9.680	9.934	6.613
16.448	0.025	243	9.720	9.984	6.613
16.473	0.050	244	9.760	10.009	6.613
16.523	0.050	245	9.800	10.059	6.613
16.573	0.025	246	9.840	10.109	6.613
16.598	0.050	247	9.880	10.134	6.613
16.648	0.025	248	9.920	10.184	6.613
16.673	0.050	249	9.960	10.209	6.613
16.723	0.050	250	10.000	10.242	6.613
16.773	0.025	251	10.040	10.292	6.613
16.798	0.050	252	10.080	10.317	6.613
16.848	0.025	253	10.120	10.367	6.613
16.873	0.050	254	10.160	10.392	6.613
16.923	0.050	255	10.200	10.442	6.613
16.973	0.025	256	10.240	10.492	6.613
16.998	0.050	257	10.280	10.517	6.613
17.048	0.025	258	10.320	10.575	6.613
17.073	0.050	259	10.360	10.600	6.613
17.123	0.050	260	10.400	10.650	6.613
17.173	0.025	261	10.440	10.700	6.613
17.198	0.050	262	10.480	10.725	6.613
17.248	0.025	263	10.520	10.775	6.613
17.274	0.050	264	10.560	10.800	6.613
17.323	0.050	265	10.600	10.850	6.613
17.373	0.025	266	10.640	11.108	6.613
17.399	0.050	267	10.680	11.133	6.613
17.448	0.025	268	10.720	11.183	6.613
17.474	0.050	269	10.760	11.208	6.613
17.524	0.050	270	10.800	11.258	6.613
17.573	0.025	271	10.840	11.308	6.613
17.599	0.050	272	10.880	11.333	6.613
17.649	0.025	273	10.920	11.383	6.613
17.674	0.050	274	10.960	11.209	6.613
17.724	0.050	275	11.000	11.259	6.613
17.774	0.025	276	11.040	11.309	6.613
17.799	0.050	277	11.080	11.334	6.613
17.849	0.025	278	11.120	11.384	6.613
