onset	duration	frameidx	videotime	audiotime	lasttrigger
0.025	0.033	1	0.040	3.225	0.000
0.058	0.033	2	0.080	3.259	0.000
0.092	0.042	3	0.120	3.292	0.000
0.133	0.175	4	0.160	3.326	0.000
0.308	0.042	5	0.200	0.150	0.000
0.350	0.050	6	0.240	0.191	0.000
0.400	0.050	7	0.280	0.241	0.000
0.450	0.025	8	0.320	0.291	0.000
0.475	0.050	9	0.360	0.316	0.000
0.525	0.025	10	0.400	0.366	0.000
0.550	0.050	11	0.440	0.391	0.000
0.600	0.050	12	0.480	0.441	0.000
0.650	0.025	13	0.520	0.491	0.000
0.675	0.050	14	0.560	0.517	0.000
0.725	0.025	15	0.600	0.567	0.000
0.750	0.050	16	0.640	0.973	0.000
0.800	0.050	17	0.680	1.023	0.000
0.850	0.025	18	0.720	1.073	0.000
0.875	0.050	19	0.760	1.098	0.000
0.925	0.025	20	0.800	1.148	0.000
0.950	0.050	21	0.840	1.173	0.000
1.000	0.050	22	0.880	1.223	0.000
1.050	0.025	23	0.920	1.281	0.000
1.075	0.050	24	0.960	1.306	0.000
1.125	0.025	25	1.000	1.357	0.000
1.150	0.050	26	1.040	1.381	0.000
1.200	0.050	27	1.080	1.431	0.000
1.250	0.025	28	1.120	1.481	0.000
1.275	0.050	29	1.160	1.507	0.000
1.325	0.025	30	1.200	1.556	0.000
1.350	0.050	31	1.240	1.582	0.000
1.400	0.050	32	1.280	1.640	0.000
1.450	0.025	33	1.320	1.690	0.000
1.475	0.050	34	1.360	1.715	0.000
1.525	0.025	35	1.400	1.765	0.000
1.550	0.050	36	1.440	1.790	0.000
1.600	0.050	37	1.480	1.840	0.000
1.650	0.025	38	1.520	1.890	0.000
1.675	0.050	39	1.560	1.836	0.000
1.725	0.025	40	1.600	1.886	0.000
1.750	0.050	41	1.640	1.911	0.000
1.800	0.050	42	1.680	1.961	0.000
1.850	0.025	43	1.720	2.011	0.000
1.875	0.050	44	1.760	2.036	0.000
1.925	0.025	45	1.800	2.086	0.000
1.950	0.050	46	1.840	2.111	0.000
2.000	0.050	47	1.880	2.161	0.000
2.050	0.025	48	1.920	2.211	0.000
2.075	0.050	49	1.960	2.236	0.000
2.125	0.025	50	2.000	2.286	0.000
2.150	0.050	51	2.040	2.311	0.000
2.200	0.050	52	2.080	2.361	0.000
2.250	0.025	53	2.120	2.411	0.000
2.275	0.050	54	2.160	2.436	0.000
2.325	0.025	55	2.200	2.549	0.000
2.350	0.050	56	2.240	2.574	0.000
2.400	0.050	57	2.280	2.624	0.000
2.450	0.025	58	2.320	2.674	0.000
2.475	0.050	59	2.360	2.699	0.000
2.525	0.025	60	2.400	2.749	0.000
2.550	0.050	61	2.440	2.774	0.000
2.600	0.050	62	2.480	2.824	0.000
2.651	0.025	63	2.520	2.882	0.000
2.676	0.050	64	2.560	2.907	0.000
2.726	0.025	65	2.600	2.957	0.000
2.751	0.050	66	2.640	2.982	0.000
2.801	0.050	67	2.680	3.032	0.000
2.851	0.025	68	2.720	3.082	0.000
2.876	0.050	69	2.760	3.107	0.000
2.926	0.025	70	2.800	3.165	0.000
2.951	0.050	71	2.840	3.190	0.000
3.001	0.050	72	2.880	3.240	0.000
3.051	0.025	73	2.920	3.290	0.000
3.076	0.050	74	2.960	3.315	0.000
3.126	0.025	75	3.000	3.365	0.000
3.151	0.050	76	3.040	3.390	0.000
3.201	0.050	77	3.080	3.440	0.000
3.251	0.025	78	3.120	3.411	0.000
3.276	0.050	79	3.160	3.436	0.000
3.326	0.025	80	3.200	3.486	0.000
3.351	0.050	81	3.240	3.511	0.000
3.401	0.050	82	3.280	3.561	0.000
3.451	0.025	83	3.320	3.611	0.000
3.476	0.050	84	3.360	3.636	0.000
3.526	0.025	85	3.400	3.686	0.000
3.551	0.050	86	3.440	3.711	0.000
3.601	0.050	87	3.480	3.761	0.000
3.651	0.025	88	3.520	3.811	0.000
3.676	0.050	89	3.560	3.836	0.000
3.726	0.025	90	3.600	3.886	0.000
3.751	0.050	91	3.640	3.911	0.000
3.801	0.050	92	3.680	3.961	0.000
3.851	0.025	93	3.720	4.011	0.000
3.876	0.050	94	3.760	4.099	0.000
3.926	0.025	95	3.800	4.149	0.000
3.951	0.050	96	3.840	4.174	0.000
4.001	0.050	97	3.880	4.224	0.000
4.051	0.025	98	3.920	4.274	0.000
4.076	0.050	99	3.960	4.299	0.000
4.126	0.025	100	4.000	4.349	0.000
4.151	0.050	101	4.040	4.374	0.000
4.201	0.050	102	4.080	4.432	0.000
4.251	0.025	103	4.120	4.482	0.000
4.276	0.050	104	4.160	4.507	0.000
4.326	0.025	105	4.200	4.557	0.000
4.351	0.050	106	4.240	4.582	0.000
4.401	0.050	107	4.280	4.632	0.000
4.451	0.025	108	4.320	4.682	0.000
