onset	duration	frameidx	videotime	audiotime	lasttrigger
0.025	0.042	1	0.040	2.602	0.000
0.067	0.050	2	0.080	2.634	0.000
0.117	0.150	3	0.120	2.684	0.000
0.267	0.025	4	0.160	0.125	0.000
0.292	0.050	5	0.200	0.150	0.000
0.342	0.050	6	0.240	0.200	0.000
0.392	0.025	7	0.280	0.250	0.000
0.417	0.050	8	0.320	0.275	0.000
0.467	0.025	9	0.360	0.325	0.000
0.492	0.050	10	0.400	0.350	0.000
0.542	0.050	11	0.440	0.400	0.000
0.592	0.025	12	0.480	0.450	0.000
0.617	0.050	13	0.520	0.475	0.000
0.667	0.025	14	0.560	0.525	0.000
0.692	0.050	15	0.600	0.550	0.000
0.742	0.050	16	0.640	1.009	0.000
0.792	0.025	17	0.680	1.059	0.000
0.817	0.050	18	0.720	1.084	0.000
0.867	0.025	19	0.760	1.134	0.000
0.892	0.050	20	0.800	1.159	0.000
0.942	0.050	21	0.840	1.209	0.000
0.992	0.025	22	0.880	1.259	0.000
1.017	0.050	23	0.920	1.284	0.000
1.067	0.025	24	0.960	1.342	0.000
1.092	0.050	25	1.000	1.367	0.000
1.142	0.050	26	1.040	1.417	0.000
1.192	0.025	27	1.080	1.467	0.000
1.217	0.050	28	1.120	1.492	0.000
1.267	0.025	29	1.160	1.542	0.000
1.292	0.050	30	1.200	1.567	0.000
1.342	0.050	31	1.240	1.617	0.000
1.392	0.025	32	1.280	1.675	0.000
1.417	0.050	33	1.320	1.700	0.000
1.467	0.025	34	1.360	1.750	0.000
1.492	0.050	35	1.400	1.775	0.000
1.542	0.050	36	1.440	1.825	0.000
1.592	0.025	37	1.480	1.875	0.000
1.617	0.050	38	1.520	1.900	0.000
1.667	0.025	39	1.560	1.950	0.000
1.692	0.050	40	1.600	1.856	0.000
1.742	0.050	41	1.640	1.906	0.000
1.792	0.025	42	1.680	1.956	0.000
1.817	0.050	43	1.720	1.981	0.000
1.867	0.025	44	1.760	2.031	0.000
1.892	0.050	45	1.800	2.056	0.000
1.942	0.050	46	1.840	2.106	0.000
1.992	0.025	47	1.880	2.156	0.000
2.017	0.050	48	1.920	2.182	0.000
2.067	0.025	49	1.960	2.231	0.000
2.092	0.050	50	2.000	2.257	0.000
2.142	0.050	51	2.040	2.306	0.000
2.192	0.025	52	2.080	2.357	0.000
2.217	0.050	53	2.120	2.382	0.000
2.267	0.025	54	2.160	2.432	0.000
2.292	0.050	55	2.200	2.457	0.000
2.342	0.050	56	2.240	2.530	0.000
2.392	0.025	57	2.280	2.580	0.000
2.417	0.050	58	2.320	2.605	0.000
2.467	0.025	59	2.360	2.655	0.000
2.492	0.050	60	2.400	2.680	0.000
2.542	0.050	61	2.440	2.730	0.000
2.592	0.025	62	2.480	2.780	0.000
2.617	0.050	63	2.520	2.813	0.000
2.667	0.025	64	2.560	2.863	0.000
2.692	0.050	65	2.600	2.888	0.000
2.742	0.050	66	2.640	2.938	0.000
2.792	0.025	67	2.680	2.988	0.000
2.817	0.050	68	2.720	3.013	0.000
2.867	0.025	69	2.760	3.063	0.000
2.892	0.050	70	2.800	3.088	0.000
2.942	0.050	71	2.840	3.146	0.000
2.992	0.025	72	2.880	3.196	0.000
3.017	0.050	73	2.920	3.221	0.000
3.067	0.025	74	2.960	3.271	0.000
3.092	0.050	75	3.000	3.296	0.000
3.142	0.050	76	3.040	3.346	0.000
3.192	0.025	77	3.080	3.396	0.000
3.217	0.050	78	3.120	3.421	0.000
3.267	0.025	79	3.160	3.432	0.000
3.292	0.050	80	3.200	3.457	0.000
3.342	0.050	81	3.240	3.507	0.000
3.392	0.025	82	3.280	3.557	0.000
3.417	0.050	83	3.320	3.582	0.000
3.467	0.025	84	3.360	3.632	0.000
3.492	0.050	85	3.400	3.657	0.000
3.542	0.050	86	3.440	3.707	0.000
3.592	0.025	87	3.480	3.757	0.000
3.617	0.050	88	3.520	3.782	0.000
3.667	0.025	89	3.560	3.832	0.000
3.692	0.050	90	3.600	3.857	0.000
3.742	0.050	91	3.640	3.907	0.000
3.792	0.025	92	3.680	3.957	0.000
3.817	0.050	93	3.720	3.982	0.000
3.867	0.025	94	3.760	4.135	0.000
3.892	0.050	95	3.800	4.160	0.000
3.942	0.050	96	3.840	4.210	0.000
3.992	0.025	97	3.880	4.260	0.000
4.017	0.050	98	3.920	4.285	0.000
4.067	0.025	99	3.960	4.335	0.000
4.092	0.050	100	4.000	4.360	0.000
4.143	0.050	101	4.040	4.410	0.000
4.192	0.025	102	4.080	4.468	0.000
4.217	0.050	103	4.120	4.493	0.000
4.267	0.025	104	4.160	4.543	0.000
4.292	0.050	105	4.200	4.568	0.000
4.343	0.050	106	4.240	4.618	0.000
4.393	0.025	107	4.280	4.668	0.000
4.418	0.050	108	4.320	4.693	0.000
4.468	0.025	109	4.360	4.743	0.000
4.493	0.050	110	4.400	4.776	0.000
4.543	0.050	111	4.440	4.826	0.000
4.593	0.025	112	4.480	4.876	0.000
4.618	0.050	113	4.520	4.901	0.000
4.668	0.025	114	4.560	4.951	0.000
4.693	0.050	115	4.600	4.976	0.000
4.743	0.050	116	4.640	5.026	0.000
4.793	0.025	117	4.680	4.957	0.000
4.818	0.050	118	4.720	4.982	0.000
4.868	0.025	119	4.760	5.032	0.000
4.893	0.050	120	4.800	5.057	0.000
4.943	0.050	121	4.840	5.107	0.000
4.993	0.025	122	4.880	5.157	0.000
5.018	0.050	123	4.920	5.182	0.000
5.068	0.025	124	4.960	5.232	0.000
5.093	0.050	125	5.000	5.257	0.000
5.143	0.050	126	5.040	5.307	0.000
5.193	0.025	127	5.080	5.357	0.000
5.218	0.050	128	5.120	5.382	0.000
5.268	0.025	129	5.160	5.432	0.000
5.293	0.050	130	5.200	5.457	0.000
5.343	0.050	131	5.240	5.507	0.000
5.393	0.025	132	5.280	5.557	0.000
5.418	0.050	133	5.320	5.605	0.000
5.468	0.025	134	5.360	5.655	0.000
5.493	0.050	135	5.400	5.680	0.000
5.543	0.050	136	5.440	5.730	0.000
5.593	0.025	137	5.480	5.780	0.000
5.618	0.050	138	5.520	5.805	0.000
5.668	0.025	139	5.560	5.855	0.000
5.693	0.050	140	5.600	5.880	0.000
5.743	0.050	141	5.640	5.938	0.000
5.793	0.025	142	5.680	5.988	0.000
5.818	0.050	143	5.720	6.013	0.000
5.868	0.025	144	5.760	6.063	0.000
5.893	0.050	145	5.800	6.088	0.000
5.943	0.050	146	5.840	6.138	0.000
5.993	0.025	147	5.880	6.188	0.000
6.018	0.050	148	5.920	6.213	0.000
6.068	0.025	149	5.960	6.271	0.000
6.093	0.050	150	6.000	6.296	0.000
6.143	0.050	151	6.040	6.346	0.000
6.193	0.025	152	6.080	6.396	0.000
6.218	0.050	153	6.120	6.421	0.000
6.268	0.025	154	6.160	6.471	0.000
6.293	0.050	155	6.200	6.496	0.000
6.343	0.050	156	6.240	6.546	0.000
6.393	0.025	157	6.280	6.557	0.000
6.418	0.050	158	6.320	6.582	0.000
6.468	0.025	159	6.360	6.632	0.000
6.493	0.050	160	6.400	6.657	0.000
6.543	0.050	161	6.440	6.707	0.000
6.593	0.025	162	6.480	6.757	0.000
6.618	0.050	163	6.520	6.782	0.000
6.668	0.025	164	6.560	6.832	0.000
6.693	0.050	165	6.600	6.857	0.000
6.743	0.050	166	6.640	6.907	0.000
6.793	0.025	167	6.680	6.957	0.000
6.818	0.050	168	6.720	6.982	0.000
6.868	0.025	169	6.760	7.032	0.000
6.893	0.050	170	6.800	7.057	0.000
6.943	0.050	171	6.840	7.107	0.000
6.993	0.025	172	6.880	7.260	0.000
7.018	0.050	173	6.920	7.286	0.000
7.068	0.025	174	6.960	7.335	0.000
7.093	0.050	175	7.000	7.361	0.000
7.143	0.050	176	7.040	7.410	0.000
7.193	0.025	177	7.080	7.460	0.000
7.218	0.050	178	7.120	7.486	0.000
7.268	0.025	179	7.160	7.536	0.000
7.293	0.050	180	7.200	7.569	0.000
7.343	0.050	181	7.240	7.619	0.000
7.393	0.025	182	7.280	7.669	0.000
7.418	0.050	183	7.320	7.694	0.000
7.468	0.025	184	7.360	7.744	0.000
7.493	0.050	185	7.400	7.769	0.000
7.543	0.050	186	7.440	7.819	0.000
7.593	0.025	187	7.480	7.869	0.000
7.618	0.050	188	7.520	7.862	0.000
7.668	0.025	189	7.560	7.912	0.000
7.693	0.050	190	7.600	7.937	0.000
7.743	0.050	191	7.640	7.987	0.000
7.793	0.025	192	7.680	8.037	0.000
7.818	0.050	193	7.720	8.062	0.000
7.868	0.025	194	7.760	8.112	0.000
7.893	0.050	195	7.800	8.137	0.000
7.943	0.050	196	7.840	8.108	0.000
7.993	0.025	197	7.880	8.158	0.000
8.018	0.050	198	7.920	8.183	0.000
8.068	0.025	199	7.960	8.233	0.000
8.093	0.050	200	8.000	8.258	0.000
8.143	0.050	201	8.040	8.308	0.000
8.193	0.025	202	8.080	8.358	0.000
8.218	0.050	203	8.120	8.383	0.000
8.268	0.025	204	8.160	8.433	0.000
8.293	0.050	205	8.200	8.458	0.000
8.343	0.050	206	8.240	8.508	0.000
8.393	0.025	207	8.280	8.558	0.000
8.418	0.050	208	8.320	8.583	0.000
8.468	0.025	209	8.360	8.633	0.000
8.493	0.050	210	8.400	8.658	0.000
8.543	0.050	211	8.440	8.731	0.000
8.593	0.025	212	8.480	8.781	0.000
8.618	0.050	213	8.520	8.806	0.000
8.668	0.025	214	8.560	8.856	0.000
8.693	0.050	215	8.600	8.881	0.000
8.743	0.050	216	8.640	8.931	0.000
8.793	0.025	217	8.680	8.981	0.000
8.818	0.050	218	8.720	9.006	0.000
8.868	0.025	219	8.760	9.064	0.000
8.893	0.050	220	8.800	9.089	0.000
8.943	0.050	221	8.840	9.139	0.000
8.993	0.025	222	8.880	9.189	0.000
9.018	0.050	223	8.920	9.214	0.000
