onset	duration	frameidx	videotime	audiotime
0.025	0.033	1	0.040	3.342
0.058	0.042	2	0.080	3.376
0.100	0.042	3	0.120	3.409
0.142	0.150	4	0.160	3.451
0.292	0.050	5	0.200	0.150
0.342	0.050	6	0.240	0.200
0.392	0.025	7	0.280	0.250
0.417	0.050	8	0.320	0.275
0.467	0.050	9	0.360	0.325
0.517	0.025	10	0.400	0.375
0.542	0.050	11	0.440	0.400
0.592	0.025	12	0.480	0.450
0.617	0.050	13	0.520	0.475
0.667	0.050	14	0.560	0.525
0.717	0.025	15	0.600	0.976
0.742	0.050	16	0.640	1.001
0.792	0.025	17	0.680	1.051
0.817	0.050	18	0.720	1.076
0.867	0.050	19	0.760	1.126
0.917	0.025	20	0.800	1.176
0.942	0.050	21	0.840	1.201
0.992	0.025	22	0.880	1.251
1.017	0.050	23	0.920	1.244
1.067	0.050	24	0.960	1.294
1.117	0.025	25	1.000	1.344
1.142	0.050	26	1.040	1.369
1.192	0.025	27	1.080	1.419
1.217	0.050	28	1.120	1.444
1.267	0.050	29	1.160	1.494
1.317	0.025	30	1.200	1.544
1.342	0.050	31	1.240	1.577
1.392	0.025	32	1.280	1.627
1.417	0.050	33	1.320	1.652
1.467	0.050	34	1.360	1.702
1.517	0.025	35	1.400	1.752
1.542	0.050	36	1.440	1.777
1.592	0.025	37	1.480	1.827
1.617	0.050	38	1.520	1.852
1.667	0.050	39	1.560	1.863
1.717	0.025	40	1.600	1.913
1.742	0.050	41	1.640	1.938
1.792	0.025	42	1.680	1.988
1.817	0.050	43	1.720	2.013
1.867	0.050	44	1.760	2.063
1.917	0.025	45	1.800	2.113
1.942	0.050	46	1.840	2.138
1.992	0.025	47	1.880	2.188
2.017	0.050	48	1.920	2.213
2.067	0.050	49	1.960	2.263
2.117	0.025	50	2.000	2.313
2.142	0.050	51	2.040	2.338
2.192	0.025	52	2.080	2.388
2.217	0.050	53	2.120	2.413
2.267	0.050	54	2.160	2.566
2.317	0.025	55	2.200	2.616
2.342	0.050	56	2.240	2.642
2.392	0.025	57	2.280	2.691
2.417	0.050	58	2.320	2.716
2.467	0.050	59	2.360	2.766
2.517	0.025	60	2.400	2.816
2.542	0.050	61	2.440	2.842
2.592	0.025	62	2.480	2.900
2.617	0.050	63	2.520	2.925
2.667	0.050	64	2.560	2.975
2.717	0.025	65	2.600	3.025
2.742	0.050	66	2.640	3.050
2.792	0.025	67	2.680	3.100
2.817	0.050	68	2.720	3.125
2.867	0.050	69	2.760	3.175
2.917	0.025	70	2.800	3.193
2.942	0.050	71	2.840	3.218
2.992	0.025	72	2.880	3.268
3.017	0.050	73	2.920	3.293
3.067	0.050	74	2.960	3.343
3.117	0.025	75	3.000	3.393
3.142	0.050	76	3.040	3.418
3.192	0.025	77	3.080	3.468
3.217	0.050	78	3.120	3.414
3.267	0.050	79	3.160	3.464
3.317	0.025	80	3.200	3.514
3.342	0.050	81	3.240	3.539
3.392	0.025	82	3.280	3.589
3.417	0.050	83	3.320	3.614
3.467	0.050	84	3.360	3.664
3.517	0.025	85	3.400	3.714
3.542	0.050	86	3.440	3.739
3.592	0.025	87	3.480	3.789
3.617	0.050	88	3.520	3.814
3.667	0.050	89	3.560	3.864
3.717	0.025	90	3.600	3.914
3.742	0.050	91	3.640	3.939
3.792	0.025	92	3.680	3.989
3.817	0.050	93	3.720	4.014
3.867	0.050	94	3.760	4.087
3.917	0.025	95	3.800	4.137
3.942	0.050	96	3.840	4.162
3.992	0.025	97	3.880	4.212
4.017	0.050	98	3.920	4.237
4.067	0.050	99	3.960	4.287
4.117	0.025	100	4.000	4.337
4.142	0.050	101	4.040	4.450
4.192	0.025	102	4.080	4.500
4.217	0.050	103	4.120	4.525
4.267	0.050	104	4.160	4.575
4.317	0.025	105	4.200	4.625
4.342	0.050	106	4.240	4.650
4.392	0.025	107	4.280	4.700
4.417	0.050	108	4.320	4.725
4.467	0.050	109	4.360	4.783
4.517	0.025	110	4.400	4.833
4.542	0.050	111	4.440	4.858
4.592	0.025	112	4.480	4.908
4.617	0.050	113	4.520	4.933
4.668	0.050	114	4.560	4.983
4.718	0.025	115	4.600	5.033
4.743	0.050	116	4.640	5.058
4.793	0.025	117	4.680	4.989
4.818	0.050	118	4.720	5.014
4.868	0.050	119	4.760	5.064
4.918	0.025	120	4.800	5.114
4.943	0.050	121	4.840	5.139
4.993	0.025	122	4.880	5.189
5.017	0.050	123	4.920	5.214
5.068	0.050	124	4.960	5.264
5.118	0.025	125	5.000	5.314
5.143	0.050	126	5.040	5.339
5.193	0.025	127	5.080	5.389
5.218	0.050	128	5.120	5.414
5.268	0.050	129	5.160	5.464
5.318	0.025	130	5.200	5.514
5.343	0.050	131	5.240	5.539
5.393	0.025	132	5.280	5.692
5.418	0.050	133	5.320	5.717
5.468	0.050	134	5.360	5.767
5.518	0.025	135	5.400	5.817
5.543	0.050	136	5.440	5.842
5.593	0.025	137	5.480	5.892
5.618	0.050	138	5.520	5.917
5.668	0.050	139	5.560	5.967
5.718	0.025	140	5.600	6.025
5.743	0.050	141	5.640	6.050
5.793	0.025	142	5.680	6.100
5.818	0.050	143	5.720	6.125
5.868	0.050	144	5.760	6.175
5.918	0.025	145	5.800	6.225
5.943	0.050	146	5.840	6.250
5.993	0.025	147	5.880	6.300
6.018	0.050	148	5.920	6.253
6.068	0.050	149	5.960	6.303
6.118	0.025	150	6.000	6.353
6.143	0.050	151	6.040	6.378
6.193	0.025	152	6.080	6.428
6.218	0.050	153	6.120	6.453
6.268	0.050	154	6.160	6.503
6.318	0.025	155	6.200	6.514
6.343	0.050	156	6.240	6.539
6.393	0.025	157	6.280	6.589
6.418	0.050	158	6.320	6.614
6.468	0.050	159	6.360	6.664
6.518	0.025	160	6.400	6.714
6.543	0.050	161	6.440	6.739
6.593	0.025	162	6.480	6.789
6.618	0.050	163	6.520	6.814
6.668	0.050	164	6.560	6.864
6.718	0.025	165	6.600	6.914
6.743	0.050	166	6.640	6.939
6.793	0.025	167	6.680	6.989
6.818	0.050	168	6.720	7.014
6.868	0.050	169	6.760	7.064
6.918	0.025	170	6.800	7.114
6.943	0.050	171	6.840	7.243
6.993	0.025	172	6.880	7.292
7.018	0.050	173	6.920	7.317
7.068	0.050	174	6.960	7.367
7.118	0.025	175	7.000	7.417
7.143	0.050	176	7.040	7.442
7.193	0.025	177	7.080	7.492
7.218	0.050	178	7.120	7.517
7.268	0.050	179	7.160	7.575
7.318	0.025	180	7.200	7.625
7.343	0.050	181	7.240	7.651
7.393	0.025	182	7.280	7.700
7.418	0.050	183	7.320	7.726
7.468	0.050	184	7.360	7.775
7.518	0.025	185	7.400	7.826
7.543	0.050	186	7.440	7.851
7.593	0.025	187	7.480	7.909
7.618	0.050	188	7.520	7.934
7.668	0.050	189	7.560	7.984
7.718	0.025	190	7.600	8.034
7.743	0.050	191	7.640	8.059
7.793	0.025	192	7.680	8.109
7.818	0.050	193	7.720	8.134
7.868	0.050	194	7.760	8.184
7.918	0.025	195	7.800	8.115
7.943	0.050	196	7.840	8.140
7.993	0.025	197	7.880	8.190
8.018	0.050	198	7.920	8.215
8.068	0.050	199	7.960	8.265
8.118	0.025	200	8.000	8.315
8.143	0.050	201	8.040	8.340
8.193	0.025	202	8.080	8.390
8.218	0.050	203	8.120	8.415
8.268	0.050	204	8.160	8.465
8.318	0.025	205	8.200	8.515
8.343	0.050	206	8.240	8.540
8.393	0.025	207	8.280	8.590
8.418	0.050	208	8.320	8.615
8.468	0.050	209	8.360	8.665
8.518	0.025	210	8.400	8.738
8.543	0.050	211	8.440	8.763
8.593	0.025	212	8.480	8.813
8.618	0.050	213	8.520	8.838
8.668	0.050	214	8.560	8.888
8.718	0.025	215	8.600	8.938
8.743	0.050	216	8.640	8.963
8.793	0.025	217	8.680	9.013
8.818	0.050	218	8.720	9.046
8.868	0.050	219	8.760	9.096
8.918	0.025	220	8.800	9.146
8.943	0.050	221	8.840	9.171
8.993	0.025	222	8.880	9.221
9.018	0.050	223	8.920	9.246
9.068	0.050	224	8.960	9.296
9.118	0.025	225	9.000	9.346
9.143	0.050	226	9.040	9.379
9.193	0.025	227	9.080	9.429
9.218	0.050	228	9.120	9.454
9.268	0.050	229	9.160	9.504
9.318	0.025	230	9.200	9.554
9.343	0.050	231	9.240	9.579
9.393	0.025	232	9.280	9.629
9.418	0.050	233	9.320	9.654
9.468	0.050	234	9.360	9.665
9.518	0.025	235	9.400	9.715
9.543	0.050	236	9.440	9.740
9.593	0.025	237	9.480	9.790
9.619	0.050	238	9.520	9.815
9.669	0.050	239	9.560	9.865
9.718	0.025	240	9.600	9.915
9.744	0.050	241	9.640	9.940
9.794	0.025	242	9.680	9.990
9.819	0.050	243	9.720	10.015
9.869	0.050	244	9.760	10.065
9.919	0.025	245	9.800	10.115
9.944	0.050	246	9.840	10.140
9.994	0.025	247	9.880	10.190
10.019	0.050	248	9.920	10.215
10.069	0.050	249	9.960	10.288
10.119	0.025	250	10.000	10.338
10.144	0.050	251	10.040	10.363
10.194	0.025	252	10.080	10.413
10.219	0.050	253	10.120	10.438
10.269	0.050	254	10.160	10.488
10.319	0.025	255	10.200	10.538
10.344	0.050	256	10.240	10.563
10.394	0.025	257	10.280	10.621
10.419	0.050	258	10.320	10.646
10.469	0.050	259	10.360	10.696
10.519	0.025	260	10.400	10.746
10.544	0.050	261	10.440	10.771
10.594	0.025	262	10.480	10.821
10.619	0.050	263	10.520	10.846
10.669	0.050	264	10.560	10.896
10.719	0.025	265	10.600	10.954
10.744	0.050	266	10.640	10.979
10.794	0.025	267	10.680	11.029
10.819	0.050	268	10.720	11.054
10.869	0.050	269	10.760	11.104
10.919	0.025	270	10.800	11.154
10.944	0.050	271	10.840	11.179
10.994	0.025	272	10.880	11.229
11.019	0.050	273	10.920	11.215
11.069	0.050	274	10.960	11.265
11.119	0.025	275	11.000	11.315
11.144	0.050	276	11.040	11.340
11.194	0.025	277	11.080	11.390
11.219	0.050	278	11.120	11.415
11.269	0.050	279	11.160	11.465
11.319	0.025	280	11.200	11.515
11.344	0.050	281	11.240	11.540
11.394	0.025	282	11.280	11.590
11.419	0.050	283	11.320	11.615
11.469	0.050	284	11.360	11.665
11.519	0.025	285	11.400	11.715
11.544	0.050	286	11.440	11.740
11.594	0.025	287	11.480	11.790
11.619	0.050	288	11.520	11.815
11.669	0.050	289	11.560	11.848
11.719	0.025	290	11.600	11.898
11.744	0.050	291	11.640	11.923
11.794	0.025	292	11.680	11.973
11.819	0.050	293	11.720	11.998
11.869	0.050	294	11.760	12.048
11.919	0.025	295	11.800	12.098
11.944	0.050	296	11.840	12.131
11.994	0.025	297	11.880	12.181
12.019	0.050	298	11.920	12.206
12.069	0.050	299	11.960	12.256
12.119	0.025	300	12.000	12.306
12.144	0.050	301	12.040	12.331
12.194	0.025	302	12.080	12.381
12.219	0.050	303	12.120	12.406
12.269	0.050	304	12.160	12.624
12.319	0.025	305	12.200	12.674
12.344	0.050	306	12.240	12.700
12.394	0.025	307	12.280	12.749
12.419	0.050	308	12.320	12.775
12.469	0.050	309	12.360	12.824
12.519	0.025	310	12.400	12.875
12.544	0.050	311	12.440	12.900
12.594	0.025	312	12.480	12.791
12.619	0.050	313	12.520	12.816
12.669	0.050	314	12.560	12.866
12.719	0.025	315	12.600	12.916
12.744	0.050	316	12.640	12.941
12.794	0.025	317	12.680	12.991
12.819	0.050	318	12.720	13.016
12.869	0.050	319	12.760	13.066
12.919	0.025	320	12.800	13.116
12.944	0.050	321	12.840	13.141
12.994	0.025	322	12.880	13.191
13.019	0.050	323	12.920	13.216
13.069	0.050	324	12.960	13.266
13.119	0.025	325	13.000	13.316
13.144	0.050	326	13.040	13.341
13.194	0.025	327	13.080	13.374
13.219	0.050	328	13.120	13.399
13.269	0.050	329	13.160	13.449
13.319	0.025	330	13.200	13.499
13.344	0.050	331	13.240	13.524
13.394	0.025	332	13.280	13.574
13.419	0.050	333	13.320	13.599
13.469	0.050	334	13.360	13.649
13.519	0.025	335	13.400	13.787
13.544	0.050	336	13.440	13.812
13.594	0.025	337	13.480	13.862
13.619	0.050	338	13.520	13.887
13.669	0.050	339	13.560	13.937
13.719	0.025	340	13.600	13.987
13.744	0.050	341	13.640	14.012
13.794	0.025	342	13.680	14.062
13.819	0.050	343	13.720	14.095
13.869	0.050	344	13.760	14.145
13.919	0.025	345	13.800	14.195
13.944	0.050	346	13.840	14.220
13.994	0.025	347	13.880	14.270
14.019	0.050	348	13.920	14.295
14.069	0.050	349	13.960	14.345
14.119	0.025	350	14.000	14.316
14.144	0.050	351	14.040	14.341
14.194	0.025	352	14.080	14.391
14.219	0.050	353	14.120	14.416
14.269	0.050	354	14.160	14.466
14.319	0.025	355	14.200	14.516
14.344	0.050	356	14.240	14.541
14.394	0.025	357	14.280	14.591
14.419	0.050	358	14.320	14.616
14.469	0.050	359	14.360	14.666
14.520	0.025	360	14.400	14.716
14.544	0.050	361	14.440	14.741
14.595	0.025	362	14.480	14.791
14.620	0.050	363	14.520	14.816
14.669	0.050	364	14.560	14.866
14.720	0.025	365	14.600	14.916
14.745	0.050	366	14.640	14.964
14.794	0.025	367	14.680	15.014
14.820	0.050	368	14.720	15.039
14.870	0.050	369	14.760	15.089
14.919	0.025	370	14.800	15.139
14.945	0.050	371	14.840	15.164
14.995	0.025	372	14.880	15.214
15.020	0.050	373	14.920	15.239
15.070	0.050	374	14.960	15.417
15.120	0.025	375	15.000	15.467
15.145	0.050	376	15.040	15.492
15.195	0.025	377	15.080	15.542
15.220	0.050	378	15.120	15.567
15.270	0.050	379	15.160	15.617
15.320	0.025	380	15.200	15.667
15.345	0.050	381	15.240	15.692
15.395	0.025	382	15.280	15.592
15.420	0.050	383	15.320	15.617
15.470	0.050	384	15.360	15.667
15.520	0.025	385	15.400	15.717
15.545	0.050	386	15.440	15.742
15.595	0.025	387	15.480	15.792
15.620	0.050	388	15.520	15.817
15.670	0.050	389	15.560	15.867
15.720	0.025	390	15.600	15.916
15.745	0.050	391	15.640	15.941
15.795	0.025	392	15.680	15.991
15.820	0.050	393	15.720	16.016
15.870	0.050	394	15.760	16.066
15.920	0.025	395	15.800	16.116
15.945	0.050	396	15.840	16.141
15.995	0.025	397	15.880	16.191
16.020	0.050	398	15.920	16.216
16.070	0.050	399	15.960	16.266
16.120	0.025	400	16.000	16.316
16.145	0.050	401	16.040	16.341
16.195	0.025	402	16.080	16.391
16.220	0.050	403	16.120	16.416
16.270	0.025	404	16.160	16.466
16.295	0.050	405	16.200	16.491
16.345	0.050	406	16.240	16.684
16.395	0.025	407	16.280	16.734
16.420	0.050	408	16.320	16.759
16.470	0.025	409	16.360	16.809
16.495	0.050	410	16.400	16.834
16.545	0.050	411	16.440	16.884
16.595	0.025	412	16.480	16.934
16.620	0.050	413	16.520	16.807
16.670	0.025	414	16.560	16.857
16.695	0.050	415	16.600	16.882
16.745	0.050	416	16.640	16.932
16.795	0.025	417	16.680	16.982
16.820	0.050	418	16.720	17.007
16.870	0.025	419	16.760	17.057
16.895	0.050	420	16.800	17.082
16.945	0.050	421	16.840	17.220
16.995	0.025	422	16.880	17.270
17.020	0.050	423	16.920	17.295
17.070	0.025	424	16.960	17.345
17.095	0.050	425	17.000	17.370
17.145	0.050	426	17.040	17.420
17.195	0.025	427	17.080	17.470
17.220	0.050	428	17.120	17.496
17.270	0.025	429	17.160	17.466
17.295	0.050	430	17.200	17.492
17.345	0.050	431	17.240	17.541
17.395	0.025	432	17.280	17.592
17.420	0.050	433	17.320	17.617
17.470	0.025	434	17.360	17.667
17.495	0.050	435	17.400	17.692
17.545	0.050	436	17.440	17.742
17.595	0.025	437	17.480	17.791
17.620	0.050	438	17.520	17.816
17.670	0.025	439	17.560	17.866
17.695	0.050	440	17.600	17.891
17.745	0.050	441	17.640	17.941
17.795	0.025	442	17.680	17.991
17.820	0.050	443	17.720	18.016
17.870	0.025	444	17.760	18.210
17.895	0.050	445	17.800	18.235
17.945	0.050	446	17.840	18.285
17.995	0.025	447	17.880	18.335
18.020	0.050	448	17.920	18.360
18.070	0.025	449	17.960	18.410
18.095	0.050	450	18.000	18.435
18.145	0.050	451	18.040	18.485
18.195	0.025	452	18.080	18.473
18.220	0.050	453	18.120	18.498
18.270	0.025	454	18.160	18.548
18.295	0.050	455	18.200	18.573
18.345	0.050	456	18.240	18.623
18.395	0.025	457	18.280	18.673
18.420	0.050	458	18.320	18.698
18.470	0.025	459	18.360	18.748
18.495	0.050	460	18.400	18.851
18.545	0.050	461	18.440	18.901
18.595	0.025	462	18.480	18.951
18.620	0.050	463	18.520	18.976
18.670	0.025	464	18.560	19.026
18.695	0.050	465	18.600	19.051
18.745	0.050	466	18.640	19.101
18.795	0.025	467	18.680	19.151
18.820	0.050	468	18.720	19.017
18.870	0.025	469	18.760	19.067
18.895	0.050	470	18.800	19.092
18.945	0.050	471	18.840	19.142
18.995	0.025	472	18.880	19.192
19.020	0.050	473	18.920	19.217
19.070	0.025	474	18.960	19.267
19.095	0.050	475	19.000	19.292
19.145	0.050	476	19.040	19.342
19.195	0.025	477	19.080	19.392
19.220	0.050	478	19.120	19.417
19.270	0.025	479	19.160	19.467
19.295	0.050	480	19.200	19.492
19.345	0.050	481	19.240	19.542
19.395	0.025	482	19.280	19.592
19.421	0.050	483	19.320	19.617
19.470	0.025	484	19.360	19.730
19.495	0.050	485	19.400	19.755
19.546	0.050	486	19.440	19.805
19.596	0.025	487	19.480	19.855
19.620	0.050	488	19.520	19.880
19.671	0.025	489	19.560	19.930
19.696	0.050	490	19.600	19.955
