onset	duration	frameidx	videotime	audiotime
0.068	0.032	1	0.040	3.209
0.099	0.033	3	0.120	3.267
0.133	0.150	4	0.160	3.301
0.283	0.033	5	0.200	0.150
0.316	0.058	6	0.240	0.183
0.374	0.033	7	0.280	0.241
0.408	0.033	8	0.320	0.275
0.441	0.033	9	0.360	0.308
0.474	0.050	10	0.400	0.341
0.524	0.033	11	0.440	0.391
0.558	0.033	12	0.480	0.425
0.591	0.050	13	0.520	0.458
0.641	0.033	14	0.560	0.508
0.674	0.050	15	0.600	0.541
0.725	0.033	16	0.640	0.988
0.758	0.033	17	0.680	1.021
0.791	0.050	18	0.720	1.055
0.841	0.033	19	0.760	1.105
0.875	0.050	20	0.800	1.138
0.925	0.033	21	0.840	1.188
0.958	0.034	22	0.880	1.222
0.992	0.049	23	0.920	1.255
1.041	0.033	24	0.960	1.273
1.075	0.050	25	1.000	1.306
1.125	0.033	26	1.040	1.356
1.158	0.033	27	1.080	1.389
1.191	0.067	28	1.120	1.423
1.258	0.050	29	1.160	1.481
1.308	0.050	30	1.200	1.531
1.358	0.025	31	1.240	1.669
1.383	0.050	32	1.280	1.694
1.433	0.025	33	1.320	1.744
1.458	0.050	34	1.360	1.769
1.508	0.050	35	1.400	1.819
1.558	0.025	36	1.440	1.869
1.583	0.050	37	1.480	1.894
1.633	0.025	38	1.520	1.944
1.658	0.050	39	1.560	1.850
1.708	0.050	40	1.600	1.900
1.758	0.025	41	1.640	1.950
1.783	0.050	42	1.680	1.975
1.833	0.025	43	1.720	2.025
1.858	0.050	44	1.760	2.050
1.908	0.050	45	1.800	2.100
1.958	0.025	46	1.840	2.150
1.983	0.050	47	1.880	2.175
2.033	0.025	48	1.920	2.225
2.058	0.050	49	1.960	2.250
2.108	0.050	50	2.000	2.300
2.158	0.025	51	2.040	2.350
2.183	0.050	52	2.080	2.375
2.233	0.025	53	2.120	2.425
2.258	0.050	54	2.160	2.450
2.308	0.050	55	2.200	2.523
2.358	0.025	56	2.240	2.573
2.383	0.050	57	2.280	2.598
2.433	0.025	58	2.320	2.648
2.458	0.050	59	2.360	2.673
2.508	0.050	60	2.400	2.723
2.558	0.025	61	2.440	2.773
2.583	0.050	62	2.480	2.807
2.633	0.025	63	2.520	2.857
2.658	0.050	64	2.560	2.882
2.708	0.050	65	2.600	2.932
2.758	0.025	66	2.640	2.982
2.783	0.050	67	2.680	3.007
2.833	0.025	68	2.720	3.057
2.858	0.050	69	2.760	3.082
2.908	0.050	70	2.800	3.180
2.958	0.025	71	2.840	3.230
2.983	0.050	72	2.880	3.255
3.033	0.025	73	2.920	3.305
3.058	0.050	74	2.960	3.330
3.108	0.050	75	3.000	3.380
3.158	0.025	76	3.040	3.430
3.183	0.050	77	3.080	3.455
3.233	0.025	78	3.120	3.426
3.258	0.050	79	3.160	3.451
3.308	0.050	80	3.200	3.501
3.358	0.025	81	3.240	3.551
3.383	0.050	82	3.280	3.576
3.433	0.025	83	3.320	3.626
3.458	0.050	84	3.360	3.651
3.508	0.050	85	3.400	3.701
3.558	0.025	86	3.440	3.751
3.583	0.050	87	3.480	3.776
3.633	0.025	88	3.520	3.826
3.659	0.050	89	3.560	3.851
3.708	0.050	90	3.600	3.901
3.758	0.025	91	3.640	3.951
3.784	0.050	92	3.680	3.976
3.833	0.025	93	3.720	4.129
3.858	0.050	94	3.760	4.154
3.909	0.050	95	3.800	4.204
3.958	0.025	96	3.840	4.254
3.983	0.050	97	3.880	4.279
4.034	0.025	98	3.920	4.329
4.059	0.050	99	3.960	4.354
4.109	0.050	100	4.000	4.404
4.159	0.025	101	4.040	4.462
4.184	0.050	102	4.080	4.487
4.234	0.025	103	4.120	4.537
4.259	0.050	104	4.160	4.562
4.309	0.050	105	4.200	4.612
4.359	0.025	106	4.240	4.662
4.384	0.050	107	4.280	4.687
4.434	0.025	108	4.320	4.737
4.459	0.050	109	4.360	4.690
4.509	0.050	110	4.400	4.740
4.559	0.025	111	4.440	4.790
4.584	0.050	112	4.480	4.815
4.634	0.025	113	4.520	4.865
4.659	0.050	114	4.560	4.890
4.709	0.050	115	4.600	4.940
4.759	0.025	116	4.640	4.990
4.784	0.050	117	4.680	4.976
4.834	0.025	118	4.720	5.026
4.859	0.050	119	4.760	5.051
4.909	0.050	120	4.800	5.101
4.959	0.025	121	4.840	5.151
4.984	0.050	122	4.880	5.176
5.034	0.025	123	4.920	5.226
5.059	0.050	124	4.960	5.251
5.109	0.050	125	5.000	5.301
5.159	0.025	126	5.040	5.351
5.184	0.050	127	5.080	5.376
5.234	0.025	128	5.120	5.426
5.259	0.050	129	5.160	5.451
5.309	0.050	130	5.200	5.501
5.359	0.025	131	5.240	5.551
5.384	0.050	132	5.280	5.576
5.434	0.025	133	5.320	5.689
5.459	0.050	134	5.360	5.714
5.509	0.050	135	5.400	5.764
5.559	0.025	136	5.440	5.814
5.584	0.050	137	5.480	5.839
5.634	0.025	138	5.520	5.889
5.659	0.050	139	5.560	5.914
5.709	0.050	140	5.600	5.972
5.759	0.025	141	5.640	6.022
5.784	0.050	142	5.680	6.047
5.834	0.025	143	5.720	6.097
5.859	0.050	144	5.760	6.122
5.909	0.050	145	5.800	6.172
5.959	0.025	146	5.840	6.222
5.984	0.050	147	5.880	6.247
6.034	0.025	148	5.920	6.345
6.059	0.050	149	5.960	6.370
6.109	0.050	150	6.000	6.420
6.159	0.025	151	6.040	6.470
6.184	0.050	152	6.080	6.495
6.234	0.025	153	6.120	6.545
6.259	0.050	154	6.160	6.570
6.309	0.050	155	6.200	6.620
6.359	0.025	156	6.240	6.551
6.384	0.050	157	6.280	6.576
6.434	0.025	158	6.320	6.626
6.459	0.050	159	6.360	6.651
6.509	0.050	160	6.400	6.701
6.559	0.025	161	6.440	6.751
6.584	0.050	162	6.480	6.776
6.634	0.025	163	6.520	6.826
6.659	0.050	164	6.560	6.851
6.709	0.050	165	6.600	6.901
6.759	0.025	166	6.640	6.951
6.784	0.050	167	6.680	6.976
6.834	0.025	168	6.720	7.026
6.859	0.050	169	6.760	7.051
6.909	0.050	170	6.800	7.101
6.959	0.025	171	6.840	7.254
6.984	0.050	172	6.880	7.279
7.034	0.025	173	6.920	7.329
7.059	0.050	174	6.960	7.354
7.109	0.050	175	7.000	7.404
7.159	0.025	176	7.040	7.454
7.184	0.050	177	7.080	7.479
7.234	0.025	178	7.120	7.529
7.259	0.050	179	7.160	7.482
7.309	0.050	180	7.200	7.532
7.359	0.025	181	7.240	7.582
7.384	0.050	182	7.280	7.607
7.434	0.025	183	7.320	7.657
7.459	0.050	184	7.360	7.682
7.509	0.050	185	7.400	7.732
7.559	0.025	186	7.440	7.782
7.584	0.050	187	7.480	7.816
7.634	0.025	188	7.520	7.866
7.659	0.050	189	7.560	7.891
7.709	0.050	190	7.600	7.941
7.759	0.025	191	7.640	7.991
7.784	0.050	192	7.680	8.016
7.834	0.025	193	7.720	8.066
7.859	0.050	194	7.760	8.091
7.909	0.025	195	7.800	8.102
7.934	0.050	196	7.840	8.127
7.984	0.050	197	7.880	8.177
8.034	0.025	198	7.920	8.227
8.059	0.050	199	7.960	8.252
8.109	0.050	200	8.000	8.302
8.159	0.025	201	8.040	8.352
8.184	0.050	202	8.080	8.377
8.234	0.025	203	8.120	8.427
8.259	0.050	204	8.160	8.452
8.309	0.050	205	8.200	8.502
8.359	0.025	206	8.240	8.552
8.384	0.050	207	8.280	8.577
8.434	0.025	208	8.320	8.627
8.459	0.050	209	8.360	8.652
8.510	0.025	210	8.400	8.725
8.534	0.050	211	8.440	8.750
8.584	0.050	212	8.480	8.800
8.635	0.025	213	8.520	8.850
8.659	0.050	214	8.560	8.875
8.709	0.025	215	8.600	8.925
8.734	0.050	216	8.640	8.950
8.784	0.050	217	8.680	9.000
8.834	0.025	218	8.720	9.068
8.859	0.050	219	8.760	9.093
8.909	0.025	220	8.800	9.143
8.934	0.050	221	8.840	9.168
8.985	0.050	222	8.880	9.218
9.035	0.025	223	8.920	9.268
9.060	0.050	224	8.960	9.293
9.110	0.025	225	9.000	9.343
9.135	0.050	226	9.040	9.368
9.185	0.050	227	9.080	9.418
9.235	0.025	228	9.120	9.468
9.260	0.050	229	9.160	9.493
9.310	0.025	230	9.200	9.543
9.335	0.050	231	9.240	9.568
9.385	0.050	232	9.280	9.618
9.435	0.025	233	9.320	9.668
9.460	0.050	234	9.360	9.652
9.510	0.025	235	9.400	9.702
9.535	0.050	236	9.440	9.727
9.585	0.050	237	9.480	9.777
9.635	0.025	238	9.520	9.827
9.660	0.050	239	9.560	9.852
9.710	0.025	240	9.600	9.902
9.735	0.050	241	9.640	9.927
9.785	0.050	242	9.680	9.977
9.835	0.025	243	9.720	10.027
9.860	0.050	244	9.760	10.052
9.910	0.025	245	9.800	10.102
9.935	0.050	246	9.840	10.127
9.985	0.050	247	9.880	10.177
10.035	0.025	248	9.920	10.227
10.060	0.050	249	9.960	10.252
10.110	0.025	250	10.000	10.285
10.135	0.050	251	10.040	10.310
10.185	0.050	252	10.080	10.360
10.235	0.025	253	10.120	10.410
10.260	0.050	254	10.160	10.435
10.310	0.025	255	10.200	10.485
10.335	0.050	256	10.240	10.510
10.385	0.050	257	10.280	10.568
10.435	0.025	258	10.320	10.618
10.460	0.050	259	10.360	10.643
10.510	0.025	260	10.400	10.693
10.535	0.050	261	10.440	10.718
10.585	0.050	262	10.480	10.768
10.635	0.025	263	10.520	10.818
10.660	0.050	264	10.560	10.843
10.710	0.025	265	10.600	11.101
10.735	0.050	266	10.640	11.126
10.785	0.050	267	10.680	11.176
10.835	0.025	268	10.720	11.226
10.860	0.050	269	10.760	11.251
10.910	0.025	270	10.800	11.301
10.935	0.050	271	10.840	11.326
10.985	0.050	272	10.880	11.376
11.035	0.025	273	10.920	11.227
11.060	0.050	274	10.960	11.252
11.110	0.025	275	11.000	11.302
11.135	0.050	276	11.040	11.327
11.185	0.050	277	11.080	11.377
11.235	0.025	278	11.120	11.427
11.260	0.050	279	11.160	11.452
11.310	0.025	280	11.200	11.502
11.335	0.050	281	11.240	11.527
11.385	0.050	282	11.280	11.577
11.435	0.025	283	11.320	11.627
11.460	0.050	284	11.360	11.652
11.510	0.025	285	11.400	11.702
11.535	0.050	286	11.440	11.727
11.585	0.050	287	11.480	11.777
11.635	0.025	288	11.520	11.850
11.660	0.050	289	11.560	11.875
11.710	0.025	290	11.600	11.925
11.735	0.050	291	11.640	11.950
11.785	0.050	292	11.680	12.000
11.835	0.025	293	11.720	12.050
11.860	0.050	294	11.760	12.075
11.910	0.025	295	11.800	12.125
11.935	0.050	296	11.840	12.328
11.985	0.050	297	11.880	12.378
12.035	0.025	298	11.920	12.428
12.060	0.050	299	11.960	12.453
12.110	0.025	300	12.000	12.503
12.135	0.050	301	12.040	12.528
12.185	0.050	302	12.080	12.578
12.235	0.025	303	12.120	12.628
12.260	0.050	304	12.160	12.653
12.310	0.025	305	12.200	12.704
12.335	0.050	306	12.240	12.728
12.385	0.050	307	12.280	12.778
12.435	0.025	308	12.320	12.828
12.460	0.050	309	12.360	12.853
12.510	0.025	310	12.400	12.903
12.535	0.050	311	12.440	12.929
12.585	0.050	312	12.480	12.777
12.635	0.025	313	12.520	12.828
12.660	0.050	314	12.560	12.853
12.710	0.025	315	12.600	12.903
12.735	0.050	316	12.640	12.928
12.785	0.050	317	12.680	12.978
12.835	0.025	318	12.720	13.028
12.860	0.050	319	12.760	13.053
12.910	0.025	320	12.800	13.103
12.935	0.050	321	12.840	13.128
12.985	0.050	322	12.880	13.178
13.035	0.025	323	12.920	13.228
13.060	0.050	324	12.960	13.253
13.110	0.025	325	13.000	13.303
13.135	0.050	326	13.040	13.328
13.185	0.050	327	13.080	13.561
13.235	0.025	328	13.120	13.611
13.260	0.050	329	13.160	13.636
13.310	0.025	330	13.200	13.686
13.335	0.050	331	13.240	13.711
13.385	0.050	332	13.280	13.761
13.435	0.025	333	13.320	13.811
13.460	0.050	334	13.360	13.836
13.510	0.025	335	13.400	13.894
13.535	0.050	336	13.440	13.919
13.585	0.050	337	13.480	13.969
13.635	0.025	338	13.520	14.019
13.660	0.050	339	13.560	14.044
13.710	0.025	340	13.600	14.094
13.736	0.050	341	13.640	14.119
13.785	0.050	342	13.680	14.169
13.835	0.025	343	13.720	14.227
13.861	0.050	344	13.760	14.252
13.910	0.025	345	13.800	14.302
13.936	0.050	346	13.840	14.327
13.986	0.050	347	13.880	14.377
14.036	0.025	348	13.920	14.427
14.061	0.050	349	13.960	14.452
14.111	0.025	350	14.000	14.502
14.136	0.050	351	14.040	14.328
14.186	0.050	352	14.080	14.378
14.236	0.025	353	14.120	14.428
14.261	0.050	354	14.160	14.453
14.311	0.025	355	14.200	14.503
14.336	0.050	356	14.240	14.528
14.386	0.050	357	14.280	14.578
14.436	0.025	358	14.320	14.628
14.461	0.050	359	14.360	14.653
14.511	0.025	360	14.400	14.703
14.536	0.050	361	14.440	14.728
14.586	0.050	362	14.480	14.778
14.636	0.025	363	14.520	14.828
14.661	0.050	364	14.560	14.853
14.711	0.025	365	14.600	14.903
14.736	0.050	366	14.640	14.928
14.786	0.050	367	14.680	15.041
14.836	0.025	368	14.720	15.091
14.861	0.050	369	14.760	15.116
14.911	0.025	370	14.800	15.166
14.936	0.050	371	14.840	15.191
14.986	0.050	372	14.880	15.241
15.036	0.025	373	14.920	15.291
15.061	0.050	374	14.960	15.284
15.111	0.025	375	15.000	15.334
15.136	0.050	376	15.040	15.359
15.186	0.050	377	15.080	15.409
15.236	0.025	378	15.120	15.459
15.261	0.050	379	15.160	15.484
15.311	0.025	380	15.200	15.534
15.336	0.050	381	15.240	15.559
15.386	0.050	382	15.280	15.619
15.436	0.025	383	15.320	15.669
15.461	0.042	384	15.360	15.694
15.503	0.017	385	15.400	15.744
15.519	0.033	386	15.440	15.761
15.553	0.050	387	15.480	15.794
15.603	0.033	388	15.520	15.844
15.636	0.050	389	15.560	15.877
15.686	0.033	390	15.600	15.886
15.719	0.033	391	15.640	15.920
15.753	0.050	392	15.680	15.953
15.803	0.033	393	15.720	16.003
15.836	0.050	394	15.760	16.036
15.886	0.033	395	15.800	16.086
15.919	0.033	396	15.840	16.120
15.953	0.050	397	15.880	16.153
16.003	0.033	398	15.920	16.203
16.036	0.050	399	15.960	16.237
16.086	0.033	400	16.000	16.287
16.119	0.033	401	16.040	16.320
16.153	0.050	402	16.080	16.353
16.203	0.033	403	16.120	16.403
16.236	0.058	404	16.160	16.437
16.294	0.033	405	16.200	16.487
16.328	0.033	406	16.240	16.591
16.361	0.033	407	16.280	16.625
16.394	0.050	408	16.320	16.658
16.444	0.033	409	16.360	16.708
16.478	0.033	410	16.400	16.741
16.511	0.050	411	16.440	16.775
16.561	0.033	412	16.480	16.825
16.594	0.050	413	16.520	16.858
16.644	0.033	414	16.560	16.916
16.678	0.033	415	16.600	16.949
16.711	0.050	416	16.640	16.983
16.761	0.033	417	16.680	17.033
16.794	0.050	418	16.720	17.066
16.844	0.042	419	16.760	17.116
16.886	0.033	420	16.800	17.149
16.919	0.033	421	16.840	17.191
16.953	0.050	422	16.880	17.232
17.003	0.033	423	16.920	17.282
17.036	0.050	424	16.960	17.316
17.086	0.033	425	17.000	17.366
17.119	0.033	426	17.040	17.399
17.153	0.050	427	17.080	17.432
17.203	0.033	428	17.120	17.482
17.236	0.033	429	17.160	17.437
17.270	0.067	430	17.200	17.470
17.336	0.050	431	17.240	17.528
17.386	0.050	432	17.280	17.578
17.436	0.025	433	17.320	17.628
17.461	0.050	434	17.360	17.654
17.511	0.025	435	17.400	17.704
17.536	0.050	436	17.440	17.729
17.586	0.050	437	17.480	17.779
17.636	0.025	438	17.520	17.829
