onset	duration	frameidx	videotime	audiotime
0.025	0.042	1	0.040	2.719
0.066	0.050	2	0.080	2.750
0.117	0.150	3	0.120	2.800
0.267	0.025	4	0.160	0.125
0.292	0.050	5	0.200	0.150
0.342	0.050	6	0.240	0.200
0.392	0.025	7	0.280	0.250
0.417	0.050	8	0.320	0.275
0.467	0.025	9	0.360	0.325
0.492	0.050	10	0.400	0.350
0.542	0.050	11	0.440	0.400
0.592	0.025	12	0.480	0.450
0.617	0.050	13	0.520	0.475
0.667	0.025	14	0.560	0.525
0.692	0.050	15	0.600	0.550
0.742	0.050	16	0.640	1.015
0.792	0.025	17	0.680	1.065
0.817	0.050	18	0.720	1.090
0.867	0.025	19	0.760	1.140
0.892	0.050	20	0.800	1.165
0.942	0.050	21	0.840	1.215
0.992	0.025	22	0.880	1.265
1.017	0.050	23	0.920	1.290
1.067	0.025	24	0.960	1.348
1.092	0.050	25	1.000	1.373
1.142	0.050	26	1.040	1.423
1.192	0.025	27	1.080	1.473
1.217	0.050	28	1.120	1.498
1.267	0.025	29	1.160	1.548
1.292	0.050	30	1.200	1.573
1.342	0.050	31	1.240	1.623
1.392	0.025	32	1.280	1.681
1.417	0.050	33	1.320	1.706
1.467	0.025	34	1.360	1.756
1.492	0.050	35	1.400	1.781
1.542	0.050	36	1.440	1.831
1.592	0.025	37	1.480	1.881
1.617	0.050	38	1.520	1.906
1.667	0.025	39	1.560	1.837
1.692	0.050	40	1.600	1.862
1.742	0.050	41	1.640	1.912
1.792	0.025	42	1.680	1.962
1.817	0.050	43	1.720	1.987
1.867	0.025	44	1.760	2.037
1.892	0.050	45	1.800	2.062
1.942	0.050	46	1.840	2.112
1.992	0.025	47	1.880	2.162
2.017	0.050	48	1.920	2.187
2.067	0.025	49	1.960	2.237
2.092	0.050	50	2.000	2.262
2.142	0.050	51	2.040	2.312
2.192	0.025	52	2.080	2.362
2.217	0.050	53	2.120	2.387
2.267	0.025	54	2.160	2.437
2.292	0.050	55	2.200	2.485
2.342	0.050	56	2.240	2.535
2.392	0.025	57	2.280	2.585
2.417	0.050	58	2.320	2.610
2.467	0.025	59	2.360	2.660
2.492	0.050	60	2.400	2.685
2.542	0.050	61	2.440	2.735
2.592	0.025	62	2.480	2.785
2.617	0.050	63	2.520	2.818
2.667	0.025	64	2.560	2.868
2.692	0.050	65	2.600	2.893
2.742	0.050	66	2.640	2.943
2.792	0.025	67	2.680	2.993
2.817	0.050	68	2.720	3.018
2.867	0.025	69	2.760	3.068
2.892	0.050	70	2.800	3.093
2.942	0.050	71	2.840	3.151
2.992	0.025	72	2.880	3.201
3.017	0.050	73	2.920	3.227
3.067	0.025	74	2.960	3.276
3.092	0.050	75	3.000	3.302
3.142	0.050	76	3.040	3.352
3.192	0.025	77	3.080	3.402
3.217	0.050	78	3.120	3.427
3.267	0.025	79	3.160	3.438
3.292	0.050	80	3.200	3.463
3.342	0.050	81	3.240	3.513
3.392	0.025	82	3.280	3.563
3.417	0.050	83	3.320	3.588
3.467	0.025	84	3.360	3.638
3.492	0.050	85	3.400	3.663
3.542	0.050	86	3.440	3.713
3.592	0.025	87	3.480	3.763
3.617	0.050	88	3.520	3.788
3.667	0.025	89	3.560	3.838
3.692	0.050	90	3.600	3.863
3.742	0.050	91	3.640	3.913
3.792	0.025	92	3.680	3.963
3.817	0.050	93	3.720	3.988
3.867	0.025	94	3.760	4.141
3.892	0.050	95	3.800	4.166
3.942	0.050	96	3.840	4.216
3.992	0.025	97	3.880	4.266
4.017	0.050	98	3.920	4.291
4.067	0.025	99	3.960	4.341
4.092	0.050	100	4.000	4.366
4.142	0.050	101	4.040	4.416
4.192	0.025	102	4.080	4.474
4.217	0.050	103	4.120	4.499
4.267	0.025	104	4.160	4.549
4.292	0.050	105	4.200	4.574
4.342	0.050	106	4.240	4.624
4.392	0.025	107	4.280	4.674
4.417	0.050	108	4.320	4.699
4.467	0.025	109	4.360	4.749
4.492	0.050	110	4.400	4.782
4.542	0.050	111	4.440	4.832
4.592	0.025	112	4.480	4.882
4.618	0.050	113	4.520	4.907
4.668	0.025	114	4.560	4.957
4.693	0.050	115	4.600	4.982
4.743	0.050	116	4.640	5.032
4.793	0.025	117	4.680	4.963
4.818	0.050	118	4.720	4.988
4.868	0.025	119	4.760	5.038
4.892	0.050	120	4.800	5.063
4.943	0.050	121	4.840	5.113
4.993	0.025	122	4.880	5.163
5.017	0.050	123	4.920	5.188
5.068	0.025	124	4.960	5.238
5.093	0.050	125	5.000	5.263
5.143	0.050	126	5.040	5.313
5.193	0.025	127	5.080	5.363
5.218	0.050	128	5.120	5.388
5.268	0.025	129	5.160	5.438
5.293	0.050	130	5.200	5.463
5.343	0.050	131	5.240	5.513
5.393	0.025	132	5.280	5.563
5.418	0.050	133	5.320	5.611
5.468	0.025	134	5.360	5.661
5.493	0.050	135	5.400	5.686
5.543	0.050	136	5.440	5.736
5.593	0.025	137	5.480	5.786
5.618	0.050	138	5.520	5.811
5.668	0.025	139	5.560	5.861
5.693	0.050	140	5.600	5.886
5.743	0.050	141	5.640	5.944
5.793	0.025	142	5.680	5.994
5.818	0.050	143	5.720	6.019
5.868	0.025	144	5.760	6.069
5.893	0.050	145	5.800	6.094
5.943	0.050	146	5.840	6.144
5.993	0.025	147	5.880	6.194
6.018	0.050	148	5.920	6.219
6.068	0.025	149	5.960	6.277
6.093	0.050	150	6.000	6.302
6.143	0.050	151	6.040	6.352
6.193	0.025	152	6.080	6.402
6.218	0.050	153	6.120	6.427
6.268	0.025	154	6.160	6.477
6.293	0.050	155	6.200	6.502
6.343	0.050	156	6.240	6.513
6.393	0.025	157	6.280	6.563
6.418	0.050	158	6.320	6.588
6.468	0.025	159	6.360	6.638
6.493	0.050	160	6.400	6.663
6.543	0.050	161	6.440	6.713
6.593	0.025	162	6.480	6.763
6.618	0.050	163	6.520	6.788
6.668	0.025	164	6.560	6.838
6.693	0.050	165	6.600	6.863
6.743	0.050	166	6.640	6.913
6.793	0.025	167	6.680	6.963
6.818	0.050	168	6.720	6.988
6.868	0.025	169	6.760	7.038
6.893	0.050	170	6.800	7.063
6.943	0.050	171	6.840	7.113
6.993	0.025	172	6.880	7.266
7.018	0.050	173	6.920	7.291
7.068	0.025	174	6.960	7.341
7.093	0.050	175	7.000	7.366
7.143	0.050	176	7.040	7.416
7.193	0.025	177	7.080	7.466
7.218	0.050	178	7.120	7.491
7.268	0.025	179	7.160	7.541
7.293	0.050	180	7.200	7.574
7.343	0.050	181	7.240	7.624
7.393	0.025	182	7.280	7.674
7.418	0.050	183	7.320	7.699
7.468	0.025	184	7.360	7.749
7.493	0.050	185	7.400	7.774
7.543	0.050	186	7.440	7.824
7.593	0.025	187	7.480	7.842
7.618	0.050	188	7.520	7.867
7.668	0.025	189	7.560	7.917
7.693	0.050	190	7.600	7.942
7.743	0.050	191	7.640	7.992
7.793	0.025	192	7.680	8.042
7.818	0.050	193	7.720	8.067
7.868	0.025	194	7.760	8.117
7.893	0.050	195	7.800	8.142
7.943	0.050	196	7.840	8.113
7.993	0.025	197	7.880	8.163
8.018	0.050	198	7.920	8.189
8.068	0.025	199	7.960	8.239
8.093	0.050	200	8.000	8.264
8.143	0.050	201	8.040	8.314
8.193	0.025	202	8.080	8.364
8.218	0.050	203	8.120	8.389
8.268	0.025	204	8.160	8.439
8.293	0.050	205	8.200	8.464
8.343	0.050	206	8.240	8.514
8.393	0.025	207	8.280	8.564
8.418	0.050	208	8.320	8.589
8.468	0.025	209	8.360	8.639
8.493	0.050	210	8.400	8.664
8.543	0.050	211	8.440	8.737
8.593	0.025	212	8.480	8.787
8.618	0.050	213	8.520	8.812
8.668	0.025	214	8.560	8.862
8.693	0.050	215	8.600	8.887
8.743	0.050	216	8.640	8.937
8.793	0.025	217	8.680	8.987
8.818	0.050	218	8.720	9.012
8.868	0.025	219	8.760	9.070
8.893	0.050	220	8.800	9.095
8.943	0.050	221	8.840	9.145
8.993	0.025	222	8.880	9.195
9.018	0.050	223	8.920	9.220
9.068	0.025	224	8.960	9.270
9.093	0.050	225	9.000	9.295
9.143	0.050	226	9.040	9.345
9.193	0.025	227	9.080	9.403
9.218	0.050	228	9.120	9.428
9.268	0.025	229	9.160	9.478
9.293	0.050	230	9.200	9.503
9.343	0.050	231	9.240	9.553
9.393	0.025	232	9.280	9.603
9.418	0.050	233	9.320	9.628
9.468	0.025	234	9.360	9.639
9.493	0.050	235	9.400	9.664
9.543	0.050	236	9.440	9.714
9.593	0.025	237	9.480	9.764
9.619	0.050	238	9.520	9.789
9.668	0.025	239	9.560	9.839
9.694	0.050	240	9.600	9.864
9.744	0.050	241	9.640	9.914
9.793	0.025	242	9.680	9.964
9.819	0.050	243	9.720	9.989
9.869	0.025	244	9.760	10.039
9.894	0.050	245	9.800	10.064
9.944	0.050	246	9.840	10.114
9.994	0.025	247	9.880	10.164
10.019	0.050	248	9.920	10.189
10.069	0.025	249	9.960	10.239
10.094	0.050	250	10.000	10.367
10.144	0.050	251	10.040	10.417
10.194	0.025	252	10.080	10.467
10.219	0.050	253	10.120	10.492
10.269	0.025	254	10.160	10.542
10.294	0.050	255	10.200	10.567
10.344	0.050	256	10.240	10.617
10.394	0.025	257	10.280	10.667
10.419	0.050	258	10.320	10.700
10.469	0.025	259	10.360	10.750
10.494	0.050	260	10.400	10.775
