onset	duration	frameidx	videotime	audiotime
0.033	0.033	1	0.040	2.484
0.066	0.017	2	0.080	2.525
0.082	0.050	3	0.120	2.542
0.132	0.150	4	0.160	2.592
0.283	0.033	5	0.200	0.150
0.316	0.050	6	0.240	0.183
0.366	0.033	7	0.280	0.233
0.399	0.033	8	0.320	0.266
0.433	0.050	9	0.360	0.300
0.483	0.033	10	0.400	0.350
0.516	0.050	11	0.440	0.383
0.566	0.033	12	0.480	0.433
0.599	0.033	13	0.520	0.466
0.632	0.050	14	0.560	0.500
0.683	0.033	15	0.600	0.550
0.716	0.033	16	0.640	0.982
0.749	0.050	17	0.680	1.015
0.799	0.033	18	0.720	1.065
0.833	0.050	19	0.760	1.099
0.883	0.033	20	0.800	1.149
0.916	0.033	21	0.840	1.182
0.949	0.050	22	0.880	1.215
0.999	0.033	23	0.920	1.265
1.033	0.050	24	0.960	1.267
1.083	0.033	25	1.000	1.317
1.116	0.033	26	1.040	1.350
1.149	0.058	27	1.080	1.384
1.208	0.042	28	1.120	1.434
1.249	0.050	29	1.160	1.475
1.299	0.050	30	1.200	1.525
1.349	0.025	31	1.240	1.663
1.374	0.050	32	1.280	1.688
1.424	0.050	33	1.320	1.738
1.474	0.025	34	1.360	1.788
1.499	0.050	35	1.400	1.813
1.549	0.025	36	1.440	1.863
1.574	0.050	37	1.480	1.888
1.624	0.050	38	1.520	1.938
1.674	0.025	39	1.560	1.869
1.699	0.050	40	1.600	1.894
1.749	0.025	41	1.640	1.944
1.774	0.050	42	1.680	1.969
1.825	0.050	43	1.720	2.019
1.875	0.025	44	1.760	2.069
1.899	0.050	45	1.800	2.094
1.950	0.025	46	1.840	2.144
1.975	0.050	47	1.880	2.169
2.024	0.050	48	1.920	2.219
2.075	0.025	49	1.960	2.269
2.100	0.050	50	2.000	2.294
2.149	0.025	51	2.040	2.344
2.175	0.050	52	2.080	2.369
2.225	0.050	53	2.120	2.419
2.274	0.025	54	2.160	2.492
2.300	0.050	55	2.200	2.517
2.350	0.025	56	2.240	2.567
2.375	0.050	57	2.280	2.593
2.425	0.050	58	2.320	2.642
2.475	0.025	59	2.360	2.693
2.500	0.050	60	2.400	2.718
2.550	0.025	61	2.440	2.768
2.575	0.050	62	2.480	2.801
2.625	0.050	63	2.520	2.851
2.675	0.025	64	2.560	2.901
2.700	0.050	65	2.600	2.926
2.750	0.025	66	2.640	2.976
2.775	0.050	67	2.680	3.001
2.825	0.050	68	2.720	3.051
2.875	0.025	69	2.760	3.101
2.900	0.050	70	2.800	3.174
2.950	0.025	71	2.840	3.224
2.975	0.050	72	2.880	3.249
3.025	0.050	73	2.920	3.299
3.075	0.025	74	2.960	3.349
3.100	0.050	75	3.000	3.374
3.150	0.025	76	3.040	3.424
3.175	0.050	77	3.080	3.449
3.225	0.050	78	3.120	3.420
3.275	0.025	79	3.160	3.470
3.300	0.050	80	3.200	3.495
3.350	0.025	81	3.240	3.545
3.375	0.050	82	3.280	3.570
3.425	0.050	83	3.320	3.620
3.475	0.025	84	3.360	3.670
3.500	0.050	85	3.400	3.695
3.550	0.025	86	3.440	3.745
3.575	0.050	87	3.480	3.770
3.625	0.050	88	3.520	3.820
3.675	0.025	89	3.560	3.870
3.700	0.050	90	3.600	3.895
3.750	0.025	91	3.640	3.945
3.775	0.050	92	3.680	3.970
3.825	0.050	93	3.720	4.123
3.875	0.025	94	3.760	4.173
3.900	0.050	95	3.800	4.198
3.950	0.025	96	3.840	4.248
3.975	0.050	97	3.880	4.273
4.025	0.050	98	3.920	4.323
4.075	0.025	99	3.960	4.373
4.100	0.050	100	4.000	4.398
4.150	0.025	101	4.040	4.456
4.175	0.050	102	4.080	4.481
4.225	0.050	103	4.120	4.531
4.275	0.025	104	4.160	4.581
4.300	0.050	105	4.200	4.606
4.350	0.025	106	4.240	4.656
4.375	0.050	107	4.280	4.681
4.425	0.050	108	4.320	4.731
4.475	0.025	109	4.360	4.709
4.500	0.050	110	4.400	4.734
4.550	0.025	111	4.440	4.784
4.575	0.050	112	4.480	4.809
4.625	0.050	113	4.520	4.859
4.675	0.025	114	4.560	4.909
4.700	0.050	115	4.600	4.934
4.750	0.025	116	4.640	4.984
4.775	0.050	117	4.680	4.970
4.825	0.050	118	4.720	5.020
4.875	0.025	119	4.760	5.070
4.900	0.050	120	4.800	5.095
4.950	0.025	121	4.840	5.145
4.975	0.050	122	4.880	5.170
5.025	0.050	123	4.920	5.220
5.075	0.025	124	4.960	5.270
5.100	0.050	125	5.000	5.295
5.150	0.025	126	5.040	5.345
5.175	0.050	127	5.080	5.370
5.225	0.050	128	5.120	5.420
5.275	0.025	129	5.160	5.470
5.300	0.050	130	5.200	5.495
5.350	0.025	131	5.240	5.545
5.375	0.050	132	5.280	5.570
5.425	0.050	133	5.320	5.683
5.475	0.025	134	5.360	5.733
5.500	0.050	135	5.400	5.758
5.550	0.025	136	5.440	5.808
5.575	0.050	137	5.480	5.833
5.625	0.050	138	5.520	5.883
5.675	0.025	139	5.560	5.933
5.700	0.050	140	5.600	5.966
5.750	0.025	141	5.640	6.016
5.775	0.050	142	5.680	6.041
5.825	0.050	143	5.720	6.091
5.875	0.025	144	5.760	6.141
5.900	0.050	145	5.800	6.166
5.950	0.025	146	5.840	6.216
5.975	0.050	147	5.880	6.241
6.025	0.050	148	5.920	6.339
6.075	0.025	149	5.960	6.389
6.100	0.050	150	6.000	6.414
6.150	0.025	151	6.040	6.464
6.175	0.050	152	6.080	6.489
6.225	0.050	153	6.120	6.539
6.275	0.025	154	6.160	6.589
6.300	0.050	155	6.200	6.614
6.350	0.025	156	6.240	6.545
6.375	0.050	157	6.280	6.570
6.425	0.050	158	6.320	6.620
6.475	0.025	159	6.360	6.670
6.500	0.050	160	6.400	6.695
6.550	0.025	161	6.440	6.745
6.575	0.050	162	6.480	6.770
6.625	0.050	163	6.520	6.820
6.675	0.025	164	6.560	6.870
6.700	0.050	165	6.600	6.895
6.750	0.025	166	6.640	6.945
6.775	0.050	167	6.680	6.970
6.826	0.050	168	6.720	7.020
6.875	0.025	169	6.760	7.070
6.901	0.050	170	6.800	7.095
6.951	0.025	171	6.840	7.248
6.976	0.050	172	6.880	7.273
7.026	0.050	173	6.920	7.323
7.076	0.025	174	6.960	7.373
7.101	0.050	175	7.000	7.398
7.151	0.025	176	7.040	7.448
7.175	0.050	177	7.080	7.473
7.226	0.050	178	7.120	7.523
7.276	0.025	179	7.160	7.501
7.300	0.050	180	7.200	7.526
7.351	0.025	181	7.240	7.576
7.376	0.050	182	7.280	7.601
7.426	0.050	183	7.320	7.651
7.476	0.025	184	7.360	7.701
7.501	0.050	185	7.400	7.727
7.551	0.025	186	7.440	7.776
7.576	0.050	187	7.480	7.810
7.626	0.050	188	7.520	7.860
7.676	0.025	189	7.560	7.910
7.701	0.050	190	7.600	7.935
7.751	0.025	191	7.640	7.985
7.776	0.050	192	7.680	8.010
7.826	0.050	193	7.720	8.060
7.876	0.025	194	7.760	8.110
7.901	0.050	195	7.800	8.096
7.951	0.025	196	7.840	8.146
7.976	0.050	197	7.880	8.171
8.026	0.050	198	7.920	8.221
8.076	0.025	199	7.960	8.271
8.101	0.050	200	8.000	8.296
8.151	0.025	201	8.040	8.346
8.176	0.050	202	8.080	8.371
8.226	0.050	203	8.120	8.421
8.276	0.025	204	8.160	8.471
8.301	0.050	205	8.200	8.496
8.351	0.025	206	8.240	8.546
8.376	0.050	207	8.280	8.571
8.426	0.050	208	8.320	8.621
8.476	0.025	209	8.360	8.671
8.501	0.050	210	8.400	8.696
8.551	0.025	211	8.440	8.769
8.576	0.050	212	8.480	8.794
8.626	0.050	213	8.520	8.844
8.676	0.025	214	8.560	8.894
8.701	0.050	215	8.600	8.919
8.751	0.025	216	8.640	8.969
8.776	0.050	217	8.680	8.994
8.826	0.050	218	8.720	9.062
8.876	0.025	219	8.760	9.112
8.901	0.050	220	8.800	9.137
8.951	0.025	221	8.840	9.187
8.976	0.050	222	8.880	9.212
9.026	0.050	223	8.920	9.262
9.076	0.025	224	8.960	9.312
9.101	0.050	225	9.000	9.337
9.151	0.025	226	9.040	9.387
9.176	0.050	227	9.080	9.412
9.226	0.050	228	9.120	9.462
9.276	0.025	229	9.160	9.512
9.301	0.050	230	9.200	9.537
9.351	0.025	231	9.240	9.587
9.376	0.050	232	9.280	9.612
9.426	0.050	233	9.320	9.662
9.476	0.025	234	9.360	9.671
9.501	0.050	235	9.400	9.696
9.551	0.025	236	9.440	9.746
9.576	0.050	237	9.480	9.771
9.626	0.050	238	9.520	9.821
9.676	0.025	239	9.560	9.871
9.701	0.050	240	9.600	9.896
9.751	0.025	241	9.640	9.946
9.776	0.050	242	9.680	9.971
9.826	0.050	243	9.720	10.021
9.876	0.025	244	9.760	10.071
9.901	0.050	245	9.800	10.096
9.951	0.025	246	9.840	10.146
9.976	0.050	247	9.880	10.171
10.026	0.050	248	9.920	10.221
10.076	0.025	249	9.960	10.254
10.101	0.050	250	10.000	10.279
10.151	0.025	251	10.040	10.329
10.176	0.050	252	10.080	10.354
10.226	0.050	253	10.120	10.404
10.276	0.025	254	10.160	10.454
10.301	0.050	255	10.200	10.479
10.351	0.025	256	10.240	10.529
10.376	0.050	257	10.280	10.562
10.426	0.050	258	10.320	10.612
10.476	0.025	259	10.360	10.662
10.501	0.050	260	10.400	10.687
10.551	0.025	261	10.440	10.737
10.576	0.050	262	10.480	10.762
10.626	0.050	263	10.520	10.812
10.676	0.025	264	10.560	10.862
10.701	0.050	265	10.600	11.095
10.751	0.025	266	10.640	11.145
10.776	0.050	267	10.680	11.170
10.826	0.050	268	10.720	11.220
10.876	0.025	269	10.760	11.270
10.901	0.050	270	10.800	11.295
10.951	0.025	271	10.840	11.345
10.976	0.050	272	10.880	11.370
11.026	0.050	273	10.920	11.221
11.076	0.025	274	10.960	11.271
11.101	0.050	275	11.000	11.296
11.151	0.025	276	11.040	11.346
11.176	0.050	277	11.080	11.371
11.226	0.050	278	11.120	11.421
11.276	0.025	279	11.160	11.471
11.301	0.050	280	11.200	11.496
11.351	0.025	281	11.240	11.546
11.376	0.050	282	11.280	11.571
11.426	0.050	283	11.320	11.621
11.476	0.025	284	11.360	11.671
11.501	0.050	285	11.400	11.696
11.551	0.025	286	11.440	11.746
11.576	0.050	287	11.480	11.771
11.626	0.050	288	11.520	11.844
11.676	0.025	289	11.560	11.894
11.701	0.050	290	11.600	11.919
11.751	0.025	291	11.640	11.969
11.776	0.050	292	11.680	11.994
11.827	0.050	293	11.720	12.044
11.877	0.025	294	11.760	12.094
11.901	0.050	295	11.800	12.119
11.952	0.025	296	11.840	12.347
11.976	0.050	297	11.880	12.372
12.026	0.050	298	11.920	12.422
12.077	0.025	299	11.960	12.472
12.101	0.050	300	12.000	12.497
12.151	0.025	301	12.040	12.547
12.177	0.050	302	12.080	12.572
12.226	0.050	303	12.120	12.622
12.277	0.025	304	12.160	12.672
12.302	0.050	305	12.200	12.697
12.352	0.025	306	12.240	12.747
12.377	0.050	307	12.280	12.773
12.427	0.050	308	12.320	12.822
12.477	0.025	309	12.360	12.872
12.502	0.050	310	12.400	12.898
12.552	0.025	311	12.440	12.948
12.577	0.050	312	12.480	12.772
12.627	0.050	313	12.520	12.822
12.677	0.025	314	12.560	12.872
12.702	0.050	315	12.600	12.897
12.752	0.025	316	12.640	12.947
12.777	0.050	317	12.680	12.972
12.827	0.050	318	12.720	13.022
12.877	0.025	319	12.760	13.072
12.902	0.050	320	12.800	13.097
12.952	0.025	321	12.840	13.147
12.977	0.050	322	12.880	13.172
13.027	0.050	323	12.920	13.222
13.077	0.025	324	12.960	13.272
13.102	0.050	325	13.000	13.297
13.152	0.025	326	13.040	13.347
13.177	0.050	327	13.080	13.372
13.227	0.050	328	13.120	13.605
13.277	0.025	329	13.160	13.655
13.302	0.050	330	13.200	13.680
13.352	0.025	331	13.240	13.730
13.377	0.050	332	13.280	13.755
13.427	0.050	333	13.320	13.805
13.477	0.025	334	13.360	13.855
13.502	0.050	335	13.400	13.888
13.552	0.025	336	13.440	13.938
13.577	0.050	337	13.480	13.963
13.627	0.050	338	13.520	14.013
13.677	0.025	339	13.560	14.063
13.702	0.050	340	13.600	14.088
13.752	0.025	341	13.640	14.138
13.777	0.050	342	13.680	14.163
13.827	0.050	343	13.720	14.221
13.877	0.025	344	13.760	14.271
13.902	0.050	345	13.800	14.296
13.952	0.025	346	13.840	14.346
13.977	0.050	347	13.880	14.371
14.027	0.050	348	13.920	14.421
14.077	0.025	349	13.960	14.471
14.102	0.050	350	14.000	14.496
