onset	duration	lh_orientation	rh_orientation
0.1841	3.000	135	0
8.3144	3.000	none	0
16.2120	3.000	135	135
24.1599	3.000	0	90
32.2900	3.000	none	90
40.1873	3.000	0	90
48.1513	3.000	45	0
56.3166	3.000	none	0
64.1457	3.000	45	90
72.1771	3.000	0	90
80.3069	3.000	0	none
88.2043	3.000	135	135
96.1191	3.000	90	45
104.2821	3.000	90	none
112.1630	3.000	90	45
120.1777	3.000	90	0
128.1248	3.000	90	90
136.2774	3.000	90	none
144.1523	3.000	45	135
152.1504	3.000	0	45
160.3315	3.000	0	none
168.2108	3.000	135	135
176.1755	3.000	45	0
184.3067	3.000	none	0
192.1529	3.000	45	135
200.1510	3.000	135	45
208.2807	3.000	none	45
216.1783	3.000	0	45
224.1761	3.000	90	0
232.3058	3.000	none	0
