onset	duration	lh_orientation	rh_orientation
0.1268	3.000	45	45
8.2798	3.000	45	none
16.1714	3.000	45	0
24.1695	3.000	0	45
32.3166	3.000	0	none
40.1469	3.000	45	135
48.1944	3.000	135	135
56.2753	3.000	135	none
64.1384	3.000	45	45
72.1362	3.000	0	45
80.2839	3.000	0	none
88.1972	3.000	0	0
96.1781	3.000	90	135
104.2423	3.000	90	none
112.2058	3.000	0	0
120.1706	3.000	90	0
128.2845	3.000	90	none
136.1479	3.000	135	90
144.1622	3.000	90	135
152.3254	3.000	none	135
160.1895	3.000	0	90
168.1544	3.000	90	90
176.1518	3.000	90	135
184.2939	3.000	90	none
192.1956	3.000	135	0
200.1767	3.000	135	90
208.2742	3.000	135	none
216.1550	3.000	135	90
224.1188	3.000	45	45
232.2328	3.000	45	none
