onset	duration	frameidx	videotime	audiotime
0.033	0.042	1	0.040	3.996
0.075	0.025	2	0.080	4.042
0.100	0.050	3	0.120	4.059
0.150	0.150	4	0.160	4.109
0.300	0.050	5	0.200	0.150
0.350	0.050	6	0.240	0.200
0.400	0.025	7	0.280	0.250
0.425	0.050	8	0.320	0.275
0.475	0.050	9	0.360	0.325
0.525	0.025	10	0.400	0.375
0.550	0.050	11	0.440	0.400
0.600	0.025	12	0.480	0.450
0.625	0.050	13	0.520	0.475
0.675	0.050	14	0.560	0.525
0.725	0.025	15	0.600	0.575
0.750	0.050	16	0.640	0.962
0.800	0.025	17	0.680	1.012
0.825	0.050	18	0.720	1.037
0.875	0.050	19	0.760	1.087
0.925	0.025	20	0.800	1.137
0.950	0.050	21	0.840	1.162
1.000	0.025	22	0.880	1.212
1.025	0.050	23	0.920	1.237
1.075	0.050	24	0.960	1.255
1.125	0.025	25	1.000	1.305
1.150	0.050	26	1.040	1.330
1.200	0.025	27	1.080	1.380
1.225	0.050	28	1.120	1.405
1.275	0.050	29	1.160	1.455
1.325	0.025	30	1.200	1.505
1.350	0.050	31	1.240	1.530
1.400	0.025	32	1.280	1.748
1.425	0.050	33	1.320	1.773
1.475	0.050	34	1.360	1.823
1.525	0.025	35	1.400	1.873
1.550	0.050	36	1.440	1.898
1.600	0.025	37	1.480	1.948
1.625	0.050	38	1.520	1.973
1.675	0.050	39	1.560	2.023
1.725	0.025	40	1.600	1.874
1.750	0.050	41	1.640	1.899
1.800	0.025	42	1.680	1.949
1.825	0.050	43	1.720	1.974
1.875	0.050	44	1.760	2.024
1.925	0.025	45	1.800	2.074
1.950	0.050	46	1.840	2.099
2.000	0.025	47	1.880	2.149
2.025	0.050	48	1.920	2.174
2.075	0.050	49	1.960	2.224
2.125	0.025	50	2.000	2.274
2.150	0.050	51	2.040	2.299
2.200	0.025	52	2.080	2.349
2.225	0.050	53	2.120	2.374
2.275	0.050	54	2.160	2.424
2.325	0.025	55	2.200	2.497
2.350	0.050	56	2.240	2.523
2.400	0.025	57	2.280	2.572
2.425	0.050	58	2.320	2.598
2.475	0.050	59	2.360	2.648
2.525	0.025	60	2.400	2.697
2.550	0.050	61	2.440	2.723
2.600	0.025	62	2.480	2.773
2.625	0.050	63	2.520	2.896
2.675	0.050	64	2.560	2.946
2.725	0.025	65	2.600	2.996
2.750	0.050	66	2.640	3.021
2.800	0.025	67	2.680	3.071
2.825	0.050	68	2.720	3.096
2.875	0.050	69	2.760	3.146
2.925	0.025	70	2.800	3.196
2.950	0.050	71	2.840	3.181
3.000	0.025	72	2.880	3.231
3.025	0.050	73	2.920	3.256
3.075	0.050	74	2.960	3.306
3.125	0.025	75	3.000	3.356
3.150	0.050	76	3.040	3.381
3.200	0.025	77	3.080	3.431
3.225	0.050	78	3.120	3.456
3.275	0.050	79	3.160	3.425
3.325	0.025	80	3.200	3.475
3.351	0.050	81	3.240	3.500
3.401	0.025	82	3.280	3.550
3.425	0.050	83	3.320	3.575
3.476	0.050	84	3.360	3.625
3.526	0.025	85	3.400	3.675
3.550	0.050	86	3.440	3.700
3.601	0.025	87	3.480	3.750
3.626	0.050	88	3.520	3.775
3.675	0.050	89	3.560	3.825
3.726	0.025	90	3.600	3.875
3.751	0.050	91	3.640	3.900
3.800	0.025	92	3.680	3.950
3.826	0.050	93	3.720	3.975
3.876	0.050	94	3.760	4.048
3.926	0.025	95	3.800	4.098
3.951	0.050	96	3.840	4.123
4.001	0.025	97	3.880	4.173
4.026	0.050	98	3.920	4.198
4.076	0.050	99	3.960	4.248
4.126	0.025	100	4.000	4.298
4.151	0.050	101	4.040	4.323
4.201	0.025	102	4.080	4.341
4.226	0.050	103	4.120	4.366
4.276	0.050	104	4.160	4.416
4.326	0.025	105	4.200	4.466
4.351	0.050	106	4.240	4.491
4.401	0.025	107	4.280	4.541
4.426	0.050	108	4.320	4.566
4.476	0.050	109	4.360	4.616
4.526	0.025	110	4.400	4.834
4.551	0.050	111	4.440	4.859
4.601	0.025	112	4.480	4.909
4.626	0.050	113	4.520	4.934
4.676	0.050	114	4.560	4.984
4.726	0.025	115	4.600	5.034
4.751	0.050	116	4.640	5.059
4.801	0.025	117	4.680	5.109
4.826	0.050	118	4.720	4.975
4.876	0.050	119	4.760	5.025
4.926	0.025	120	4.800	5.075
