onset	duration	frameidx	videotime	audiotime
0.025	0.042	1	0.040	2.650
0.067	0.042	2	0.080	2.684
0.108	0.050	3	0.120	2.725
0.158	0.150	4	0.160	2.775
0.308	0.050	5	0.200	0.150
0.358	0.050	6	0.240	0.200
0.408	0.025	7	0.280	0.250
0.433	0.050	8	0.320	0.275
0.483	0.050	9	0.360	0.325
0.533	0.025	10	0.400	0.375
0.558	0.050	11	0.440	0.400
0.608	0.025	12	0.480	0.450
0.633	0.050	13	0.520	0.475
0.683	0.050	14	0.560	0.525
0.734	0.025	15	0.600	0.575
0.758	0.050	16	0.640	0.964
0.808	0.025	17	0.680	1.014
0.833	0.050	18	0.720	1.039
0.883	0.050	19	0.760	1.089
0.934	0.025	20	0.800	1.139
0.959	0.050	21	0.840	1.164
1.009	0.025	22	0.880	1.214
1.034	0.050	23	0.920	1.239
1.084	0.050	24	0.960	1.257
1.134	0.025	25	1.000	1.307
1.159	0.050	26	1.040	1.332
1.209	0.025	27	1.080	1.382
1.234	0.050	28	1.120	1.407
1.284	0.050	29	1.160	1.457
1.334	0.025	30	1.200	1.507
1.359	0.050	31	1.240	1.532
1.409	0.025	32	1.280	1.550
1.434	0.050	33	1.320	1.575
1.484	0.050	34	1.360	1.625
1.534	0.025	35	1.400	1.675
1.559	0.050	36	1.440	1.700
1.609	0.025	37	1.480	1.750
1.634	0.050	38	1.520	1.775
1.684	0.050	39	1.560	1.825
1.734	0.025	40	1.600	1.876
1.759	0.050	41	1.640	1.901
1.809	0.025	42	1.680	1.951
1.834	0.050	43	1.720	1.976
1.884	0.050	44	1.760	2.026
1.934	0.025	45	1.800	2.076
1.959	0.050	46	1.840	2.101
2.009	0.025	47	1.880	2.151
2.034	0.050	48	1.920	2.176
2.084	0.050	49	1.960	2.226
2.134	0.025	50	2.000	2.276
2.159	0.050	51	2.040	2.301
2.209	0.025	52	2.080	2.351
2.234	0.050	53	2.120	2.376
2.284	0.050	54	2.160	2.426
2.334	0.025	55	2.200	2.619
2.359	0.050	56	2.240	2.644
2.409	0.025	57	2.280	2.694
2.434	0.050	58	2.320	2.719
2.484	0.050	59	2.360	2.769
2.534	0.025	60	2.400	2.819
2.559	0.050	61	2.440	2.845
2.609	0.025	62	2.480	2.894
2.634	0.050	63	2.520	2.888
2.684	0.050	64	2.560	2.938
2.734	0.025	65	2.600	2.988
2.759	0.050	66	2.640	3.013
2.809	0.025	67	2.680	3.063
2.834	0.050	68	2.720	3.088
2.884	0.050	69	2.760	3.138
2.934	0.025	70	2.800	3.188
2.959	0.050	71	2.840	3.183
3.009	0.025	72	2.880	3.233
3.034	0.050	73	2.920	3.258
3.084	0.050	74	2.960	3.308
3.134	0.025	75	3.000	3.358
3.159	0.050	76	3.040	3.383
3.209	0.025	77	3.080	3.433
3.234	0.050	78	3.120	3.458
3.284	0.050	79	3.160	3.427
3.334	0.025	80	3.200	3.477
3.359	0.050	81	3.240	3.502
3.409	0.025	82	3.280	3.552
3.434	0.050	83	3.320	3.577
3.484	0.050	84	3.360	3.627
3.534	0.025	85	3.400	3.677
3.559	0.050	86	3.440	3.702
3.609	0.025	87	3.480	3.752
3.634	0.050	88	3.520	3.777
3.684	0.050	89	3.560	3.827
3.734	0.025	90	3.600	3.877
3.759	0.050	91	3.640	3.902
3.809	0.025	92	3.680	3.952
3.834	0.050	93	3.720	3.977
3.884	0.050	94	3.760	4.050
3.934	0.025	95	3.800	4.100
3.959	0.050	96	3.840	4.125
4.009	0.025	97	3.880	4.175
4.034	0.050	98	3.920	4.200
4.084	0.050	99	3.960	4.250
4.134	0.025	100	4.000	4.300
4.159	0.050	101	4.040	4.325
4.209	0.025	102	4.080	4.343
4.234	0.050	103	4.120	4.368
4.284	0.050	104	4.160	4.418
4.334	0.025	105	4.200	4.468
4.359	0.050	106	4.240	4.493
4.409	0.025	107	4.280	4.543
4.434	0.050	108	4.320	4.568
4.484	0.050	109	4.360	4.618
4.534	0.025	110	4.400	4.836
4.559	0.050	111	4.440	4.861
4.609	0.025	112	4.480	4.911
4.634	0.050	113	4.520	4.936
4.684	0.050	114	4.560	4.986
4.734	0.025	115	4.600	5.036
4.759	0.050	116	4.640	5.061
4.809	0.025	117	4.680	5.111
4.834	0.050	118	4.720	4.977
4.884	0.050	119	4.760	5.027
4.934	0.025	120	4.800	5.077
4.959	0.050	121	4.840	5.102
5.009	0.025	122	4.880	5.152
5.034	0.050	123	4.920	5.177
5.084	0.050	124	4.960	5.227
5.134	0.025	125	5.000	5.277
5.159	0.050	126	5.040	5.302
5.209	0.025	127	5.080	5.352
5.234	0.050	128	5.120	5.377
5.284	0.050	129	5.160	5.427
5.334	0.025	130	5.200	5.477
5.359	0.050	131	5.240	5.502
5.409	0.025	132	5.280	5.552
5.434	0.050	133	5.320	5.760
5.484	0.050	134	5.360	5.810
5.534	0.025	135	5.400	5.860
5.559	0.050	136	5.440	5.885
5.609	0.025	137	5.480	5.935
5.634	0.050	138	5.520	5.960
5.684	0.050	139	5.560	6.010
5.734	0.025	140	5.600	6.060
5.759	0.050	141	5.640	6.023
5.809	0.025	142	5.680	6.073
5.834	0.050	143	5.720	6.098
5.885	0.050	144	5.760	6.148
5.935	0.025	145	5.800	6.198
5.960	0.050	146	5.840	6.223
6.010	0.025	147	5.880	6.273
6.035	0.050	148	5.920	6.298
6.085	0.050	149	5.960	6.266
6.135	0.025	150	6.000	6.316
6.160	0.050	151	6.040	6.341
6.210	0.025	152	6.080	6.391
6.235	0.050	153	6.120	6.416
6.285	0.050	154	6.160	6.466
6.335	0.025	155	6.200	6.516
6.360	0.050	156	6.240	6.541
6.410	0.025	157	6.280	6.552
6.435	0.050	158	6.320	6.577
6.485	0.050	159	6.360	6.627
6.535	0.025	160	6.400	6.677
6.560	0.050	161	6.440	6.702
6.610	0.025	162	6.480	6.752
6.635	0.050	163	6.520	6.777
6.685	0.050	164	6.560	6.827
6.735	0.025	165	6.600	6.877
6.760	0.050	166	6.640	6.902
6.810	0.025	167	6.680	6.952
6.835	0.050	168	6.720	6.977
6.885	0.050	169	6.760	7.027
6.935	0.025	170	6.800	7.077
6.960	0.050	171	6.840	7.102
7.010	0.025	172	6.880	7.135
7.035	0.050	173	6.920	7.160
7.085	0.050	174	6.960	7.210
7.135	0.025	175	7.000	7.260
7.160	0.050	176	7.040	7.285
7.210	0.025	177	7.080	7.335
7.235	0.050	178	7.120	7.360
7.285	0.050	179	7.160	7.410
7.335	0.025	180	7.200	7.508
7.360	0.050	181	7.240	7.534
7.410	0.025	182	7.280	7.583
7.435	0.050	183	7.320	7.609
7.485	0.050	184	7.360	7.658
7.535	0.025	185	7.400	7.708
7.560	0.050	186	7.440	7.734
7.610	0.025	187	7.480	7.784
7.635	0.050	188	7.520	7.817
7.685	0.050	189	7.560	7.867
7.735	0.025	190	7.600	7.917
7.760	0.050	191	7.640	7.942
7.810	0.025	192	7.680	7.992
7.835	0.050	193	7.720	8.017
7.885	0.050	194	7.760	8.067
7.935	0.025	195	7.800	8.078
7.960	0.050	196	7.840	8.103
8.010	0.025	197	7.880	8.153
8.035	0.050	198	7.920	8.178
8.085	0.050	199	7.960	8.228
8.135	0.025	200	8.000	8.278
8.160	0.050	201	8.040	8.303
8.210	0.025	202	8.080	8.353
8.235	0.050	203	8.120	8.378
8.285	0.050	204	8.160	8.428
8.335	0.025	205	8.200	8.478
8.360	0.050	206	8.240	8.503
8.410	0.025	207	8.280	8.553
8.435	0.050	208	8.320	8.578
8.485	0.050	209	8.360	8.628
8.535	0.025	210	8.400	8.678
8.560	0.050	211	8.440	8.726
8.610	0.025	212	8.480	8.776
8.635	0.050	213	8.520	8.801
8.685	0.050	214	8.560	8.851
8.735	0.025	215	8.600	8.901
8.760	0.050	216	8.640	8.926
8.810	0.025	217	8.680	8.976
8.835	0.050	218	8.720	9.001
8.885	0.050	219	8.760	9.139
8.935	0.025	220	8.800	9.189
8.960	0.050	221	8.840	9.214
9.010	0.025	222	8.880	9.264
9.035	0.050	223	8.920	9.289
9.085	0.050	224	8.960	9.339
9.135	0.025	225	9.000	9.389
9.160	0.050	226	9.040	9.414
9.210	0.025	227	9.080	9.472
9.235	0.050	228	9.120	9.497
9.285	0.050	229	9.160	9.547
9.335	0.025	230	9.200	9.597
9.360	0.050	231	9.240	9.622
9.410	0.025	232	9.280	9.672
9.435	0.050	233	9.320	9.697
9.485	0.050	234	9.360	9.747
9.535	0.025	235	9.400	9.678
9.560	0.050	236	9.440	9.703
9.610	0.025	237	9.480	9.753
9.635	0.050	238	9.520	9.778
9.685	0.050	239	9.560	9.828
9.735	0.025	240	9.600	9.878
9.760	0.050	241	9.640	9.903
9.810	0.025	242	9.680	9.953
9.835	0.050	243	9.720	9.978
9.885	0.050	244	9.760	10.028
9.935	0.025	245	9.800	10.078
9.960	0.050	246	9.840	10.103
10.010	0.025	247	9.880	10.153
10.035	0.050	248	9.920	10.178
