onset	duration	frameidx	videotime	audiotime	lasttrigger
0.053	0.029	1	0.040	0.000	0.000
0.082	0.017	2	0.080	0.000	0.000
0.098	0.048	3	0.120	0.000	0.000
0.147	0.035	4	0.160	0.000	0.000
0.182	0.050	5	0.200	0.000	0.000
0.232	0.033	6	0.240	0.000	0.000
0.264	0.034	7	0.280	0.000	0.000
0.298	0.050	8	0.320	0.000	0.000
0.348	0.034	9	0.360	0.000	0.000
0.382	0.050	10	0.400	0.000	0.000
0.431	0.033	11	0.440	0.000	0.000
0.465	0.033	12	0.480	0.000	0.000
0.498	0.050	13	0.520	0.000	0.000
0.548	0.033	14	0.560	0.000	0.000
0.581	0.050	15	0.600	0.000	0.000
0.631	0.034	16	0.640	0.000	0.000
0.665	0.033	17	0.680	0.000	0.000
0.698	0.050	18	0.720	0.000	0.000
0.748	0.033	19	0.760	0.990	0.000
0.781	0.050	20	0.800	1.023	0.000
0.831	0.033	21	0.840	1.073	0.000
0.865	0.033	22	0.880	1.107	0.000
0.898	0.049	23	0.920	1.140	0.000
0.947	0.035	24	0.960	1.188	0.000
0.982	0.048	25	1.000	1.222	0.000
1.029	0.033	26	1.040	1.272	0.000
1.063	0.050	27	1.080	1.393	0.000
1.113	0.033	28	1.120	1.443	0.000
1.146	0.033	29	1.160	1.476	0.000
1.179	0.050	30	1.200	1.509	0.000
1.229	0.033	31	1.240	1.559	0.000
1.263	0.050	32	1.280	1.593	0.000
1.313	0.033	33	1.320	1.643	0.000
1.346	0.035	34	1.360	1.564	0.000
1.381	0.050	35	1.400	1.597	0.000
1.431	0.034	36	1.440	1.647	0.000
1.465	0.050	37	1.480	1.681	0.000
1.514	0.033	38	1.520	1.731	0.000
1.548	0.033	39	1.560	1.765	0.000
1.581	0.050	40	1.600	1.799	0.000
1.631	0.034	41	1.640	1.849	0.000
1.665	0.033	42	1.680	2.011	0.000
1.698	0.050	43	1.720	2.043	0.000
1.748	0.033	44	1.760	2.093	0.000
1.781	0.050	45	1.800	2.127	0.000
1.831	0.034	46	1.840	2.177	0.000
1.865	0.033	47	1.880	2.210	0.000
1.898	0.051	48	1.920	2.244	0.000
1.948	0.033	49	1.960	2.294	0.000
1.981	0.050	50	2.000	2.160	2.015
2.031	0.033	51	2.040	2.210	2.015
2.064	0.033	52	2.080	2.243	2.015
2.098	0.050	53	2.120	2.277	2.015
2.148	0.033	54	2.160	2.326	2.015
2.181	0.050	55	2.200	2.360	2.015
2.231	0.032	56	2.240	2.410	2.015
2.263	0.035	57	2.280	2.443	2.015
2.298	0.050	58	2.320	2.524	2.015
2.348	0.033	59	2.360	2.575	2.015
2.381	0.050	60	2.400	2.608	2.015
2.431	0.033	61	2.440	2.658	2.015
2.464	0.034	62	2.480	2.691	2.015
2.498	0.050	63	2.520	2.725	2.015
2.548	0.031	64	2.560	2.774	2.015
2.579	0.052	65	2.600	2.808	2.015
2.631	0.033	66	2.640	2.810	2.015
2.664	0.034	67	2.680	2.843	2.015
2.698	0.050	68	2.720	2.876	2.015
2.748	0.033	69	2.760	2.926	2.015
2.781	0.050	70	2.800	2.960	2.015
2.831	0.034	71	2.840	3.010	2.015
2.864	0.033	72	2.880	3.043	2.015
2.898	0.050	73	2.920	3.076	2.015
2.948	0.033	74	2.960	3.165	2.015
2.981	0.050	75	3.000	3.199	2.015
3.030	0.034	76	3.040	3.249	2.015
3.064	0.050	77	3.080	3.280	2.015
3.114	0.032	78	3.120	3.331	2.015
3.147	0.034	79	3.160	3.365	2.015
