onset	duration	frameidx	videotime	audiotime	lasttrigger
0.050	0.033	1	0.040	0.000	0.000
0.083	0.033	2	0.080	0.000	0.000
0.116	0.034	3	0.120	0.000	0.000
0.150	0.016	4	0.160	0.000	0.000
0.166	0.067	5	0.200	0.000	0.000
0.233	0.017	6	0.240	0.000	0.000
0.249	0.053	7	0.280	0.000	0.000
0.303	0.046	8	0.320	0.000	0.000
0.349	0.037	9	0.360	0.000	0.000
0.386	0.035	10	0.400	0.000	0.000
0.421	0.028	11	0.440	0.000	0.000
0.449	0.053	12	0.480	0.000	0.000
0.502	0.033	13	0.520	0.000	0.000
0.535	0.030	14	0.560	0.000	0.000
0.566	0.053	15	0.600	0.000	0.000
0.619	0.030	16	0.640	0.000	0.000
0.649	0.053	17	0.680	0.000	0.000
0.702	0.034	18	0.720	0.000	0.000
0.736	0.030	19	0.760	0.000	0.000
0.766	0.053	20	0.800	0.990	0.000
0.818	0.031	21	0.840	1.040	0.000
0.849	0.053	22	0.880	1.074	0.000
0.902	0.034	23	0.920	1.124	0.000
0.935	0.030	24	0.960	1.157	0.000
0.966	0.053	25	1.000	1.190	0.000
1.019	0.030	26	1.040	1.240	0.000
1.049	0.054	27	1.080	1.322	0.000
1.102	0.033	28	1.120	1.371	0.000
1.136	0.030	29	1.160	1.405	0.000
1.166	0.053	30	1.200	1.438	0.000
1.219	0.030	31	1.240	1.488	0.000
1.249	0.053	32	1.280	1.521	0.000
1.302	0.034	33	1.320	1.571	0.000
1.336	0.030	34	1.360	1.605	0.000
1.365	0.053	35	1.400	1.606	0.000
1.418	0.030	36	1.440	1.656	0.000
1.449	0.053	37	1.480	1.689	0.000
1.502	0.034	38	1.520	1.740	0.000
1.536	0.029	39	1.560	1.773	0.000
1.565	0.053	40	1.600	1.806	0.000
1.619	0.030	41	1.640	1.856	0.000
1.649	0.067	42	1.680	1.890	0.000
1.715	0.020	43	1.720	2.007	0.000
1.736	0.030	44	1.760	2.021	0.000
1.765	0.053	45	1.800	2.054	0.000
1.818	0.030	46	1.840	2.104	0.000
1.849	0.053	47	1.880	2.137	0.000
1.902	0.034	48	1.920	2.187	0.000
1.936	0.030	49	1.960	2.221	0.000
1.965	0.067	50	2.000	2.254	1.999
2.032	0.017	51	2.040	2.197	1.999
2.049	0.053	52	2.080	2.210	1.999
2.102	0.034	53	2.120	2.260	1.999
2.135	0.030	54	2.160	2.294	1.999
2.165	0.054	55	2.200	2.327	1.999
2.219	0.030	56	2.240	2.377	1.999
2.249	0.053	57	2.280	2.410	1.999
2.302	0.034	58	2.320	2.508	1.999
2.336	0.029	59	2.360	2.541	1.999
2.365	0.054	60	2.400	2.575	1.999
2.419	0.030	61	2.440	2.625	1.999
2.448	0.053	62	2.480	2.658	1.999
2.501	0.034	63	2.520	2.708	1.999
2.536	0.029	64	2.560	2.741	1.999
2.565	0.054	65	2.600	2.775	1.999
2.619	0.029	66	2.640	2.777	1.999
2.648	0.053	67	2.680	2.810	1.999
2.702	0.033	68	2.720	2.860	1.999
2.735	0.030	69	2.760	2.893	1.999
2.765	0.053	70	2.800	2.927	1.999
2.818	0.030	71	2.840	2.977	1.999
2.848	0.053	72	2.880	3.010	1.999
2.901	0.035	73	2.920	3.060	1.999
2.936	0.029	74	2.960	3.132	1.999
2.965	0.054	75	3.000	3.166	1.999
3.019	0.030	76	3.040	3.216	1.999
3.048	0.053	77	3.080	3.249	1.999
3.102	0.034	78	3.120	3.299	1.999
3.135	0.029	79	3.160	3.332	1.999
3.165	0.053	80	3.200	3.365	1.999
3.218	0.030	81	3.240	3.415	1.999
3.248	0.054	82	3.280	3.497	1.999
3.302	0.033	83	3.320	3.547	1.999
3.335	0.030	84	3.360	3.580	1.999
3.365	0.053	85	3.400	3.613	1.999
3.418	0.030	86	3.440	3.664	1.999
3.448	0.053	87	3.480	3.697	1.999
3.502	0.034	88	3.520	3.747	1.999
3.535	0.030	89	3.560	3.780	1.999
3.565	0.053	90	3.600	3.781	1.999
3.618	0.030	91	3.640	3.831	1.999
3.648	0.053	92	3.680	3.865	1.999
3.701	0.034	93	3.720	3.914	1.999
3.735	0.029	94	3.760	3.948	1.999
3.765	0.053	95	3.800	3.981	1.999
3.818	0.030	96	3.840	4.031	1.999
3.848	0.054	97	3.880	4.065	1.999
3.902	0.033	98	3.920	4.163	1.999
3.935	0.030	99	3.960	4.196	1.999
3.965	0.053	100	4.000	4.229	3.999
4.018	0.030	101	4.040	4.280	3.999
4.048	0.053	102	4.080	4.313	3.999
4.101	0.034	103	4.120	4.363	3.999
4.135	0.030	104	4.160	4.396	3.999
4.164	0.054	105	4.200	4.429	3.999
4.219	0.029	106	4.240	4.352	3.999
4.248	0.053	107	4.280	4.385	3.999
4.301	0.034	108	4.320	4.435	3.999
4.335	0.030	109	4.360	4.469	3.999
4.365	0.053	110	4.400	4.502	3.999
4.418	0.030	111	4.440	4.552	3.999
4.448	0.054	112	4.480	4.585	3.999
4.501	0.033	113	4.520	4.683	3.999
4.534	0.030	114	4.560	4.717	3.999
4.564	0.053	115	4.600	4.750	3.999
4.618	0.030	116	4.640	4.800	3.999
4.648	0.053	117	4.680	4.833	3.999
4.701	0.035	118	4.720	4.884	3.999
4.736	0.029	119	4.760	4.917	3.999
4.764	0.053	120	4.800	4.950	3.999
4.817	0.030	121	4.840	4.952	3.999
4.848	0.053	122	4.880	4.985	3.999
4.901	0.034	123	4.920	5.035	3.999
4.934	0.030	124	4.960	5.069	3.999
4.964	0.053	125	5.000	5.102	3.999
5.017	0.030	126	5.040	5.152	3.999
5.048	0.067	127	5.080	5.185	3.999
5.114	0.036	128	5.120	5.235	3.999
5.150	0.034	129	5.160	5.333	3.999
5.184	0.034	130	5.200	5.367	3.999
5.218	0.029	131	5.240	5.400	3.999
5.248	0.053	132	5.280	5.433	3.999
5.300	0.034	133	5.320	5.483	3.999
5.335	0.029	134	5.360	5.517	3.999
5.364	0.054	135	5.400	5.550	3.999
5.418	0.029	136	5.440	5.600	3.999
5.448	0.053	137	5.480	5.672	3.999
5.500	0.034	138	5.520	5.722	3.999
5.534	0.030	139	5.560	5.756	3.999
5.564	0.053	140	5.600	5.789	3.999
5.618	0.030	141	5.640	5.839	3.999
5.648	0.053	142	5.680	5.872	3.999
5.701	0.047	143	5.720	5.922	3.999
5.747	0.036	144	5.760	6.004	3.999
5.783	0.034	145	5.800	6.053	3.999
5.817	0.030	146	5.840	6.087	3.999
5.847	0.054	147	5.880	6.120	3.999
5.901	0.030	148	5.920	6.170	3.999
5.931	0.053	149	5.960	6.203	3.999
5.984	0.034	150	6.000	6.253	5.998
6.018	0.030	151	6.040	6.287	5.998
6.047	0.053	152	6.080	6.328	5.998
6.100	0.030	153	6.120	6.378	5.998
6.130	0.053	154	6.160	6.411	5.998
6.184	0.033	155	6.200	6.461	5.998
6.217	0.030	156	6.240	6.494	5.998
6.247	0.053	157	6.280	6.528	5.998
6.300	0.030	158	6.320	6.578	5.998
6.330	0.053	159	6.360	6.611	5.998
6.384	0.034	160	6.400	6.629	5.998
6.418	0.030	161	6.440	6.662	5.998
6.447	0.067	162	6.480	6.696	5.998
6.514	0.050	163	6.520	6.746	5.998
6.564	0.034	164	6.560	6.796	5.998
6.597	0.033	165	6.600	6.849	5.998
6.630	0.050	166	6.640	6.863	5.998
6.680	0.033	167	6.680	6.825	5.998
6.714	0.017	168	6.720	6.879	5.998
6.730	0.066	169	6.760	6.892	5.998
6.797	0.034	170	6.800	6.942	5.998
6.831	0.017	171	6.840	6.995	5.998
6.847	0.066	172	6.880	7.009	5.998
6.914	0.050	173	6.920	7.058	5.998
6.964	0.053	174	6.960	7.108	5.998
7.017	0.013	175	7.000	7.223	5.998
7.030	0.017	176	7.040	7.243	5.998
7.047	0.066	177	7.080	7.257	5.998
7.113	0.050	178	7.120	7.307	5.998
7.164	0.033	179	7.160	7.357	5.998
7.197	0.033	180	7.200	7.410	5.998
7.230	0.037	181	7.240	7.423	5.998
7.267	0.033	182	7.280	7.473	5.998
7.300	0.030	183	7.320	7.458	5.998
7.330	0.053	184	7.360	7.492	5.998
7.383	0.047	185	7.400	7.542	5.998
7.430	0.038	186	7.440	7.575	5.998
7.468	0.045	187	7.480	7.625	5.998
7.513	0.038	188	7.520	7.658	5.998
7.551	0.046	189	7.560	7.708	5.998
7.597	0.034	190	7.600	7.742	5.998
7.630	0.016	191	7.640	7.875	5.998
7.646	0.067	192	7.680	7.887	5.998
7.713	0.037	193	7.720	7.937	5.998
7.750	0.034	194	7.760	7.987	5.998
7.784	0.032	195	7.800	8.021	5.998
7.817	0.030	196	7.840	8.054	5.998
7.847	0.067	197	7.880	8.087	5.998
7.913	0.037	198	7.920	8.137	5.998
7.950	0.046	199	7.960	8.235	5.998
7.996	0.034	200	8.000	8.269	7.997
8.030	0.017	201	8.040	8.322	7.997
8.046	0.067	202	8.080	8.335	7.997
8.113	0.037	203	8.120	8.385	7.997
8.150	0.033	204	8.160	8.435	7.997
8.183	0.034	205	8.200	8.468	7.997
8.217	0.030	206	8.240	8.502	7.997
8.246	0.054	207	8.280	8.423	7.997
8.300	0.030	208	8.320	8.473	7.997
8.330	0.066	209	8.360	8.506	7.997
8.396	0.034	210	8.400	8.556	7.997
8.430	0.017	211	8.440	8.610	7.997
8.446	0.053	212	8.480	8.623	7.997
8.500	0.030	213	8.520	8.673	7.997
8.530	0.054	214	8.560	8.706	7.997
8.584	0.046	215	8.600	8.804	7.997
8.630	0.037	216	8.640	8.838	7.997
8.666	0.046	217	8.680	8.888	7.997
8.713	0.037	218	8.720	8.921	7.997
8.750	0.035	219	8.760	8.971	7.997
8.784	0.032	220	8.800	9.004	7.997
8.816	0.030	221	8.840	9.037	7.997
8.846	0.053	222	8.880	9.071	7.997
8.899	0.030	223	8.920	9.034	7.997
8.930	0.054	224	8.960	9.067	7.997
8.984	0.034	225	9.000	9.117	7.997
9.018	0.028	226	9.040	9.151	7.997
9.046	0.055	227	9.080	9.184	7.997
9.101	0.029	228	9.120	9.234	7.997
9.129	0.055	229	9.160	9.267	7.997
9.184	0.032	230	9.200	9.365	7.997
9.216	0.030	231	9.240	9.398	7.997
9.246	0.054	232	9.280	9.432	7.997
9.300	0.029	233	9.320	9.482	7.997
9.329	0.055	234	9.360	9.515	7.997
9.385	0.045	235	9.400	9.565	7.997
9.429	0.037	236	9.440	9.598	7.997
9.466	0.034	237	9.480	9.648	7.997
9.501	0.029	238	9.520	9.634	7.997
9.529	0.053	239	9.560	9.667	7.997
9.583	0.034	240	9.600	9.717	7.997
9.616	0.030	241	9.640	9.750	7.997
9.646	0.054	242	9.680	9.784	7.997
9.700	0.029	243	9.720	9.834	7.997
9.729	0.067	244	9.760	9.867	7.997
9.796	0.034	245	9.800	9.917	7.997
9.829	0.017	246	9.840	10.019	7.997
9.846	0.053	247	9.880	10.032	7.997
9.899	0.030	248	9.920	10.082	7.997
9.929	0.054	249	9.960	10.115	7.997
9.983	0.046	250	10.000	10.165	9.997
10.029	0.036	251	10.040	10.199	9.997
10.066	0.047	252	10.080	10.248	9.997
10.113	0.037	253	10.120	10.361	9.997
10.150	0.046	254	10.160	10.411	9.997
10.196	0.050	255	10.200	10.444	9.997
10.246	0.020	256	10.240	10.510	9.997
10.266	0.034	257	10.280	10.527	9.997
10.300	0.029	258	10.320	10.560	9.997
10.329	0.054	259	10.360	10.594	9.997
10.383	0.033	260	10.400	10.644	9.997
10.417	0.029	261	10.440	10.725	9.997
10.446	0.053	262	10.480	10.759	9.997
10.499	0.030	263	10.520	10.808	9.997
10.529	0.054	264	10.560	10.842	9.997
10.583	0.046	265	10.600	10.892	9.997
10.629	0.036	266	10.640	10.925	9.997
10.666	0.034	267	10.680	10.975	9.997
10.700	0.030	268	10.720	11.008	9.997
10.729	0.054	269	10.760	10.970	9.997
10.783	0.034	270	10.800	11.020	9.997
10.817	0.028	271	10.840	11.053	9.997
10.846	0.054	272	10.880	11.086	9.997
10.900	0.029	273	10.920	11.136	9.997
10.929	0.054	274	10.960	11.170	9.997
10.983	0.034	275	11.000	11.219	9.997
11.017	0.028	276	11.040	11.253	9.997
11.046	0.053	277	11.080	11.374	9.997
11.099	0.030	278	11.120	11.424	9.997
11.129	0.054	279	11.160	11.457	9.997
11.183	0.033	280	11.200	11.507	9.997
11.216	0.029	281	11.240	11.541	9.997
11.246	0.054	282	11.280	11.574	9.997
11.299	0.030	283	11.320	11.624	9.997
11.329	0.067	284	11.360	11.657	9.997
11.396	0.020	285	11.400	11.560	9.997
11.415	0.030	286	11.440	11.574	9.997
11.445	0.054	287	11.480	11.607	9.997
11.499	0.030	288	11.520	11.657	9.997
