onset	duration	frameidx	videotime	audiotime	lasttrigger
0.033	0.033	1	0.040	0.000	0.000
0.067	0.016	2	0.080	0.000	0.000
0.083	0.050	3	0.120	0.000	0.000
0.133	0.033	4	0.160	0.000	0.000
0.166	0.050	5	0.200	0.000	0.000
0.216	0.033	6	0.240	0.000	0.000
0.250	0.033	7	0.280	0.000	0.000
0.283	0.050	8	0.320	0.000	0.000
0.333	0.033	9	0.360	0.000	0.000
0.366	0.050	10	0.400	0.000	0.000
0.416	0.033	11	0.440	0.000	0.000
0.450	0.033	12	0.480	0.000	0.000
0.483	0.050	13	0.520	0.000	0.000
0.533	0.033	14	0.560	0.000	0.000
0.566	0.050	15	0.600	0.000	0.000
0.616	0.033	16	0.640	0.000	0.000
0.650	0.033	17	0.680	0.000	0.000
0.683	0.050	18	0.720	0.000	0.000
0.733	0.033	19	0.760	1.037	0.000
0.766	0.050	20	0.800	1.070	0.000
0.816	0.033	21	0.840	1.120	0.000
0.850	0.033	22	0.880	1.153	0.000
0.883	0.050	23	0.920	1.186	0.000
0.933	0.033	24	0.960	1.236	0.000
0.966	0.050	25	1.000	1.270	0.000
1.016	0.033	26	1.040	1.368	0.000
1.049	0.033	27	1.080	1.401	0.000
1.083	0.050	28	1.120	1.435	0.000
1.133	0.033	29	1.160	1.484	0.000
1.166	0.050	30	1.200	1.518	0.000
1.216	0.033	31	1.240	1.568	0.000
1.249	0.033	32	1.280	1.601	0.000
1.283	0.050	33	1.320	1.634	0.000
1.333	0.033	34	1.360	1.572	0.000
1.366	0.050	35	1.400	1.606	0.000
1.416	0.033	36	1.440	1.655	0.000
1.449	0.033	37	1.480	1.690	0.000
1.483	0.050	38	1.520	1.722	0.000
1.533	0.033	39	1.560	1.772	0.000
1.566	0.050	40	1.600	1.806	0.000
1.616	0.033	41	1.640	1.855	0.000
1.649	0.033	42	1.680	1.897	0.000
1.683	0.050	43	1.720	1.930	0.000
1.733	0.033	44	1.760	1.980	0.000
1.766	0.050	45	1.800	2.013	0.000
1.816	0.033	46	1.840	2.063	0.000
1.849	0.033	47	1.880	2.097	0.000
1.882	0.050	48	1.920	2.130	0.000
1.932	0.033	49	1.960	2.180	0.000
1.966	0.050	50	2.000	2.167	2.000
2.016	0.033	51	2.040	2.217	2.000
2.049	0.033	52	2.080	2.250	2.000
2.083	0.050	53	2.120	2.283	2.000
2.132	0.033	54	2.160	2.333	2.000
2.166	0.050	55	2.200	2.366	2.000
2.216	0.033	56	2.240	2.416	2.000
2.249	0.033	57	2.280	2.450	2.000
2.282	0.050	58	2.320	2.531	2.000
2.332	0.033	59	2.360	2.581	2.000
2.366	0.050	60	2.400	2.614	2.000
2.416	0.033	61	2.440	2.664	2.000
2.449	0.033	62	2.480	2.698	2.000
2.482	0.050	63	2.520	2.731	2.000
2.532	0.033	64	2.560	2.781	2.000
2.566	0.050	65	2.600	2.815	2.000
2.616	0.033	66	2.640	2.816	2.000
2.649	0.033	67	2.680	2.849	2.000
2.682	0.050	68	2.720	2.883	2.000
2.732	0.033	69	2.760	2.933	2.000
2.765	0.050	70	2.800	2.966	2.000
2.816	0.033	71	2.840	3.016	2.000
2.849	0.033	72	2.880	3.049	2.000
2.882	0.050	73	2.920	3.131	2.000
2.932	0.033	74	2.960	3.181	2.000
2.966	0.050	75	3.000	3.214	2.000
3.015	0.033	76	3.040	3.264	2.000
3.049	0.033	77	3.080	3.297	2.000
3.082	0.050	78	3.120	3.331	2.000
3.132	0.033	79	3.160	3.381	2.000
3.165	0.050	80	3.200	3.414	2.000
3.215	0.033	81	3.240	3.583	2.000
3.249	0.033	82	3.280	3.616	2.000
3.282	0.050	83	3.320	3.650	2.000
3.332	0.033	84	3.360	3.700	2.000
3.365	0.050	85	3.400	3.733	2.000
3.415	0.033	86	3.440	3.783	2.000
3.449	0.033	87	3.480	3.816	2.000
3.482	0.050	88	3.520	3.850	2.000
3.532	0.033	89	3.560	3.788	2.000
3.565	0.050	90	3.600	3.821	2.000
3.615	0.033	91	3.640	3.871	2.000
3.649	0.033	92	3.680	3.904	2.000
3.682	0.050	93	3.720	3.938	2.000
3.732	0.033	94	3.760	3.988	2.000
3.765	0.050	95	3.800	4.021	2.000
3.815	0.033	96	3.840	4.071	2.000
3.849	0.033	97	3.880	4.232	2.000
3.882	0.050	98	3.920	4.266	2.000
3.932	0.033	99	3.960	4.316	2.000
3.965	0.050	100	4.000	4.349	3.999
4.015	0.033	101	4.040	4.399	3.999
4.049	0.033	102	4.080	4.432	3.999
4.082	0.050	103	4.120	4.465	3.999
4.132	0.033	104	4.160	4.309	3.999
4.165	0.050	105	4.200	4.342	3.999
4.215	0.033	106	4.240	4.392	3.999
4.248	0.033	107	4.280	4.425	3.999
4.282	0.050	108	4.320	4.458	3.999
4.332	0.033	109	4.360	4.508	3.999
4.365	0.050	110	4.400	4.542	3.999
4.415	0.034	111	4.440	4.592	3.999
4.449	0.033	112	4.480	4.673	3.999
4.482	0.050	113	4.520	4.706	3.999
4.532	0.033	114	4.560	4.756	3.999
4.565	0.050	115	4.600	4.790	3.999
4.615	0.033	116	4.640	4.840	3.999
4.648	0.033	117	4.680	4.873	3.999
4.682	0.050	118	4.720	4.906	3.999
4.731	0.033	119	4.760	4.957	3.999
4.765	0.050	120	4.800	4.941	3.999
4.815	0.033	121	4.840	4.991	3.999
4.848	0.033	122	4.880	5.025	3.999
4.881	0.050	123	4.920	5.058	3.999
4.932	0.033	124	4.960	5.108	3.999
4.965	0.050	125	5.000	5.141	3.999
5.015	0.034	126	5.040	5.191	3.999
5.048	0.033	127	5.080	5.225	3.999
5.082	0.050	128	5.120	5.306	3.999
5.131	0.033	129	5.160	5.356	3.999
5.165	0.050	130	5.200	5.389	3.999
