onset	duration	frameidx	videotime	audiotime
0.025	0.033	1	0.040	11.327
0.058	0.042	2	0.080	11.360
0.100	0.050	3	0.120	11.394
0.150	0.150	4	0.160	11.444
0.300	0.050	5	0.200	0.150
0.350	0.050	6	0.240	0.200
0.400	0.025	7	0.280	0.250
0.425	0.050	8	0.320	0.275
0.475	0.050	9	0.360	0.325
0.525	0.025	10	0.400	0.375
0.550	0.050	11	0.440	0.400
0.600	0.025	12	0.480	0.450
0.625	0.050	13	0.520	0.475
0.675	0.050	14	0.560	0.525
0.725	0.025	15	0.600	0.575
0.750	0.050	16	0.640	0.968
0.800	0.025	17	0.680	1.018
0.825	0.050	18	0.720	1.043
0.875	0.050	19	0.760	1.093
0.925	0.025	20	0.800	1.143
0.950	0.050	21	0.840	1.168
1.000	0.025	22	0.880	1.218
1.025	0.050	23	0.920	1.243
1.075	0.050	24	0.960	1.261
1.125	0.025	25	1.000	1.311
1.150	0.050	26	1.040	1.336
1.200	0.025	27	1.080	1.386
1.225	0.050	28	1.120	1.411
1.275	0.050	29	1.160	1.461
1.325	0.025	30	1.200	1.511
1.350	0.050	31	1.240	1.536
1.400	0.025	32	1.280	1.594
1.425	0.050	33	1.320	1.619
1.475	0.050	34	1.360	1.669
1.525	0.025	35	1.400	1.719
1.550	0.050	36	1.440	1.744
1.600	0.025	37	1.480	1.794
1.625	0.050	38	1.520	1.820
1.675	0.050	39	1.560	1.869
1.725	0.025	40	1.600	1.880
1.750	0.050	41	1.640	1.905
1.800	0.025	42	1.680	1.955
1.825	0.050	43	1.720	1.981
1.875	0.050	44	1.760	2.030
1.925	0.025	45	1.800	2.080
1.950	0.050	46	1.840	2.106
2.000	0.025	47	1.880	2.156
2.025	0.050	48	1.920	2.181
2.075	0.050	49	1.960	2.231
2.125	0.025	50	2.000	2.281
2.150	0.050	51	2.040	2.306
2.200	0.025	52	2.080	2.356
2.225	0.050	53	2.120	2.381
2.275	0.050	54	2.160	2.431
2.325	0.025	55	2.200	2.584
2.350	0.050	56	2.240	2.609
2.400	0.025	57	2.280	2.659
2.425	0.050	58	2.320	2.684
2.475	0.050	59	2.360	2.734
2.525	0.025	60	2.400	2.784
2.550	0.050	61	2.440	2.809
2.600	0.025	62	2.480	2.859
2.626	0.050	63	2.520	2.892
2.676	0.050	64	2.560	2.942
2.726	0.025	65	2.600	2.992
2.751	0.050	66	2.640	3.017
2.801	0.025	67	2.680	3.067
2.825	0.050	68	2.720	3.092
2.876	0.050	69	2.760	3.142
2.926	0.025	70	2.800	3.192
2.950	0.050	71	2.840	3.185
3.001	0.025	72	2.880	3.235
3.025	0.050	73	2.920	3.260
3.075	0.050	74	2.960	3.310
3.126	0.025	75	3.000	3.360
3.151	0.050	76	3.040	3.385
3.201	0.025	77	3.080	3.435
3.226	0.050	78	3.120	3.460
3.276	0.050	79	3.160	3.431
3.326	0.025	80	3.200	3.481
3.351	0.050	81	3.240	3.506
3.401	0.025	82	3.280	3.556
3.426	0.050	83	3.320	3.581
3.476	0.050	84	3.360	3.631
3.526	0.025	85	3.400	3.681
3.551	0.050	86	3.440	3.706
3.601	0.025	87	3.480	3.756
3.626	0.050	88	3.520	3.781
3.676	0.050	89	3.560	3.831
3.726	0.025	90	3.600	3.881
3.751	0.050	91	3.640	3.906
3.801	0.025	92	3.680	3.956
3.826	0.050	93	3.720	3.981
3.876	0.050	94	3.760	4.054
3.926	0.025	95	3.800	4.104
3.951	0.050	96	3.840	4.129
4.001	0.025	97	3.880	4.179
4.026	0.050	98	3.920	4.204
4.076	0.050	99	3.960	4.254
4.126	0.025	100	4.000	4.304
4.151	0.050	101	4.040	4.329
4.201	0.025	102	4.080	4.467
4.226	0.050	103	4.120	4.492
4.276	0.050	104	4.160	4.542
4.326	0.025	105	4.200	4.592
4.351	0.050	106	4.240	4.617
4.401	0.025	107	4.280	4.667
4.426	0.050	108	4.320	4.692
4.476	0.050	109	4.360	4.742
4.526	0.025	110	4.400	4.800
4.551	0.050	111	4.440	4.825
4.601	0.025	112	4.480	4.875
4.626	0.050	113	4.520	4.900
4.676	0.050	114	4.560	4.950
4.726	0.025	115	4.600	5.000
4.751	0.050	116	4.640	5.025
4.801	0.025	117	4.680	4.956
4.826	0.050	118	4.720	4.981
4.876	0.050	119	4.760	5.031
4.926	0.025	120	4.800	5.081
4.951	0.050	121	4.840	5.106
5.001	0.025	122	4.880	5.156
5.026	0.050	123	4.920	5.181
5.076	0.050	124	4.960	5.231
5.126	0.025	125	5.000	5.281
5.151	0.050	126	5.040	5.306
5.201	0.025	127	5.080	5.356
5.226	0.050	128	5.120	5.381
5.276	0.050	129	5.160	5.431
5.326	0.025	130	5.200	5.481
5.351	0.050	131	5.240	5.506
5.401	0.025	132	5.280	5.556
5.426	0.050	133	5.320	5.684
5.476	0.050	134	5.360	5.734
5.526	0.025	135	5.400	5.784
5.551	0.050	136	5.440	5.809
5.601	0.025	137	5.480	5.859
5.626	0.050	138	5.520	5.884
5.676	0.050	139	5.560	5.934
5.726	0.025	140	5.600	5.984
5.751	0.050	141	5.640	6.017
5.801	0.025	142	5.680	6.067
5.826	0.050	143	5.720	6.092
5.876	0.050	144	5.760	6.142
5.926	0.025	145	5.800	6.192
5.951	0.050	146	5.840	6.217
6.001	0.025	147	5.880	6.267
6.026	0.050	148	5.920	6.292
6.076	0.050	149	5.960	6.270
6.126	0.025	150	6.000	6.320
6.151	0.050	151	6.040	6.345
6.201	0.025	152	6.080	6.395
6.226	0.050	153	6.120	6.420
6.276	0.050	154	6.160	6.470
6.326	0.025	155	6.200	6.520
6.351	0.050	156	6.240	6.545
6.401	0.025	157	6.280	6.556
6.426	0.050	158	6.320	6.581
6.476	0.050	159	6.360	6.631
6.526	0.025	160	6.400	6.681
6.551	0.050	161	6.440	6.707
6.601	0.025	162	6.480	6.756
6.626	0.050	163	6.520	6.782
6.676	0.050	164	6.560	6.831
6.726	0.025	165	6.600	6.882
6.751	0.050	166	6.640	6.907
6.801	0.025	167	6.680	6.957
6.826	0.050	168	6.720	6.982
6.876	0.050	169	6.760	7.032
6.926	0.025	170	6.800	7.082
6.951	0.050	171	6.840	7.107
7.001	0.025	172	6.880	7.260
7.026	0.050	173	6.920	7.285
7.076	0.050	174	6.960	7.335
7.126	0.025	175	7.000	7.385
7.151	0.050	176	7.040	7.410
7.201	0.025	177	7.080	7.460
7.226	0.050	178	7.120	7.485
7.276	0.050	179	7.160	7.535
7.326	0.025	180	7.200	7.593
7.351	0.050	181	7.240	7.618
7.401	0.025	182	7.280	7.668
7.426	0.050	183	7.320	7.693
7.476	0.050	184	7.360	7.743
7.526	0.025	185	7.400	7.793
7.552	0.050	186	7.440	7.818
7.601	0.025	187	7.480	7.868
7.627	0.050	188	7.520	7.901
7.677	0.050	189	7.560	7.951
7.726	0.025	190	7.600	8.001
7.752	0.050	191	7.640	8.026
7.802	0.025	192	7.680	8.076
7.827	0.050	193	7.720	8.101
7.877	0.050	194	7.760	8.151
7.927	0.025	195	7.800	8.082
7.952	0.050	196	7.840	8.107
8.002	0.025	197	7.880	8.157
8.026	0.050	198	7.920	8.182
8.077	0.050	199	7.960	8.232
8.127	0.025	200	8.000	8.282
8.152	0.050	201	8.040	8.307
8.202	0.025	202	8.080	8.357
8.227	0.050	203	8.120	8.382
8.277	0.050	204	8.160	8.432
8.327	0.025	205	8.200	8.482
8.352	0.050	206	8.240	8.507
8.402	0.025	207	8.280	8.557
8.427	0.050	208	8.320	8.582
8.477	0.050	209	8.360	8.632
8.527	0.025	210	8.400	8.682
8.552	0.050	211	8.440	8.730
8.602	0.025	212	8.480	8.780
8.627	0.050	213	8.520	8.805
8.677	0.050	214	8.560	8.855
8.727	0.025	215	8.600	8.905
8.752	0.050	216	8.640	8.930
8.802	0.025	217	8.680	8.980
8.827	0.050	218	8.720	9.005
8.877	0.050	219	8.760	9.063
8.927	0.025	220	8.800	9.113
8.952	0.050	221	8.840	9.138
9.002	0.025	222	8.880	9.188
9.027	0.050	223	8.920	9.213
9.077	0.050	224	8.960	9.263
9.127	0.025	225	9.000	9.313
9.152	0.050	226	9.040	9.338
9.202	0.025	227	9.080	9.396
9.227	0.050	228	9.120	9.421
9.277	0.050	229	9.160	9.471
9.327	0.025	230	9.200	9.521
9.352	0.050	231	9.240	9.546
9.402	0.025	232	9.280	9.596
9.427	0.050	233	9.320	9.621
9.477	0.050	234	9.360	9.671
9.527	0.025	235	9.400	9.682
9.552	0.050	236	9.440	9.707
9.602	0.025	237	9.480	9.757
9.627	0.050	238	9.520	9.782
9.677	0.050	239	9.560	9.832
9.727	0.025	240	9.600	9.882
9.752	0.050	241	9.640	9.907
9.802	0.025	242	9.680	9.957
9.827	0.050	243	9.720	9.982
9.877	0.050	244	9.760	10.032
9.927	0.025	245	9.800	10.082
9.952	0.050	246	9.840	10.107
10.002	0.025	247	9.880	10.157
10.027	0.050	248	9.920	10.182
10.077	0.050	249	9.960	10.232
10.127	0.025	250	10.000	10.305
10.152	0.050	251	10.040	10.330
10.202	0.025	252	10.080	10.380
10.227	0.050	253	10.120	10.405
10.277	0.050	254	10.160	10.455
10.327	0.025	255	10.200	10.505
10.352	0.050	256	10.240	10.530
10.402	0.025	257	10.280	10.580
10.427	0.050	258	10.320	10.613
10.477	0.050	259	10.360	10.663
10.527	0.025	260	10.400	10.713
10.552	0.050	261	10.440	10.738
10.602	0.025	262	10.480	10.788
10.627	0.050	263	10.520	10.813
10.677	0.050	264	10.560	10.863
10.727	0.025	265	10.600	10.921
10.752	0.050	266	10.640	10.946
10.802	0.025	267	10.680	10.996
10.827	0.050	268	10.720	11.021
10.877	0.050	269	10.760	11.071
10.927	0.025	270	10.800	11.121
10.952	0.050	271	10.840	11.146
11.002	0.025	272	10.880	11.196
11.027	0.050	273	10.920	11.221
11.077	0.050	274	10.960	11.232
11.127	0.025	275	11.000	11.282
11.152	0.050	276	11.040	11.307
11.202	0.025	277	11.080	11.357
11.227	0.050	278	11.120	11.382
11.277	0.050	279	11.160	11.432
11.327	0.025	280	11.200	11.482
11.352	0.050	281	11.240	11.507
11.402	0.025	282	11.280	11.557
11.427	0.050	283	11.320	11.582
11.477	0.050	284	11.360	11.632
11.527	0.025	285	11.400	11.682
11.552	0.050	286	11.440	11.708
11.602	0.025	287	11.480	11.757
11.627	0.050	288	11.520	11.783
11.677	0.050	289	11.560	11.816
11.727	0.025	290	11.600	11.866
11.752	0.050	291	11.640	11.891
11.802	0.025	292	11.680	11.941
11.827	0.050	293	11.720	11.966
11.877	0.050	294	11.760	12.016
11.927	0.025	295	11.800	12.066
11.952	0.050	296	11.840	12.091
12.002	0.025	297	11.880	12.149
12.027	0.050	298	11.920	12.174
12.077	0.050	299	11.960	12.224
12.127	0.025	300	12.000	12.274
12.152	0.050	301	12.040	12.299
12.202	0.025	302	12.080	12.349
12.227	0.050	303	12.120	12.374
12.277	0.050	304	12.160	12.424
12.327	0.025	305	12.200	12.642
12.352	0.050	306	12.240	12.667
12.402	0.025	307	12.280	12.717
12.427	0.050	308	12.320	12.742
12.477	0.050	309	12.360	12.792
12.528	0.025	310	12.400	12.842
12.552	0.050	311	12.440	12.867
12.602	0.025	312	12.480	12.758
12.628	0.050	313	12.520	12.783
12.677	0.050	314	12.560	12.833
12.727	0.025	315	12.600	12.883
12.753	0.050	316	12.640	12.908
12.802	0.025	317	12.680	12.958
12.828	0.050	318	12.720	12.983
12.878	0.050	319	12.760	13.033
12.927	0.025	320	12.800	13.083
12.953	0.050	321	12.840	13.108
13.003	0.025	322	12.880	13.158
13.028	0.050	323	12.920	13.183
13.078	0.050	324	12.960	13.233
13.128	0.025	325	13.000	13.283
13.153	0.050	326	13.040	13.308
13.203	0.025	327	13.080	13.358
13.228	0.050	328	13.120	13.366
13.278	0.050	329	13.160	13.416
