onset	duration	lh_orientation	rh_orientation
0.1657	3.000	90	135
8.2628	3.000	none	135
16.1775	3.000	90	0
24.1579	3.000	135	90
32.1056	3.000	45	45
40.2188	3.000	45	none
48.1673	3.000	45	0
56.1302	3.000	135	90
64.2282	3.000	135	none
72.1914	3.000	0	0
80.1561	3.000	45	0
88.2194	3.000	45	none
96.1505	3.000	90	90
104.1642	3.000	0	135
112.2622	3.000	0	none
120.1262	3.000	90	45
128.1561	3.000	0	90
136.2196	3.000	none	90
144.1509	3.000	0	45
152.1819	3.000	135	135
160.2784	3.000	none	135
168.1927	3.000	0	0
176.1572	3.000	135	45
184.2377	3.000	135	none
192.1346	3.000	45	90
200.1153	3.000	90	45
208.2291	3.000	90	none
216.1768	3.000	45	135
224.1740	3.000	135	135
232.2707	3.000	none	135
