onset	duration	lh_orientation	rh_orientation
0.1896	3.000	135	0
8.2711	3.000	135	none
16.1846	3.000	135	135
24.1484	3.000	90	0
32.2128	3.000	90	none
40.1599	3.000	90	0
48.1569	3.000	0	90
56.2541	3.000	0	none
64.1854	3.000	90	0
72.0998	3.000	45	45
80.2127	3.000	45	none
88.1601	3.000	0	45
96.1745	3.000	0	135
104.2556	3.000	0	none
112.1688	3.000	135	45
120.1500	3.000	0	90
128.2796	3.000	0	none
136.1776	3.000	45	135
144.1418	3.000	135	45
152.2386	3.000	135	none
160.1360	3.000	45	90
168.1502	3.000	90	0
176.2635	3.000	none	0
184.1286	3.000	45	90
192.1926	3.000	0	135
200.2557	3.000	0	none
208.1366	3.000	90	45
216.1679	3.000	135	135
224.1156	3.000	45	90
232.2280	3.000	none	90
