onset	duration	frameidx	videotime	audiotime	lasttrigger
0.036	0.031	1	0.040	0.000	0.000
0.067	0.033	2	0.080	0.000	0.000
0.100	0.034	3	0.120	0.000	0.000
0.133	0.050	4	0.160	0.000	0.000
0.183	0.033	5	0.200	0.000	0.000
0.217	0.033	6	0.240	0.000	0.000
0.250	0.050	7	0.280	0.000	0.000
0.300	0.033	8	0.320	0.000	0.000
0.333	0.050	9	0.360	0.000	0.000
0.383	0.034	10	0.400	0.000	0.000
0.417	0.033	11	0.440	0.000	0.000
0.450	0.050	12	0.480	0.000	0.000
0.500	0.033	13	0.520	0.000	0.000
0.533	0.050	14	0.560	0.000	0.000
0.583	0.033	15	0.600	0.000	0.000
0.616	0.033	16	0.640	0.000	0.000
0.650	0.050	17	0.680	0.000	0.000
0.700	0.033	18	0.720	0.000	0.000
0.733	0.050	19	0.760	1.013	0.000
0.783	0.033	20	0.800	1.063	0.000
0.816	0.033	21	0.840	1.096	0.000
0.850	0.050	22	0.880	1.130	0.000
0.900	0.033	23	0.920	1.180	0.000
0.933	0.050	24	0.960	1.213	0.000
0.983	0.033	25	1.000	1.263	0.000
1.016	0.033	26	1.040	1.296	0.000
1.050	0.050	27	1.080	1.298	0.000
1.100	0.033	28	1.120	1.348	0.000
1.133	0.050	29	1.160	1.381	0.000
1.183	0.034	30	1.200	1.431	0.000
1.216	0.033	31	1.240	1.464	0.000
1.249	0.050	32	1.280	1.497	0.000
1.300	0.032	33	1.320	1.548	0.000
1.331	0.051	34	1.360	1.581	0.000
1.383	0.035	35	1.400	1.679	0.000
1.417	0.032	36	1.440	1.712	0.000
1.450	0.050	37	1.480	1.745	0.000
1.500	0.033	38	1.520	1.796	0.000
1.533	0.050	39	1.560	1.829	0.000
1.583	0.033	40	1.600	1.879	0.000
1.616	0.033	41	1.640	1.912	0.000
1.649	0.050	42	1.680	1.946	0.000
1.699	0.033	43	1.720	1.964	0.000
1.733	0.050	44	1.760	1.997	0.000
1.783	0.034	45	1.800	2.047	0.000
1.816	0.033	46	1.840	2.080	0.000
1.849	0.050	47	1.880	2.113	0.000
1.899	0.033	48	1.920	2.163	0.000
1.933	0.050	49	1.960	2.197	0.000
1.983	0.033	50	2.000	2.160	1.999
2.016	0.033	51	2.040	2.193	1.999
2.049	0.050	52	2.080	2.226	1.999
2.099	0.034	53	2.120	2.276	1.999
2.133	0.050	54	2.160	2.310	1.999
2.183	0.033	55	2.200	2.360	1.999
2.216	0.034	56	2.240	2.393	1.999
2.249	0.050	57	2.280	2.426	1.999
2.299	0.033	58	2.320	2.524	1.999
2.333	0.050	59	2.360	2.558	1.999
2.383	0.033	60	2.400	2.609	1.999
2.416	0.033	61	2.440	2.641	1.999
2.449	0.050	62	2.480	2.674	1.999
2.499	0.033	63	2.520	2.724	1.999
2.533	0.049	64	2.560	2.757	1.999
2.581	0.035	65	2.600	2.807	1.999
2.616	0.033	66	2.640	2.793	1.999
2.649	0.050	67	2.680	2.826	1.999
2.699	0.033	68	2.720	2.876	1.999
2.733	0.050	69	2.760	2.909	1.999
2.782	0.033	70	2.800	2.959	1.999
2.816	0.033	71	2.840	2.993	1.999
2.849	0.050	72	2.880	3.026	1.999
2.899	0.034	73	2.920	3.076	1.999
2.932	0.050	74	2.960	3.188	1.999
2.982	0.033	75	3.000	3.238	1.999
3.015	0.034	76	3.040	3.272	1.999
3.049	0.050	77	3.080	3.305	1.999
3.099	0.033	78	3.120	3.355	1.999
3.132	0.050	79	3.160	3.388	1.999
3.182	0.033	80	3.200	3.438	1.999
3.215	0.033	81	3.240	3.472	1.999
3.249	0.050	82	3.280	3.473	1.999
3.299	0.033	83	3.320	3.523	1.999
3.332	0.050	84	3.360	3.555	1.999
3.382	0.033	85	3.400	3.606	1.999
3.416	0.033	86	3.440	3.640	1.999
3.449	0.050	87	3.480	3.673	1.999
3.499	0.033	88	3.520	3.723	1.999
3.532	0.050	89	3.560	3.803	1.999
3.582	0.033	90	3.600	3.854	1.999
3.615	0.033	91	3.640	3.888	1.999
3.649	0.050	92	3.680	3.921	1.999
3.699	0.033	93	3.720	3.971	1.999
3.732	0.050	94	3.760	4.004	1.999
3.782	0.034	95	3.800	4.054	1.999
3.815	0.033	96	3.840	4.088	1.999
3.849	0.050	97	3.880	4.088	1.999
3.899	0.033	98	3.920	4.139	1.999
3.932	0.050	99	3.960	4.172	1.999
3.982	0.033	100	4.000	4.222	3.999
4.015	0.033	101	4.040	4.256	3.999
4.049	0.050	102	4.080	4.289	3.999
4.099	0.033	103	4.120	4.339	3.999
4.132	0.050	104	4.160	4.372	3.999
4.182	0.033	105	4.200	4.335	3.999
4.215	0.033	106	4.240	4.368	3.999
4.249	0.050	107	4.280	4.402	3.999
4.298	0.033	108	4.320	4.451	3.999
4.332	0.050	109	4.360	4.485	3.999
4.382	0.033	110	4.400	4.535	3.999
4.415	0.033	111	4.440	4.568	3.999
4.448	0.050	112	4.480	4.602	3.999
4.499	0.033	113	4.520	4.700	3.999
4.532	0.050	114	4.560	4.733	3.999
4.582	0.033	115	4.600	4.783	3.999
4.615	0.033	116	4.640	4.816	3.999
4.648	0.050	117	4.680	4.849	3.999
4.699	0.033	118	4.720	4.899	3.999
4.731	0.050	119	4.760	4.933	3.999
4.782	0.033	120	4.800	4.933	3.999
4.815	0.033	121	4.840	4.968	3.999
4.848	0.050	122	4.880	5.001	3.999
4.899	0.033	123	4.920	5.051	3.999
4.932	0.050	124	4.960	5.085	3.999
4.982	0.033	125	5.000	5.135	3.999
5.015	0.033	126	5.040	5.168	3.999
5.048	0.050	127	5.080	5.201	3.999
5.098	0.033	128	5.120	5.299	3.999
5.132	0.050	129	5.160	5.333	3.999
5.182	0.033	130	5.200	5.383	3.999
5.215	0.033	131	5.240	5.416	3.999
5.248	0.050	132	5.280	5.449	3.999
5.298	0.033	133	5.320	5.499	3.999
5.332	0.050	134	5.360	5.533	3.999
5.382	0.033	135	5.400	5.583	3.999
5.415	0.033	136	5.440	5.614	3.999
5.448	0.050	137	5.480	5.648	3.999
5.498	0.033	138	5.520	5.698	3.999
5.532	0.050	139	5.560	5.732	3.999
5.582	0.033	140	5.600	5.782	3.999
5.615	0.033	141	5.640	5.815	3.999
5.648	0.049	142	5.680	5.848	3.999
5.697	0.034	143	5.720	5.898	3.999
5.731	0.050	144	5.760	6.059	3.999
5.782	0.033	145	5.800	6.110	3.999
5.815	0.033	146	5.840	6.143	3.999
5.848	0.050	147	5.880	6.176	3.999
5.898	0.033	148	5.920	6.226	3.999
5.931	0.050	149	5.960	6.259	3.999
5.981	0.032	150	6.000	6.309	5.998
6.013	0.035	151	6.040	6.343	5.998
6.048	0.050	152	6.080	6.264	5.998
6.098	0.034	153	6.120	6.314	5.998
6.131	0.050	154	6.160	6.347	5.998
6.181	0.033	155	6.200	6.397	5.998
6.215	0.033	156	6.240	6.431	5.998
6.248	0.050	157	6.280	6.464	5.998
6.298	0.033	158	6.320	6.514	5.998
6.331	0.050	159	6.360	6.547	5.998
6.381	0.033	160	6.400	6.725	5.998
6.414	0.034	161	6.440	6.759	5.998
6.448	0.050	162	6.480	6.792	5.998
6.498	0.033	163	6.520	6.842	5.998
6.531	0.050	164	6.560	6.875	5.998
6.581	0.033	165	6.600	6.925	5.998
6.615	0.033	166	6.640	6.959	5.998
6.648	0.050	167	6.680	6.825	5.998
6.698	0.033	168	6.720	6.875	5.998
6.731	0.050	169	6.760	6.908	5.998
6.781	0.033	170	6.800	6.958	5.998
6.814	0.033	171	6.840	6.992	5.998
6.848	0.050	172	6.880	7.025	5.998
6.898	0.033	173	6.920	7.075	5.998
6.931	0.050	174	6.960	7.108	5.998
6.981	0.034	175	7.000	7.206	5.998
7.015	0.033	176	7.040	7.240	5.998
7.048	0.050	177	7.080	7.273	5.998
7.098	0.033	178	7.120	7.323	5.998
7.131	0.050	179	7.160	7.356	5.998
7.181	0.033	180	7.200	7.406	5.998
7.214	0.033	181	7.240	7.440	5.998
7.248	0.050	182	7.280	7.473	5.998
7.298	0.033	183	7.320	7.475	5.998
7.331	0.050	184	7.360	7.508	5.998
7.381	0.033	185	7.400	7.558	5.998
7.414	0.033	186	7.440	7.591	5.998
7.448	0.050	187	7.480	7.625	5.998
7.498	0.033	188	7.520	7.675	5.998
7.531	0.050	189	7.560	7.708	5.998
7.581	0.033	190	7.600	7.758	5.998
7.614	0.034	191	7.640	7.790	5.998
7.648	0.050	192	7.680	7.824	5.998
7.698	0.033	193	7.720	7.874	5.998
7.731	0.050	194	7.760	7.907	5.998
7.781	0.033	195	7.800	7.957	5.998
7.814	0.033	196	7.840	7.990	5.998
7.848	0.050	197	7.880	8.024	5.998
7.898	0.033	198	7.920	8.201	5.998
7.931	0.050	199	7.960	8.235	5.998
7.981	0.033	200	8.000	8.285	7.998
8.014	0.033	201	8.040	8.318	7.998
8.047	0.050	202	8.080	8.351	7.998
8.097	0.034	203	8.120	8.401	7.998
8.131	0.050	204	8.160	8.435	7.998
8.181	0.034	205	8.200	8.485	7.998
8.214	0.050	206	8.240	8.405	7.998
8.264	0.033	207	8.280	8.456	7.998
8.297	0.033	208	8.320	8.489	7.998
8.331	0.050	209	8.360	8.523	7.998
8.381	0.033	210	8.400	8.573	7.998
8.414	0.033	211	8.440	8.606	7.998
8.447	0.050	212	8.480	8.639	7.998
8.497	0.033	213	8.520	8.689	7.998
8.530	0.050	214	8.560	8.850	7.998
8.581	0.033	215	8.600	8.901	7.998
8.614	0.033	216	8.640	8.934	7.998
8.647	0.050	217	8.680	8.967	7.998
8.697	0.033	218	8.720	9.017	7.998
8.730	0.050	219	8.760	9.051	7.998
8.781	0.033	220	8.800	9.101	7.998
8.814	0.033	221	8.840	9.134	7.998
8.847	0.050	222	8.880	9.000	7.998
8.897	0.033	223	8.920	9.050	7.998
8.930	0.050	224	8.960	9.084	7.998
8.980	0.034	225	9.000	9.134	7.998
9.014	0.033	226	9.040	9.167	7.998
9.047	0.050	227	9.080	9.201	7.998
9.097	0.032	228	9.120	9.250	7.998
9.129	0.051	229	9.160	9.284	7.998
9.180	0.033	230	9.200	9.381	7.998
9.214	0.034	231	9.240	9.415	7.998
9.247	0.050	232	9.280	9.448	7.998
9.297	0.033	233	9.320	9.498	7.998
9.330	0.050	234	9.360	9.531	7.998
9.380	0.036	235	9.400	9.581	7.998
9.416	0.030	236	9.440	9.615	7.998
9.445	0.051	237	9.480	9.648	7.998
9.497	0.033	238	9.520	9.650	7.998
9.530	0.050	239	9.560	9.683	7.998
9.580	0.033	240	9.600	9.733	7.998
9.613	0.034	241	9.640	9.767	7.998
9.647	0.050	242	9.680	9.800	7.998
9.697	0.033	243	9.720	9.850	7.998
9.730	0.050	244	9.760	9.883	7.998
9.780	0.033	245	9.800	9.981	7.998
9.814	0.033	246	9.840	10.015	7.998
9.847	0.050	247	9.880	10.048	7.998
9.897	0.033	248	9.920	10.098	7.998
9.930	0.050	249	9.960	10.131	7.998
9.980	0.033	250	10.000	10.181	9.997
10.013	0.034	251	10.040	10.215	9.997
10.047	0.050	252	10.080	10.248	9.997
10.097	0.033	253	10.120	10.377	9.997
10.130	0.050	254	10.160	10.410	9.997
10.180	0.033	255	10.200	10.460	9.997
10.213	0.033	256	10.240	10.494	9.997
10.247	0.050	257	10.280	10.527	9.997
10.297	0.033	258	10.320	10.577	9.997
10.330	0.049	259	10.360	10.610	9.997
10.379	0.034	260	10.400	10.660	9.997
10.413	0.033	261	10.440	10.661	9.997
10.447	0.050	262	10.480	10.695	9.997
10.497	0.033	263	10.520	10.745	9.997
10.530	0.050	264	10.560	10.778	9.997
10.580	0.034	265	10.600	10.828	9.997
10.613	0.050	266	10.640	10.861	9.997
10.663	0.032	267	10.680	10.911	9.997
10.695	0.035	268	10.720	10.945	9.997
10.730	0.050	269	10.760	11.026	9.997
10.780	0.034	270	10.800	11.076	9.997
10.813	0.050	271	10.840	11.109	9.997
10.863	0.033	272	10.880	11.159	9.997
10.896	0.033	273	10.920	11.193	9.997
10.930	0.050	274	10.960	11.226	9.997
10.980	0.033	275	11.000	11.276	9.997
11.013	0.050	276	11.040	11.309	9.997
11.063	0.033	277	11.080	11.327	9.997
11.096	0.033	278	11.120	11.361	9.997
11.130	0.050	279	11.160	11.394	9.997
11.180	0.033	280	11.200	11.444	9.997
11.213	0.050	281	11.240	11.477	9.997
11.263	0.033	282	11.280	11.527	9.997
11.296	0.033	283	11.320	11.560	9.997
11.330	0.050	284	11.360	11.506	9.997
11.380	0.033	285	11.400	11.557	9.997
11.413	0.050	286	11.440	11.590	9.997
11.463	0.033	287	11.480	11.640	9.997
11.496	0.033	288	11.520	11.673	9.997
11.530	0.050	289	11.560	11.709	9.997
11.580	0.033	290	11.600	11.757	9.997
11.613	0.050	291	11.640	11.790	9.997
11.663	0.033	292	11.680	11.888	9.997
11.696	0.033	293	11.720	11.921	9.997
11.730	0.050	294	11.760	11.955	9.997
11.780	0.033	295	11.800	12.005	9.997
11.813	0.050	296	11.840	12.038	9.997
11.863	0.033	297	11.880	12.088	9.997
11.896	0.033	298	11.920	12.121	9.997
11.930	0.050	299	11.960	12.155	9.997
11.979	0.034	300	12.000	12.156	11.996
12.013	0.050	301	12.040	12.190	11.996
12.063	0.033	302	12.080	12.240	11.996
12.096	0.033	303	12.120	12.273	11.996
12.130	0.050	304	12.160	12.306	11.996
12.179	0.033	305	12.200	12.356	11.996
12.213	0.050	306	12.240	12.390	11.996
12.263	0.033	307	12.280	12.440	11.996
12.296	0.033	308	12.320	12.552	11.996
