onset	duration	lh_orientation	rh_orientation
0.1587	3.000	0	90
8.1897	3.000	0	none
16.1530	3.000	45	135
24.2003	3.000	135	0
32.2142	3.000	135	none
40.1788	3.000	135	90
48.1423	3.000	90	90
56.1728	3.000	none	90
64.1370	3.000	90	45
72.1677	3.000	135	90
80.1817	3.000	none	90
88.1290	3.000	45	45
96.1596	3.000	90	135
104.1735	3.000	90	none
112.1875	3.000	135	0
120.1845	3.000	0	0
128.2152	3.000	none	0
136.1962	3.000	0	0
144.1767	3.000	90	135
152.1574	3.000	90	none
160.1381	3.000	90	45
168.1184	3.000	45	90
176.1659	3.000	45	none
184.1966	3.000	135	0
192.1606	3.000	0	45
200.1915	3.000	0	none
208.2052	3.000	0	135
216.1524	3.000	45	135
224.1665	3.000	45	none
232.1303	3.000	45	45
