onset	duration	lh_orientation	rh_orientation
0.1572	3.000	0	45
7.8047	3.000	none	45
15.8019	3.000	90	45
23.8326	3.000	135	135
31.8631	3.000	135	none
39.8439	3.000	90	0
47.8245	3.000	90	0
55.8217	3.000	90	none
63.8358	3.000	90	135
71.7996	3.000	45	135
79.8306	3.000	45	none
87.8276	3.000	135	45
95.8417	3.000	0	90
103.8555	3.000	0	none
111.8195	3.000	135	45
119.8502	3.000	135	135
127.8641	3.000	none	135
135.8283	3.000	45	135
143.7921	3.000	45	45
151.8228	3.000	none	45
159.8371	3.000	135	90
167.7844	3.000	45	90
175.8480	3.000	0	90
183.8622	3.000	0	none
191.8427	3.000	90	0
199.8568	3.000	0	0
207.8541	3.000	0	none
215.7845	3.000	45	90
223.8486	3.000	0	0
231.8627	3.000	none	0
