onset	duration	lh_orientation	rh_orientation
0.1818	3.000	135	0
8.1958	3.000	135	none
16.1600	3.000	45	135
24.1907	3.000	0	0
32.1881	3.000	0	none
40.1684	3.000	45	0
48.1825	3.000	0	0
56.1970	3.000	none	0
64.1606	3.000	0	45
72.1414	3.000	90	90
80.1218	3.000	45	45
88.1691	3.000	none	45
96.1498	3.000	135	45
104.1637	3.000	135	90
112.2109	3.000	135	none
120.1752	3.000	0	90
128.1221	3.000	90	45
136.1698	3.000	90	none
144.1671	3.000	90	135
152.1476	3.000	90	90
160.1783	3.000	90	none
168.1757	3.000	135	90
176.1562	3.000	45	0
184.2035	3.000	none	0
192.1508	3.000	90	135
200.1983	3.000	0	135
208.1956	3.000	0	none
216.1594	3.000	135	45
224.1733	3.000	45	135
232.1873	3.000	none	135
