onset	duration	lh_orientation	rh_orientation
0.1394	3.000	90	90
8.1701	3.000	90	none
16.1674	3.000	90	135
24.1979	3.000	0	0
32.1953	3.000	0	none
40.1760	3.000	135	90
48.1569	3.000	45	0
56.1540	3.000	45	none
64.1179	3.000	45	45
72.1820	3.000	135	0
80.1959	3.000	135	none
88.1931	3.000	135	0
96.1738	3.000	135	90
104.1875	3.000	135	none
112.1850	3.000	0	135
120.1158	3.000	45	45
128.1629	3.000	45	none
136.1604	3.000	45	135
144.1912	3.000	135	0
152.1549	3.000	90	135
160.2019	3.000	none	135
168.1665	3.000	0	90
176.1803	3.000	0	90
184.1775	3.000	none	90
192.1417	3.000	90	45
200.1221	3.000	45	45
208.1693	3.000	45	none
216.1668	3.000	90	135
224.1640	3.000	0	45
232.2119	3.000	0	none
