onset	duration	frameidx	videotime	audiotime	lasttrigger
0.034	0.033	1	0.040	0.000	0.000
0.067	0.017	2	0.080	0.000	0.000
0.084	0.048	3	0.120	0.000	0.000
0.132	0.035	4	0.160	0.000	0.000
0.167	0.050	5	0.200	0.000	0.000
0.217	0.033	6	0.240	0.000	0.000
0.250	0.050	7	0.280	0.000	0.000
0.300	0.034	8	0.320	0.000	0.000
0.333	0.033	9	0.360	0.000	0.000
0.367	0.050	10	0.400	0.000	0.000
0.417	0.033	11	0.440	0.000	0.000
0.450	0.033	12	0.480	0.000	0.000
0.483	0.050	13	0.520	0.000	0.000
0.533	0.033	14	0.560	0.000	0.000
0.567	0.050	15	0.600	0.000	0.000
0.617	0.033	16	0.640	0.000	0.000
0.650	0.033	17	0.680	0.000	0.000
0.683	0.051	18	0.720	0.000	0.000
0.733	0.033	19	0.760	1.075	0.000
0.766	0.050	20	0.800	1.108	0.000
0.817	0.033	21	0.840	1.158	0.000
0.850	0.033	22	0.880	1.191	0.000
0.883	0.050	23	0.920	1.225	0.000
0.933	0.033	24	0.960	1.275	0.000
0.967	0.050	25	1.000	1.307	0.000
1.017	0.033	26	1.040	1.244	0.000
1.050	0.033	27	1.080	1.279	0.000
1.083	0.050	28	1.120	1.313	0.000
1.133	0.034	29	1.160	1.362	0.000
1.166	0.050	30	1.200	1.396	0.000
1.216	0.034	31	1.240	1.446	0.000
1.250	0.033	32	1.280	1.479	0.000
1.282	0.050	33	1.320	1.511	0.000
1.333	0.034	34	1.360	1.610	0.000
1.367	0.050	35	1.400	1.644	0.000
1.416	0.033	36	1.440	1.694	0.000
1.450	0.033	37	1.480	1.727	0.000
1.483	0.050	38	1.520	1.761	0.000
1.533	0.034	39	1.560	1.811	0.000
1.566	0.050	40	1.600	1.844	0.000
1.616	0.033	41	1.640	1.894	0.000
1.650	0.033	42	1.680	1.895	0.000
1.683	0.050	43	1.720	1.929	0.000
1.733	0.034	44	1.760	1.980	0.000
1.766	0.050	45	1.800	2.012	0.000
1.816	0.033	46	1.840	2.062	0.000
1.849	0.034	47	1.880	2.095	0.000
1.883	0.048	48	1.920	2.129	0.000
