onset	duration	frameidx	videotime	audiotime	lasttrigger
0.033	0.034	1	0.040	0.000	0.000
0.066	0.034	2	0.080	0.000	0.000
0.100	0.033	3	0.120	0.000	0.000
0.133	0.032	4	0.160	0.000	0.000
0.165	0.052	5	0.200	0.000	0.000
0.216	0.034	6	0.240	0.000	0.000
0.250	0.050	7	0.280	0.000	0.000
0.300	0.033	8	0.320	0.000	0.000
0.333	0.033	9	0.360	0.000	0.000
0.366	0.050	10	0.400	0.000	0.000
0.416	0.033	11	0.440	0.000	0.000
0.449	0.050	12	0.480	0.000	0.000
0.499	0.034	13	0.520	0.000	0.000
0.533	0.033	14	0.560	0.000	0.000
0.566	0.050	15	0.600	0.000	0.000
0.616	0.033	16	0.640	0.000	0.000
0.649	0.050	17	0.680	0.000	0.000
0.699	0.034	18	0.720	0.000	0.000
0.733	0.033	19	0.760	0.896	0.000
0.766	0.050	20	0.800	0.928	0.000
0.816	0.034	21	0.840	0.979	0.000
0.850	0.050	22	0.880	1.012	0.000
0.899	0.033	23	0.920	1.062	0.000
0.932	0.034	24	0.960	1.094	0.000
0.966	0.048	25	1.000	1.129	0.000
1.014	0.035	26	1.040	1.179	0.000
1.050	0.050	27	1.080	1.300	0.000
1.099	0.034	28	1.120	1.349	0.000
1.133	0.033	29	1.160	1.384	0.000
1.166	0.050	30	1.200	1.417	0.000
1.216	0.034	31	1.240	1.467	0.000
1.249	0.050	32	1.280	1.500	0.000
1.299	0.031	33	1.320	1.550	0.000
1.331	0.035	34	1.360	1.583	0.000
1.366	0.050	35	1.400	1.545	0.000
1.416	0.034	36	1.440	1.594	0.000
1.449	0.050	37	1.480	1.628	0.000
1.499	0.034	38	1.520	1.678	0.000
1.533	0.033	39	1.560	1.711	0.000
1.566	0.050	40	1.600	1.744	0.000
1.616	0.034	41	1.640	1.795	0.000
1.649	0.050	42	1.680	1.828	0.000
1.699	0.033	43	1.720	1.966	0.000
1.732	0.033	44	1.760	1.998	0.000
1.765	0.050	45	1.800	2.033	0.000
1.816	0.033	46	1.840	2.083	0.000
1.849	0.050	47	1.880	2.116	0.000
1.899	0.034	48	1.920	2.166	0.000
1.933	0.033	49	1.960	2.199	0.000
1.965	0.050	50	2.000	2.145	1.999
2.015	0.034	51	2.040	2.196	1.999
2.049	0.050	52	2.080	2.229	1.999
2.099	0.033	53	2.120	2.279	1.999
2.132	0.033	54	2.160	2.312	1.999
2.166	0.050	55	2.200	2.346	1.999
2.215	0.034	56	2.240	2.395	1.999
2.249	0.050	57	2.280	2.429	1.999
2.298	0.034	58	2.320	2.527	1.999
2.332	0.033	59	2.360	2.560	1.999
2.366	0.050	60	2.400	2.592	1.999
2.415	0.034	61	2.440	2.644	1.999
2.449	0.050	62	2.480	2.677	1.999
2.499	0.033	63	2.520	2.727	1.999
2.532	0.034	64	2.560	2.759	1.999
2.566	0.050	65	2.600	2.794	1.999
2.616	0.033	66	2.640	2.796	1.999
2.649	0.050	67	2.680	2.828	1.999
2.698	0.033	68	2.720	2.879	1.999
2.731	0.034	69	2.760	2.912	1.999
2.765	0.050	70	2.800	2.945	1.999
2.815	0.034	71	2.840	2.995	1.999
2.849	0.050	72	2.880	3.028	1.999
2.899	0.033	73	2.920	3.079	1.999
2.932	0.033	74	2.960	3.272	1.999
2.966	0.050	75	3.000	3.305	1.999
3.015	0.033	76	3.040	3.353	1.999
3.048	0.050	77	3.080	3.388	1.999
3.098	0.033	78	3.120	3.438	1.999
3.131	0.034	79	3.160	3.472	1.999
3.165	0.050	80	3.200	3.505	1.999
3.215	0.033	81	3.240	3.481	1.999
3.249	0.050	82	3.280	3.515	1.999
3.298	0.033	83	3.320	3.564	1.999
