onset	duration	frameidx	videotime	audiotime	lasttrigger
0.034	0.031	1	0.040	0.000	0.000
0.065	0.019	2	0.080	0.000	0.000
0.084	0.048	3	0.120	0.000	0.000
0.131	0.035	4	0.160	0.000	0.000
0.167	0.050	5	0.200	0.000	0.000
0.217	0.033	6	0.240	0.000	0.000
0.250	0.050	7	0.280	0.000	0.000
0.300	0.033	8	0.320	0.000	0.000
0.333	0.033	9	0.360	0.000	0.000
0.367	0.050	10	0.400	0.000	0.000
0.416	0.034	11	0.440	0.000	0.000
0.450	0.033	12	0.480	0.000	0.000
0.483	0.050	13	0.520	0.000	0.000
0.533	0.034	14	0.560	0.000	0.000
0.567	0.050	15	0.600	0.000	0.000
0.617	0.033	16	0.640	0.000	0.000
0.650	0.033	17	0.680	0.000	0.000
0.683	0.050	18	0.720	0.000	0.000
0.733	0.034	19	0.760	0.954	0.000
0.767	0.050	20	0.800	0.988	0.000
0.816	0.033	21	0.840	1.038	0.000
0.850	0.033	22	0.880	1.071	0.000
0.882	0.050	23	0.920	1.104	0.000
0.933	0.034	24	0.960	1.154	0.000
0.966	0.050	25	1.000	1.187	0.000
1.016	0.033	26	1.040	1.455	0.000
1.050	0.033	27	1.080	1.488	0.000
1.083	0.050	28	1.120	1.521	0.000
1.133	0.034	29	1.160	1.571	0.000
1.166	0.050	30	1.200	1.605	0.000
1.216	0.034	31	1.240	1.655	0.000
1.250	0.033	32	1.280	1.687	0.000
1.283	0.050	33	1.320	1.721	0.000
1.333	0.033	34	1.360	1.571	0.000
1.366	0.050	35	1.400	1.604	0.000
1.416	0.034	36	1.440	1.654	0.000
1.450	0.033	37	1.480	1.688	0.000
1.483	0.050	38	1.520	1.721	0.000
1.533	0.033	39	1.560	1.771	0.000
1.566	0.050	40	1.600	1.805	0.000
1.616	0.034	41	1.640	1.855	0.000
1.650	0.033	42	1.680	2.095	0.000
1.683	0.050	43	1.720	2.128	0.000
1.733	0.034	44	1.760	2.178	0.000
1.766	0.050	45	1.800	2.211	0.000
1.816	0.033	46	1.840	2.261	0.000
1.849	0.034	47	1.880	2.295	0.000
1.883	0.049	48	1.920	2.328	0.000
1.932	0.034	49	1.960	2.378	0.000
1.966	0.050	50	2.000	2.164	2.000
2.016	0.034	51	2.040	2.214	2.000
2.050	0.033	52	2.080	2.248	2.000
2.083	0.050	53	2.120	2.281	2.000
2.133	0.033	54	2.160	2.331	2.000
2.166	0.050	55	2.200	2.364	2.000
2.216	0.031	56	2.240	2.414	2.000
2.247	0.035	57	2.280	2.447	2.000
2.283	0.050	58	2.320	2.529	2.000
2.333	0.033	59	2.360	2.578	2.000
2.366	0.050	60	2.400	2.612	2.000
2.416	0.033	61	2.440	2.662	2.000
2.449	0.033	62	2.480	2.695	2.000
2.482	0.050	63	2.520	2.729	2.000
2.533	0.033	64	2.560	2.778	2.000
2.566	0.050	65	2.600	2.812	2.000
2.616	0.032	66	2.640	2.813	2.000
2.649	0.034	67	2.680	2.847	2.000
2.682	0.050	68	2.720	2.881	2.000
2.733	0.033	69	2.760	2.930	2.000
2.766	0.050	70	2.800	2.963	2.000
2.816	0.033	71	2.840	3.013	2.000
2.849	0.033	72	2.880	3.047	2.000
2.882	0.050	73	2.920	3.081	2.000
2.932	0.033	74	2.960	3.170	2.000
2.966	0.050	75	3.000	3.203	2.000
3.016	0.033	76	3.040	3.253	2.000
3.049	0.033	77	3.080	3.286	2.000
3.083	0.050	78	3.120	3.320	2.000
3.132	0.033	79	3.160	3.370	2.000
3.166	0.050	80	3.200	3.403	2.000
3.215	0.034	81	3.240	3.421	2.000
3.249	0.033	82	3.280	3.454	2.000
3.283	0.049	83	3.320	3.487	2.000
3.332	0.034	84	3.360	3.537	2.000
3.366	0.050	85	3.400	3.571	2.000
3.416	0.033	86	3.440	3.621	2.000
3.449	0.034	87	3.480	3.654	2.000
3.482	0.050	88	3.520	3.688	2.000
3.532	0.033	89	3.560	3.785	2.000
3.566	0.049	90	3.600	3.819	2.000
3.615	0.034	91	3.640	3.869	2.000
3.649	0.033	92	3.680	3.902	2.000
3.682	0.050	93	3.720	3.935	2.000
3.732	0.033	94	3.760	3.985	2.000
3.766	0.050	95	3.800	4.019	2.000
3.816	0.033	96	3.840	4.069	2.000
3.849	0.033	97	3.880	4.070	2.000
3.882	0.050	98	3.920	4.104	2.000
3.932	0.033	99	3.960	4.153	2.000
3.966	0.050	100	4.000	4.186	3.999
4.016	0.033	101	4.040	4.237	3.999
4.049	0.034	102	4.080	4.270	3.999
4.082	0.048	103	4.120	4.303	3.999
4.130	0.035	104	4.160	4.306	3.999
4.165	0.050	105	4.200	4.340	3.999
4.215	0.034	106	4.240	4.389	3.999
4.249	0.033	107	4.280	4.423	3.999
4.282	0.050	108	4.320	4.456	3.999
4.332	0.033	109	4.360	4.505	3.999
4.365	0.050	110	4.400	4.539	3.999
4.415	0.033	111	4.440	4.589	3.999
4.449	0.050	112	4.480	4.669	3.999
4.498	0.034	113	4.520	4.721	3.999
4.532	0.033	114	4.560	4.754	3.999
4.565	0.050	115	4.600	4.787	3.999
4.615	0.033	116	4.640	4.837	3.999
4.649	0.033	117	4.680	4.871	3.999
4.682	0.050	118	4.720	4.904	3.999
4.732	0.033	119	4.760	4.954	3.999
4.765	0.050	120	4.800	4.938	3.999
4.815	0.034	121	4.840	4.989	3.999
4.849	0.050	122	4.880	5.023	3.999
4.899	0.033	123	4.920	5.073	3.999
4.931	0.034	124	4.960	5.106	3.999
4.965	0.050	125	5.000	5.139	3.999
5.015	0.033	126	5.040	5.189	3.999
5.048	0.033	127	5.080	5.223	3.999
5.082	0.050	128	5.120	5.304	3.999
5.132	0.033	129	5.160	5.354	3.999
5.165	0.050	130	5.200	5.387	3.999
5.215	0.034	131	5.240	5.437	3.999
5.249	0.050	132	5.280	5.470	3.999
5.298	0.033	133	5.320	5.520	3.999
5.332	0.032	134	5.360	5.554	3.999
5.364	0.051	135	5.400	5.587	3.999
5.415	0.033	136	5.440	5.796	3.999
5.448	0.050	137	5.480	5.829	3.999
5.498	0.033	138	5.520	5.879	3.999
5.532	0.033	139	5.560	5.913	3.999
5.565	0.050	140	5.600	5.946	3.999
5.615	0.033	141	5.640	5.996	3.999
5.647	0.050	142	5.680	6.029	3.999
5.698	0.033	143	5.720	6.006	3.999
5.731	0.034	144	5.760	6.041	3.999
5.765	0.050	145	5.800	6.074	3.999
5.815	0.033	146	5.840	6.124	3.999
5.848	0.050	147	5.880	6.157	3.999
5.898	0.033	148	5.920	6.208	3.999
