onset	duration	frameidx	videotime	audiotime
0.025	0.033	1	0.040	2.958
0.058	0.033	2	0.080	2.992
0.092	0.042	3	0.120	3.025
0.133	0.175	4	0.160	3.059
0.308	0.042	5	0.200	0.150
0.350	0.050	6	0.240	0.191
0.400	0.050	7	0.280	0.241
0.450	0.025	8	0.320	0.291
0.475	0.050	9	0.360	0.316
0.525	0.025	10	0.400	0.366
0.550	0.050	11	0.440	0.391
0.600	0.050	12	0.480	0.441
0.650	0.025	13	0.520	0.492
0.675	0.050	14	0.560	0.516
0.725	0.025	15	0.600	0.566
0.750	0.050	16	0.640	0.972
0.800	0.050	17	0.680	1.022
0.850	0.025	18	0.720	1.072
0.875	0.050	19	0.760	1.097
0.925	0.025	20	0.800	1.147
0.950	0.050	21	0.840	1.172
1.000	0.050	22	0.880	1.222
1.050	0.025	23	0.920	1.280
1.075	0.050	24	0.960	1.305
1.125	0.025	25	1.000	1.355
1.150	0.050	26	1.040	1.380
1.200	0.050	27	1.080	1.430
1.250	0.025	28	1.120	1.480
1.275	0.050	29	1.160	1.505
1.325	0.025	30	1.200	1.555
1.350	0.050	31	1.240	1.580
1.400	0.050	32	1.280	1.638
1.450	0.025	33	1.320	1.688
1.475	0.050	34	1.360	1.713
1.525	0.025	35	1.400	1.763
1.550	0.050	36	1.440	1.788
1.600	0.050	37	1.480	1.838
1.650	0.025	38	1.520	1.888
1.675	0.050	39	1.560	1.835
1.725	0.025	40	1.600	1.884
1.750	0.050	41	1.640	1.910
1.800	0.050	42	1.680	1.959
1.850	0.025	43	1.720	2.009
1.875	0.050	44	1.760	2.035
1.925	0.025	45	1.800	2.085
1.950	0.050	46	1.840	2.110
2.000	0.050	47	1.880	2.160
2.050	0.025	48	1.920	2.210
2.075	0.050	49	1.960	2.235
2.125	0.025	50	2.000	2.285
2.150	0.050	51	2.040	2.310
2.200	0.050	52	2.080	2.360
2.250	0.025	53	2.120	2.410
2.275	0.050	54	2.160	2.435
2.325	0.025	55	2.200	2.548
2.350	0.050	56	2.240	2.573
2.400	0.050	57	2.280	2.623
2.450	0.025	58	2.320	2.673
2.475	0.050	59	2.360	2.698
2.525	0.025	60	2.400	2.748
2.550	0.050	61	2.440	2.773
2.600	0.050	62	2.480	2.823
2.650	0.025	63	2.520	2.881
2.675	0.050	64	2.560	2.906
2.725	0.025	65	2.600	2.956
2.750	0.050	66	2.640	2.981
2.800	0.050	67	2.680	3.031
2.850	0.025	68	2.720	3.081
2.876	0.050	69	2.760	3.106
2.925	0.025	70	2.800	3.164
2.950	0.050	71	2.840	3.189
3.001	0.050	72	2.880	3.239
3.050	0.025	73	2.920	3.289
3.075	0.050	74	2.960	3.314
3.126	0.025	75	3.000	3.364
3.150	0.050	76	3.040	3.389
3.200	0.050	77	3.080	3.439
3.251	0.025	78	3.120	3.410
3.275	0.050	79	3.160	3.435
3.325	0.025	80	3.200	3.485
3.351	0.050	81	3.240	3.510
3.401	0.050	82	3.280	3.560
3.451	0.025	83	3.320	3.610
3.476	0.050	84	3.360	3.635
3.526	0.025	85	3.400	3.685
3.551	0.050	86	3.440	3.710
3.601	0.050	87	3.480	3.760
3.651	0.025	88	3.520	3.810
3.676	0.050	89	3.560	3.835
3.726	0.025	90	3.600	3.885
3.751	0.050	91	3.640	3.910
3.801	0.050	92	3.680	3.960
3.851	0.025	93	3.720	4.010
3.876	0.050	94	3.760	4.098
3.926	0.025	95	3.800	4.148
3.951	0.050	96	3.840	4.173
4.001	0.050	97	3.880	4.223
4.051	0.025	98	3.920	4.273
4.076	0.050	99	3.960	4.298
4.126	0.025	100	4.000	4.348
4.151	0.050	101	4.040	4.373
4.201	0.050	102	4.080	4.431
4.251	0.025	103	4.120	4.481
4.276	0.050	104	4.160	4.506
4.326	0.025	105	4.200	4.556
4.351	0.050	106	4.240	4.581
4.401	0.050	107	4.280	4.631
4.451	0.025	108	4.320	4.681
4.476	0.050	109	4.360	4.706
4.526	0.025	110	4.400	4.764
4.551	0.050	111	4.440	4.789
