onset	duration	frameidx	videotime	audiotime	lasttrigger
0.050	0.033	1	0.040	0.000	0.000
0.083	0.033	2	0.080	0.000	0.000
0.116	0.037	3	0.120	0.000	0.000
0.153	0.036	4	0.160	0.000	0.000
0.189	0.044	5	0.200	0.000	0.000
0.233	0.037	6	0.240	0.000	0.000
0.270	0.046	7	0.280	0.000	0.000
0.316	0.038	8	0.320	0.000	0.000
0.354	0.046	9	0.360	0.000	0.000
0.399	0.050	10	0.400	0.000	0.000
0.450	0.020	11	0.440	0.000	0.000
0.470	0.033	12	0.480	0.000	0.000
0.503	0.030	13	0.520	0.000	0.000
0.533	0.053	14	0.560	0.000	0.000
0.586	0.033	15	0.600	0.000	0.000
0.619	0.030	16	0.640	0.000	0.000
0.649	0.053	17	0.680	0.000	0.000
0.703	0.030	18	0.720	0.000	0.000
0.733	0.055	19	0.760	0.000	0.000
0.787	0.032	20	0.800	0.000	0.000
0.819	0.030	21	0.840	1.030	0.000
0.849	0.053	22	0.880	1.064	0.000
0.903	0.030	23	0.920	1.114	0.000
0.933	0.053	24	0.960	1.147	0.000
0.986	0.033	25	1.000	1.197	0.000
1.019	0.030	26	1.040	1.230	0.000
1.049	0.067	27	1.080	1.264	0.000
1.116	0.036	28	1.120	1.362	0.000
1.152	0.034	29	1.160	1.411	0.000
1.186	0.033	30	1.200	1.445	0.000
1.219	0.030	31	1.240	1.478	0.000
1.249	0.054	32	1.280	1.511	0.000
1.303	0.029	33	1.320	1.562	0.000
1.332	0.053	34	1.360	1.595	0.000
1.386	0.047	35	1.400	1.645	0.000
1.433	0.037	36	1.440	1.566	0.000
1.470	0.032	37	1.480	1.616	0.000
1.502	0.030	38	1.520	1.650	0.000
1.532	0.053	39	1.560	1.683	0.000
1.585	0.033	40	1.600	1.733	0.000
1.619	0.030	41	1.640	1.766	0.000
1.649	0.054	42	1.680	1.800	0.000
1.703	0.029	43	1.720	1.850	0.000
1.732	0.067	44	1.760	1.891	0.000
1.799	0.034	45	1.800	1.941	0.000
1.833	0.017	46	1.840	1.994	0.000
1.849	0.053	47	1.880	2.007	0.000
1.902	0.030	48	1.920	2.057	0.000
1.932	0.054	49	1.960	2.090	0.000
1.986	0.035	50	2.000	2.141	1.988
2.021	0.028	51	2.040	2.174	1.988
2.049	0.053	52	2.080	2.160	1.988
2.102	0.030	53	2.120	2.210	1.988
2.132	0.053	54	2.160	2.244	1.988
2.186	0.035	55	2.200	2.294	1.988
2.221	0.028	56	2.240	2.327	1.988
2.249	0.055	57	2.280	2.360	1.988
2.304	0.029	58	2.320	2.410	1.988
2.332	0.054	59	2.360	2.444	1.988
2.386	0.034	60	2.400	2.541	1.988
2.420	0.029	61	2.440	2.575	1.988
2.449	0.055	62	2.480	2.608	1.988
2.503	0.029	63	2.520	2.658	1.988
2.532	0.053	64	2.560	2.692	1.988
2.585	0.035	65	2.600	2.741	1.988
2.620	0.029	66	2.640	2.775	1.988
2.649	0.067	67	2.680	2.808	1.988
2.715	0.036	68	2.720	2.810	1.988
2.752	0.034	69	2.760	2.860	1.988
2.786	0.033	70	2.800	2.894	1.988
2.819	0.030	71	2.840	2.927	1.988
2.849	0.053	72	2.880	2.960	1.988
2.902	0.030	73	2.920	3.010	1.988
2.932	0.054	74	2.960	3.043	1.988
2.986	0.046	75	3.000	3.141	1.988
3.032	0.036	76	3.040	3.174	1.988
3.068	0.035	77	3.080	3.224	1.988
3.103	0.029	78	3.120	3.258	1.988
3.132	0.053	79	3.160	3.291	1.988
3.185	0.047	80	3.200	3.341	1.988
3.232	0.036	81	3.240	3.374	1.988
3.268	0.034	82	3.280	3.424	1.988
3.302	0.029	83	3.320	3.577	1.988
3.332	0.054	84	3.360	3.610	1.988
3.385	0.034	85	3.400	3.660	1.988
3.419	0.029	86	3.440	3.693	1.988
3.448	0.054	87	3.480	3.727	1.988
3.502	0.030	88	3.520	3.777	1.988
3.532	0.055	89	3.560	3.810	1.988
3.586	0.034	90	3.600	3.860	1.988
3.620	0.029	91	3.640	3.782	1.988
3.648	0.067	92	3.680	3.815	1.988
3.715	0.036	93	3.720	3.865	1.988
3.751	0.034	94	3.760	3.914	1.988
3.785	0.047	95	3.800	3.948	1.988
3.832	0.036	96	3.840	3.981	1.988
3.868	0.034	97	3.880	4.031	1.988
3.902	0.030	98	3.920	4.065	1.988
3.932	0.053	99	3.960	4.226	1.988
3.985	0.034	100	4.000	4.276	3.999
4.019	0.029	101	4.040	4.310	3.999
4.048	0.053	102	4.080	4.343	3.999
4.102	0.030	103	4.120	4.393	3.999
4.132	0.053	104	4.160	4.426	3.999
4.185	0.031	105	4.200	4.476	3.999
4.215	0.054	106	4.240	4.509	3.999
4.269	0.033	107	4.280	4.352	3.999
4.303	0.029	108	4.320	4.386	3.999
4.332	0.053	109	4.360	4.419	3.999
4.385	0.033	110	4.400	4.469	3.999
4.418	0.030	111	4.440	4.502	3.999
4.448	0.053	112	4.480	4.535	3.999
4.501	0.030	113	4.520	4.586	3.999
4.532	0.053	114	4.560	4.667	3.999
4.585	0.030	115	4.600	4.717	3.999
4.615	0.053	116	4.640	4.750	3.999
4.668	0.035	117	4.680	4.800	3.999
4.703	0.029	118	4.720	4.833	3.999
4.731	0.055	119	4.760	4.867	3.999
4.787	0.028	120	4.800	4.917	3.999
4.815	0.055	121	4.840	4.950	3.999
4.870	0.033	122	4.880	4.952	3.999
4.903	0.029	123	4.920	4.985	3.999
4.931	0.053	124	4.960	5.019	3.999
4.985	0.030	125	5.000	5.068	3.999
5.015	0.053	126	5.040	5.102	3.999
5.068	0.034	127	5.080	5.152	3.999
5.102	0.030	128	5.120	5.185	3.999
5.131	0.067	129	5.160	5.218	3.999
5.198	0.016	130	5.200	5.337	3.999
5.215	0.053	131	5.240	5.350	3.999
5.268	0.033	132	5.280	5.400	3.999
5.301	0.030	133	5.320	5.433	3.999
5.331	0.053	134	5.360	5.466	3.999
5.384	0.030	135	5.400	5.517	3.999
5.415	0.067	136	5.440	5.550	3.999
5.481	0.033	137	5.480	5.600	3.999
5.515	0.016	138	5.520	5.613	3.999
5.531	0.054	139	5.560	5.626	3.999
5.585	0.029	140	5.600	5.676	3.999
5.614	0.053	141	5.640	5.709	3.999
5.668	0.047	142	5.680	5.759	3.999
5.715	0.036	143	5.720	5.792	3.999
5.751	0.047	144	5.760	5.842	3.999
5.798	0.036	145	5.800	5.923	3.999
5.834	0.034	146	5.840	5.973	3.999
5.868	0.047	147	5.880	6.007	3.999
5.914	0.036	148	5.920	6.040	3.999
5.950	0.034	149	5.960	6.090	3.999
5.984	0.030	150	6.000	6.123	5.998
6.014	0.054	151	6.040	6.157	5.998
6.068	0.034	152	6.080	6.207	5.998
6.102	0.029	153	6.120	6.288	5.998
6.131	0.054	154	6.160	6.321	5.998
6.185	0.029	155	6.200	6.371	5.998
6.214	0.053	156	6.240	6.405	5.998
6.268	0.035	157	6.280	6.455	5.998
6.302	0.029	158	6.320	6.488	5.998
6.331	0.053	159	6.360	6.521	5.998
6.384	0.030	160	6.400	6.571	5.998
6.414	0.054	161	6.440	6.613	5.998
6.469	0.032	162	6.480	6.662	5.998
6.501	0.030	163	6.520	6.696	5.998
6.531	0.053	164	6.560	6.729	5.998
6.584	0.030	165	6.600	6.779	5.998
6.614	0.053	166	6.640	6.812	5.998
6.667	0.034	167	6.680	6.862	5.998
6.700	0.030	168	6.720	6.896	5.998
6.731	0.053	169	6.760	6.842	5.998
6.784	0.030	170	6.800	6.892	5.998
6.814	0.053	171	6.840	6.925	5.998
6.867	0.034	172	6.880	6.975	5.998
6.902	0.029	173	6.920	7.009	5.998
6.931	0.053	174	6.960	7.042	5.998
6.984	0.030	175	7.000	7.092	5.998
7.014	0.053	176	7.040	7.125	5.998
7.067	0.033	177	7.080	7.223	5.998
7.101	0.030	178	7.120	7.257	5.998
7.131	0.053	179	7.160	7.290	5.998
7.184	0.030	180	7.200	7.340	5.998
7.214	0.054	181	7.240	7.373	5.998
7.268	0.032	182	7.280	7.423	5.998
7.300	0.030	183	7.320	7.457	5.998
7.331	0.053	184	7.360	7.490	5.998
7.384	0.030	185	7.400	7.492	5.998
7.414	0.053	186	7.440	7.525	5.998
7.467	0.047	187	7.480	7.575	5.998
7.514	0.037	188	7.520	7.608	5.998
7.550	0.034	189	7.560	7.658	5.998
7.585	0.029	190	7.600	7.692	5.998
7.614	0.053	191	7.640	7.725	5.998
7.667	0.034	192	7.680	7.774	5.998
7.701	0.029	193	7.720	7.808	5.998
7.730	0.053	194	7.760	7.841	5.998
7.784	0.030	195	7.800	7.891	5.998
7.814	0.054	196	7.840	7.924	5.998
7.868	0.046	197	7.880	7.974	5.998
7.914	0.036	198	7.920	8.007	5.998
7.950	0.036	199	7.960	8.057	5.998
7.985	0.028	200	8.000	8.219	7.998
8.014	0.066	201	8.040	8.252	7.998
8.080	0.050	202	8.080	8.302	7.998
8.130	0.020	203	8.120	8.368	7.998
8.151	0.033	204	8.160	8.385	7.998
8.183	0.030	205	8.200	8.419	7.998
8.214	0.053	206	8.240	8.452	7.998
8.267	0.035	207	8.280	8.502	7.998
8.302	0.028	208	8.320	8.423	7.998
8.330	0.054	209	8.360	8.457	7.998
8.385	0.029	210	8.400	8.507	7.998
8.413	0.054	211	8.440	8.540	7.998
8.468	0.032	212	8.480	8.590	7.998
8.500	0.031	213	8.520	8.623	7.998
8.530	0.054	214	8.560	8.656	7.998
8.584	0.030	215	8.600	8.707	7.998
8.614	0.053	216	8.640	8.868	7.998
8.666	0.034	217	8.680	8.918	7.998
8.701	0.029	218	8.720	8.951	7.998
8.730	0.054	219	8.760	8.984	7.998
8.784	0.029	220	8.800	9.034	7.998
8.813	0.054	221	8.840	9.068	7.998
8.867	0.034	222	8.880	9.118	7.998
8.901	0.029	223	8.920	9.151	7.998
8.930	0.053	224	8.960	9.017	7.998
8.983	0.030	225	9.000	9.067	7.998
9.013	0.053	226	9.040	9.101	7.998
9.066	0.033	227	9.080	9.151	7.998
9.100	0.030	228	9.120	9.184	7.998
9.130	0.053	229	9.160	9.217	7.998
9.183	0.030	230	9.200	9.267	7.998
9.213	0.054	231	9.240	9.349	7.998
9.267	0.033	232	9.280	9.398	7.998
9.300	0.030	233	9.320	9.432	7.998
9.330	0.053	234	9.360	9.465	7.998
9.383	0.030	235	9.400	9.515	7.998
9.413	0.053	236	9.440	9.548	7.998
9.466	0.034	237	9.480	9.599	7.998
9.501	0.029	238	9.520	9.632	7.998
9.530	0.054	239	9.560	9.618	7.998
9.584	0.029	240	9.600	9.667	7.998
9.613	0.054	241	9.640	9.700	7.998
9.667	0.033	242	9.680	9.750	7.998
9.700	0.030	243	9.720	9.784	7.998
9.730	0.054	244	9.760	9.817	7.998
9.784	0.029	245	9.800	9.867	7.998
9.813	0.087	246	9.840	9.900	7.998
9.900	0.013	247	9.880	10.031	7.998
9.913	0.017	248	9.920	10.051	7.998
9.930	0.053	249	9.960	10.065	7.998
9.983	0.030	250	10.000	10.115	9.997
10.013	0.053	251	10.040	10.149	9.997
10.066	0.034	252	10.080	10.198	9.997
10.100	0.030	253	10.120	10.231	9.997
10.130	0.053	254	10.160	10.265	9.997
10.183	0.030	255	10.200	10.314	9.997
10.213	0.053	256	10.240	10.347	9.997
10.266	0.033	257	10.280	10.397	9.997
10.299	0.030	258	10.320	10.431	9.997
10.329	0.053	259	10.360	10.464	9.997
10.383	0.030	260	10.400	10.514	9.997
10.413	0.054	261	10.440	10.547	9.997
10.467	0.033	262	10.480	10.685	9.997
10.500	0.029	263	10.520	10.719	9.997
10.529	0.054	264	10.560	10.752	9.997
10.583	0.030	265	10.600	10.802	9.997
10.613	0.054	266	10.640	10.835	9.997
10.666	0.033	267	10.680	10.885	9.997
10.700	0.030	268	10.720	10.919	9.997
10.729	0.053	269	10.760	10.952	9.997
10.783	0.030	270	10.800	11.010	9.997
10.813	0.053	271	10.840	11.043	9.997
10.866	0.034	272	10.880	11.093	9.997
10.900	0.030	273	10.920	11.126	9.997
10.929	0.053	274	10.960	11.159	9.997
10.983	0.030	275	11.000	11.210	9.997
11.013	0.053	276	11.040	11.243	9.997
11.066	0.033	277	11.080	11.293	9.997
11.099	0.030	278	11.120	11.294	9.997
11.129	0.054	279	11.160	11.328	9.997
11.183	0.030	280	11.200	11.378	9.997
11.213	0.053	281	11.240	11.411	9.997
11.265	0.034	282	11.280	11.461	9.997
11.299	0.030	283	11.320	11.494	9.997
11.329	0.053	284	11.360	11.527	9.997
11.382	0.030	285	11.400	11.578	9.997
11.413	0.053	286	11.440	11.524	9.997
11.466	0.034	287	11.480	11.574	9.997
11.500	0.029	288	11.520	11.607	9.997
