onset	duration	lh_orientation	rh_orientation
0.1574	3.000	45	0
8.1551	3.000	45	none
16.1357	3.000	90	45
24.1829	3.000	135	0
32.1969	3.000	135	none
40.1442	3.000	90	45
48.1247	3.000	45	90
56.1720	3.000	none	90
64.1859	3.000	0	135
72.1832	3.000	135	135
80.1640	3.000	0	45
88.1610	3.000	none	45
96.1922	3.000	135	135
104.1392	3.000	90	90
112.1698	3.000	none	90
120.1671	3.000	135	90
128.1646	3.000	0	90
136.1780	3.000	none	90
144.1425	3.000	90	90
152.1564	3.000	45	0
160.1537	3.000	45	none
168.1516	3.000	135	45
176.1650	3.000	45	0
184.1789	3.000	45	none
192.1261	3.000	45	45
200.1569	3.000	90	0
208.1545	3.000	90	none
216.1846	3.000	0	135
224.1989	3.000	0	135
232.1964	3.000	none	135
