onset	duration	frameidx	videotime	audiotime	lasttrigger
0.050	0.033	1	0.040	0.000	0.000
0.083	0.033	2	0.080	0.000	0.000
0.116	0.034	3	0.120	0.000	0.000
0.150	0.017	4	0.160	0.000	0.000
0.167	0.099	5	0.200	0.000	0.000
0.266	0.017	6	0.240	0.000	0.000
0.283	0.033	7	0.280	0.000	0.000
0.316	0.034	8	0.320	0.000	0.000
0.350	0.017	9	0.360	0.000	0.000
0.366	0.053	10	0.400	0.000	0.000
0.420	0.035	11	0.440	0.000	0.000
0.455	0.028	12	0.480	0.000	0.000
0.483	0.053	13	0.520	0.632	0.000
0.536	0.030	14	0.560	0.681	0.000
0.566	0.054	15	0.600	0.715	0.000
0.620	0.033	16	0.640	0.765	0.000
0.653	0.030	17	0.680	0.798	0.000
0.683	0.053	18	0.720	0.832	0.000
0.736	0.030	19	0.760	0.881	0.000
0.766	0.053	20	0.800	0.915	0.000
0.820	0.034	21	0.840	1.044	0.000
0.853	0.029	22	0.880	1.077	0.000
0.883	0.054	23	0.920	1.111	0.000
0.937	0.029	24	0.960	1.161	0.000
0.966	0.054	25	1.000	1.194	0.000
1.020	0.034	26	1.040	1.244	0.000
1.054	0.029	27	1.080	1.277	0.000
1.083	0.053	28	1.120	1.310	0.000
1.136	0.030	29	1.160	1.409	0.000
1.166	0.053	30	1.200	1.442	0.000
1.220	0.034	31	1.240	1.492	0.000
1.254	0.029	32	1.280	1.525	0.000
1.283	0.054	33	1.320	1.558	0.000
1.337	0.029	34	1.360	1.608	0.000
1.366	0.054	35	1.400	1.642	0.000
1.420	0.030	36	1.440	1.580	0.000
1.449	0.053	37	1.480	1.613	0.000
1.503	0.033	38	1.520	1.663	0.000
1.536	0.030	39	1.560	1.696	0.000
1.566	0.053	40	1.600	1.730	0.000
1.619	0.034	41	1.640	1.779	0.000
1.653	0.030	42	1.680	1.813	0.000
1.683	0.053	43	1.720	1.846	0.000
1.736	0.030	44	1.760	1.904	0.000
1.766	0.053	45	1.800	1.938	0.000
1.819	0.030	46	1.840	1.988	0.000
1.849	0.053	47	1.880	2.021	0.000
1.903	0.034	48	1.920	2.071	0.000
1.936	0.030	49	1.960	2.104	0.000
1.966	0.055	50	2.000	2.138	2.000
2.021	0.032	51	2.040	2.188	2.000
2.053	0.029	52	2.080	2.175	2.000
2.082	0.054	53	2.120	2.208	2.000
2.136	0.030	54	2.160	2.258	2.000
2.166	0.055	55	2.200	2.291	2.000
2.220	0.029	56	2.240	2.341	2.000
2.249	0.054	57	2.280	2.374	2.000
2.303	0.034	58	2.320	2.424	2.000
2.337	0.029	59	2.360	2.146	2.000
2.366	0.053	60	2.400	2.538	2.000
2.419	0.030	61	2.440	2.588	2.000
2.449	0.055	62	2.480	2.622	2.000
2.504	0.033	63	2.520	2.671	2.000
2.537	0.028	64	2.560	2.705	2.000
2.566	0.055	65	2.600	2.738	2.000
2.620	0.029	66	2.640	2.788	2.000
2.649	0.067	67	2.680	2.774	2.000
2.716	0.034	68	2.720	2.824	2.000
2.749	0.016	69	2.760	2.877	2.000
2.766	0.053	70	2.800	2.890	2.000
2.819	0.030	71	2.840	2.940	2.000
2.849	0.053	72	2.880	2.973	2.000
2.902	0.046	73	2.920	3.024	2.000
2.949	0.036	74	2.960	3.057	2.000
2.985	0.047	75	3.000	3.154	2.000
3.032	0.037	76	3.040	3.188	2.000
3.069	0.047	77	3.080	3.238	2.000
3.115	0.034	78	3.120	3.271	2.000
3.149	0.016	79	3.160	3.324	2.000
3.165	0.067	80	3.200	3.338	2.000
3.232	0.037	81	3.240	3.388	2.000
3.269	0.034	82	3.280	3.438	2.000
3.303	0.033	83	3.320	3.591	2.000
3.335	0.030	84	3.360	3.624	2.000
3.365	0.054	85	3.400	3.657	2.000
3.419	0.030	86	3.440	3.707	2.000
3.449	0.053	87	3.480	3.740	2.000
3.502	0.034	88	3.520	3.790	2.000
3.536	0.030	89	3.560	3.824	2.000
3.565	0.067	90	3.600	3.857	2.000
3.632	0.016	91	3.640	3.815	2.000
3.649	0.067	92	3.680	3.828	2.000
3.715	0.050	93	3.720	3.878	2.000
3.765	0.019	94	3.760	3.944	2.000
3.785	0.034	95	3.800	3.961	2.000
3.819	0.030	96	3.840	3.994	2.000
3.849	0.054	97	3.880	4.028	2.000
3.902	0.046	98	3.920	4.206	2.000
3.948	0.036	99	3.960	4.239	2.000
3.985	0.034	100	4.000	4.289	3.999
4.019	0.029	101	4.040	4.323	3.999
4.049	0.054	102	4.080	4.356	3.999
4.103	0.033	103	4.120	4.406	3.999
4.136	0.029	104	4.160	4.440	3.999
4.165	0.054	105	4.200	4.473	3.999
4.219	0.029	106	4.240	4.316	3.999
4.248	0.054	107	4.280	4.349	3.999
4.303	0.046	108	4.320	4.399	3.999
4.348	0.036	109	4.360	4.432	3.999
4.385	0.034	110	4.400	4.482	3.999
4.419	0.030	111	4.440	4.516	3.999
4.448	0.053	112	4.480	4.549	3.999
4.502	0.034	113	4.520	4.599	3.999
4.535	0.030	114	4.560	4.680	3.999
4.565	0.053	115	4.600	4.714	3.999
4.618	0.030	116	4.640	4.763	3.999
4.648	0.067	117	4.680	4.797	3.999
4.715	0.033	118	4.720	4.847	3.999
4.748	0.017	119	4.760	4.900	3.999
4.765	0.053	120	4.800	4.913	3.999
4.818	0.030	121	4.840	4.964	3.999
4.848	0.053	122	4.880	4.949	3.999
4.902	0.034	123	4.920	4.999	3.999
4.936	0.029	124	4.960	5.032	3.999
4.965	0.053	125	5.000	5.065	3.999
5.018	0.030	126	5.040	5.115	3.999
5.048	0.055	127	5.080	5.149	3.999
5.103	0.045	128	5.120	5.198	3.999
5.148	0.036	129	5.160	5.232	3.999
5.184	0.034	130	5.200	5.330	3.999
5.218	0.030	131	5.240	5.364	3.999
5.248	0.054	132	5.280	5.397	3.999
5.302	0.035	133	5.320	5.447	3.999
5.337	0.028	134	5.360	5.480	3.999
5.365	0.067	135	5.400	5.513	3.999
5.431	0.037	136	5.440	5.563	3.999
5.468	0.033	137	5.480	5.572	3.999
5.502	0.033	138	5.520	5.606	3.999
5.535	0.030	139	5.560	5.639	3.999
5.565	0.054	140	5.600	5.672	3.999
5.619	0.029	141	5.640	5.722	3.999
5.648	0.055	142	5.680	5.756	3.999
5.703	0.033	143	5.720	5.805	3.999
5.736	0.029	144	5.760	5.839	3.999
5.765	0.054	145	5.800	5.560	3.999
5.819	0.029	146	5.840	5.970	3.999
5.848	0.055	147	5.880	6.004	3.999
5.903	0.033	148	5.920	6.053	3.999
5.936	0.028	149	5.960	6.087	3.999
5.964	0.054	150	6.000	6.120	5.998
6.019	0.029	151	6.040	6.170	5.998
6.048	0.054	152	6.080	6.203	5.998
6.102	0.034	153	6.120	6.301	5.998
6.135	0.029	154	6.160	6.334	5.998
6.164	0.053	155	6.200	6.368	5.998
6.218	0.030	156	6.240	6.418	5.998
6.248	0.054	157	6.280	6.451	5.998
6.302	0.034	158	6.320	6.501	5.998
6.336	0.028	159	6.360	6.534	5.998
6.364	0.053	160	6.400	6.568	5.998
6.418	0.030	161	6.440	6.626	5.998
6.448	0.054	162	6.480	6.659	5.998
6.502	0.033	163	6.520	6.709	5.998
6.535	0.029	164	6.560	6.743	5.998
6.564	0.067	165	6.600	6.776	5.998
6.631	0.036	166	6.640	6.826	5.998
6.667	0.047	167	6.680	6.875	5.998
6.714	0.034	168	6.720	6.909	5.998
6.748	0.016	169	6.760	6.876	5.998
6.764	0.053	170	6.800	6.889	5.998
6.817	0.031	171	6.840	6.939	5.998
6.848	0.055	172	6.880	6.972	5.998
6.902	0.034	173	6.920	7.022	5.998
6.936	0.028	174	6.960	7.056	5.998
6.964	0.067	175	7.000	7.089	5.998
7.031	0.036	176	7.040	7.187	5.998
7.067	0.034	177	7.080	7.236	5.998
7.101	0.047	178	7.120	7.270	5.998
7.148	0.036	179	7.160	7.303	5.998
7.184	0.033	180	7.200	7.353	5.998
7.217	0.030	181	7.240	7.387	5.998
7.247	0.053	182	7.280	7.420	5.998
7.300	0.035	183	7.320	7.470	5.998
7.336	0.028	184	7.360	7.456	5.998
7.364	0.067	185	7.400	7.489	5.998
7.431	0.036	186	7.440	7.539	5.998
7.467	0.047	187	7.480	7.588	5.998
7.514	0.033	188	7.520	7.622	5.998
7.547	0.017	189	7.560	7.675	5.998
7.564	0.053	190	7.600	7.688	5.998
7.617	0.030	191	7.640	7.739	5.998
7.647	0.053	192	7.680	7.771	5.998
7.701	0.047	193	7.720	7.821	5.998
7.747	0.036	194	7.760	7.854	5.998
7.783	0.047	195	7.800	7.904	5.998
7.830	0.037	196	7.840	7.937	5.998
7.867	0.046	197	7.880	7.987	5.998
7.914	0.034	198	7.920	8.021	5.998
7.947	0.016	199	7.960	8.202	5.998
7.964	0.053	200	8.000	8.215	7.998
8.017	0.030	201	8.040	8.266	7.998
8.047	0.054	202	8.080	8.299	7.998
8.101	0.046	203	8.120	8.349	7.998
8.147	0.036	204	8.160	8.382	7.998
8.183	0.035	205	8.200	8.432	7.998
8.218	0.029	206	8.240	8.465	7.998
8.247	0.067	207	8.280	8.499	7.998
8.314	0.021	208	8.320	8.457	7.998
8.334	0.029	209	8.360	8.470	7.998
8.364	0.053	210	8.400	8.503	7.998
8.417	0.030	211	8.440	8.553	7.998
8.447	0.054	212	8.480	8.587	7.998
8.501	0.033	213	8.520	8.637	7.998
8.534	0.030	214	8.560	8.670	7.998
8.564	0.054	215	8.600	8.703	7.998
8.618	0.029	216	8.640	8.881	7.998
8.647	0.054	217	8.680	8.915	7.998
8.701	0.033	218	8.720	8.965	7.998
8.735	0.029	219	8.760	8.998	7.998
8.764	0.053	220	8.800	9.031	7.998
8.817	0.030	221	8.840	9.081	7.998
8.847	0.054	222	8.880	9.114	7.998
8.901	0.046	223	8.920	8.997	7.998
8.947	0.036	224	8.960	9.030	7.998
8.983	0.034	225	9.000	9.080	7.998
9.017	0.030	226	9.040	9.114	7.998
9.047	0.053	227	9.080	9.147	7.998
9.100	0.034	228	9.120	9.197	7.998
9.134	0.030	229	9.160	9.231	7.998
9.163	0.053	230	9.200	9.264	7.998
9.217	0.030	231	9.240	9.362	7.998
9.247	0.053	232	9.280	9.395	7.998
9.300	0.035	233	9.320	9.445	7.998
9.335	0.029	234	9.360	9.479	7.998
9.363	0.054	235	9.400	9.512	7.998
9.417	0.029	236	9.440	9.562	7.998
9.447	0.054	237	9.480	9.595	7.998
9.501	0.046	238	9.520	9.645	7.998
9.547	0.037	239	9.560	9.631	7.998
9.583	0.034	240	9.600	9.680	7.998
9.617	0.030	241	9.640	9.714	7.998
9.647	0.054	242	9.680	9.747	7.998
9.700	0.034	243	9.720	9.797	7.998
9.734	0.029	244	9.760	9.830	7.998
9.763	0.054	245	9.800	9.864	7.998
9.817	0.030	246	9.840	9.914	7.998
9.847	0.053	247	9.880	9.995	7.998
9.900	0.034	248	9.920	10.045	7.998
9.934	0.029	249	9.960	10.078	7.998
9.963	0.054	250	10.000	10.112	9.997
10.017	0.029	251	10.040	10.162	9.997
10.046	0.054	252	10.080	10.195	9.997
10.100	0.034	253	10.120	10.245	9.997
10.134	0.029	254	10.160	10.279	9.997
10.163	0.053	255	10.200	10.311	9.997
10.217	0.030	256	10.240	10.361	9.997
10.246	0.053	257	10.280	10.394	9.997
10.300	0.034	258	10.320	10.444	9.997
10.333	0.030	259	10.360	10.477	9.997
10.363	0.053	260	10.400	10.511	9.997
10.417	0.030	261	10.440	10.561	9.997
10.446	0.054	262	10.480	10.682	9.997
10.500	0.034	263	10.520	10.732	9.997
10.534	0.029	264	10.560	10.765	9.997
10.563	0.053	265	10.600	10.798	9.997
10.616	0.030	266	10.640	10.848	9.997
10.646	0.053	267	10.680	10.882	9.997
10.700	0.035	268	10.720	10.932	9.997
10.734	0.028	269	10.760	10.965	9.997
10.763	0.055	270	10.800	11.007	9.997
10.817	0.029	271	10.840	11.056	9.997
10.846	0.054	272	10.880	11.090	9.997
10.900	0.030	273	10.920	11.139	9.997
10.930	0.053	274	10.960	11.173	9.997
10.983	0.047	275	11.000	11.223	9.997
11.030	0.036	276	11.040	11.256	9.997
11.066	0.035	277	11.080	11.306	9.997
11.101	0.033	278	11.120	11.308	9.997
11.134	0.029	279	11.160	11.341	9.997
11.163	0.054	280	11.200	11.374	9.997
11.217	0.029	281	11.240	11.424	9.997
11.246	0.053	282	11.280	11.458	9.997
11.299	0.030	283	11.320	11.508	9.997
11.329	0.055	284	11.360	11.541	9.997
11.384	0.045	285	11.400	11.591	9.997
11.429	0.036	286	11.440	11.537	9.997
11.465	0.035	287	11.480	11.587	9.997
11.500	0.029	288	11.520	11.621	9.997
