onset	duration	frameidx	videotime	audiotime
0.061	0.030	1	0.040	11.900
0.091	0.033	3	0.120	11.952
0.125	0.167	4	0.160	11.986
0.291	0.033	5	0.200	0.150
0.325	0.050	6	0.240	0.183
0.375	0.033	7	0.280	0.233
0.408	0.033	8	0.320	0.266
0.441	0.050	9	0.360	0.300
0.491	0.033	10	0.400	0.350
0.525	0.050	11	0.440	0.383
0.575	0.033	12	0.480	0.433
0.608	0.033	13	0.520	0.466
0.641	0.050	14	0.560	0.500
0.691	0.033	15	0.600	0.550
0.725	0.033	16	0.640	0.981
0.758	0.050	17	0.680	1.015
0.808	0.033	18	0.720	1.065
0.841	0.050	19	0.760	1.098
0.891	0.033	20	0.800	1.148
0.925	0.033	21	0.840	1.181
0.958	0.050	22	0.880	1.215
1.008	0.033	23	0.920	1.265
1.041	0.050	24	0.960	1.266
1.091	0.033	25	1.000	1.316
1.125	0.033	26	1.040	1.349
1.158	0.058	27	1.080	1.383
1.216	0.042	28	1.120	1.433
1.258	0.050	29	1.160	1.474
1.308	0.050	30	1.200	1.524
1.358	0.025	31	1.240	1.662
1.383	0.050	32	1.280	1.687
1.433	0.050	33	1.320	1.737
1.483	0.025	34	1.360	1.787
1.508	0.050	35	1.400	1.812
1.558	0.025	36	1.440	1.862
1.583	0.050	37	1.480	1.887
1.633	0.050	38	1.520	1.937
1.683	0.025	39	1.560	1.868
1.708	0.050	40	1.600	1.894
1.758	0.025	41	1.640	1.944
1.783	0.050	42	1.680	1.969
1.833	0.050	43	1.720	2.019
1.883	0.025	44	1.760	2.069
1.908	0.050	45	1.800	2.094
1.958	0.025	46	1.840	2.144
1.983	0.050	47	1.880	2.169
2.033	0.050	48	1.920	2.219
2.083	0.025	49	1.960	2.269
2.108	0.050	50	2.000	2.294
2.158	0.025	51	2.040	2.344
2.183	0.050	52	2.080	2.369
2.233	0.050	53	2.120	2.419
2.283	0.025	54	2.160	2.492
2.308	0.050	55	2.200	2.517
2.358	0.025	56	2.240	2.567
2.383	0.050	57	2.280	2.592
2.433	0.050	58	2.320	2.642
2.483	0.025	59	2.360	2.692
2.508	0.050	60	2.400	2.717
2.558	0.025	61	2.440	2.767
2.583	0.050	62	2.480	2.792
2.633	0.050	63	2.520	2.850
2.683	0.025	64	2.560	2.900
2.708	0.050	65	2.600	2.925
2.758	0.025	66	2.640	2.975
2.783	0.050	67	2.680	3.000
2.833	0.050	68	2.720	3.050
2.883	0.025	69	2.760	3.100
2.908	0.050	70	2.800	3.173
2.958	0.025	71	2.840	3.223
2.983	0.050	72	2.880	3.248
3.033	0.050	73	2.920	3.298
3.083	0.025	74	2.960	3.348
3.108	0.050	75	3.000	3.373
3.158	0.025	76	3.040	3.423
3.183	0.050	77	3.080	3.448
3.233	0.050	78	3.120	3.419
3.284	0.025	79	3.160	3.469
3.309	0.050	80	3.200	3.494
3.359	0.025	81	3.240	3.544
3.384	0.050	82	3.280	3.569
3.434	0.050	83	3.320	3.619
3.484	0.025	84	3.360	3.669
3.509	0.050	85	3.400	3.694
3.559	0.025	86	3.440	3.744
3.584	0.050	87	3.480	3.769
3.634	0.050	88	3.520	3.819
3.684	0.025	89	3.560	3.869
3.709	0.050	90	3.600	3.894
3.759	0.025	91	3.640	3.944
3.784	0.050	92	3.680	3.969
3.834	0.050	93	3.720	4.122
3.884	0.025	94	3.760	4.172
3.909	0.050	95	3.800	4.197
3.959	0.025	96	3.840	4.247
3.984	0.050	97	3.880	4.272
4.034	0.050	98	3.920	4.322
4.084	0.025	99	3.960	4.372
4.109	0.050	100	4.000	4.397
4.159	0.025	101	4.040	4.455
4.184	0.050	102	4.080	4.480
4.234	0.050	103	4.120	4.530
4.284	0.025	104	4.160	4.580
4.309	0.050	105	4.200	4.605
4.359	0.025	106	4.240	4.655
4.384	0.050	107	4.280	4.680
4.434	0.050	108	4.320	4.730
4.484	0.025	109	4.360	4.708
4.509	0.050	110	4.400	4.733
4.559	0.025	111	4.440	4.783
4.584	0.050	112	4.480	4.808
4.634	0.050	113	4.520	4.858
4.684	0.025	114	4.560	4.908
4.709	0.050	115	4.600	4.933
4.759	0.025	116	4.640	4.983
4.784	0.050	117	4.680	4.969
4.834	0.050	118	4.720	5.019
4.884	0.025	119	4.760	5.069
4.909	0.050	120	4.800	5.094
4.959	0.025	121	4.840	5.144
4.984	0.050	122	4.880	5.169
5.034	0.050	123	4.920	5.219
5.084	0.025	124	4.960	5.269
5.109	0.050	125	5.000	5.294
5.159	0.025	126	5.040	5.344
5.184	0.050	127	5.080	5.369
5.234	0.050	128	5.120	5.419
5.284	0.025	129	5.160	5.469
5.309	0.050	130	5.200	5.494
5.359	0.025	131	5.240	5.544
5.384	0.050	132	5.280	5.569
5.434	0.050	133	5.320	5.682
5.484	0.025	134	5.360	5.732
5.509	0.050	135	5.400	5.757
5.559	0.025	136	5.440	5.807
5.584	0.050	137	5.480	5.832
5.634	0.050	138	5.520	5.882
5.684	0.025	139	5.560	5.932
5.709	0.050	140	5.600	5.965
5.759	0.025	141	5.640	6.015
5.784	0.050	142	5.680	6.040
5.834	0.050	143	5.720	6.090
5.884	0.025	144	5.760	6.140
5.909	0.050	145	5.800	6.165
5.959	0.025	146	5.840	6.215
5.984	0.050	147	5.880	6.240
6.034	0.050	148	5.920	6.338
6.084	0.025	149	5.960	6.388
6.109	0.050	150	6.000	6.413
6.159	0.025	151	6.040	6.463
6.184	0.050	152	6.080	6.488
6.234	0.050	153	6.120	6.538
6.284	0.025	154	6.160	6.588
6.309	0.050	155	6.200	6.613
6.359	0.025	156	6.240	6.544
6.384	0.050	157	6.280	6.569
6.434	0.050	158	6.320	6.619
6.484	0.025	159	6.360	6.669
6.509	0.050	160	6.400	6.694
6.559	0.025	161	6.440	6.744
6.584	0.050	162	6.480	6.769
6.634	0.050	163	6.520	6.819
6.684	0.025	164	6.560	6.870
6.709	0.050	165	6.600	6.895
6.759	0.025	166	6.640	6.945
6.784	0.050	167	6.680	6.970
6.834	0.050	168	6.720	7.020
6.884	0.025	169	6.760	7.070
6.909	0.050	170	6.800	7.095
6.959	0.025	171	6.840	7.248
6.984	0.050	172	6.880	7.273
7.034	0.050	173	6.920	7.323
7.084	0.025	174	6.960	7.373
7.109	0.050	175	7.000	7.398
7.159	0.025	176	7.040	7.448
7.184	0.050	177	7.080	7.473
7.234	0.050	178	7.120	7.523
7.284	0.025	179	7.160	7.501
7.309	0.050	180	7.200	7.526
7.359	0.025	181	7.240	7.576
7.384	0.050	182	7.280	7.601
7.434	0.050	183	7.320	7.651
7.484	0.025	184	7.360	7.701
7.509	0.050	185	7.400	7.726
7.559	0.025	186	7.440	7.776
7.584	0.050	187	7.480	7.809
7.634	0.050	188	7.520	7.859
7.684	0.025	189	7.560	7.909
7.709	0.050	190	7.600	7.934
7.759	0.025	191	7.640	7.984
7.784	0.050	192	7.680	8.009
7.834	0.050	193	7.720	8.059
7.884	0.025	194	7.760	8.109
7.909	0.050	195	7.800	8.095
7.959	0.025	196	7.840	8.145
7.984	0.050	197	7.880	8.170
8.034	0.050	198	7.920	8.220
8.084	0.025	199	7.960	8.270
8.109	0.050	200	8.000	8.295
8.159	0.025	201	8.040	8.345
8.184	0.050	202	8.080	8.370
8.234	0.050	203	8.120	8.420
8.285	0.025	204	8.160	8.470
8.310	0.050	205	8.200	8.495
8.360	0.025	206	8.240	8.545
8.385	0.050	207	8.280	8.570
8.435	0.050	208	8.320	8.620
8.485	0.025	209	8.360	8.670
8.510	0.050	210	8.400	8.695
8.560	0.025	211	8.440	8.768
8.585	0.050	212	8.480	8.793
8.635	0.050	213	8.520	8.843
8.685	0.025	214	8.560	8.893
8.710	0.050	215	8.600	8.918
8.760	0.025	216	8.640	8.968
8.785	0.050	217	8.680	8.993
8.835	0.050	218	8.720	9.061
8.885	0.025	219	8.760	9.111
8.910	0.050	220	8.800	9.136
8.960	0.025	221	8.840	9.186
8.985	0.050	222	8.880	9.211
9.035	0.050	223	8.920	9.261
9.085	0.025	224	8.960	9.311
9.110	0.050	225	9.000	9.336
9.160	0.025	226	9.040	9.386
9.185	0.050	227	9.080	9.411
9.235	0.050	228	9.120	9.461
9.285	0.025	229	9.160	9.511
9.310	0.050	230	9.200	9.536
9.360	0.025	231	9.240	9.586
9.385	0.050	232	9.280	9.611
9.435	0.050	233	9.320	9.661
9.485	0.025	234	9.360	9.670
9.510	0.050	235	9.400	9.695
9.560	0.025	236	9.440	9.745
9.585	0.050	237	9.480	9.770
9.635	0.050	238	9.520	9.820
9.685	0.025	239	9.560	9.870
9.710	0.050	240	9.600	9.895
9.760	0.025	241	9.640	9.945
9.785	0.050	242	9.680	9.970
9.835	0.050	243	9.720	10.020
9.885	0.025	244	9.760	10.070
9.910	0.050	245	9.800	10.095
9.960	0.025	246	9.840	10.145
9.985	0.050	247	9.880	10.170
10.035	0.050	248	9.920	10.220
10.085	0.025	249	9.960	10.253
10.110	0.050	250	10.000	10.278
10.160	0.025	251	10.040	10.328
10.185	0.050	252	10.080	10.353
10.235	0.050	253	10.120	10.403
10.285	0.025	254	10.160	10.453
10.310	0.050	255	10.200	10.478
10.360	0.025	256	10.240	10.528
10.385	0.050	257	10.280	10.561
10.435	0.050	258	10.320	10.611
10.485	0.025	259	10.360	10.661
10.510	0.050	260	10.400	10.686
10.560	0.025	261	10.440	10.736
10.585	0.050	262	10.480	10.761
10.635	0.050	263	10.520	10.811
10.685	0.025	264	10.560	10.861
10.710	0.050	265	10.600	11.094
10.760	0.025	266	10.640	11.144
10.785	0.050	267	10.680	11.169
10.835	0.050	268	10.720	11.219
10.885	0.025	269	10.760	11.269
10.910	0.050	270	10.800	11.294
10.960	0.025	271	10.840	11.344
10.985	0.050	272	10.880	11.369
11.035	0.050	273	10.920	11.220
11.085	0.025	274	10.960	11.270
11.110	0.050	275	11.000	11.295
11.160	0.025	276	11.040	11.345
11.185	0.050	277	11.080	11.370
11.235	0.050	278	11.120	11.420
11.285	0.025	279	11.160	11.470
11.310	0.050	280	11.200	11.495
11.360	0.025	281	11.240	11.545
11.385	0.050	282	11.280	11.570
11.435	0.050	283	11.320	11.620
11.485	0.025	284	11.360	11.670
11.510	0.050	285	11.400	11.695
11.560	0.025	286	11.440	11.745
11.585	0.050	287	11.480	11.771
11.635	0.050	288	11.520	11.844
11.685	0.025	289	11.560	11.894
11.710	0.050	290	11.600	11.919
11.760	0.025	291	11.640	11.969
11.785	0.050	292	11.680	11.994
11.835	0.050	293	11.720	12.044
11.885	0.025	294	11.760	12.094
11.910	0.050	295	11.800	12.119
11.960	0.025	296	11.840	12.347
11.985	0.050	297	11.880	12.372
12.035	0.050	298	11.920	12.422
12.085	0.025	299	11.960	12.472
12.110	0.050	300	12.000	12.497
12.160	0.025	301	12.040	12.547
12.185	0.050	302	12.080	12.572
12.235	0.050	303	12.120	12.622
12.285	0.025	304	12.160	12.672
12.310	0.050	305	12.200	12.697
12.360	0.025	306	12.240	12.747
12.385	0.050	307	12.280	12.772
12.435	0.050	308	12.320	12.822
12.485	0.025	309	12.360	12.872
12.510	0.050	310	12.400	12.897
12.560	0.025	311	12.440	12.947
12.585	0.050	312	12.480	12.771
12.635	0.050	313	12.520	12.821
12.685	0.025	314	12.560	12.871
12.710	0.050	315	12.600	12.896
12.760	0.025	316	12.640	12.946
12.785	0.050	317	12.680	12.971
12.835	0.050	318	12.720	13.021
12.885	0.025	319	12.760	13.071
12.910	0.050	320	12.800	13.096
12.960	0.025	321	12.840	13.146
12.985	0.050	322	12.880	13.171
13.035	0.050	323	12.920	13.221
13.085	0.025	324	12.960	13.271
13.110	0.050	325	13.000	13.296
13.160	0.025	326	13.040	13.346
13.186	0.050	327	13.080	13.371
13.236	0.050	328	13.120	13.604
13.286	0.025	329	13.160	13.654
13.311	0.050	330	13.200	13.679
13.361	0.025	331	13.240	13.729
13.386	0.050	332	13.280	13.754
13.436	0.050	333	13.320	13.804
13.486	0.025	334	13.360	13.854
13.511	0.050	335	13.400	13.887
13.561	0.025	336	13.440	13.937
13.586	0.050	337	13.480	13.962
13.636	0.050	338	13.520	14.012
13.686	0.025	339	13.560	14.062
13.711	0.050	340	13.600	14.087
13.761	0.025	341	13.640	14.137
13.786	0.050	342	13.680	14.162
13.836	0.050	343	13.720	14.220
13.886	0.025	344	13.760	14.270
13.911	0.050	345	13.800	14.295
13.961	0.025	346	13.840	14.345
13.986	0.050	347	13.880	14.370
14.036	0.050	348	13.920	14.420
14.086	0.025	349	13.960	14.470
14.111	0.050	350	14.000	14.495
14.161	0.025	351	14.040	14.346
14.186	0.050	352	14.080	14.371
14.236	0.050	353	14.120	14.421
14.286	0.025	354	14.160	14.471
14.311	0.050	355	14.200	14.496
14.361	0.025	356	14.240	14.546
14.386	0.050	357	14.280	14.571
14.436	0.050	358	14.320	14.621
14.486	0.025	359	14.360	14.671
14.511	0.050	360	14.400	14.696
14.561	0.025	361	14.440	14.746
14.586	0.050	362	14.480	14.771
14.636	0.050	363	14.520	14.821
14.686	0.025	364	14.560	14.871
14.711	0.050	365	14.600	14.896
14.761	0.025	366	14.640	15.009
14.786	0.050	367	14.680	15.034
14.836	0.050	368	14.720	15.084
14.886	0.025	369	14.760	15.134
14.911	0.050	370	14.800	15.159
14.961	0.025	371	14.840	15.209
14.986	0.050	372	14.880	15.234
15.036	0.050	373	14.920	15.284
15.086	0.025	374	14.960	15.302
15.111	0.050	375	15.000	15.327
15.161	0.025	376	15.040	15.377
15.186	0.050	377	15.080	15.402
15.236	0.050	378	15.120	15.452
15.286	0.025	379	15.160	15.502
15.311	0.050	380	15.200	15.527
15.361	0.025	381	15.240	15.577
15.386	0.050	382	15.280	15.612
15.436	0.050	383	15.320	15.662
15.486	0.025	384	15.360	15.712
15.511	0.033	385	15.400	15.737
