onset	duration	frameidx	videotime	audiotime
0.034	0.041	1	0.040	2.702
0.075	0.025	2	0.080	2.750
0.100	0.050	3	0.120	2.767
0.150	0.150	4	0.160	2.817
0.300	0.050	5	0.200	0.150
0.350	0.050	6	0.240	0.200
0.400	0.025	7	0.280	0.250
0.425	0.050	8	0.320	0.275
0.475	0.050	9	0.360	0.325
0.525	0.025	10	0.400	0.375
0.550	0.050	11	0.440	0.400
0.600	0.025	12	0.480	0.450
0.625	0.050	13	0.520	0.475
0.675	0.050	14	0.560	0.525
0.725	0.025	15	0.600	0.976
0.750	0.050	16	0.640	1.001
0.800	0.025	17	0.680	1.051
0.825	0.050	18	0.720	1.076
0.875	0.050	19	0.760	1.126
0.925	0.025	20	0.800	1.176
0.950	0.050	21	0.840	1.201
1.000	0.025	22	0.880	1.251
1.025	0.050	23	0.920	1.284
1.075	0.050	24	0.960	1.334
1.125	0.025	25	1.000	1.384
1.150	0.050	26	1.040	1.409
1.200	0.025	27	1.080	1.459
1.225	0.050	28	1.120	1.484
1.275	0.050	29	1.160	1.534
1.325	0.025	30	1.200	1.584
1.350	0.050	31	1.240	1.617
1.400	0.025	32	1.280	1.667
1.425	0.050	33	1.320	1.692
1.475	0.050	34	1.360	1.742
1.525	0.025	35	1.400	1.792
1.550	0.050	36	1.440	1.817
1.600	0.025	37	1.480	1.867
1.625	0.050	38	1.520	1.892
1.675	0.050	39	1.560	1.863
1.725	0.025	40	1.600	1.913
1.750	0.050	41	1.640	1.938
1.800	0.025	42	1.680	1.988
1.825	0.050	43	1.720	2.013
1.875	0.050	44	1.760	2.063
1.925	0.025	45	1.800	2.113
1.950	0.050	46	1.840	2.138
2.000	0.025	47	1.880	2.188
2.025	0.050	48	1.920	2.213
2.075	0.050	49	1.960	2.263
2.125	0.025	50	2.000	2.313
2.150	0.050	51	2.040	2.338
2.200	0.025	52	2.080	2.388
2.225	0.050	53	2.120	2.413
2.275	0.050	54	2.160	2.646
2.325	0.025	55	2.200	2.696
2.350	0.050	56	2.240	2.721
2.400	0.025	57	2.280	2.771
2.425	0.050	58	2.320	2.796
2.475	0.050	59	2.360	2.846
2.525	0.025	60	2.400	2.896
2.550	0.050	61	2.440	2.921
2.600	0.025	62	2.480	2.979
2.625	0.050	63	2.520	3.004
2.675	0.050	64	2.560	3.054
2.725	0.025	65	2.600	3.104
2.750	0.050	66	2.640	3.129
2.800	0.025	67	2.680	3.179
2.825	0.050	68	2.720	3.204
2.875	0.050	69	2.760	3.254
2.925	0.025	70	2.800	3.312
2.950	0.050	71	2.840	3.337
3.000	0.025	72	2.880	3.387
3.026	0.050	73	2.920	3.412
3.075	0.050	74	2.960	3.462
3.126	0.025	75	3.000	3.512
3.151	0.050	76	3.040	3.538
3.200	0.025	77	3.080	3.587
3.226	0.050	78	3.120	3.414
3.276	0.050	79	3.160	3.464
3.325	0.025	80	3.200	3.514
3.351	0.050	81	3.240	3.539
3.401	0.025	82	3.280	3.589
3.426	0.050	83	3.320	3.614
3.476	0.050	84	3.360	3.664
3.526	0.025	85	3.400	3.714
3.551	0.050	86	3.440	3.739
3.601	0.025	87	3.480	3.789
3.626	0.050	88	3.520	3.814
3.676	0.050	89	3.560	3.864
3.726	0.025	90	3.600	3.914
3.751	0.050	91	3.640	3.939
3.801	0.025	92	3.680	3.989
3.826	0.050	93	3.720	4.014
3.876	0.050	94	3.760	4.087
3.926	0.025	95	3.800	4.137
3.951	0.050	96	3.840	4.162
4.001	0.025	97	3.880	4.212
4.026	0.050	98	3.920	4.237
4.076	0.050	99	3.960	4.287
4.126	0.025	100	4.000	4.337
4.151	0.050	101	4.040	4.380
4.201	0.025	102	4.080	4.430
4.226	0.050	103	4.120	4.455
4.276	0.050	104	4.160	4.505
4.326	0.025	105	4.200	4.555
4.351	0.050	106	4.240	4.580
4.401	0.025	107	4.280	4.630
4.426	0.050	108	4.320	4.655
4.476	0.050	109	4.360	4.705
4.526	0.025	110	4.400	4.755
4.551	0.050	111	4.440	4.780
4.601	0.025	112	4.480	4.830
4.626	0.050	113	4.520	4.855
4.676	0.050	114	4.560	4.905
4.726	0.025	115	4.600	4.955
4.751	0.050	116	4.640	4.980
4.801	0.025	117	4.680	4.989
4.826	0.050	118	4.720	5.014
4.876	0.050	119	4.760	5.064
4.926	0.025	120	4.800	5.114
4.951	0.050	121	4.840	5.139
5.001	0.025	122	4.880	5.189
5.026	0.050	123	4.920	5.214
5.076	0.050	124	4.960	5.264
5.126	0.025	125	5.000	5.314
5.151	0.050	126	5.040	5.339
5.201	0.025	127	5.080	5.389
5.226	0.050	128	5.120	5.414
5.276	0.050	129	5.160	5.464
5.326	0.025	130	5.200	5.514
5.351	0.050	131	5.240	5.539
5.401	0.025	132	5.280	5.652
5.426	0.050	133	5.320	5.677
5.476	0.050	134	5.360	5.727
5.526	0.025	135	5.400	5.777
5.551	0.050	136	5.440	5.802
5.601	0.025	137	5.480	5.852
5.626	0.050	138	5.520	5.877
5.676	0.050	139	5.560	5.927
5.726	0.025	140	5.600	5.985
5.751	0.050	141	5.640	6.010
5.801	0.025	142	5.680	6.060
5.826	0.050	143	5.720	6.085
5.876	0.050	144	5.760	6.135
5.926	0.025	145	5.800	6.185
5.951	0.050	146	5.840	6.210
6.001	0.025	147	5.880	6.260
6.026	0.050	148	5.920	6.293
6.076	0.050	149	5.960	6.343
6.126	0.025	150	6.000	6.393
6.151	0.050	151	6.040	6.418
6.201	0.025	152	6.080	6.468
6.226	0.050	153	6.120	6.493
6.276	0.050	154	6.160	6.543
6.326	0.025	155	6.200	6.514
6.351	0.050	156	6.240	6.539
6.401	0.025	157	6.280	6.589
6.426	0.050	158	6.320	6.614
6.476	0.050	159	6.360	6.664
6.526	0.025	160	6.400	6.714
6.551	0.050	161	6.440	6.739
6.601	0.025	162	6.480	6.789
6.626	0.050	163	6.520	6.814
6.676	0.050	164	6.560	6.864
6.726	0.025	165	6.600	6.914
6.751	0.050	166	6.640	6.939
6.801	0.025	167	6.680	6.989
6.826	0.050	168	6.720	7.014
6.876	0.050	169	6.760	7.064
6.926	0.025	170	6.800	7.114
6.951	0.050	171	6.840	7.322
7.001	0.025	172	6.880	7.372
7.026	0.050	173	6.920	7.397
7.076	0.050	174	6.960	7.447
7.126	0.025	175	7.000	7.497
7.151	0.050	176	7.040	7.522
7.201	0.025	177	7.080	7.572
7.226	0.050	178	7.120	7.597
7.276	0.050	179	7.160	7.655
7.326	0.025	180	7.200	7.705
7.351	0.050	181	7.240	7.730
7.401	0.025	182	7.280	7.780
7.426	0.050	183	7.320	7.805
7.476	0.050	184	7.360	7.855
7.526	0.025	185	7.400	7.905
7.551	0.050	186	7.440	7.930
7.601	0.025	187	7.480	7.988
7.626	0.050	188	7.520	8.013
7.676	0.050	189	7.560	8.063
7.726	0.025	190	7.600	8.113
7.751	0.050	191	7.640	8.138
7.801	0.025	192	7.680	8.188
7.826	0.050	193	7.720	8.213
7.876	0.050	194	7.760	8.263
7.926	0.025	195	7.800	8.114
7.951	0.050	196	7.840	8.139
8.001	0.025	197	7.880	8.189
8.026	0.050	198	7.920	8.215
8.077	0.050	199	7.960	8.264
8.126	0.025	200	8.000	8.315
8.151	0.050	201	8.040	8.340
8.202	0.025	202	8.080	8.390
8.227	0.050	203	8.120	8.415
8.276	0.050	204	8.160	8.465
8.327	0.025	205	8.200	8.515
8.352	0.050	206	8.240	8.540
8.401	0.025	207	8.280	8.590
8.427	0.050	208	8.320	8.615
8.477	0.050	209	8.360	8.665
8.527	0.025	210	8.400	8.738
8.552	0.050	211	8.440	8.763
8.602	0.025	212	8.480	8.813
8.627	0.050	213	8.520	8.838
8.677	0.050	214	8.560	8.888
8.727	0.025	215	8.600	8.938
8.752	0.050	216	8.640	8.963
8.802	0.025	217	8.680	9.013
8.827	0.050	218	8.720	9.056
8.877	0.050	219	8.760	9.106
8.927	0.025	220	8.800	9.156
8.952	0.050	221	8.840	9.181
9.002	0.025	222	8.880	9.231
9.027	0.050	223	8.920	9.256
9.077	0.050	224	8.960	9.306
9.127	0.025	225	9.000	9.356
9.152	0.050	226	9.040	9.381
9.202	0.025	227	9.080	9.431
9.227	0.050	228	9.120	9.456
9.277	0.050	229	9.160	9.506
9.327	0.025	230	9.200	9.556
9.352	0.050	231	9.240	9.581
9.402	0.025	232	9.280	9.631
9.427	0.050	233	9.320	9.656
9.477	0.050	234	9.360	9.665
9.527	0.025	235	9.400	9.715
9.552	0.050	236	9.440	9.740
