onset	duration	frameidx	videotime	audiotime
0.034	0.041	1	0.040	2.969
0.075	0.025	2	0.080	3.017
0.100	0.050	3	0.120	3.034
0.150	0.150	4	0.160	3.084
0.300	0.050	5	0.200	0.150
0.350	0.050	6	0.240	0.200
0.400	0.025	7	0.280	0.250
0.425	0.050	8	0.320	0.275
0.475	0.050	9	0.360	0.325
0.525	0.025	10	0.400	0.375
0.550	0.050	11	0.440	0.400
0.600	0.025	12	0.480	0.450
0.625	0.050	13	0.520	0.475
0.675	0.050	14	0.560	0.525
0.725	0.025	15	0.600	0.977
0.750	0.050	16	0.640	1.002
0.800	0.025	17	0.680	1.052
0.825	0.050	18	0.720	1.077
0.875	0.050	19	0.760	1.127
0.925	0.025	20	0.800	1.177
0.950	0.050	21	0.840	1.202
1.000	0.025	22	0.880	1.252
1.025	0.050	23	0.920	1.285
1.075	0.050	24	0.960	1.335
1.125	0.025	25	1.000	1.385
1.150	0.050	26	1.040	1.410
1.200	0.025	27	1.080	1.460
1.225	0.050	28	1.120	1.485
1.275	0.050	29	1.160	1.535
1.325	0.025	30	1.200	1.585
1.350	0.050	31	1.240	1.618
1.400	0.025	32	1.280	1.668
1.425	0.050	33	1.320	1.693
1.475	0.050	34	1.360	1.743
1.525	0.025	35	1.400	1.793
1.550	0.050	36	1.440	1.818
1.600	0.025	37	1.480	1.868
1.625	0.050	38	1.520	1.893
1.675	0.050	39	1.560	1.864
1.725	0.025	40	1.600	1.914
1.750	0.050	41	1.640	1.939
1.800	0.025	42	1.680	1.989
1.825	0.050	43	1.720	2.014
1.875	0.050	44	1.760	2.064
1.925	0.025	45	1.800	2.114
1.950	0.050	46	1.840	2.139
2.000	0.025	47	1.880	2.189
2.025	0.050	48	1.920	2.214
2.075	0.050	49	1.960	2.264
2.125	0.025	50	2.000	2.314
2.150	0.050	51	2.040	2.339
2.200	0.025	52	2.080	2.389
2.225	0.050	53	2.120	2.414
2.275	0.050	54	2.160	2.647
2.325	0.025	55	2.200	2.697
2.350	0.050	56	2.240	2.722
2.400	0.025	57	2.280	2.772
2.425	0.050	58	2.320	2.797
2.475	0.050	59	2.360	2.847
2.525	0.025	60	2.400	2.897
2.550	0.050	61	2.440	2.922
2.600	0.025	62	2.480	2.980
2.625	0.050	63	2.520	3.005
2.675	0.050	64	2.560	3.055
2.725	0.025	65	2.600	3.106
2.750	0.050	66	2.640	3.131
2.800	0.025	67	2.680	3.181
2.825	0.050	68	2.720	3.206
2.875	0.050	69	2.760	3.256
2.925	0.025	70	2.800	3.314
2.950	0.050	71	2.840	3.339
3.000	0.025	72	2.880	3.389
3.025	0.050	73	2.920	3.414
3.075	0.050	74	2.960	3.464
3.125	0.025	75	3.000	3.514
3.150	0.050	76	3.040	3.539
3.200	0.025	77	3.080	3.589
3.226	0.050	78	3.120	3.415
3.275	0.050	79	3.160	3.465
3.325	0.025	80	3.200	3.515
3.351	0.050	81	3.240	3.540
3.400	0.025	82	3.280	3.590
3.425	0.050	83	3.320	3.615
3.476	0.050	84	3.360	3.665
3.525	0.025	85	3.400	3.715
3.550	0.050	86	3.440	3.740
3.601	0.025	87	3.480	3.790
3.625	0.050	88	3.520	3.815
3.675	0.050	89	3.560	3.865
3.726	0.025	90	3.600	3.915
3.751	0.050	91	3.640	3.940
3.801	0.025	92	3.680	3.990
3.826	0.050	93	3.720	4.015
3.876	0.050	94	3.760	4.088
3.926	0.025	95	3.800	4.138
3.951	0.050	96	3.840	4.163
4.001	0.025	97	3.880	4.213
4.026	0.050	98	3.920	4.238
4.076	0.050	99	3.960	4.288
4.126	0.025	100	4.000	4.338
4.151	0.050	101	4.040	4.381
4.201	0.025	102	4.080	4.431
4.226	0.050	103	4.120	4.456
4.276	0.050	104	4.160	4.506
4.326	0.025	105	4.200	4.556
4.351	0.050	106	4.240	4.581
4.401	0.025	107	4.280	4.631
4.426	0.050	108	4.320	4.656
4.476	0.050	109	4.360	4.706
4.526	0.025	110	4.400	4.756
4.551	0.050	111	4.440	4.781
4.601	0.025	112	4.480	4.831
4.626	0.050	113	4.520	4.856
4.676	0.050	114	4.560	4.906
4.726	0.025	115	4.600	4.956
4.751	0.050	116	4.640	4.981
4.801	0.025	117	4.680	4.990
4.826	0.050	118	4.720	5.015
4.876	0.050	119	4.760	5.065
4.926	0.025	120	4.800	5.115
4.951	0.050	121	4.840	5.140
5.001	0.025	122	4.880	5.190
5.026	0.050	123	4.920	5.215
5.076	0.050	124	4.960	5.265
5.126	0.025	125	5.000	5.315
5.151	0.050	126	5.040	5.340
5.201	0.025	127	5.080	5.390
5.226	0.050	128	5.120	5.415
5.276	0.050	129	5.160	5.465
5.326	0.025	130	5.200	5.515
5.351	0.050	131	5.240	5.540
5.401	0.025	132	5.280	5.653
5.426	0.050	133	5.320	5.678
5.476	0.050	134	5.360	5.728
5.526	0.025	135	5.400	5.778
5.551	0.050	136	5.440	5.803
5.601	0.025	137	5.480	5.853
5.626	0.050	138	5.520	5.878
5.676	0.050	139	5.560	5.928
5.726	0.025	140	5.600	5.986
5.751	0.050	141	5.640	6.011
5.801	0.025	142	5.680	6.061
5.826	0.050	143	5.720	6.086
5.876	0.050	144	5.760	6.136
5.926	0.025	145	5.800	6.186
5.951	0.050	146	5.840	6.211
6.001	0.025	147	5.880	6.261
6.026	0.050	148	5.920	6.294
6.076	0.050	149	5.960	6.344
6.126	0.025	150	6.000	6.394
6.151	0.050	151	6.040	6.419
6.201	0.025	152	6.080	6.469
6.226	0.050	153	6.120	6.494
6.276	0.050	154	6.160	6.544
6.326	0.025	155	6.200	6.515
6.351	0.050	156	6.240	6.540
6.401	0.025	157	6.280	6.590
6.426	0.050	158	6.320	6.615
6.476	0.050	159	6.360	6.665
6.526	0.025	160	6.400	6.715
6.551	0.050	161	6.440	6.740
6.601	0.025	162	6.480	6.790
6.626	0.050	163	6.520	6.815
6.676	0.050	164	6.560	6.865
6.726	0.025	165	6.600	6.915
6.751	0.050	166	6.640	6.940
6.801	0.025	167	6.680	6.990
6.826	0.050	168	6.720	7.015
6.876	0.050	169	6.760	7.065
6.926	0.025	170	6.800	7.115
6.951	0.050	171	6.840	7.323
7.001	0.025	172	6.880	7.373
7.026	0.050	173	6.920	7.398
7.076	0.050	174	6.960	7.448
7.126	0.025	175	7.000	7.498
7.151	0.050	176	7.040	7.523
7.201	0.025	177	7.080	7.573
7.226	0.050	178	7.120	7.598
7.276	0.050	179	7.160	7.656
7.326	0.025	180	7.200	7.706
7.351	0.050	181	7.240	7.731
7.401	0.025	182	7.280	7.781
7.426	0.050	183	7.320	7.806
7.476	0.050	184	7.360	7.856
7.526	0.025	185	7.400	7.906
7.551	0.050	186	7.440	7.932
7.601	0.025	187	7.480	7.989
7.626	0.050	188	7.520	8.015
7.676	0.050	189	7.560	8.064
7.726	0.025	190	7.600	8.115
7.751	0.050	191	7.640	8.140
7.801	0.025	192	7.680	8.190
7.826	0.050	193	7.720	8.215
7.876	0.050	194	7.760	8.265
7.926	0.025	195	7.800	8.116
7.951	0.050	196	7.840	8.141
8.001	0.025	197	7.880	8.191
8.026	0.050	198	7.920	8.216
8.076	0.050	199	7.960	8.266
8.126	0.025	200	8.000	8.316
8.151	0.050	201	8.040	8.341
8.201	0.025	202	8.080	8.391
8.226	0.050	203	8.120	8.416
8.276	0.050	204	8.160	8.466
8.326	0.025	205	8.200	8.516
8.351	0.050	206	8.240	8.541
8.401	0.025	207	8.280	8.591
8.427	0.050	208	8.320	8.616
8.476	0.050	209	8.360	8.666
8.526	0.025	210	8.400	8.739
8.552	0.050	211	8.440	8.764
8.602	0.025	212	8.480	8.814
8.627	0.050	213	8.520	8.839
8.677	0.050	214	8.560	8.889
8.727	0.025	215	8.600	8.939
8.752	0.050	216	8.640	8.964
8.802	0.025	217	8.680	9.014
8.827	0.050	218	8.720	9.057
8.877	0.050	219	8.760	9.107
8.927	0.025	220	8.800	9.157
8.952	0.050	221	8.840	9.182
9.002	0.025	222	8.880	9.232
9.027	0.050	223	8.920	9.257
9.077	0.050	224	8.960	9.307
9.127	0.025	225	9.000	9.357
9.152	0.050	226	9.040	9.382
9.202	0.025	227	9.080	9.432
9.227	0.050	228	9.120	9.457
9.277	0.050	229	9.160	9.507
9.327	0.025	230	9.200	9.557
9.352	0.050	231	9.240	9.582
9.402	0.025	232	9.280	9.632
9.427	0.050	233	9.320	9.657
9.477	0.050	234	9.360	9.666
9.527	0.025	235	9.400	9.716
9.552	0.050	236	9.440	9.741
9.602	0.025	237	9.480	9.791
9.627	0.050	238	9.520	9.816
9.677	0.050	239	9.560	9.866
9.727	0.025	240	9.600	9.916
9.752	0.050	241	9.640	9.941
9.802	0.025	242	9.680	9.991
9.827	0.050	243	9.720	10.016
9.877	0.050	244	9.760	10.066
9.927	0.025	245	9.800	10.116
9.952	0.050	246	9.840	10.141
10.002	0.025	247	9.880	10.191
10.027	0.050	248	9.920	10.216
10.077	0.050	249	9.960	10.249
10.127	0.025	250	10.000	10.299
10.152	0.050	251	10.040	10.324
10.202	0.025	252	10.080	10.374
10.227	0.050	253	10.120	10.399
10.277	0.050	254	10.160	10.449
10.327	0.025	255	10.200	10.499
10.352	0.050	256	10.240	10.524
10.402	0.025	257	10.280	10.582
10.427	0.050	258	10.320	10.607
10.477	0.050	259	10.360	10.657
10.527	0.025	260	10.400	10.707
10.552	0.050	261	10.440	10.732
10.602	0.025	262	10.480	10.782
10.627	0.050	263	10.520	10.807
10.677	0.050	264	10.560	10.857
10.727	0.025	265	10.600	10.915
10.752	0.050	266	10.640	10.940
10.802	0.025	267	10.680	10.990
10.827	0.050	268	10.720	11.015
10.877	0.050	269	10.760	11.065
10.927	0.025	270	10.800	11.115
10.952	0.050	271	10.840	11.140
11.002	0.025	272	10.880	11.190
11.027	0.050	273	10.920	11.216
11.077	0.050	274	10.960	11.266
11.127	0.025	275	11.000	11.316
11.152	0.050	276	11.040	11.341
